"","order","value","sd"
"1",1,2540.11111111111,2346.4923526641
"2",2,683.527777777778,730.60149333511
"3",3,269.404761904762,279.419153082929
"4",4,133.095238095238,133.053578896409
"5",5,76.0238095238094,71.6637106810094
"6",6,48.5119047619047,38.6898367924571
"7",7,34.3333333333333,18.4963316826415
"8",8,26.8888888888889,4.91030662088541
"9",9,23,NA
