"","order","value","sd"
"1",1,1977,2725.63708149122
"2",2,320.222222222222,648.364584875388
"3",3,67.1547619047619,164.439280480677
"4",4,17.5555555555556,40.1336877060766
"5",5,5.73809523809524,12.9979558832478
"6",6,1.95238095238095,4.66182848946366
"7",7,0.583333333333333,1.57434793758287
"8",8,0.111111111111111,0.333333333333333
"9",9,0,NA
