"","order","value","sd"
"1",1,2836.9,3729.90829348092
"2",2,548.4,890.547466960123
"3",3,147.666666666666,267.075551370873
"4",4,48.1238095238095,99.3773144463384
"5",5,17.6785714285715,37.2299286434406
"6",6,7.35238095238096,14.433136350979
"7",7,3.40833333333333,6.160999364167
"8",8,1.66666666666667,3.17661912902839
"9",9,0.7,1.88856206322871
"10",10,0,NA
