"","order","value","sd"
"1",1,2766.11111111111,3757.57093893264
"2",2,451.611111111111,836.872213415705
"3",3,103.880952380952,187.543884327055
"4",4,32.3571428571428,52.4051088022096
"5",5,12.8174603174603,17.2415316227536
"6",6,5.75,8.0073385016195
"7",7,2.55555555555555,3.95289726977528
"8",8,0.888888888888889,1.45296631451356
"9",9,0,NA
