"","order","value","sd"
"1",1,2759.8,3350.09392239813
"2",2,549.133333333333,800.768114204901
"3",3,165.108333333333,267.314147982266
"4",4,61.9523809523811,109.538036560978
"5",5,26.4444444444445,49.3227528943446
"6",6,12.2857142857143,23.8014973939769
"7",7,6,11.6921290769877
"8",8,3.02222222222222,5.33636277597088
"9",9,1.6,1.89736659610103
"10",10,1,NA
