"","order","value","sd"
"1",1,3214.55555555556,3234.10880734984
"2",2,926,1120.04556029782
"3",3,378.047619047619,474.32937833418
"4",4,183.134920634921,253.526435802647
"5",5,95.7857142857143,139.369701564887
"6",6,53.0119047619047,65.6576542941683
"7",7,31.75,24.6893557168729
"8",8,20.6666666666667,10.5948100502085
"9",9,14,NA
