"","order","value","sd"
"1",1,3078.75,4423.26914493923
"2",2,611.392857142857,1239.34744894495
"3",3,137.285714285714,490.888497403552
"4",4,24.3285714285714,48.6065903054104
"5",5,7.75,12.1673930874882
"6",6,3.35714285714286,4.32233035323998
"7",7,1.75,1.48804761828569
"8",8,1,NA
