"","order","value","sd"
"1",1,2851.88888888889,2777.4139700648
"2",2,877.388888888889,912.739308041702
"3",3,391.369047619048,379.943108606269
"4",4,210.166666666667,212.227227282458
"5",5,124.984126984127,116.148593388089
"6",6,81.2380952380953,55.7690199977451
"7",7,57.3055555555556,30.4103548571812
"8",8,42.6666666666667,15.6684396159924
"9",9,33,NA
