"","order","value","sd"
"1",1,1099.625,1432.6745156724
"2",2,241.071428571429,415.442640206307
"3",3,85.5,144.033834408952
"4",4,37.9571428571429,93.7235273873179
"5",5,14.8392857142857,49.1926738025507
"6",6,5.39285714285714,5.89625923920183
"7",7,3.375,0.744023809142845
"8",8,3,NA
