"","order","value","sd"
"1",1,3245.2,3850.80040164812
"2",2,726.155555555556,1062.351250669
"3",3,222.058333333333,349.351843925779
"4",4,84.2857142857141,132.750888356859
"5",5,38.1944444444445,53.4774581926805
"6",6,20.0619047619048,22.9936745242003
"7",7,11.725,10.4165047606465
"8",8,7.31111111111111,4.85621542796737
"9",9,4.7,2.26323269290239
"10",10,3,NA
