"","order","value","sd"
"1",1,3050.55555555556,2522.76406502427
"2",2,1032.91666666667,840.552620091602
"3",3,506.202380952381,388.33682373548
"4",4,295.428571428571,226.240488987146
"5",5,190.920634920635,129.429863829001
"6",6,133.892857142857,69.1751779872644
"7",7,100.111111111111,41.7015092414636
"8",8,77.7777777777778,23.1828480658534
"9",9,62,NA
