"","order","value","sd"
"1",1,576.25,746.755410330011
"2",2,35.9285714285714,61.6531087627041
"3",3,4.125,7.91330869772275
"4",4,0.7,1.41779579895563
"5",5,0.160714285714286,0.416774877723332
"6",6,0.0357142857142857,0.188982236504614
"7",7,0,0
"8",8,0,NA
