"","order","value","sd"
"1",1,1903.25,2272.73376921149
"2",2,453.285714285714,662.196113792352
"3",3,162.553571428571,225.519434328264
"4",4,71.8142857142857,133.034189008445
"5",5,30.9107142857143,70.5209902435797
"6",6,12.8928571428571,15.9544241761855
"7",7,6.625,4.30738568374965
"8",8,4,NA
