"","order","value","sd"
"1",1,3017.33333333333,3054.10919909554
"2",2,830.25,1065.53976596706
"3",3,315.904761904762,387.536010578531
"4",4,158.452380952381,151.465777369958
"5",5,98.8174603174604,69.151821470576
"6",6,70.7023809523809,38.4412491058366
"7",7,54.7777777777778,27.1851967187093
"8",8,44.1111111111111,20.2573717720516
"9",9,36,NA
