"","order","value","sd"
"1",1,3062.11111111111,3262.24146272331
"2",2,886.722222222222,1059.75044531682
"3",3,382.797619047619,346.483671263299
"4",4,216.539682539683,167.217494338058
"5",5,141.936507936508,94.7067681663139
"6",6,102.083333333333,61.5861055236836
"7",7,77.1111111111111,44.9887463882614
"8",8,58.7777777777778,31.2200968038929
"9",9,44,NA
