"","order","value","sd"
"1",1,2479.5,3131.01262462411
"2",2,451.044444444444,760.479811325944
"3",3,108.891666666667,187.939995601731
"4",4,33.395238095238,56.3892909188067
"5",5,12.0833333333333,19.8531711918902
"6",6,4.93809523809524,7.06842674444635
"7",7,2.23333333333333,2.50958945162078
"8",8,1.04444444444444,1.20520755578666
"9",9,0.4,0.699205898780101
"10",10,0,NA
