"","order","value","sd"
"1",1,2902,3166.76227925832
"2",2,670.733333333333,890.296896342093
"3",3,237.733333333333,315.212526233774
"4",4,114.685714285714,124.848142343475
"5",5,69.9880952380952,51.3178892212682
"6",6,50.4761904761905,23.7724842904888
"7",7,40.4083333333333,14.272554512943
"8",8,34.4444444444444,9.34820244158677
"9",9,30.6,5.64111888034831
"10",10,28,NA
