"","order","value","sd"
"1",1,2092.5,2734.37724984034
"2",2,373.111111111111,515.491081936007
"3",3,110.591666666667,137.987241879707
"4",4,45.3761904761905,49.0061650721944
"5",5,22.6468253968254,22.6229766729996
"6",6,12.5952380952381,11.6964385938781
"7",7,7.44166666666667,6.47398911135983
"8",8,4.55555555555555,3.49386186147516
"9",9,2.9,1.59513148186739
"10",10,2,NA
