"","order","value","sd"
"1",1,1643.33333333333,1982.53601900865
"2",2,193.466666666667,249.651433192838
"3",3,37.6,39.1655057685365
"4",4,11.3333333333333,9.38590635448906
"5",5,4.83333333333333,3.71034589582517
"6",6,2,NA
