"","order","value","sd"
"1",1,3836.77777777778,4703.75748146569
"2",2,833.277777777778,1550.18835005135
"3",3,216.345238095238,404.374796148553
"4",4,75.0396825396826,116.413222671217
"5",5,32.5634920634921,36.8869616058023
"6",6,16.5119047619048,13.1006245115731
"7",7,9.47222222222222,4.96551600605105
"8",8,6,2
"9",9,4,NA
