"","order","value","sd"
"1",1,897.125,917.350600915484
"2",2,168.678571428571,242.926608879281
"3",3,43.7142857142857,57.514492809351
"4",4,16.0428571428571,19.2703389366383
"5",5,7.64285714285715,7.71875772253676
"6",6,4.60714285714286,2.76672403841834
"7",7,3.5,1.0690449676497
"8",8,3,NA
