"","order","value","sd"
"1",1,1302.71428571429,1221.02289280828
"2",2,298.095238095238,433.404649809148
"3",3,81.4285714285714,149.392157781868
"4",4,22.1714285714286,50.1846506380573
"5",5,6.14285714285714,10.6596703245725
"6",6,1.85714285714286,3.48466026218585
"7",7,0,NA
