"","order","value","sd"
"1",1,2392.11111111111,1594.39905955539
"2",2,959.222222222222,556.528736832731
"3",3,560.654761904762,337.105342444705
"4",4,376.746031746032,245.652533030146
"5",5,269.523809523809,175.61852814715
"6",6,200.535714285714,119.712350665641
"7",7,153.555555555556,75.3329540656277
"8",8,120.222222222222,39.7956586130252
"9",9,96,NA
