"","order","value","sd"
"1",1,1675,2565.01561615346
"2",2,204.333333333333,442.128940468728
"3",3,36.675,97.7159459476138
"4",4,8.26190476190473,19.8125902697408
"5",5,2.48809523809524,5.75009588893345
"6",6,0.82857142857143,1.9291624622821
"7",7,0.266666666666666,0.631569118799143
"8",8,0.0666666666666667,0.252262489554756
"9",9,0,0
"10",10,0,NA
