"","order","value","sd"
"1",1,3188.22222222222,3026.85021011025
"2",2,973,1208.82807474252
"3",3,379.107142857143,601.597812613324
"4",4,157.857142857143,348.067802918586
"5",5,61.642857142857,180.263605391026
"6",6,21.1904761904762,67.3119828911194
"7",7,6.44444444444445,20.271647257677
"8",8,1.55555555555556,4.30439052338165
"9",9,0,NA
