"","order","value","sd"
"1",1,1594.22222222222,2155.11390521347
"2",2,371.055555555555,686.552253528744
"3",3,120.333333333333,225.323560302311
"4",4,44.8888888888889,124.91412872672
"5",5,14.1269841269842,58.6120784995015
"6",6,3.26190476190476,11.6496228261185
"7",7,0.638888888888889,3.1726760023477
"8",8,0,0
"9",9,0,NA
