,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26
10,1973.0,1,0.0137254901960784,0.1607843137254902,0.0450980392156862,0.188235294117647,0.0098039215686274,0.1156862745098039,0.0176470588235294,0.0078431372549019,0.0039215686274509,0.0176470588235294,0.0333333333333333,0.0392156862745098,0.0745098039215686,0.0098039215686274,0.0568627450980392,0.0176470588235294,0.0392156862745098,0.0,0.0,0.0745098039215686,0.0372549019607843,0.0235294117647058,0.0019607843137254,0.0078431372549019,0.0,0.0039215686274509
11,1974.0,2,0.0118807087457286,0.1644188601595888,0.0556163350434353,0.1992509380732023,0.0312753140101116,0.10070902505563259,0.0075138965186543494,0.030968054301170347,0.02132196162046905,0.01086582061619535,0.0623201832385173,0.04013696334298555,0.04742041507993405,0.013023621753987349,0.05560004096796115,0.0261752683867003,0.014140929786501,0.00538170035660745,0.0042643923240938,0.043591307343507,0.02939916760551575,0.002157801137792,0.0065246133648662,0.016042681166841998,0.0,0.0
12,1975.0,2,0.012885680059571952,0.20135493897108808,0.0611710068601317,0.15322879456657415,0.03176812970577335,0.08755661317418685,0.02261379292978345,0.03846458236654755,0.0253864444948072,0.00631513437872095,0.06621627941276981,0.03598061751977635,0.0527568232589762,0.0156619289668792,0.03945654950122845,0.0135889604760003,0.019489501156545498,0.0,0.00787728026533995,0.037479809916433654,0.0344184716331574,0.00947270156808145,0.0076551443793325,0.01470323724832085,0.00108459869848155,0.0034129784914904496
13,1976.0,1,0.0117955439056356,0.2568807339449541,0.1153342070773263,0.1730013106159895,0.0170380078636959,0.0537352555701179,0.0065530799475753,0.0235910878112712,0.038007863695937,0.0104849279161205,0.0615989515072083,0.0262123197903014,0.0786369593709043,0.0065530799475753,0.019659239842726,0.0026212319790301,0.0078636959370904,0.0,0.001310615989515,0.0288335517693315,0.0091743119266055,0.0209698558322411,0.0052424639580602,0.0222804718217562,0.001310615989515,0.001310615989515
14,1978.0,1,0.0200708382526564,0.1782762691853601,0.0283353010625737,0.1369539551357733,0.0259740259740259,0.140495867768595,0.0436835891381345,0.0283353010625737,0.0070838252656434,0.0059031877213695,0.0389610389610389,0.0401416765053128,0.0413223140495867,0.0283353010625737,0.0850059031877213,0.0165289256198347,0.0177095631641086,0.0023612750885478,0.0023612750885478,0.0354191263282172,0.050767414403778,0.0023612750885478,0.0035419126328217,0.0141676505312868,0.0023612750885478,0.0035419126328217
15,1979.0,1,0.0176630434782608,0.1453804347826087,0.0217391304347826,0.1413043478260869,0.0271739130434782,0.1480978260869565,0.0176630434782608,0.0176630434782608,0.0027173913043478,0.014945652173913,0.0516304347826086,0.0407608695652173,0.0502717391304347,0.0203804347826086,0.0801630434782608,0.0475543478260869,0.0108695652173913,0.0081521739130434,0.0027173913043478,0.046195652173913,0.0652173913043478,0.0040760869565217,0.0135869565217391,0.0013586956521739,0.0013586956521739,0.0013586956521739
16,1981.0,3,0.011969760614763231,0.18936466041784908,0.08483911393513137,0.15983012593723658,0.0198968745404701,0.0827455198861104,0.015293628737439,0.0324806463765642,0.013787401609663366,0.019826147675793267,0.08659092560027859,0.03490727755068603,0.06743580196265074,0.009576851652498533,0.028737632869267397,0.0067874513735585,0.016888215755727968,0.0031008141460645336,0.0017574692442882001,0.0559227044151747,0.016999742744033566,0.016413919662604165,0.010585615589358067,0.010343189985763767,0.001929167983205733,0.0019893397338176665
17,1982.0,3,0.013466429542712531,0.20308805672097538,0.06137660818853663,0.18906796592355532,0.03577677210184,0.0867884318951128,0.01758869136742103,0.046032248005227594,0.021744221678318337,0.008853727529071398,0.06611441074741177,0.037065879557023736,0.03974164491917186,0.0121337157748723,0.04766738958188003,0.019622964387771967,0.007263871626669167,0.0023406066531529335,0.007708812058428933,0.022648978926266935,0.02818280363794817,0.004018816956455933,0.004347638810938866,0.015020290969710132,0.0004187604690117,0.0019202619705132
18,1983.0,3,0.014202301613237434,0.19057085895151946,0.048576535503824465,0.19085295178281292,0.029734266502417398,0.10523300335596135,0.029222912461186936,0.017118312471921398,0.014674595467760199,0.012218069999332733,0.03894042624930587,0.05052478268716843,0.062847641590434,0.02110763047622267,0.0329046404780978,0.014363721320184833,0.0135158762028464,0.0,0.0006337135614702,0.03426796699479853,0.046484230825802,0.013533446819153333,0.0031813762716173,0.012043841828118998,0.0013153768198205665,0.0019315197649838335
19,1984.0,5,0.011377658226329801,0.19315190084530665,0.05769050129319586,0.18095970940912048,0.026373121276208923,0.10924470881059271,0.01680015308066604,0.02353797252731672,0.010698359008601,0.014517115332264283,0.05071629627504019,0.0418000982876728,0.06404934083329467,0.01221302029881076,0.03308623178626644,0.016470305771626562,0.016288034328238922,0.0012678683006590399,0.00436681222707422,0.05004492924243997,0.03322469518577656,0.01122610948925724,0.006243653436003119,0.011161450800696379,0.00114588587295282,0.0023440680545868202
20,1985.0,6,0.0136918955863606,0.1907790003309687,0.05316394320340135,0.1750547581459282,0.034658681705412864,0.10611639093256268,0.023676788185401716,0.041601282248493465,0.017329760974877564,0.009999694399095852,0.05719371494460721,0.03764397977271453,0.044295760919705995,0.0207826998037988,0.04349947949006163,0.017713764758102966,0.010635986924116483,0.00221376652845795,0.0055459304915235165,0.033438295958064475,0.03418209544084795,0.00620498060835515,0.0043449777335151,0.012963773264893398,0.00172237068492145,0.0015462269638094669
21,1986.0,2,0.0114945648661574,0.18531544456939003,0.045961456434914096,0.18588286995747536,0.0356353484043584,0.10211718174415445,0.0248245375935476,0.0374371502061602,0.0102433854227254,0.01598226634094635,0.0550208745330696,0.042425064950172495,0.05283518812930575,0.01277935036902035,0.0229891297323148,0.00809130507839255,0.0194023291584267,0.0016182610156785,0.0025191619165794,0.0609264932076983,0.02499127534995535,0.0194023291584267,0.00647304406271405,0.014914627683637698,0.0007173601147776,0.0
22,1987.0,5,0.01571664618486342,0.21178960776645894,0.08372357912695318,0.17602253984321461,0.02636209056880992,0.09179968198231866,0.02312611039763504,0.040346758712926103,0.02992673236853382,0.01176001817637204,0.06056329238057147,0.0319163323083663,0.05121729082140101,0.00951206375867796,0.028493488190135002,0.007220829489961179,0.0104293649898454,0.0009033751185908601,0.00570635956809596,0.029931984912308925,0.02018334207634666,0.012422328705087641,0.0029927667572709803,0.01589561072771222,0.00102098695405558,0.00101681811348592
23,1988.0,5,0.014968770595369158,0.21805001170613067,0.09279637632673692,0.17255623501867903,0.02858931488056694,0.081078382566489,0.021639756726180716,0.03870029117700592,0.028571072994787006,0.012874752116037818,0.052572164972611204,0.027596352752633203,0.05629529862332118,0.00983430090447034,0.0315968371228104,0.00444014584606886,0.01162310389520096,0.00196403773632568,0.00649350316741204,0.0312020665792614,0.01754219210954126,0.01710021944384692,0.00319739888467924,0.0150942976684756,0.0023450952444951,0.00127802094086224
24,1989.0,9,0.008212594070937378,0.19797594176528002,0.07204200817780473,0.15860422395209436,0.037642035774074684,0.09724588740642397,0.021533378316626123,0.04627932589883771,0.02090355655648001,0.009578152467408134,0.06956000747040322,0.03025217741800471,0.04733899592922192,0.016953040112479577,0.025596147634405833,0.012990869166258476,0.01181116195901332,0.0032475365982623447,0.006300635810309278,0.04248281840062466,0.02691155295229963,0.0093947451820947,0.0070663889069768,0.01622072406910758,0.002257382363059522,0.0015987116415101998
25,1990.0,6,0.010208013002448101,0.19491296302267966,0.06897064763747288,0.20239539459214276,0.028018507943644234,0.09834922684972817,0.02373981918564155,0.030324313984433467,0.019551720467111785,0.01061070374561563,0.05238417262474093,0.03997029755366711,0.06210441979801735,0.012851432738880265,0.021081251940337567,0.007158671610234033,0.01401457089057802,0.0024600896328030833,0.0028144946448237502,0.03932724136900256,0.02484887685694928,0.0156412455804348,0.0030526992422368828,0.013700124710282901,0.0006296441610998,0.0008794562149923666
26,1991.0,5,0.01447264090108466,0.23004102774528518,0.10098592680965883,0.19385249956532732,0.021278471725372783,0.06686334251545145,0.01394130839732156,0.03818263003298565,0.0284316738926974,0.01299920491029186,0.06307006253055762,0.027076409350069764,0.061878350027885776,0.00587862094593578,0.01759759978286088,0.0038592176580337797,0.01061531765959296,0.0015136329857262602,0.00283171761010854,0.02864417858167794,0.01315230091379872,0.01772066343415444,0.00647492672249822,0.01741068195511264,0.0010070861800259999,0.0002205071664829
27,1992.0,6,0.007027375237678167,0.17786335845319168,0.05021855098465542,0.17548878768594176,0.03632723453860595,0.1135767486864568,0.02237837578464642,0.03352685139331852,0.012071451142955351,0.01264861900406245,0.06550889174121925,0.04139243662079605,0.05016055694810551,0.01652117771490875,0.030316913724324837,0.01404010893956605,0.014894627672870801,0.00435456595388395,0.0033996039651182663,0.051129688717593304,0.03771833356675765,0.008849750523398632,0.006372134076355066,0.008143993241784718,0.00405022819787165,0.0020196354839319
28,1993.0,13,0.011408006951719138,0.20093393311788332,0.07933797394893799,0.18067607169765473,0.031786670760264306,0.0869969380376506,0.022314757247600785,0.03885110586504817,0.02292855830878585,0.00968103454397206,0.06238565841541434,0.03141890551372848,0.054934634251891885,0.012603633628753318,0.02961260130666093,0.00807183267844546,0.011930782710762968,0.0012623998949294385,0.007106046538557,0.03132516369770996,0.027359294188342508,0.012907616489787839,0.003946737540623815,0.01722319368910052,0.0015104294871975076,0.0014860194885760617
29,1994.0,11,0.009106894158736119,0.17801718429051644,0.05445465082818648,0.18035237991125144,0.03137882538369172,0.10404947711422236,0.0190560776443392,0.03555911008768424,0.01574187589225988,0.013400479045417536,0.0650337044548961,0.043675403061609365,0.056435587943032696,0.013065615849447609,0.02551619458166732,0.015794741230176292,0.013628031766406009,0.0031594053769679275,0.0062004711635718,0.05231569023579433,0.032981684520030446,0.008298117136648972,0.007295277684445093,0.01196647610840229,0.0014144602754580184,0.002102184255139173
30,1995.0,14,0.010327596194294365,0.1808716822710156,0.05206932854390534,0.16181497807877748,0.03537182169085389,0.11013293990607267,0.020768728873682665,0.03924051491588248,0.01223714689836554,0.009788210695897305,0.061505174464963876,0.03734856180526829,0.049070162489088076,0.017788587225797826,0.046625530487742685,0.014026582267152634,0.014312016580711242,0.003958460866361921,0.005319033832154915,0.050493056547518476,0.03387874700834902,0.006224419542221836,0.0064918636339438935,0.013796992803728734,0.0032587440255932927,0.0032791183506547285
31,1996.0,12,0.010360888862165874,0.19262163991989042,0.06802196297686348,0.164042757787121,0.031750010950581165,0.10179990086214279,0.023198596878948128,0.036175557043123384,0.016722798309966317,0.012273449980990175,0.0683349690252852,0.03361518785239779,0.05284609827167696,0.017228254951966632,0.03066072727641866,0.01099128522937328,0.012869400332723826,0.002859880729534759,0.005013045585418174,0.042802803035830415,0.03023819219448488,0.009838524378352925,0.005522585596450066,0.016711118395428316,0.0022221894848392836,0.0012781740880250835
32,1997.0,10,0.01200005718484074,0.19805874809238472,0.07184794886392085,0.15395767723201542,0.03645298940166558,0.1004183603143685,0.025327340558511352,0.049983384629173754,0.027112362651606003,0.00840187700716188,0.0706103283523142,0.02825930009046922,0.049449307086910435,0.016642309808310905,0.02748673359919253,0.010058689462942272,0.0074567260564779095,0.00278939324916336,0.0073458545433531695,0.03430447468948693,0.02499592771713271,0.008701051227704159,0.00611859657763371,0.018077410459392162,0.00224478347869413,0.00189836766517235
33,1998.0,7,0.0098683115141719,0.18315180161531316,0.05934878762749592,0.17347293966902005,0.032976380353792446,0.11276708153518791,0.01631010673346903,0.03601234866538382,0.015519588154757014,0.010914295460902872,0.06863730425981514,0.03797474670786448,0.04755769681749909,0.014498743929813044,0.031711466872276294,0.016046263291635814,0.013558633152848545,0.0026299114046330714,0.005121776371414801,0.04627654157262712,0.03707995579644101,0.007481737333944058,0.005765268507969014,0.01157225157876673,0.001988882928432357,0.001757178144524157
34,1999.0,14,0.012132521593964444,0.20854266690900952,0.06958691091558698,0.1555657468275031,0.03551432807134235,0.10376394681754557,0.029460089624504308,0.04095137202637999,0.02175220618848576,0.009481900222792428,0.06035024428073192,0.03166911930333371,0.05006184953165101,0.018295313051582135,0.029958174572475314,0.009870424928116128,0.008511773237996186,0.002668130138157407,0.007795512454023486,0.028603126341732146,0.02788061266448046,0.011727939754588844,0.00628404525146363,0.01598512746152375,0.0018884880653093354,0.0016984297657189427
35,2000.0,12,0.009287730657242017,0.18874296362712736,0.05055469829426756,0.18040640398375438,0.032895899283281696,0.10931042304066789,0.01907046812072998,0.03538564469976999,0.016289262525881112,0.00967825850931196,0.06351729629869447,0.03985632844246472,0.04541655373698788,0.015314994126006218,0.036746687924342304,0.014856862754324645,0.010917284096945153,0.0028345773261379006,0.004863473109663826,0.05061396592627165,0.035993747002634295,0.007707718867546058,0.004882063390391684,0.011033670564809807,0.0023533795778494667,0.0014696441128950997
36,2001.0,18,0.011382353194608903,0.18905513250465075,0.060494933685577,0.16686526619481631,0.03384444942725209,0.1075011392545378,0.023055089089660516,0.033359000766092606,0.01573467763077782,0.010938504948695821,0.060414939046790184,0.03822888376644252,0.05358613970073678,0.016898629484200497,0.03167424034980523,0.015476677466844745,0.013133151024333527,0.0023600371211999443,0.004966470496800917,0.04414989923115995,0.03479640131049411,0.010392987616557605,0.00532466300790555,0.012804852507370143,0.0017949458155979278,0.0017665353570897502
37,2002.0,15,0.010825770992221232,0.18230233909277146,0.0523449866285703,0.16228122234995251,0.033758903432681474,0.10775323211984734,0.027319382219650874,0.03900734533236439,0.016102214687363583,0.011947062496622496,0.07142910221245172,0.03523544401511391,0.04864103341521226,0.020124983184616408,0.0333286686151785,0.015295915252183805,0.011488815720191923,0.0034242084421266866,0.004187308126649906,0.04385828009301941,0.0360637118289154,0.007166444102664867,0.007676851289510225,0.014702301546835488,0.0024004648314181936,0.00133400797186446
38,2003.0,17,0.010610483804321091,0.1976312414984576,0.06309271598871664,0.17873971583611153,0.03450735565884918,0.10311311002751979,0.02238663230254857,0.036807130067516264,0.01755177827098119,0.010534073419179587,0.06657816706537496,0.03458705317108244,0.047407177201355205,0.01392664896691128,0.024227072439805035,0.011300204861957062,0.01269294587872231,0.001743343233938694,0.006190660320463595,0.04257289359509579,0.03207852189577389,0.00920209620150006,0.004748935111074559,0.014197910710014566,0.0021005714320228644,0.001471561040705147
39,2004.0,23,0.007455446948722188,0.18096523921951116,0.04985275603801824,0.17884643628405822,0.03626892677008768,0.10705522902704309,0.021140583141918863,0.036147200528615926,0.015024231590986491,0.01184276457624463,0.07258274216853884,0.04032105106695931,0.05087586369848081,0.01729081259291399,0.03019241368735887,0.014950836122448791,0.010517484762251337,0.0034906608347834082,0.004540901739771225,0.046526680682231876,0.033774416812849664,0.00723956524122331,0.006764019318847007,0.012275014417690973,0.0020797424021707957,0.0019789803262723654
40,2005.0,28,0.00900984898234257,0.18849932805110875,0.05814016596462014,0.17851765608712947,0.03840734070317141,0.10407971260224548,0.02753021025476699,0.0439347821773454,0.020127769346808277,0.007941542276392584,0.06520183555079732,0.03627392615271426,0.044552314630494215,0.016482412487307033,0.021553569309561708,0.011967069484946706,0.010512214025641385,0.003444445438206958,0.007579484355258565,0.039633403320670224,0.03143591800411348,0.007597100225522118,0.006441037877647886,0.0170592526735536,0.0023757696145818475,0.0017018904030505426
41,2006.0,20,0.007713239915143724,0.19097051078480498,0.052523481496084004,0.1780598204481247,0.043552655548017925,0.10586392516290348,0.025355851167734523,0.04570976697010773,0.015910816990778363,0.006942330516244764,0.0786175208625154,0.03447884273307242,0.04389218235012459,0.018424624549859624,0.02112662789374742,0.013009835624764515,0.00826411255113543,0.003422522928011395,0.005505468264232165,0.03950662689359162,0.03159169407301322,0.0030347043322636698,0.0069806701852886495,0.014760409228033306,0.00305368765655679,0.0017280708738444503
42,2007.0,21,0.008340396499805109,0.18864123376720143,0.05219655479295039,0.172410985132627,0.03714480637433638,0.10617839921956711,0.021565404341761022,0.04043514469468525,0.016509605997916215,0.00991939235692002,0.07871195142158419,0.03592389061955267,0.049804211322217344,0.015722358139081818,0.027454813992450526,0.014615731046362565,0.010580240062931276,0.0033831572976339946,0.004080202388228995,0.04241565553175805,0.033534584948959514,0.006148275111756706,0.007355798111006486,0.013559905175957935,0.002060148697754619,0.001307152954992257
43,2008.0,23,0.007198010425239228,0.16658878240894112,0.03751964301881901,0.16823386803827733,0.040134803846642614,0.12163379257039994,0.02501182437369455,0.03660031151852536,0.010571822032354473,0.01031164392182205,0.07538597697015581,0.04025556276729469,0.04531123280446615,0.01970756070411075,0.03182632252103033,0.017626752350880525,0.011784666311604367,0.003959592760141504,0.0048835999149283785,0.05339759960558815,0.040790881300985765,0.007215513837321383,0.007131183891338152,0.012580787832898722,0.0027341907722637088,0.001604073500274887
44,2009.0,27,0.008562345364189424,0.19136009743217405,0.05292461322680339,0.19579304398283645,0.039389806595039996,0.10182743106132232,0.02208362311609434,0.0437122079640844,0.016841256730044676,0.00865419994834404,0.07465799111621844,0.0380202746659803,0.04225790085701933,0.015746014577913508,0.02269439001935112,0.010838010625378383,0.009023531222447883,0.0021569271180250037,0.007066454608962519,0.03801813890952798,0.030484078312848887,0.00532496530264252,0.005473066438221308,0.013875703029270893,0.002140657196162615,0.0010732705790950743
45,2010.0,19,0.007076171379126248,0.1754538054457445,0.04160688932562381,0.18254831576678732,0.03975449080021006,0.11865867439162982,0.02410295347022896,0.03614778329706795,0.013091373890333009,0.009313767589584195,0.0679275383478065,0.04367940776509905,0.042042375895071475,0.019090437146503113,0.023735429103325906,0.017076540571157497,0.009743783412905785,0.0035975843291645056,0.005473985042692754,0.04908663947695426,0.04007293781417658,0.005771957884233499,0.00678892997195981,0.014389245119526857,0.002974228159494621,0.0007947546035908422
46,2011.0,17,0.007532727029365953,0.17496317171590012,0.04902984592645497,0.1714338972254264,0.035440680765979386,0.11680694044275734,0.023350200751651937,0.033846291253659844,0.013451734104112458,0.01071773794229795,0.06399316860923643,0.03806990030381709,0.050043554512507436,0.017995669672040897,0.026318890251865186,0.01747267567383591,0.01031391328234517,0.0034845251456838,0.003688281230903259,0.0606738508318973,0.03984662864772752,0.008890192540828932,0.00664976695046519,0.01008891512377751,0.0036341278194947767,0.002262712245966294
47,2012.0,20,0.007089415961018924,0.17453094931828947,0.04656884420249255,0.19165197666408165,0.03198619185842489,0.11479132923188284,0.018211973632306994,0.031013637773387875,0.009667124077322531,0.011433377311826948,0.07124480293283356,0.043156019978979374,0.049315599929509256,0.015994598671047307,0.024330225297872324,0.015927411567219937,0.01216397564166097,0.00332174159123511,0.0031433920651062056,0.053921002509880786,0.039169576454496646,0.00875503180538461,0.007312037125913676,0.010538089324910672,0.0024811021562751003,0.002280572916638585
48,2013.0,14,0.006590648520612856,0.17656098781881366,0.051154604187136195,0.18738119864081468,0.03983491208461675,0.11175996295030491,0.021984992016590373,0.037014618485108244,0.01526815613176467,0.008467241019888706,0.06291544699934523,0.04190556499219613,0.04617531103232656,0.018133968832899534,0.02623247079116019,0.01722952169627567,0.01014973156710473,0.003425755836529393,0.004385995573063057,0.04505894482737022,0.03670024386204087,0.0064752782164424,0.0061971925391468155,0.014215262773476456,0.0027276192597765,0.0020543693451941353
49,2014.0,12,0.007467032185143717,0.1743886748112621,0.046121420277873214,0.1907837258078087,0.035923890364004805,0.11620008946690973,0.022225605572681693,0.03343638033399152,0.01418326841760345,0.009295261945443766,0.061357506797984046,0.043921624173778144,0.04640601323557713,0.020578345692240985,0.03127154159361362,0.016389159985130016,0.01109623245283714,0.004171743286384075,0.004448227010845559,0.043784747146908554,0.038282333406271,0.006270332027882408,0.005168733576081941,0.011630342865976384,0.0031127240898580336,0.0020850434759071834
50,2015.0,15,0.006620013457670906,0.17843673599660734,0.052527171623422915,0.18456263512896698,0.041042631650004,0.1089383160663176,0.023195397191919178,0.039684490813133896,0.01441849410428752,0.00996445852074402,0.07246077195185921,0.03600907922756634,0.042744414598312526,0.016173929129495525,0.025081383427325302,0.01639056601834158,0.009519750263872133,0.0040418841769325736,0.0052211831681870475,0.045882029646646484,0.035229613339697284,0.007622770410524867,0.007066586859672686,0.012553076974201133,0.0025117212513934796,0.00210089500289628
51,2016.0,10,0.008757903584469949,0.18015135819400538,0.04806098659679382,0.19439259548534532,0.038156670430910956,0.10709534353303854,0.0244866866538349,0.04027629020693403,0.015047338167492142,0.008584334763853119,0.06257132340659015,0.039267310116566936,0.04336695912996931,0.01044603945810351,0.02981088723974142,0.014389064055427881,0.009562739854293728,0.0032266670451465704,0.0049652655661887295,0.05466833700775982,0.0354491070902379,0.0068221897228995295,0.005787784442981369,0.010608178982338451,0.0027715473083081204,0.0012770919567672502
52,2017.0,9,0.006414224139093201,0.15672610217474237,0.03761366559426791,0.17831543790797053,0.03418822201532261,0.12253271572182525,0.018068315117400178,0.02958456987888923,0.008199943005708478,0.01280971077003072,0.06430464371334513,0.0493995375535144,0.05118269371876615,0.013380472254793822,0.033660651943241665,0.021103337389548577,0.014604472934160843,0.004692045154183044,0.001711643485594011,0.06953283392164115,0.041140918427593966,0.008833175313748321,0.008271763614371578,0.008450134657526556,0.002415666104930489,0.0028631034877887335
53,2018.0,4,0.008637675913004149,0.20127554444122484,0.07160840835484132,0.21854163824857947,0.03654109834976443,0.09510288423742529,0.018966531531095173,0.04118220890529352,0.0166053741214831,0.009348650211484351,0.06903395946843127,0.041906251320011696,0.048416300639461826,0.008212453608453575,0.017981468705486673,0.010720074027827849,0.007378817989628875,0.0016360640301317998,0.00334219125670855,0.023406058077018947,0.0240408138886355,0.0066390562248995755,0.0032341983216131747,0.014382579445761375,0.00104166666666665,0.000818032015065875
54,2019.0,7,0.006667621336698943,0.16651741753266608,0.04295130333878478,0.1902181685780559,0.041220094082796574,0.1119291323393439,0.009920679801101558,0.03390188524982834,0.008287549183585957,0.0127168577530788,0.0844863766562208,0.04603721930109835,0.05180818841045108,0.013009883429440688,0.028879551729876527,0.016870388056473628,0.008476032288132743,0.004222131187739886,0.001706504182413357,0.05191431798972603,0.03768550710523434,0.007653101668208528,0.011518133062173171,0.006361867392027286,0.0038296160239743716,0.0012104723208674
55,2020.0,4,0.011911339318172301,0.18455245011604463,0.05654759622338565,0.16234787442017856,0.028046574327950623,0.10300000698580827,0.01777853228956135,0.0285008249924087,0.015417462957131275,0.012904998192683452,0.0671346231499819,0.0364223569483556,0.06574008405824512,0.014426944609515924,0.0372506558629848,0.01584327328451925,0.011056625897287575,0.0026701071393767,0.000990726151126475,0.059280057857716374,0.032228293884287225,0.014366926546708726,0.0063404729039077,0.01168824711327655,0.00265811387047285,0.0008948308989112
