,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
46,1987.0,98,0.21741834001282026,0.10141370019033467,0.42286250251624563,0.11129456714588298,0.07912277729068591,0.04636715971930667,0.02152095312472357
47,1988.0,75,0.20890562916629274,0.09767895803441942,0.4324047222115317,0.09579658130742418,0.07108710606227481,0.05645267846923596,0.03767432474882096
48,1989.0,90,0.23004234700958565,0.0735502356819804,0.43813103911692264,0.09895676938391273,0.08030735579364326,0.053451233503672695,0.025561019510282505
49,1990.0,93,0.22985579855494892,0.12079847160831148,0.4111014318319282,0.09768231187067061,0.08188714852171937,0.0332688105128425,0.025406027099578687
50,1991.0,101,0.23313449653851076,0.11188649140176175,0.4243002649178264,0.10116843508709768,0.07614738338850105,0.02894325125424207,0.024419677412059863
51,1992.0,98,0.2365249688409443,0.08392641730525505,0.43615094467163196,0.09997359440451231,0.0728956302317972,0.050039514785422505,0.020488929760436304
52,1993.0,123,0.2250849090504627,0.10504923576940127,0.42355151408886604,0.10282265486154143,0.07626366855361993,0.03378888508605137,0.033439132590057076
53,1994.0,127,0.2161543241300912,0.06844247854330894,0.420940899940207,0.11685839720798921,0.09746440048331087,0.059319321326533725,0.02082017836855867
54,1995.0,134,0.2272823742079885,0.09357396126578897,0.43897948753382154,0.10110293804976082,0.08512327670182375,0.03315179628075843,0.02078616596005762
55,1996.0,154,0.2194328796873925,0.07780684437174303,0.42328609288949093,0.11745139455499333,0.09285430114818098,0.04859898081450437,0.020569506533694513
56,1997.0,158,0.22493532346262762,0.07957921516581247,0.43207259154344324,0.10273840015587778,0.09329482932512254,0.04693362210669015,0.020446018240425818
57,1998.0,172,0.2181546652710375,0.0986749790258865,0.41007312128072015,0.10791407176670997,0.09439241593352701,0.04564984483763875,0.02514090188447994
58,1999.0,205,0.21966970907275457,0.09726287434477608,0.409987698664776,0.11517648729570824,0.09248200531128721,0.04707312192172216,0.018348103388975606
59,2000.0,173,0.2239038995258053,0.09261262780022711,0.4356690133958824,0.10028137482017488,0.08204460879665018,0.04312298150027269,0.022365494160987598
60,2001.0,197,0.2310544954159768,0.07485235579094872,0.43449698704352074,0.10934216943742497,0.08942794287625885,0.04144959063457033,0.019376458801299287
61,2002.0,204,0.2353025234616417,0.08724932523390297,0.4205540825818055,0.1059864771985779,0.09005133427553641,0.040923225528756525,0.019933031719778768
62,2003.0,215,0.23482658075147705,0.09563303117585377,0.420981977103556,0.10335163819527281,0.08473792318330078,0.03741387379046736,0.023054975800071983
63,2004.0,224,0.23359827657383064,0.0915328308487273,0.43124217486073435,0.10189514404781563,0.08405980103312145,0.03991968982037036,0.017752082815400083
64,2005.0,271,0.2330613620529724,0.07618567523515075,0.43608843859686247,0.10608184433835034,0.08983669310990107,0.04026331803283849,0.01848266863392462
65,2006.0,276,0.22397329759763912,0.08966206327154247,0.41937850108919517,0.10570976368497192,0.09315821662646159,0.048951175647829186,0.01916698208236036
66,2007.0,286,0.2307690722682232,0.08425244138294893,0.42687858552748204,0.1068694289254631,0.087158620352497,0.042319414665213065,0.021752436878172434
67,2008.0,275,0.22192704777637748,0.07201242252457446,0.4419846941321425,0.10755012280012288,0.08558613899192376,0.047036045834059306,0.023903527940799377
68,2009.0,307,0.24148257103547127,0.07839358087679978,0.4368421418033251,0.10347745188655476,0.07915197096052867,0.03427994036981502,0.026372343067505452
69,2010.0,295,0.24541720264760303,0.06747607313852162,0.4513923546032406,0.09536713703620375,0.0731477422228249,0.0314921161764088,0.03570737417519708
70,2011.0,363,0.23308115832447587,0.07581059149799795,0.4544375343600094,0.09576974884164349,0.0709800735331975,0.03148288867252494,0.03843800477015062
71,2012.0,320,0.23037852953417143,0.06833482895584685,0.4511525006808486,0.09774789071990134,0.07014275514224837,0.03970946892541682,0.04253402604156638
72,2013.0,343,0.23300771020725458,0.06896917120369397,0.4500008627105334,0.10488526495082644,0.06981743859674437,0.03213456510277202,0.041184987228175374
73,2014.0,327,0.23149640595946505,0.06110016364915592,0.44895812919961664,0.10550094617637507,0.07228174740320048,0.04021260835083061,0.040449999261356354
74,2015.0,354,0.22485164153919376,0.057601601754350064,0.46099865625311104,0.10723946271388768,0.06787537087949033,0.030659064644552588,0.05077420221541503
75,2016.0,321,0.2203414031950071,0.05831372412652099,0.45357503023346984,0.1047942468345012,0.07484114775687681,0.04522206340861684,0.0429123844450074
76,2017.0,355,0.21138973738781125,0.06444284887553123,0.45614781943402033,0.10748199610934439,0.06531043197880276,0.04469745340675059,0.05052971280773941
77,2018.0,328,0.2143577269182525,0.06383014620992607,0.4531976494165668,0.10394074063026623,0.06637878577723869,0.04630599437752473,0.051988956670224726
78,2019.0,317,0.21458421177932382,0.06231425972900531,0.46744569072408415,0.1051584074531404,0.06412669616130422,0.03604737032974829,0.05032336382339363
79,2020.0,317,0.2076462767055566,0.09150235478834357,0.45828143753227596,0.09841552383343186,0.062189027569498095,0.039593412467798,0.04237196710309571
80,2021.0,274,0.19536761611452097,0.10007610463477093,0.43442574192707034,0.12355247448491831,0.06694462485400697,0.047744122516473635,0.03188931546823877
