,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113
13,1954.0,8,0.0,0.0007102272727272624,0.005494505494505487,0.0251207126207126,0.003915355477855462,0.006641145313020287,0.0385875995940334,0.0013736263736263625,0.0007102272727272624,0.0035043081918081746,0.0,0.0,0.0,0.004924762737262725,0.0,0.008463541666666649,0.023536627282031663,0.005288981851481825,0.011258923368298349,0.010810421196450586,0.007242106851481825,0.015510798943703337,0.0014204545454545375,0.0007102272727272624,0.0007102272727272624,0.008036234598734574,0.0046164772727272626,0.03375622539225478,0.006181318681318663,0.007411858974358951,0.006701631701631688,0.002083853646353625,0.0,0.0209523549367299,0.002083853646353625,0.00390625,0.001953125,0.00842581897269395,0.0013736263736263625,0.0,0.009846273518148487,0.0047472059190809,0.0,0.0032051282051282,0.0,0.0033735795454545373,0.003977793040293012,0.0,0.003977793040293012,0.0,0.017310049019607823,0.00449810606060605,0.010075211247086225,0.0,0.018871753246753213,0.0013736263736263625,0.004083806818181813,0.005267518939393925,0.0,0.009306066176470586,0.034030307927366735,0.0,0.0013736263736263625,0.013362939144189125,0.008522727272727262,0.017027243589743564,0.00806316844919785,0.011017628205128187,0.01269043456543455,0.005859375,0.009246880570409975,0.008298342282717263,0.0032051282051282,0.00345748001998,0.0301378309190809,0.0,0.011160714285714262,0.0,0.007352941176470587,0.025330138611388588,0.02910565996503494,0.0,0.01821290688478185,0.0035043081918081746,0.010260572760572736,0.0035043081918081746,0.0032051282051282,0.001953125,0.010616987179487149,0.021548763736263712,0.011563956876456862,0.029356060606060573,0.004688020313020287,0.005517919580419563,0.0,0.002083853646353625,0.0018939393939393875,0.00345748001998,0.0033735795454545373,0.0,0.02387808270161209,0.006938374125874112,0.0007102272727272624,0.0,0.0108901515151515,0.006938374125874112,0.0026633522727272626,0.0021306818181818124,0.012820512820512813,0.0,0.0007102272727272624,0.1750052184335272,0.0
14,1955.0,12,0.0055009113420328255,0.0017763992668828332,0.009798149332864792,0.02591907796555845,0.006881878183919151,0.006780722997064882,0.007547230758302934,0.003453494223918058,0.00040650406504064997,0.0003894080996884667,0.0,0.0,0.00048169556840076664,0.004575432102785633,0.0008881996334414166,0.006752655564173025,0.04183193511126532,0.009266383493161617,0.004597919837645859,0.009592478756901609,0.012936107073360306,0.013269054364863362,0.006047699351950858,0.000582750582750575,0.00048169556840076664,0.013085982332015909,0.01325695528102389,0.0365688815567897,0.0003894080996884667,0.0029978091836993,0.009338916055599852,0.0017482517482517417,0.0,0.022727983221310758,0.0234791314402939,0.0007788161993769416,0.000582750582750575,0.008950192809493317,0.004474885844748858,0.0,0.011316249735606049,0.006754051209414983,0.0,0.004621868491731492,0.0,0.002148711401219125,0.0,0.0,0.00832466079471484,0.0013888888888888833,0.0064814814814814666,0.0068237647727251,0.013839879358508266,0.0024260129332788665,0.021198835079727432,0.0,0.006430648120468225,0.003776089036204633,0.000582750582750575,0.004104519445299009,0.0044174715038347665,0.000582750582750575,0.0022770885223303,0.018539402143531832,0.006354457282283967,0.012173196302128842,0.002443108898631042,0.009311889300866459,0.02049253995637409,0.019454892672438974,0.04137459924517506,0.03631491794568658,0.01014820421883115,0.002525252525252525,0.02323467117859639,0.0,0.0027416881253788834,0.0013888888888888833,0.0,0.02964131143293176,0.03076196069205209,0.00048169556840076664,0.01765581936890465,0.0071757938320799255,0.014760473849944035,0.014102391788994735,0.010309530349515525,0.0032302535177226497,0.008827654144568925,0.016464492211484164,0.03059055471588873,0.0374221610407749,0.006150793650793642,0.0022839583462732917,0.003715761664722,0.0,0.006706349206349199,0.0043859649122807,0.009684392954816774,0.002167705088265825,0.023456966807455026,0.008727687837276876,0.00040650406504064997,0.0,0.007262779819579017,0.015729027841500803,0.004177109440267334,0.0,0.005607846907795768,0.0,0.0012776077331298832,0.03973555749174094,0.004968715495031275
15,1956.0,10,0.0099208081311966,0.00049261083743842,0.014546885480467822,0.022284749411722222,0.00757395055035707,0.00274365529712539,0.01147869674185463,0.0157990587754653,0.00175843362224854,0.00718434016074668,0.0,0.0,0.00047619047619047,0.00771436982211193,0.00246305418719211,0.005842448639845919,0.00820861228106971,0.00829955727380432,0.0023809523809523803,0.00623195920836573,0.02785162962327395,0.00605015673981189,0.01,0.00047619047619047,0.00047619047619047,0.0037541528239202495,0.0040094780819355195,0.04077452950819916,0.00277056277056276,0.00889792645205635,0.0028017718715392997,0.00049261083743842,0.0,0.01983548087331342,0.0037869935464161395,0.00331080307022567,0.0,0.00751587051841838,0.00049261083743842,0.00232558139534883,0.00808301829151868,0.00457662585503579,0.0,0.0032943827089777196,0.00269439421338154,0.00406922627786877,0.0109090909090909,0.0,0.009944415819120018,0.0,0.0051515151515151405,0.00443640747438215,0.02473937449879708,0.0009688013136288899,0.013671837822404099,0.0,0.0,0.00418864708694476,0.00095238095238095,0.00147783251231527,0.0022182037371910697,0.0,0.0,0.012107512740424112,0.00232558139534883,0.00617842073538276,0.00274365529712539,0.00192118226600984,0.009646330680813432,0.0,0.010773174155976409,0.007035378414688739,0.01079383286614817,0.00669172932330826,0.00098522167487684,0.00047619047619047,0.009137299482127059,0.00146141215106731,0.0,0.008522054113498882,0.007854588202765581,0.005263157894736839,0.01981024281279067,0.019867221386208708,0.015789000756263938,0.008786234862184212,0.01,0.00390804597701149,0.0055515370705244,0.01959899749373433,0.029893622934947406,0.03894741719120226,0.00195402298850574,0.01540958599834076,0.00295566502463054,0.0,0.00047619047619047,0.0,0.042575002373201574,0.00047619047619047,0.01637401010163994,0.00047619047619047,0.01721804511278194,0.0,0.008120300751879691,0.00047619047619047,0.0,0.0018181818181818102,0.00225104445968696,0.010985221674876842,0.04714320122032808,0.13948955307750593,0.03333333333333333
16,1957.0,18,0.008463639231432984,0.0035884707797653776,0.011847808666882384,0.024589394171450545,0.00981006405534706,0.0167338756132982,0.0030269722028107727,0.006532161949659505,0.0,0.0031252426430623446,0.0006105006105006055,0.0,0.0010128052580882724,0.0018549348460558113,0.007079655074938083,0.011108506808658715,0.03243760404631224,0.008378361423588939,0.0047645498379250886,0.011301200279139795,0.026998993720262578,0.006833196714896272,0.011951076712850783,0.0068476922023182445,0.002900676860504689,0.014188623696738463,0.014654884179243908,0.016944909916792227,0.001920773147188228,0.0023348820518631777,0.011859937906107355,0.0023125703272762004,0.0020964360587001998,0.019754040971732723,0.01629915360189104,0.004092915481115327,0.006316456911608333,0.00876538706620427,0.005358438349559311,0.0,0.015500607812163718,0.03588897401740116,0.010416666666666666,0.0020299625252455334,0.0006105006105006055,0.03690215121136173,0.0010128052580882724,0.0,0.008325409024649967,0.0,0.020143665984960448,0.007695276769329522,0.007529633961299378,0.012727246242995134,0.017964056276340512,0.0005005005005005001,0.0014200947935887667,0.011709677877766039,0.00075075075075075,0.005322809025242511,0.0036573495788866112,0.0005500550055005499,0.0,0.007938025125218785,0.011665964579670457,0.015579441736969686,0.006666955493274149,0.014735867886566254,0.013535110267907139,0.007107467514909738,0.016971590002175227,0.016065869927978475,0.012209489677183985,0.003352494344765306,0.012168371857620595,0.0,0.0030898298718005112,0.0013126100133385723,0.0010482180293500999,0.02575326749046948,0.04306120761153428,0.001028806584362139,0.017397059186559656,0.00321916683944985,0.020379997359454213,0.009411576380124638,0.010378755521593973,0.007224424800708289,0.015475902223529922,0.01635106104793027,0.006295272432313139,0.005534712033663795,0.0037802899574336055,0.0005241090146750499,0.002642228508565139,0.002343631089469039,0.00075075075075075,0.001028806584362139,0.008239076708791322,0.0,0.019009898036505126,0.007252250324381599,0.010731510835373895,0.003472222222222222,0.013314890093345372,0.0027061259372580058,0.002593881339719289,0.0,0.004043155196713939,0.002152619108064644,0.003972194637537233,0.03340929247120913,0.003719564074190116
17,1958.0,20,0.0,0.002273901808785525,0.0041262574186271845,0.029662650509378292,0.0,0.01134323564624145,0.007724252491694344,0.016972518429647344,0.00185185185185185,0.0021749408983451498,0.0,0.00106382978723404,0.0,0.003146964044281335,0.0015528686581318149,0.011318677111046876,0.01858601556118333,0.009410717901564006,0.01097787347787347,0.011632276780457711,0.015928580148818546,0.006155667748952841,0.0,0.0,0.0025882692624979347,0.010123916033818556,0.013387184974820596,0.024667577780992208,0.0,0.000581395348837205,0.002692359097731985,0.00344623959812081,0.0031914893617021253,0.015848748488967262,0.00809341142825716,0.0033716475095785397,0.01283227006911217,0.0,0.00106382978723404,0.0,0.01584412969920717,0.000581395348837205,0.0,0.0005747126436781599,0.0,0.003014642549526265,0.007929810116308394,0.0005747126436781599,0.00684769015880055,0.0,0.0027476724215854597,0.006179850947292795,0.010867188214721601,0.00559708388945365,0.014547667712426849,0.00106382978723404,0.0048098290890052795,0.01372672946880383,0.00278158877243488,0.01053792501961724,0.0026080136186496647,0.000581395348837205,0.0008771929824561399,0.00819804754587362,0.030125270453204168,0.011024452336296406,0.009673980486140191,0.010683473709203535,0.026611016237529955,0.006154452324665086,0.05181677172126734,0.01669832874579769,0.0072465048950719705,0.002048062945380235,0.021761452214880857,0.0,0.006514998817688994,0.002968147304554675,0.0,0.016693102751455142,0.03804248250834726,0.002127659574468085,0.017263629007674093,0.01118000579047516,0.007899878385951126,0.00424397773482384,0.009149175073123784,0.004166666666666665,0.005458386123145269,0.01506939691722298,0.02147790933685776,0.025718819679622546,0.001136363636363635,0.008756779115727545,0.0,0.0,0.009438219891648534,0.0,0.007695374800637955,0.000549450549450545,0.010683266600860108,0.00618348632368217,0.004763142263142255,0.0,0.018934188608101636,0.008358520299875195,0.016136950904392756,0.0032521532521532447,0.004166666666666665,0.001737503341352575,0.03901185770750988,0.07852083465902751,0.010574712643678161
18,1959.0,20,0.0018811178280231401,0.004216844388048256,0.009966650245116766,0.0399734049845643,0.0038563018477341,0.008406110868289594,0.003730010223613165,0.018213810926657248,0.003953134775918329,0.001872363944244965,0.0,0.00040656440705920497,0.001407349350734795,0.00714424388116047,0.00180829513937311,0.01152295214589372,0.03857715752163331,0.00499274338584294,0.01414979037423906,0.013006430384506365,0.02023596938235836,0.009664508519627395,0.0028858415057527852,0.000353107344632765,0.00358100392350362,0.007466349827530645,0.019984490692027217,0.015376331265504103,0.004688630017400415,0.00159854653448395,0.007235152279115914,0.002110845863767535,0.004383486019515975,0.010509315188959076,0.014870604527451883,0.0010361128040725601,0.00313708927180837,0.00397726149713783,0.0069306032706490895,0.0017311505988319652,0.014985807553574971,0.01175992801725503,0.0,0.00263430075274905,0.00405081740593821,0.000763089834102275,0.0021989886122587695,0.001444434427214805,0.0084119125157994,0.001258264214448845,0.007691482210615726,0.008482331375662226,0.006817503246372045,0.007919209745730769,0.01665558940597277,0.0007594694234894449,0.0028926350453122,0.006475952172017329,0.00444618445276261,0.009234769529914331,0.003359286567435925,0.005989518521838049,0.0004883054591602401,0.006647768966905959,0.007395112933357395,0.0086527328632792,0.00514626708152275,0.006200654661248894,0.02519472358093136,0.00365644639116358,0.02600081612088485,0.01827617506513347,0.0078965047141717,0.005877223798341494,0.022507622799937226,5.3191489361700006e-05,0.008074436457290422,0.0026686809918812847,0.002463065504926535,0.017494812179128863,0.022461490396437286,0.0023068472577594803,0.014379509365763113,0.003827225784546475,0.010520746073688265,0.011111023609888035,0.001762004358315305,0.007130984159970005,0.016509066357428926,0.0189995596407227,0.00638437693465623,0.020951528472616134,0.00394715526221684,0.0005966697502312651,0.0003001814283358,0.005317611407900651,0.006605653023635036,0.000204918032786885,0.00063676034407086,0.00427732982150062,0.020806775124166375,0.007965529103541459,0.019943892966814144,0.00217391304347826,0.04072256338774707,0.013068264469544682,0.00246036085292509,0.00187891241941094,0.0029060505787040004,0.0,0.0020531914893617003,0.09190594026556813,0.0021162717703908
19,1960.0,15,0.0022958231713480267,0.005266001289736807,0.010900182980630049,0.024361859247966796,0.0010667830894908535,0.013945254226127773,0.002919692880012733,0.008667074163807171,0.00020597322348094667,0.00048184605940934,0.0019205095930121601,0.0008258600597861801,0.00027463096464126,0.0013639388310228131,0.003408730165527953,0.013467924307183386,0.021883693007674496,0.008482672732507595,0.004997159336147887,0.004594625977858854,0.02007039123015753,0.00850239882974596,0.00026358951503945336,0.0007564770240506067,0.00320957378713706,0.015373438818514962,0.01584093841616362,0.021300796257655897,0.0019882065846616734,0.00407276895578174,0.009241188290251246,0.005316040548598674,0.0018018018018018,0.02262233494229612,0.008874896021412787,0.006300640363579707,0.00092592592592592,0.008687427399149327,0.004826861213465927,0.0,0.012848669213439681,0.01530157630428199,0.0,0.003966520233474034,6.865774116031334e-05,0.0033059834663100797,0.0002409230297046667,0.0,0.006289652417647334,0.0002409230297046667,0.00528156031073984,0.00643592067028588,0.00745014955578456,0.0034535219213741733,0.012468764249928401,0.0018704595429621135,0.0007907685451183733,0.008239533461637487,0.00017226528854435335,0.0015149212139636133,0.0024316484081240933,0.002283814207766707,0.00020597322348094667,0.004826392840440346,0.011439242091800805,0.019384512348644193,0.005332615093228853,0.01553347999809432,0.016528526162972793,0.0019379761199466068,0.014756881698985676,0.021203531194372936,0.0051216738973474,0.0037723614448640134,0.01606040017695303,6.865774116031334e-05,0.010172332735055942,0.005644432021566361,0.00013731548232062668,0.02196171333686072,0.03521595578923168,0.00013731548232062668,0.01930540529911501,0.007607331276341446,0.007936446592841052,0.01392211099939882,0.0006534530627977399,0.005293516967047293,0.0031925180460783066,0.014829652934699266,0.011219670581346859,0.04252440786070446,0.0015590123133460332,0.00629646210658352,0.0032260817125377597,0.0017246170696222133,0.0020679057754237934,0.0006535947712418267,0.01000780130335046,0.00046956273852040003,0.021192057902137754,0.012647535839061922,0.017193105555618416,0.0,0.04499526140446152,0.027027154038825833,0.0069215048381715,0.00119108995634728,0.004398482589388913,0.0005167958656330733,6.865774116031334e-05,0.11408489039086993,0.0018704595429621135
20,1961.0,27,0.0012045654935835925,0.0069971729529952785,0.009059337371394907,0.020230058330596743,0.003529707007967874,0.005265454836905681,0.0024014639094004113,0.002368746978554929,0.0005521048999309852,0.0007809803433255074,0.00010704345964461481,9.448223733937777e-05,0.00421472937000887,0.008982399608151325,0.0028227716207255816,0.01101694874824526,0.016570429143246718,0.010984433581821239,0.008693277109092233,0.0031655036060220993,0.012661397332600653,0.011422943175857682,0.005723387215122889,0.004571408650246278,0.0014944625193072335,0.012804207178858343,0.010554005959311151,0.023620779021924807,0.0020449338872500483,0.0028193605493728297,0.004507911157381959,0.006176123170861749,0.00033670033670033336,0.012208035326213373,0.002907354169731541,0.0006180691259497815,0.0009661835748792259,0.0017215852220322705,0.002518639200829356,0.0003595828838547259,0.009937316295374594,0.008213096400283055,0.0,0.001877346683354189,0.0004311825740397111,0.0061292253586995105,0.006578031820750263,0.0,0.005464818685525981,0.0,0.010783005562084523,0.003121136986207948,0.008415113155479067,0.0015759637188208593,0.016540589558702155,0.0005191226152693778,0.0012566344484816222,0.0019406918811992442,0.0004311825740397111,0.0021896489818443742,0.0009231048219299297,0.001818181818181815,0.0015759637188208593,0.012758967659657386,0.0026782554556174813,0.010481362812557252,0.0006452694933289407,0.01057587209179335,0.008798173643312607,0.002324263038548752,0.04001490701328127,0.01814040729006822,0.0029767776115931224,0.005267556222207501,0.0065911828141275485,0.003057445200302341,0.01303141988388827,0.00534464574693634,0.0,0.021474629345627334,0.02642868193542158,0.00018896447467875926,0.02286331083410891,0.005136006854795085,0.008625705802329563,0.01725406589011618,0.0062771339636646,0.004806971607899774,0.00444336704562326,0.01064112418336907,0.016273235219007948,0.027872673346561787,0.004004278062185852,0.018274515847331377,0.01950806628012032,0.0004165434289657852,0.003148114944726196,9.448223733937777e-05,0.006789711028955316,0.0009788232006296743,0.026367166648314715,0.007272656530349819,0.008215884465024526,0.0,0.03802816870792638,0.005306613995364852,0.012912900740297276,9.448223733937777e-05,0.0032005860461950778,0.0,0.11252420827741491,0.08909038291476566,0.0
21,1962.0,18,0.0019064759769437112,0.006634014237843873,0.00858641841360342,0.03154608588764157,0.0018754835930919053,0.0060685822349977065,0.016595111705542554,0.00462404867826795,0.002938045344843589,0.0005997338079889667,0.003808160814600961,0.0015072434674964002,0.0022257834757834724,0.007656889589054939,0.001258199642474622,0.009708140704845988,0.01696712335354873,0.009959481247545532,0.008806197855449567,0.009257525897396049,0.027524166258602,0.0068216458866262614,0.0034608759354488555,0.003781024904506217,0.003351062907476761,0.0127559673842132,0.010605104990194184,0.016306099846979664,0.0009460150485791498,0.008362741438862455,0.006642391015991438,0.004013563676058322,0.0003699129818302389,0.02818509324351191,0.00880822669271756,0.0034837379566724225,0.0080541866526491,0.0071535100256334,0.003987189027550956,0.0019873532068653997,0.009439807295988763,0.009473843555960126,0.00185185185185185,0.0014922752808988722,0.00023441162681668887,0.00943574346363221,0.0012038774233896167,0.0,0.010309334935618645,0.0,0.0036474055127567444,0.007497093400052682,0.011322462477894805,0.005936939076399694,0.02120179249836169,0.0006242197253433167,0.004940855730460089,0.0036736625110108945,0.00185185185185185,0.006122851716516923,0.016549469143853784,0.0006172839506172833,0.0049378142163981386,0.013151102236696488,0.01077311510169334,0.021116070343735267,0.009505922969436994,0.014189988098814261,0.011609258283003413,0.011711381526521689,0.024134278941523535,0.018942594798872118,0.006890472270055289,0.003360329601103028,0.01372803946872451,0.00013550135501355,0.008175618574469488,0.004334994023914395,0.000987196932447522,0.022012111417522302,0.025556837754335662,0.0007217410615145445,0.01796258986979611,0.014648862794585512,0.020877040837579502,0.011653028012235351,0.012952027063517434,0.0049951429544177785,0.011531837891119362,0.022459643319879836,0.01786075405125006,0.02438844806228764,0.0023662136639409884,0.0038924567078637115,0.0007929635509372833,0.00023441162681668887,0.0007597210803568667,0.005865309872093839,0.007240264522877672,0.003763961282868005,0.02182545842531897,0.018439038430141934,0.005313153734607517,0.0,0.028281521670503438,0.0024932249322493225,0.002573592913366394,0.012531334688346878,0.0029523295892771055,0.0004177109440267333,0.008025072727385606,0.04037286776534834,0.0
22,1963.0,17,0.003903512385346288,0.002052587871748,0.004113289673325411,0.026685409785546288,0.0036720715578291646,0.005171262840666211,0.011041531523081053,0.011147793383916957,0.0,0.009592271768789577,0.0,0.0004006627544988059,0.005014520944046336,0.007883022628717547,0.0049114278448486644,0.008308678902134324,0.02806616453297787,0.007666965529632847,0.010342278545586924,0.010846304250952406,0.023360926620878728,0.005448664022384029,0.0014819776333915412,0.002713502574315994,0.002951075220638224,0.013622038097610012,0.009230143191335164,0.019386111042741277,0.006025078848682306,0.006401606594534307,0.005331966641107653,0.002736859879620559,0.00424240121301387,0.017594868440090564,0.0072184099772268995,0.002337131809863406,0.013481896639107283,0.0059523736349294115,0.005507524217117176,0.00036879955744052945,0.011265553132705435,0.010121264265889418,0.0,0.0038657914896334765,0.003708387034019888,0.0021851526680323826,0.003743104803782283,0.0,0.006760252469462565,0.007799945997207659,0.009899249850820305,0.01806147322193628,0.013656714520628017,0.002082173584748753,0.019675418546344706,0.0,0.004090637203465865,0.007952193324314778,0.006675184258586493,0.006734571433220146,0.00821703404199817,0.0008779631255487236,0.0010475147093689,0.009558464225300869,0.007438784567856264,0.021986961596023792,0.003925913579519942,0.005203990229038776,0.012469935591662212,0.006442264865053289,0.026473113598496033,0.019470373274316746,0.017357736048586887,0.005308018034007482,0.016641372388896535,0.0,0.008815702789919772,0.0026050858631886647,0.0017706615293873412,0.015197866146079753,0.019766652469707276,0.002985520226899536,0.019114040424867515,0.0024023347202958762,0.00782290242108324,0.006224443460127559,0.008464182279956047,0.014122278491259013,0.007058729264880011,0.013250977143186399,0.009825232481795511,0.01754010634789194,0.005966192470970018,0.010650208293035871,0.002488328664799247,0.007988415705265147,0.0047348720857432,0.0034229008414811937,0.008461649365628593,0.0021902222355741825,0.013696292247405248,0.01114763270685263,0.016915114571316194,0.0,0.015697660642567564,0.004602412067054118,0.032973841574247244,0.016990291262135918,0.00468890665719023,0.0006547619047619001,0.02046035805626598,0.03679136143067343,0.005602240896358542
23,1964.0,31,0.000502181692803713,0.006330886163557623,0.007744141319416481,0.029255816157486278,0.0033715956247366455,0.007481382933668724,0.011811879222508955,0.008771103781761326,0.0012253682946936325,0.003285330056320423,8.166598611678064e-05,0.0003651459470160935,0.001800945586535268,0.01140680629866436,0.002384844552776574,0.006781631446958085,0.02248216990061647,0.0065830851683353776,0.01758825304794661,0.016142057244311385,0.03120536312105942,0.0073426293887360414,0.0018701962545774613,0.004965844877587287,0.0019229101885124551,0.011326088734372453,0.004989767241092664,0.016528187256240744,0.004427528928117865,0.006394237142377126,0.022687989123438976,0.0027795596823097196,0.0005175857768752807,0.019578608602734453,0.0038714555862964708,0.0017361717783391745,0.0015321147627052418,0.009639210140361967,0.002475346542482829,0.002216199976096971,0.007630456780390813,0.008292758878140457,0.0031666459085813903,0.002276902260507639,0.0013841047216867775,0.0065851029069309355,0.001623855037833529,0.0,0.009012081737844298,0.002891453973443145,0.009825459415951778,0.010631504291467806,0.010191526839852881,0.0034063965513102487,0.02253003713690872,0.0011838861390832647,0.003702735621312655,0.0031408073657984968,0.003024185350902926,0.0020937576090158906,0.012618120521510439,0.001346264565507842,0.00330250060720328,0.01466114346543269,0.0050549445665933,0.01565285353972838,0.0028457067409207327,0.008120269389270782,0.011482138804737082,0.002678892500598671,0.019400519556580845,0.026674912373677383,0.008752384640927546,0.004153764965323126,0.0011996856757958644,0.004164976802349926,0.007885339059668007,0.0033492903183883456,0.000609394933479129,0.014273918888547165,0.01281845724833711,0.0014186006240741065,0.014619633652049146,0.009582427131885956,0.018955320474918654,0.019425340559315593,0.004760134034327575,0.007491889256846758,0.009307276556972742,0.010139442634134752,0.022867370238620243,0.01976877437721328,0.00852224063764297,0.0042430521821202735,0.0034360098401844067,0.0007169415019093226,0.005938513898544325,0.0003109747915652742,0.027464636875714342,0.006898529757807215,0.021725743313020997,0.0128232336930467,0.010530251177568228,0.00016333197223356453,0.049094422211667384,0.0027044109313781933,0.005894223267873377,0.008458079381596545,0.0031408647201374325,0.013824884792626725,0.0030653005563399806,0.05286234231829319,0.002803379416282639
24,1965.0,40,0.00304670109590477,0.0044790416199644275,0.006257681797854853,0.025293171366490265,0.0019940123862055553,0.017369895981467924,0.016983121684006685,0.007390503864323485,0.0014498175440441226,0.008706156487636023,0.0001964535017147225,0.00026989343056796746,0.005446451290261447,0.007496369072000191,0.0018915369557628322,0.007254063073768422,0.026838469645750918,0.005951164600901835,0.01277260988072553,0.013645565910779506,0.01593486333647282,0.019016113459389916,0.0006367151722507926,0.006191722175760731,0.0055992137476064624,0.01294605532395678,0.007703872142018282,0.020104502846670834,0.005481811472429797,0.004245829312528982,0.00364027660521243,0.00427416571930115,0.0012259544159303275,0.02598877145873067,0.015287698493620513,0.0020854866259420674,0.0015734185134241823,0.004285813447363508,0.0009153164396203748,0.0017908477809189648,0.006273208350280636,0.0055361007110635825,0.005763465258146105,0.0012988212576689352,0.003461081804135062,0.0046831528527078465,0.004640492697304425,0.0002980284999989375,0.007229361938664969,0.00125436681183488,0.007673872845592783,0.007204703610945208,0.013538749795910254,0.012579265608165963,0.02334047516031691,0.00011606764962469248,0.0026691898620597324,0.0054952634035659535,0.0024077988946182996,0.00469212926117729,0.01062884481427159,0.00206868746017942,0.0032845831564239448,0.010818130687978935,0.007451021909813567,0.021926962332019666,0.005998355863310922,0.007747188708771673,0.022276720086562098,0.005803955524143543,0.021710763954500993,0.02095074989181509,0.006552795085430807,0.005616479616091448,0.01015115037094297,0.0018071114368885,0.00487115999509515,0.002685984310463357,0.0017066648670104475,0.012893713026975808,0.030888404131079895,0.001957585890145265,0.021290421053715355,0.004217694208993915,0.010552223345560762,0.010436894912074028,0.02928246501380995,0.0031331038903618844,0.0052153404161737705,0.010022266159838703,0.009503883682205684,0.019923724048899152,0.005057108086726828,0.010116387853174365,0.0001771025684069125,0.0006184786512487075,0.0039029363443403727,0.00304386710459046,0.004711986218841819,0.005167810682173318,0.019307721622296804,0.017519091585559143,0.016151382767718953,0.0021066908178495073,0.030833169693445312,0.005782639882891771,0.004903713151927433,0.004595049689502537,0.0015916066050168953,0.0004000295770482075,0.010218418583125527,0.05593327984569505,0.0006697728638066875
25,1966.0,42,0.001507606386560407,0.002471610022930795,0.007042542687124491,0.016026565313885518,0.008728334086830967,0.009739631819322372,0.019775557252148166,0.016059901054543406,0.0006814775882419477,0.011018466030915384,0.0001234841290311738,0.0026361486461416285,0.0032451842937231213,0.007076615573897448,0.0035930432816120334,0.013230942509449587,0.01885290195221801,0.0033932733387849307,0.02103895692793028,0.0198182573720528,0.015938851219717987,0.01242004145963955,0.007938812526002452,0.005657643833602642,0.004982599978845148,0.013984879889686845,0.008634861038448174,0.023441080517619096,0.004915607122984417,0.003623071525129988,0.003605492693316478,0.006504715239913578,0.008270819945439637,0.018670905655761,0.0182706429745351,0.0035231549151149943,0.008892992158037485,0.0036954688365371047,0.009996082101668484,0.005239029196522579,0.010904694485268974,0.005067591852684974,0.0012531328320802,0.0019730000527342665,0.0010710003731783024,0.003387967110771931,0.001424661557978993,0.00010283777525156668,0.007167606258148021,0.0027929734187777094,0.009107457827330126,0.009981742645793894,0.010448961514607627,0.005454505884626527,0.019411955147352684,0.000827088226568943,0.003318863174879916,0.008920064694754468,0.008824787477537118,0.002467890957594217,0.009913117559658888,0.0012691558932893285,0.0037823546199752737,0.01129379951130962,0.01187782274528615,0.014956887953301098,0.005298576354632312,0.004289449274226164,0.017362163446566242,0.011298282222542241,0.036144242820502936,0.012977183967303482,0.007792659136531473,0.011943239519565163,0.007980378380838777,0.006891279028293233,0.008922998689341363,0.002098732094573583,0.004309172138254581,0.013311164466782086,0.02118245094768425,0.00497531323713674,0.015246641192012054,0.00678132896907009,0.010832500466831256,0.007025321507476816,0.008598931445757943,0.0058909452337240235,0.006688826673805999,0.010281090123730066,0.014336511403413198,0.025911370723384706,0.004915917972219385,0.0052358512208345335,3.174603174603095e-05,0.0008628841203774047,0.01225010841014707,0.0035377687278120218,0.0032651132800921904,0.004066308387867621,0.012098183766090766,0.005124520561308005,0.02004438894083,5.716572343222858e-05,0.015831002603486553,0.006605549682525298,0.013356458054798227,0.013029336920484282,0.003253941281989113,0.001120320687281388,0.021187584096618677,0.023629057830914464,0.0008568635885544691
