,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42
10,1996.0,8,0.08117311825997399,0.02689924607334991,0.044220320589317644,0.005461694538659213,0.022522390139273346,0.01911489472724271,0.029860997662742448,0.05526166959245189,0.027623918287934576,0.029756741057054576,0.011626381728671574,0.007544366742556613,0.011788622076215024,0.08658606361477844,0.041244785788507925,0.013846811333929374,0.03724280959168332,0.01254771974824985,0.012883830801966601,0.015251834941253714,0.03354658572964195,0.00226715319492355,0.041722168224297515,0.025095627497651037,0.02418773190764733,0.0034737678503227246,0.04048613524119103,0.0033728445786789497,0.011716900561772587,0.050962365130364645,0.0036477534719787374,0.028766931098881086,0.010446063728406061,0.019711111768274024,0.043976319965064486,0.004597211253487775,0.0018876556145962001,0.004317336475148487,0.022168056594110825,0.01632355460494044,0.0018582834399402375,0.013010224772865802
11,1997.0,8,0.12290663865130878,0.007413885372402637,0.02282224542261089,0.020452748562431847,0.0221299934641736,0.01795061226388984,0.04473013135821712,0.021479927056069048,0.03217714673255524,0.04050849744259025,0.020865101987829173,0.005364957300602251,0.012563710870831375,0.07069950485553955,0.04120062662844229,0.017397043360898062,0.032471333865888755,0.018884374444738138,0.009604860134108863,0.014394754028668213,0.026747678251144387,0.026236594852558467,0.035106956464110925,0.029697118548938976,0.019549154811614712,0.004510280941699999,0.018710240111252226,0.00565851521750805,0.018182919090852814,0.04491779389337755,0.011690348453915277,0.023203538071239923,0.006946071023725,0.02825116567536581,0.05409181883341259,0.00400742484540705,0.002667194557354937,0.013242571522672598,0.007858421822185338,0.003995748627240163,0.004764230436030688,0.013946120144595087
12,1998.0,12,0.16370888280282567,0.006718892976983908,0.03203108928417547,0.015614433216765205,0.016557993208644015,0.00984309317108365,0.05265513068140026,0.01983632747895865,0.02204635685619168,0.03317887117124558,0.007834608250712534,0.004139415958911342,0.01111748030179849,0.0725712601670077,0.03842821388311041,0.011604257233274374,0.03234452664035293,0.020665013799370826,0.03136375427547456,0.012597681273935615,0.015977404748932316,0.0034397714610679745,0.04080139629861864,0.009953871569500549,0.023078233957225965,0.01551046949072326,0.042944638355806385,0.0049305280845260415,0.015741533911915684,0.039692346822337535,0.011945586509134734,0.0074540080327417995,0.005949956970096041,0.017556133870856663,0.05943504664334545,0.0036066027918161335,0.009083597270336816,0.02445963240238566,0.014942048060484993,0.0037789118870787085,0.0047282838338895085,0.010132714394954608
13,1999.0,10,0.1339048423852962,0.00824207543672987,0.027461248376237903,0.00682285356895342,0.016805714335828982,0.021696222532687666,0.03212432083049131,0.024553638968907394,0.028863585506970692,0.03924289528511367,0.00955729214917099,0.011939762437932159,0.01607045897962964,0.09026403853502254,0.03318278409185182,0.010808684461517669,0.02960597658376931,0.03028351723015777,0.004800882797099891,0.00926528741365579,0.02147923301878264,0.0016028774149172802,0.028750209834603392,0.03209044349630264,0.01202004913605708,0.0030916980014444005,0.02407722895488485,0.0073790863673087,0.00978807125721374,0.04392048725539115,0.04872593959294217,0.02198529791639697,0.01076289219899237,0.01670758240007991,0.05569230447378405,0.007955979528489589,0.00428385817559369,0.00435813538437912,0.01562055086658352,0.020474240821173478,0.00281053947317056,0.020927212524482146
14,2000.0,13,0.15306131805209594,0.008154754304019053,0.04388881148135858,0.016915554864545494,0.017472823745295487,0.019092749059953954,0.03619636521711495,0.04296792979969803,0.027425761437622168,0.035893253631447714,0.010416460079157577,0.006959779703504508,0.012644884920545952,0.059347396107543395,0.03483203506262906,0.008325834763265823,0.03910836689986271,0.018363956799376416,0.014297622638549248,0.008544102882685723,0.03760312066023457,0.003665160743936408,0.023806210795280287,0.03673865825372175,0.017626692517355744,0.007362464861376162,0.019552198692303145,0.0061582560535885,0.013037751390053698,0.04345973439736063,0.013840637271815883,0.0228586689268396,0.009190980771069179,0.01004793392131991,0.04581811950262957,0.00443101070324123,0.009440657116767401,0.019325262218082524,0.024306072970521397,0.004213343308171592,0.0031318587256427767,0.010475444748414177
15,2001.0,15,0.13937641556974614,0.0068201171106570925,0.028053624022552025,0.019527076607399933,0.018691260519136107,0.015211377250437108,0.054024078214701746,0.028230191658732393,0.024035549928833794,0.03705641167477659,0.008128236324785433,0.005058867671727315,0.013998847639978109,0.07478124353613812,0.03563822136352764,0.014650986172553438,0.03640302742408984,0.023838413101037664,0.01760426707347608,0.01107087131062778,0.02082842838696111,0.004413693554426326,0.03302143923103074,0.021025276123929033,0.021875224997041923,0.012257208618168546,0.030391266593972403,0.007143858474641726,0.017065637914464884,0.041033319765193234,0.014289054946507125,0.013865034478765009,0.006413822668844466,0.012097002260071025,0.054419759543995534,0.004680438822229227,0.008436167814741173,0.017458891457309476,0.014450445584627497,0.004598454455474733,0.01491534147589044,0.013121148656797954
16,2002.0,14,0.11463793392105756,0.017294006905322807,0.03952591072848465,0.02160120014422941,0.018618835907237594,0.01346149862844545,0.04699208104081855,0.03697825824270538,0.03173086655165131,0.02555735569237246,0.013526763060641486,0.00715116257660525,0.01268483265082897,0.07121016969927173,0.047192839730322546,0.008611596762751172,0.03750166988346134,0.01901413078969625,0.023683617621849822,0.007834386620394393,0.02510513539117234,0.016678719239640965,0.033621879011817846,0.022070829968714064,0.02969361300779844,0.009794293651602488,0.02976419610044223,0.008706050348604635,0.019126213356666543,0.04160528947115912,0.009778961289515473,0.01955901401117291,0.005314521490704429,0.008538197892172457,0.05118135934597245,0.005053207599014428,0.007975471851498151,0.0173801619254303,0.010050563396377471,0.0037075048630688208,0.0028312864644101,0.007654413164894391
17,2003.0,16,0.1182852605472684,0.011223810894883564,0.02377304597660521,0.016620340351482906,0.015383429205027992,0.02055915073098965,0.047798227830418344,0.02379896191541796,0.026286630020631627,0.03834983769393142,0.004639528254512793,0.008077753309903025,0.015899786676794456,0.0922355997734288,0.03709347321986855,0.01064725683443771,0.037560579618941534,0.019535313086319048,0.008118258502270364,0.01207357745908687,0.02308086325170197,0.0032723106236473504,0.02965612865303211,0.02910396287208749,0.01732442765346052,0.006026727631320007,0.027900283472051667,0.005330597875581406,0.01573806220288513,0.046988049645116936,0.01989755190084091,0.024343864187825283,0.010663825104627326,0.00977753030924653,0.0685693627421005,0.005764620717130155,0.003223153551420807,0.01588698845944807,0.01409607016969665,0.0048366150022555385,0.012881848135204587,0.017677333937097226
18,2004.0,15,0.14606097735377438,0.015800011775648472,0.022906403125258247,0.017694666746598798,0.018477279504679086,0.015528520528840782,0.0502992554742486,0.0316216643540191,0.03438192139505542,0.03392431153660461,0.014295577054815599,0.009800368940484687,0.011776500160537834,0.0698979526957215,0.04259420222563191,0.008659893021902055,0.035660369573403,0.020287792743210485,0.015076134542574688,0.006890121739613461,0.022383668533268022,0.011433102026492855,0.030627197318289914,0.027769544723074104,0.015337016910050716,0.011970102930921772,0.013543999562175927,0.008990904194689973,0.016665993352716076,0.03595755088381323,0.015052605437244048,0.0218511589194439,0.007206553857007215,0.008511219760485366,0.05857946570903583,0.007397877255525686,0.004318998908206661,0.021615121188239658,0.011718360339101041,0.011007821427189313,0.004338888697266706,0.01208892357313761
19,2005.0,11,0.13059303352333854,0.02003089932311659,0.01726364494867431,0.015287242884431838,0.028327767845722163,0.02013104640043959,0.06498834499742133,0.02675087194786757,0.035779929899590966,0.042581270175503144,0.007837046617381828,0.007895213058386436,0.011409606543461109,0.07818696906175114,0.03215934856629355,0.026500933117370132,0.029645665808211274,0.015149441153509646,0.012476211044289465,0.009420439198974152,0.014067478763420654,0.0061403902534245824,0.029038079292378737,0.018620113915771484,0.017741229970447567,0.008597626668616146,0.01829501977740398,0.0114632285614922,0.016963188287508764,0.03868753209854399,0.004779442860529109,0.016170750996556137,0.00842700185362421,0.017659445310181297,0.08774667766718472,0.004328219285154463,0.0027406458748034,0.008821083385484346,0.007049454800439046,0.004660960058064709,0.007556559549082073,0.018030944654151875
20,2006.0,17,0.14176537917753598,0.00977464743765734,0.03051769639972021,0.018067968853405114,0.023365407867762145,0.021228409972177398,0.04289186212729231,0.04696704373849964,0.030574777953887234,0.043874627866136016,0.012532133546844314,0.006621093495740705,0.014651045131585789,0.07400821098553613,0.040335263850351785,0.013139589449886704,0.036683004551536225,0.014484773252150687,0.015473368364333074,0.00840685133740126,0.027547986673571823,0.01206427374497481,0.02761801080194643,0.027646385187262396,0.016872608951996198,0.0033675771446619062,0.01915526701934555,0.005462251375133777,0.01695657674133417,0.03446032276330091,0.004166654243324094,0.02004904441362389,0.009971169459179679,0.010711141775265236,0.06415041736902931,0.005620601604872724,0.00802675063323087,0.008870818631683541,0.009403075596408031,0.004785039014014335,0.0029501614180854705,0.014780710078313067
21,2007.0,19,0.14379241619182753,0.012504213271767728,0.02697661729007427,0.020819949373356385,0.020576722425703336,0.011869762641898247,0.052210169018254794,0.019636191744520467,0.035432085563166606,0.037337863402762995,0.006852973419269906,0.006861666127045199,0.009945238034943514,0.06828192350824208,0.04315025153392552,0.0124083362413426,0.03656231767900642,0.019463431482383692,0.018444389540184195,0.012529299528502012,0.01673771154802354,0.004138169920287537,0.03403992518588145,0.016450104417488218,0.022555994537187343,0.008507113414616727,0.02566004376675215,0.003964000689946137,0.018482232059102644,0.03745898998674022,0.01476357680293161,0.016209291292356248,0.006557172514488884,0.015464213972978539,0.07068623512438751,0.007692350658637368,0.002257932101608416,0.024078885888239948,0.011113675920151967,0.01058838320282029,0.004333600922863248,0.012604578054330871
22,2008.0,22,0.13354061348341528,0.007884509931352916,0.021252327292216242,0.01908854355889777,0.02539616254371159,0.013487461356362996,0.04540272981660936,0.02042989870022891,0.03298990551785603,0.044009869878888726,0.011270129710944403,0.00706749109224995,0.010340336213641716,0.07514936792131384,0.04446297912764065,0.020247290900154293,0.031337624680718906,0.019122274136593016,0.018587935199381466,0.012991998557543809,0.018940431044061012,0.012261091017663777,0.033079115873754776,0.022812038869867404,0.018227419253615183,0.009923051741402669,0.022427933545656722,0.008076451311315336,0.020904558152312208,0.03408413888523892,0.01812907150250871,0.019154854930921776,0.005531232941589076,0.019481324301646976,0.06375575845298481,0.008926428420504832,0.0027486712044968364,0.020074646803322597,0.008206929548784181,0.0025583805947776957,0.0030822263278161913,0.013554795656034702
23,2009.0,24,0.15628946244653374,0.006034340697902266,0.0291448540331054,0.01723966346429426,0.027880297346568623,0.015635544866001334,0.04176382331342406,0.031396926093848254,0.026086498217794702,0.027150944511022675,0.008549164027299274,0.011663473110845111,0.008524694382148193,0.07938006611126852,0.04201876250899858,0.016985752660735102,0.033119309937935625,0.018377030115864026,0.0243186573981958,0.014935028639635113,0.019832899226564407,0.004563931667093238,0.034888152044841296,0.014449384877667571,0.02303710384792525,0.0080822086884889,0.022020479346953416,0.007267089412063974,0.021268848404324105,0.03768967913267859,0.007008220504548755,0.019756709211963784,0.005809420686394,0.021078293487215374,0.05404674568779827,0.005593385711096548,0.006051423741414275,0.018488796781823687,0.015183131926443499,0.004268823923444759,0.0035569029819893117,0.009564074823844589
24,2010.0,30,0.12402473442392288,0.00623542153937624,0.022752969224288107,0.02296585090539924,0.02017267349454764,0.014684548766681472,0.058178432675241455,0.0215595937385592,0.0328076676865877,0.02676354647525164,0.011860059411388924,0.00435787819195677,0.011651278792037135,0.08607214427858996,0.03729015326000375,0.011307026646772815,0.034795560224615295,0.02138280599227082,0.013350224046411488,0.00956423466246794,0.01783299713682703,0.004490640834916453,0.02993127528278338,0.022499985305134956,0.020831758599806578,0.011742205888041242,0.02849884376545115,0.0068895769764347895,0.020981881157788828,0.041710692476384106,0.014745959122436366,0.01644715685791634,0.007531022972981017,0.006918074710282591,0.08460577820966596,0.006518092163398715,0.0025502656404140503,0.024871257167645214,0.008564961774223435,0.004175511128166234,0.010833724300493213,0.015051534092436132
25,2011.0,24,0.16358248135878675,0.007911249563265263,0.026485000603578068,0.020891703812181237,0.023266928724216037,0.013728304992969004,0.04522064531142827,0.04128451667678173,0.030705220412408845,0.033206708556357024,0.009489127954933228,0.008057343793869725,0.01183849730213373,0.07883661542400194,0.03416359180579736,0.01474090287555218,0.030022909690895837,0.016021294566782404,0.01696051383199628,0.012374506192525633,0.01949883905583408,0.008401787047286616,0.030531894566678514,0.015342807772699849,0.017963972880777772,0.006966637789147378,0.02235963104525082,0.004925323177406733,0.015436811158035099,0.03340787678235058,0.0057934047068425405,0.017850767127162243,0.00735769386289618,0.026585292638389667,0.06725734384780978,0.0039671602582678584,0.0065319401439581535,0.013125134300336535,0.010795538886371558,0.007657746704939609,0.0048214805670472845,0.014632852230049056
26,2012.0,28,0.14766370719256594,0.008070817815349825,0.02126040823507436,0.020123973879581553,0.02239543369619369,0.015290344792092,0.05143497440110057,0.03305193067963342,0.033778855517906985,0.03414431293327622,0.009614546571939301,0.011154341047934163,0.012958079191949547,0.08066210717043128,0.03631158768102142,0.014560946245187957,0.02633652786743994,0.021687952800840963,0.014219136119906209,0.011864144829894424,0.016432191510616662,0.004194737562463572,0.025901400377087127,0.014712869952751551,0.014172514209856147,0.0089008196406059,0.012318474705453107,0.005837172182283636,0.021904099551569394,0.02907583944185341,0.02467876798566576,0.02214918870166006,0.008589246975173055,0.01566096310123234,0.0822244468327729,0.007900095875350992,0.0030788666249616176,0.019324038857898355,0.006708408328695412,0.0067390704350402285,0.009804520533040609,0.013108137944646561
27,2013.0,22,0.16243238669321755,0.005355274457014867,0.02530858768097914,0.025640163274315973,0.020518353302641953,0.012695400274483005,0.05035547502289639,0.0231523311049189,0.026327793611483827,0.026974115026113323,0.008265511132828435,0.00771328700789495,0.011328180786559882,0.09499471755890988,0.035093447598118395,0.011614027609086879,0.03192554716443653,0.01800147750236972,0.012059864712337774,0.01334539229811557,0.014985034006646525,0.011553432667007509,0.030389329505892782,0.01349135583481854,0.01735717552717658,0.012281504882467804,0.020755937070841612,0.003604816096850855,0.02095348981261815,0.031018627792655674,0.00944515052484343,0.01967645219996215,0.0059871641043920424,0.01155762104769678,0.08553187138338413,0.005610347880967282,0.004830693164322774,0.020662645518671516,0.012805500293545113,0.008143727739799097,0.004119331254654532,0.012137457872060454
28,2014.0,24,0.14513596128103792,0.010656466334779789,0.022598725792192253,0.012959825492427378,0.021045465577538388,0.02119952915437513,0.04225214324318908,0.035732957173090364,0.03473089649315741,0.040851064434543415,0.008009043176670524,0.010412197059406816,0.013365044045732799,0.0884530211694897,0.030764552763901994,0.014031839623179573,0.028579648381967356,0.021028912634453122,0.008724791564780782,0.014235274998693195,0.016743661264838016,0.002279375466297396,0.028430078440005228,0.022804940784846867,0.01461548982592023,0.005357833636419596,0.02363712638805358,0.005239704691452813,0.014885399776665018,0.03626792084743751,0.011800703710799677,0.024261328146738512,0.009687514404024098,0.015530789421495822,0.07426815146754749,0.005882202654829867,0.005563861604830129,0.012287448676137722,0.012493042084185777,0.005205810303048067,0.01006811301567206,0.01792214299414567
29,2015.0,18,0.17479729406967015,0.004456120746036172,0.01562828979469889,0.024169790293951842,0.024090091440896005,0.010946977705735765,0.05087787143910338,0.03116905862127274,0.03326081517808812,0.0265681295483538,0.014969480059141622,0.008173239413351678,0.01148183514073545,0.09018604062428699,0.038527802167722947,0.011988395980457648,0.026696645125722437,0.020314694259327193,0.01396730991995412,0.011901668189841445,0.01368840600782762,0.008810949556237032,0.027034909316967892,0.008269884082142994,0.012382164416341922,0.011449308306502112,0.01298113894226806,0.002891465739374011,0.022064270675303792,0.021655655471053258,0.013399151314166538,0.017886174857841566,0.006360130180076228,0.0164426824875632,0.09758215441448533,0.006747635875284978,0.002435397370656645,0.02378441242317541,0.006390672601140405,0.003938213619161938,0.004831065338897744,0.01480260728518131
30,2016.0,23,0.1663178040590979,0.011634773484085733,0.02196156092764143,0.013433049823507815,0.02137035349597958,0.01705967317704929,0.03538052348772917,0.0476875528042815,0.028510224740422346,0.03839927827083522,0.010962751019691784,0.012495445423684833,0.013791004535993604,0.07960701871122788,0.03640310268150746,0.012156948495266242,0.02697132399246061,0.017783988376226426,0.013460118516776799,0.013835623741301883,0.017541767880967042,0.003943334041142674,0.0261987130202412,0.01587228806186844,0.011296327263275853,0.0066398984983247625,0.010117188637788974,0.004634182605316974,0.01974168031395482,0.026637444660831164,0.024455579510367045,0.029229196245032986,0.011294567303996653,0.019011456346310896,0.07329907869779494,0.0076884489199544725,0.0036134411287710782,0.015081401658857418,0.009157398149807353,0.009400571990395934,0.003686131160312445,0.012237784139917645
31,2017.0,21,0.1674318487625849,0.009406118091918433,0.026877368376765336,0.01199302282634165,0.01641514688603885,0.016039192359078632,0.046735058028571565,0.030749388026805876,0.02453023414851511,0.0281898524015219,0.008150035928885972,0.008798628043868844,0.013899982733335661,0.0989708254822556,0.03443620674053781,0.008863774917341633,0.029754849307455374,0.018636767305796994,0.01371941092251933,0.01546648588786673,0.01482559178081393,0.002910819115945772,0.030743739839622048,0.013477476063596564,0.020918261359973395,0.006275486682992891,0.03292147249315863,0.0035715564318243714,0.01488422744216903,0.033793685584697544,0.013762196594135558,0.01860585362740063,0.006841930792614241,0.012712134433246527,0.08080656503522844,0.0058051885086324575,0.008699395945400963,0.009761652792953827,0.0194506767733551,0.005055120271420461,0.0033482896999577905,0.011764481552851614
32,2018.0,10,0.15537989396467103,0.0059405380573837804,0.01957890037517165,0.02394849006810886,0.01710041924045001,0.01417515566262011,0.04101171043802185,0.03043090358736395,0.037350379281737164,0.01820499760019762,0.03840230567784149,0.00785737497697592,0.013284286822670119,0.09637071361366625,0.03747084097263374,0.008935582688658749,0.03231790799784455,0.020839593303407324,0.010346140691985408,0.0115737446599237,0.02485938334124478,0.00656934158734869,0.02370621683721457,0.01020194230181888,0.011293582272882201,0.0060289375245714,0.01486345162117599,0.0035180204000342897,0.024719481979569448,0.02547622060543272,0.012040798739015899,0.020242183276670163,0.00941198575754593,0.01252144226433971,0.08844016154893833,0.006861187563998851,0.0030818035029476,0.027223749169873544,0.007809314848986651,0.003887651794346229,0.00575990896415028,0.01096335441655848
33,2019.0,15,0.16269194267111198,0.011108053851343913,0.027410641819960616,0.013937102897173306,0.01862494281996652,0.016575438118777916,0.0481358602288027,0.02774398760132889,0.023891584443342516,0.029877141209269535,0.011445454768539613,0.005493101302961027,0.011158603707678027,0.10602597371834789,0.03515886169226425,0.016894247684583804,0.03267667955235016,0.012740713330936406,0.008625352703525293,0.011506392133476363,0.015014786676136952,0.004465326191787241,0.02931494739229486,0.011425188693310741,0.016970961123242808,0.00836650904861082,0.018136437752581634,0.007742295919859286,0.017269355126823104,0.036848366029060796,0.01024820978044446,0.019209587177371965,0.007370818402996841,0.018180624512464008,0.08803392812673544,0.005180640609996067,0.005561323407547094,0.011115977608793761,0.01288772294644602,0.008791069536538795,0.005749809257320679,0.010394038423894294
