,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20
16,1957.0,18,0.040760462634122446,0.02483903841536166,0.10895718055319845,0.08322263869817655,0.11710472174323217,0.11254860709387818,0.014631014432452663,0.062115030974065295,0.014499389499389495,0.033053298823742985,0.007048017792252571,0.07823103681150981,0.07423386438678459,0.029267139867651774,0.05967833874160037,0.0550784437166453,0.044004075517683344,0.00810299025001985,0.02675252686597728,0.00587218318225476
17,1958.0,20,0.037065079612669735,0.01016656528105056,0.1147492561497487,0.0607317546774111,0.07776811825262678,0.1122878800040616,0.015095476271187102,0.04057044694375912,0.0005747126436781599,0.04961845419900404,0.010041760478295275,0.04511038306930978,0.16357191637522114,0.0300429849198253,0.06621910166400151,0.038625018796586384,0.00775602185987109,0.0718353978439386,0.0358574549727229,0.012312215985030735
18,1959.0,20,0.030107372805775086,0.013707194820513085,0.08607991792171707,0.0946009247372966,0.1007938910335731,0.10232788550211984,0.017231294676198113,0.06347154189940403,0.0036715389600547655,0.024175587765856432,0.023294939687568145,0.04937881654084362,0.1424413242089931,0.044523548429907946,0.0692122191845344,0.039157197087116874,0.0065083591983422255,0.0073092107047768255,0.07989096306501751,0.0021162717703908
19,1960.0,15,0.0241737342435832,0.02930723123956022,0.09106571928178706,0.07820202619367601,0.09199570718764345,0.10772142300314295,0.011030967719344927,0.04459564158622641,0.001989167334172473,0.018369167068509322,0.004909342556936733,0.052477367502401735,0.20322437814088537,0.02610021001999704,0.046739980453627955,0.04898237859010102,0.01232458106041488,0.013527547715620007,0.0908761736937735,0.0023872554085951864
20,1961.0,27,0.03590521159004484,0.017504244668639264,0.11131250177601278,0.07887053000644431,0.08906340578422377,0.07269461329563623,0.0076449454812131485,0.04899865268700344,0.003164488659946955,0.0057314284156227404,0.008057428547412364,0.03766592432274263,0.17222004275106068,0.03838239457586648,0.028234666476123205,0.03033425134434004,0.011301640325588159,0.15028965668579383,0.05262397260628483,0.0
21,1962.0,18,0.04109088758664465,0.022864455886538723,0.12284737658135995,0.09074639831512957,0.09336774316435824,0.07523697575265645,0.03804139261344123,0.07197728018231336,0.0057955140214663615,0.026505895925055235,0.01394028507885118,0.04941238008799653,0.12519300379081327,0.02854993207437878,0.04017031927075421,0.06601859443773259,0.01974565820590204,0.015694999772005332,0.05238319630857516,0.0004177109440267333
22,1963.0,17,0.037939660584051446,0.017858607024578168,0.11732808006067495,0.05886886498699795,0.09773120506161483,0.07605177829264786,0.03782699140318936,0.06792445845484384,0.0,0.0313919332514763,0.03361293546997057,0.05764054850862151,0.0933400409351572,0.03619037330576613,0.043935507166540384,0.047716047530431904,0.014162751656337293,0.0678275127273314,0.05639570077864799,0.006257002801120441
23,1964.0,31,0.012576903743710248,0.02344040295342371,0.10946353825353979,0.08783444597606643,0.10826813507286594,0.06836608035892809,0.034065768916970184,0.06606665969236697,0.0075766206692816605,0.011075543329534232,0.01834885768938021,0.0634926214452393,0.12628363288639727,0.0399114137685424,0.04197908838987951,0.059796053461638195,0.012313844679141287,0.014826431044167162,0.07768569346001761,0.016628264208909366
24,1965.0,40,0.04846137457320818,0.01542786295949623,0.10857752804251437,0.06800031702580661,0.09305727898366159,0.09057663436098538,0.04739914820595061,0.06229572031598013,0.010171749514597792,0.022492078113220425,0.02265140256090339,0.03638284710525082,0.11682016744041109,0.02871521744812371,0.07572136135391805,0.0491529967338685,0.01061744781998416,0.029879012285531754,0.06253005271573195,0.001069802440854895
25,1966.0,42,0.029416944467445433,0.01538200915076853,0.11900118921980904,0.046128346535485316,0.0909740003892494,0.07949872331257074,0.050605347944552036,0.052498567222073446,0.008427899488088406,0.02972435355446923,0.04333772292711409,0.04013697816039675,0.0892981834575795,0.07209019817465488,0.07679116994754821,0.041777363133627045,0.012152677173307343,0.04120455493023043,0.059576586535193786,0.0019771842758358592
26,1967.0,34,0.022675812011733347,0.011868524721350995,0.10248113890877093,0.04871616919527029,0.11305563186681777,0.08775293124887425,0.039813843483681007,0.06295506440571129,0.005962439647502509,0.030469770224027387,0.029676250832605087,0.023850610806251636,0.12947645792996612,0.06656063875331336,0.05920170238338529,0.03975439820684011,0.0037360901187720886,0.049787561195346726,0.07097947386370086,0.0012254901960784294
27,1968.0,29,0.041799355607701774,0.02821563575256246,0.09412028906586452,0.0708089214304194,0.11240650096983758,0.09885923321015361,0.0333958911734822,0.05739106590886903,0.005514701686396269,0.03039735453717757,0.021043739003694974,0.051910823204369044,0.11004709968393137,0.06525730222862679,0.04458202233331326,0.04367842476478963,0.02483526133293336,0.018383064083934534,0.04404388978839056,0.003309424233551724
28,1969.0,35,0.01617465451764442,0.03293424269852222,0.10199189001822656,0.12146621270105822,0.10453939502838035,0.0861880141686394,0.018420556118772247,0.06383681522104975,0.019496311604553736,0.007904117490334725,0.014673293945007129,0.03651433555626932,0.1291596048743024,0.039623947334526254,0.039644032902466785,0.057402680165835274,0.02088732261804731,0.03906032936304517,0.04903323983465171,0.001049003838666497
29,1970.0,29,0.03596749398032702,0.024763173011088286,0.0976035392133397,0.06095024821339288,0.08578251414218872,0.06633230678682957,0.04232884924325933,0.05660184548665416,0.015432058537367037,0.01669658433437774,0.02458649765908106,0.05360014015449726,0.09131633072285193,0.040766333650644214,0.056959130025343,0.055382737858319014,0.017901053146773607,0.019777772898096707,0.13301735566591838,0.0042340352696499
30,1971.0,41,0.05857947049223492,0.02587516208504594,0.09045928193958042,0.058487196741893635,0.1124336346885732,0.07215383097022098,0.027484824482803247,0.06041279360372213,0.02731644506408688,0.018968326918933333,0.032317538572854604,0.04124614246792955,0.10757599002847205,0.04712448623898208,0.0580986166576769,0.049388389478374525,0.012539099706222332,0.0313724539368349,0.06653136551011975,0.0016349504154382173
31,1972.0,59,0.037292920861864115,0.021983551751324607,0.11467374516027735,0.058778748404118834,0.09139144018651914,0.07734433072288271,0.027439457601483395,0.05174616748610024,0.012533439949159328,0.01668036943576521,0.03531354230396749,0.041478075359761425,0.13812278834625255,0.03926133645262306,0.04826054455078357,0.06184929883894901,0.019548041619940698,0.05612453990233757,0.04591763937716626,0.004260021688723088
32,1973.0,51,0.028468116675470344,0.023175504961744878,0.10274737917794802,0.04389653091636755,0.0969933591942072,0.06864459483964343,0.07072233882446928,0.06183000301452888,0.0287493650577055,0.01648557656183425,0.06420672552275425,0.044247258847812304,0.08170730815167998,0.07003864322102109,0.05761299665412709,0.049701850627719736,0.017904323031415727,0.01918149541018768,0.046542040581086914,0.007144588728275489
33,1974.0,46,0.03825045287558151,0.022405941121646563,0.10997749350510792,0.04778328956110236,0.09524257555519103,0.07180678354016687,0.043845292218997065,0.051903338128242923,0.019956589102677967,0.015719098699889335,0.03965292260181867,0.04251915141337878,0.11760099873551072,0.03712701148898078,0.06668935298341752,0.059860161923120415,0.009023850443969795,0.07276052251900307,0.034532802052187096,0.0033423715300091934
34,1975.0,50,0.023611278078658194,0.020265663092910727,0.11548995159912007,0.06099347236737427,0.08850246782668783,0.0725816285279074,0.03507459782826587,0.03941738531346831,0.013094673114774276,0.018460745497751313,0.03962913054504163,0.041069096801884405,0.10018267560911363,0.040363177736244496,0.04857282938579406,0.06143024177187198,0.012774903801100839,0.12265994960778231,0.044552416050254055,0.0012737154439938178
35,1976.0,58,0.03197195462331901,0.019142234826155267,0.10887852111255075,0.0706289814720821,0.10730076501829917,0.0711908001689966,0.03429282658145256,0.058975136143814194,0.019667565985013787,0.016348980071434146,0.033423161101580286,0.04224501393438684,0.10496594647742899,0.05020024950323346,0.050608730354269035,0.06021984422056754,0.016903058631331104,0.05653630055046572,0.04403990409052714,0.002460025133091805
36,1977.0,50,0.04107295045880273,0.017623687955345715,0.08483814974372278,0.047380655958928146,0.08315835651116182,0.07788657869464469,0.05737055491921289,0.056352040136978615,0.022701845898398684,0.025862629497876943,0.04547248556441291,0.03536846012396648,0.10798090069400698,0.050370955896499675,0.0781810693167073,0.055688530497146206,0.01620736991818548,0.051606394410783914,0.04058193646865596,0.0042944473345616204
37,1978.0,51,0.02789380585321924,0.024654586031424834,0.11595091959695977,0.042357285932638836,0.08912067053318684,0.08798255309978249,0.06119304903031284,0.06342146016594777,0.019049487706210552,0.023486791954669513,0.0327584336170047,0.0483911638183035,0.09380022880408496,0.050235438037811504,0.06156976512243803,0.06683858141083515,0.02320540875047911,0.029793550504821704,0.03327938881943682,0.005017431210431241
38,1979.0,62,0.04676939160838301,0.026311732699424693,0.11234855179220474,0.044040788056873933,0.09413021045154275,0.08118896695659987,0.02919797304653007,0.04017263477177218,0.019089614256581115,0.018720764121569037,0.03166909510720451,0.053349043492308165,0.12240878375600496,0.0365816323647173,0.057412384291486804,0.05967207022378759,0.024827051630390496,0.06078520099660072,0.03697893507950172,0.004345175296515896
39,1980.0,44,0.011330503560406888,0.019262863202394204,0.12590347939887253,0.04962588503484391,0.10260116024450722,0.05657799798813483,0.04744307273005051,0.0499205162395942,0.023949764460925768,0.018132780742730597,0.040774886564848595,0.039384204264048456,0.11256531365573103,0.04229071236592578,0.06802477844808429,0.08305480068944475,0.015300759045272144,0.0486344464597605,0.042193476157377396,0.0030285987470459047
40,1981.0,61,0.026595319530848982,0.029593192009427154,0.09610751922587717,0.04539563599519052,0.1106966935235598,0.08187981183835408,0.04793568527929723,0.07464147769219587,0.03581278696792294,0.023074653350549867,0.036673854216480894,0.039054399343053124,0.08378003223857781,0.03621042803401633,0.06053693845775842,0.05357506620627351,0.020036528475222033,0.05307220469200007,0.04286737303783901,0.002460399885554718
41,1982.0,56,0.015497141650868794,0.02439257918542927,0.09932904721086476,0.06385245851957576,0.09926808832348243,0.08532540802446566,0.048050985135014775,0.0741355641326008,0.032918587479044796,0.016640676796939435,0.039113774643574364,0.045379524127633894,0.09093938425931636,0.04336446123914711,0.055412374404722735,0.06474447837297963,0.01942422864739356,0.04225918989366873,0.03621476933120566,0.0037372786220709053
42,1983.0,84,0.02530480088338753,0.024855589612765128,0.09184879095108071,0.053442474885195136,0.09062381050564729,0.06579311753960543,0.03601814679599594,0.05842893334149371,0.054749501925054046,0.02732754222304505,0.03758110464390201,0.050686546382325295,0.11935824351368227,0.04219725299726851,0.06652212868161125,0.049820410945413354,0.01756260264319646,0.03564522189005729,0.02816772530905277,0.024066054330220327
43,1984.0,76,0.022587972977410095,0.024290724904287256,0.11576397303182435,0.06607270731614459,0.10566681494030387,0.06722780684920056,0.0396147304851647,0.06557743170414995,0.030202576275303216,0.020635167879766523,0.04162534600131241,0.0425303455004257,0.10014696357528527,0.044446934719912644,0.05034221269350705,0.05773609415244849,0.016476365921966635,0.04134383935319008,0.04573727396620069,0.001974717752195309
44,1985.0,83,0.01943387872519232,0.025868949034509793,0.10552791523571114,0.05213647457696182,0.090536226462838,0.08355983160250896,0.05733619386571503,0.07062610774717873,0.03096908614550026,0.02340000181295774,0.04124332247129506,0.03673120577697762,0.07855152717351492,0.049936038671582555,0.05747182133517474,0.06305914357705004,0.016201611866467146,0.04425698510178132,0.049578712816238164,0.003574966000844267
45,1986.0,76,0.015590863470811006,0.028614361790629005,0.11865359159037232,0.05628049415921318,0.09739306608073321,0.07655821170901812,0.05438782821840618,0.06814284667436044,0.02134940585244627,0.017636965920398706,0.03920544756773812,0.041484604727446174,0.08542926817151633,0.049816467658458624,0.0651481925491553,0.0642391031036144,0.017751078296430817,0.030437649258239757,0.046958908718399986,0.004921644482611338
46,1987.0,98,0.022947141048238265,0.023987582293384543,0.11399083388067222,0.06107644742967737,0.09272053867501728,0.0734351679910439,0.0467441197376357,0.06561198599664021,0.011275556396717616,0.02372404574627791,0.034116062895556076,0.05211747443386694,0.09559517261076729,0.04561953213558964,0.059985947838211054,0.06068733198746556,0.025715870508183407,0.05195170966922863,0.03476407737472122,0.003933401351104456
47,1988.0,75,0.033131541716145754,0.027675218560962746,0.13675126666375464,0.07477300506281336,0.0956541637764532,0.0665820060024589,0.040050683208043523,0.06159527809025941,0.025511297408965114,0.017398662115211832,0.03384976941581818,0.04376720576646659,0.09559286081523422,0.03619818947744189,0.04581689522082279,0.06283207909459028,0.019843964987755376,0.05127102946788914,0.025899245270699773,0.0058056378782128226
48,1989.0,90,0.015964554995044275,0.032330058268830744,0.12559266676906977,0.06418220838451283,0.09726234488182593,0.07395037495932291,0.036830774850408754,0.06490980313487499,0.04579700172416192,0.015386210405955543,0.03861875726087222,0.05135937045714187,0.0854486217705359,0.038592711695662946,0.05679853080633046,0.060164859455262704,0.028165124113227438,0.03319020660165374,0.03173784518092585,0.0037179742843786987
49,1990.0,93,0.01710224316584818,0.022103361402174455,0.13565263744133355,0.06960526831289278,0.10824171739812843,0.07018466117975637,0.03405168004069862,0.0779336266111207,0.01191648034445199,0.014393112441208349,0.030273518983157555,0.039590752462772175,0.09465757231842269,0.041900261549649626,0.05270861273852342,0.06626534598100335,0.019350173981840357,0.04205859119258411,0.04517730436900437,0.0068330780854283105
50,1991.0,101,0.028602349267967318,0.031257578962889665,0.11610927301953848,0.07350908896070711,0.10208604523927534,0.0764298140737106,0.03095286805040724,0.061019948103776894,0.017729392901705786,0.016673183496872523,0.026921328435349546,0.04907788772459314,0.09756166227357761,0.03972213929879455,0.05124648583352631,0.06555017304467999,0.02257412266192097,0.04519134179983102,0.044362110433912014,0.003423206416963276
51,1992.0,98,0.022617562995266557,0.034616605586949505,0.12849741668444786,0.06881159616438241,0.10746230533778428,0.07658312462074619,0.033943981325870454,0.0626381216619121,0.03929229311654908,0.01324778051557833,0.0353625744344273,0.0517418177480752,0.09130352533658846,0.030655633975882363,0.04753836430299365,0.07297437563042675,0.022094380063335542,0.027142053248280854,0.030928451152099464,0.002548036098403087
52,1993.0,123,0.019767122351285485,0.03153210905698666,0.10981012366204508,0.06568987172914557,0.10473134768571463,0.07927788192354249,0.03235168632037641,0.06837224213880046,0.021557469827100065,0.020480017348801706,0.034625680372662206,0.047870214598241326,0.09965104741884839,0.03347376736549431,0.05370594961346776,0.06642730712552186,0.03247776176748548,0.034051949712035595,0.038815129410231165,0.005331320572212485
53,1994.0,127,0.021481286886171208,0.031829357517179586,0.11489657874780529,0.058758459335623646,0.08841861420741771,0.07871429418284077,0.06351560788382563,0.06642459848620318,0.037812946387705035,0.019757530814258906,0.04569999653081029,0.045714619971864386,0.06512001969389647,0.041916634956192016,0.07218185999187703,0.06553492058085307,0.022559161277268865,0.015189500612843538,0.042350170055653495,0.0021238418797092083
54,1995.0,134,0.02065576235005169,0.03824266593736434,0.1176501289560269,0.060191745873642774,0.09400996816458254,0.07909620080046798,0.04625363271606532,0.06521203885789986,0.018877940632319998,0.02084253328324918,0.03488442188599712,0.04961290625269398,0.0976990747154351,0.03877651468997272,0.06408348832978826,0.07250425582748637,0.022791246874581214,0.018677876683786284,0.03588568570135913,0.0040519114672285
55,1996.0,154,0.02396209455385542,0.039512128132483046,0.11667241179627186,0.062300578421966915,0.08708828847368882,0.07549180025833557,0.052499339599171954,0.06890062986655636,0.02409148311739517,0.01841496138963003,0.04567488143356061,0.04865943231347634,0.07508333418975084,0.04758274510279432,0.05948949088501083,0.0624153204279597,0.020197639115465453,0.024551484405405808,0.04474460498535448,0.0026673515318656744
56,1997.0,158,0.023497602048930595,0.03574657128224827,0.12055314855580089,0.06670338462417129,0.0993210847669824,0.07447963221394012,0.04763285620541411,0.07836030149141887,0.02751075611012434,0.018170407566594035,0.03451253455339889,0.04386865766375929,0.07417971205295089,0.037241135837092466,0.055328249097548535,0.07489653550949667,0.019088031526726442,0.02641197922574922,0.038673081863354865,0.003824337804296939
57,1998.0,172,0.0221166606335471,0.039510383092816556,0.11121355358342115,0.05658143279043008,0.08758392124083662,0.06821141725317832,0.04883448685628245,0.06540259869275358,0.03297687080970732,0.020371066015981997,0.042685834195441905,0.04835707050337604,0.08904570206906122,0.03264154204575126,0.06305993959294079,0.065828685554157,0.016423790851151983,0.03412119852488585,0.044908687764564914,0.010125157929713129
58,1999.0,205,0.022268053304798224,0.042457802728645175,0.10816484982509804,0.06054427117831426,0.09514521903162114,0.08148293965939211,0.056327849992299804,0.06699205783868104,0.024534792934060468,0.01682903089087132,0.03752941360788738,0.048037147698044756,0.07754337686711035,0.03353477199255501,0.053483315592806044,0.06901338217674459,0.023285272648550945,0.02909560154380077,0.048250103638050094,0.0054807468506677505
59,2000.0,173,0.025815088054490037,0.0431870706518674,0.11396094751024091,0.057166547014078736,0.08835008033705168,0.0771158562004998,0.04485603109258398,0.06273453033908062,0.022457156360383132,0.016266846899447747,0.035281366879268854,0.05524087481998273,0.08480443385885984,0.02862765220225947,0.05893638155839146,0.07438225119394293,0.02396915057457548,0.03585068379574848,0.04063002645637871,0.01036702420086727
60,2001.0,197,0.021655944112263924,0.04636394010567984,0.11835082674393199,0.05913974273792761,0.09688133543123878,0.07138694509519194,0.04759317199392763,0.07339438277921242,0.03261809787998641,0.01946475755995989,0.040396092033571876,0.05266058921153539,0.07197047687190868,0.03318058479034514,0.061031697180703726,0.07615578315339969,0.02026069639008666,0.020095881069611334,0.03452286278862596,0.002876192070890338
61,2002.0,204,0.025786175319877112,0.05211953634643768,0.11245181558580021,0.05117651635174183,0.09114177861182167,0.07395644629319217,0.045258486883013094,0.06139808391737407,0.04336125608833316,0.019662608914661303,0.03873130395607288,0.05464708371664347,0.07685092755750153,0.029230178906111116,0.056644513713346945,0.07434110336000002,0.02167350201041935,0.040262897549593765,0.026071214162757105,0.00523457075530072
62,2003.0,215,0.02596052549795268,0.0447477452457472,0.11623767270993952,0.0533477068544647,0.09254717492672447,0.08025279744564932,0.0428732033653128,0.06437058680079549,0.026777064477681307,0.017502776292769424,0.034062585172284804,0.05181631400283748,0.08485377055883336,0.01955293137634458,0.05635432557637068,0.07833784435691758,0.022240126698514023,0.04016690743535509,0.04138035454083206,0.0066175866646727465
63,2004.0,224,0.020935893605200335,0.05738694646563859,0.11266833978560094,0.046928409204695876,0.08554484008496026,0.07765898026347197,0.0516603123778055,0.06707138669722887,0.03767136990930386,0.019762710926750162,0.04527319230632124,0.057230027622230784,0.08729266073936504,0.024222533496718813,0.056959294364127055,0.07393963027693706,0.02104792990907688,0.02371964487415232,0.02648812050402587,0.006537776586387936
64,2005.0,271,0.023947921784580002,0.0580318771707866,0.11942675663467787,0.050444184601581794,0.09409451297691894,0.07882719478831916,0.04279903254006446,0.07275090983981317,0.0363345347978083,0.018029467651638816,0.03836438114222423,0.05508657605923236,0.061758136998977066,0.023893444023721427,0.05457365784639841,0.07546462846472889,0.022130693776346667,0.031028749789093382,0.03674995545013673,0.006263383662951097
65,2006.0,276,0.02069918638794948,0.056336520813920675,0.11209872493869817,0.04838738409246957,0.08606596332508305,0.06697005568238597,0.04503277558808321,0.06936804684124871,0.04661913208725523,0.021596507610010196,0.0475646394197154,0.0476586329545274,0.06948352938851018,0.029280348998898965,0.0618319935150938,0.07279012637608674,0.020495606126509098,0.03561085912120097,0.037019556691012735,0.005090410041339665
66,2007.0,286,0.025011823919841927,0.05944862671697021,0.11348923260153712,0.04536944836478136,0.09373077465648777,0.07236217236630617,0.044330705427863354,0.07724392448180867,0.03599291458738529,0.017075165425319942,0.03764116697926869,0.05355204375655712,0.0640458141538674,0.02564001491626539,0.054767275258529334,0.0821254411470834,0.02044873807360457,0.03609815212373981,0.03727939772482361,0.004347167317958239
67,2008.0,275,0.024692161498723567,0.057687813608184056,0.11538969610853167,0.04144887690276404,0.0875407634085483,0.07219295225453558,0.04576537803294352,0.06162037926187173,0.04267149312518029,0.025812223544321205,0.04345616995918398,0.05649512742026739,0.050975668558468024,0.026167833230535658,0.06849925500915652,0.0813405707717988,0.018216365847507795,0.033805997964580496,0.03311234831144097,0.01310892518145565
68,2009.0,307,0.02720419548832221,0.064016043892467,0.1230103641688979,0.04219832834915875,0.09289034532236695,0.0719703925636432,0.034909674775546136,0.06240499188171465,0.038159662691544825,0.0238256135289921,0.031933121041992044,0.05828187794181505,0.06564845445179651,0.021615224266399374,0.059010993014546174,0.08742763266490786,0.02085616747781541,0.031834607499855186,0.03482775101004966,0.007974557968168034
69,2010.0,295,0.03342689825945489,0.05348295251790561,0.13266035308059698,0.03927797516374389,0.09681397136141406,0.07868774505501959,0.03347672267076835,0.05550670926678662,0.02919035893838926,0.02560168734572271,0.0313645991048811,0.06385705119547894,0.04711005322396281,0.023147369341621076,0.06463957251173164,0.0916105606400212,0.02186668107037576,0.03830850793036791,0.023358354388686126,0.01661187693307092
70,2011.0,363,0.03251731601790939,0.057447903413449596,0.12871451545658505,0.03375756286997041,0.08473117398592882,0.07392900396519164,0.0366856989463988,0.050034315874494036,0.0326467765208366,0.020952005883148394,0.03413757983171719,0.07054549343732015,0.06208209269762405,0.019256689251542843,0.07118439525101126,0.08695397791192917,0.023485611662481636,0.03556271606243238,0.02530510891923177,0.020070062040796265
71,2012.0,320,0.029840392589487917,0.05549887202527422,0.12086321201937918,0.038972050630839375,0.08576020053672076,0.07797188828082693,0.03681367096649517,0.05330436300107879,0.042280415098711374,0.022863848054413837,0.03644313841717099,0.06873764449605693,0.057596475729811504,0.019418791234311953,0.06430106781777647,0.0920829225071116,0.022477645842351547,0.030365858326941875,0.01762295643957802,0.026784585985660997
72,2013.0,343,0.03548081677311581,0.0442956073834495,0.12456265206498196,0.03813022535416015,0.08790721361313883,0.07259345474628796,0.03443726673587781,0.051107494822949864,0.03481068784879271,0.023940687887533504,0.03636134519623637,0.0724934066071329,0.05419717152818147,0.02006192951390957,0.06905315587531317,0.10050096083311193,0.024709476776864997,0.031130656033087307,0.020443123367441494,0.02378266703843225
73,2014.0,327,0.04058602415216775,0.04797245522742181,0.11514249068722729,0.035630202270114236,0.08084417862481226,0.07466965087790868,0.0385143255517286,0.049606826649734995,0.0366417431316271,0.028496453679372567,0.03446976925275476,0.0749557883714804,0.04693583823823968,0.02550008361007976,0.07192098139552645,0.10348347197375107,0.01820101142250637,0.02946953592258986,0.02576453771039557,0.021194631250559877
74,2015.0,354,0.0416777220034249,0.04434995889458459,0.1131006399076649,0.036175684329547306,0.07992325950316936,0.0763900332778806,0.038049488129795604,0.045833855586483584,0.0213864213936089,0.0314854474517284,0.0345005085813634,0.07445612799642061,0.05078004253787223,0.02709237056079767,0.07594871947331056,0.10481399219843225,0.025112886333453956,0.021925206358821028,0.028805747235475927,0.02819188824616341
