,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,ENI,KL
11,1952.0,10,0.0057539752185053,0.0013057671381936,0.0038624219334317,0.0115686848942305,0.0044064915743458,0.0056207796748521,0.0032735981768941,0.0048254791997991,0.0002176278563656,0.0017217171539892,0.0007616974972796,1e-09,1e-09,0.0123869326602476,0.0103983609022189,0.0033102387643252,0.0208077589461941,0.0133367051823297,0.0001088139281828,0.004652605459057,0.0253315539450332,0.003797189070504,0.0003264417845484,0.0064411122434033,0.0038461538461538,0.0049516280184773,0.0072000799228851,0.0111089189865208,0.0010240794692688,0.0171268064969658,0.0120864750784348,0.0128830028705212,1e-09,0.0157322297115674,0.0070341466599671,0.0011328933974516,0.0115384615384615,0.0058577132281534,0.0002176278563656,1e-09,0.0061475144252707,0.0045588865677836,1e-09,0.000544069640914,1e-09,0.0028760498548115,0.0086075732333937,1e-09,0.0053449656805337,1e-09,0.0110892060850455,0.0032024916393599,0.0224345431276485,0.0010240794692688,0.0055106787002069,1e-09,0.0026847744203565,0.0015681491101828,1e-09,0.0010240794692688,0.004281409558885,1e-09,0.0076923076923076,0.0095254956270766,0.0001088139281828,0.0083776211888093,0.0039438166364864,0.0130236954201105,0.001459335182,1e-09,0.0399948283266715,0.0342616993767592,0.0129035830760335,0.0006528835690968,0.001459335182,1e-09,0.0073984020823151,0.0020034048229141,0.0001088139281828,0.0113263598815917,0.0197761544111528,0.0040637817025194,0.0206541706155592,0.0146235309682914,0.0131864437953268,0.0127300643200278,0.0003264417845484,0.0044431321617769,0.0105850348844651,0.0123309134106799,0.0371775444088183,0.0371631518304227,0.001830531082172,0.039011186065849,0.0033333333333333,0.001459335182,0.0042771988988588,1e-09,0.0111367545368387,0.0001088139281828,0.0218893337183161,0.0221784121700911,0.0066666666666666,1e-09,0.0003264417845484,0.0167754805948494,0.0099197860962566,0.0004352557127312,0.0011969532100108,0.0020695982419082,0.0221978033701134,0.1570317139250865,1e-09,14.689124918100225,1.26126658187536
12,1953.0,4,1e-09,1e-09,1e-09,0.0083333333333333,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.0227272727272727,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.031060606060606,0.0454545454545454,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.0227272727272727,1e-09,1e-09,1e-09,1e-09,1e-09,0.0227272727272727,1e-09,1e-09,1e-09,0.0083333333333333,1e-09,0.0083333333333333,1e-09,1e-09,1e-09,0.0083333333333333,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.0083333333333333,1e-09,1e-09,1e-09,1e-09,0.0166666666666666,0.0227272727272727,1e-09,0.0083333333333333,1e-09,1e-09,1e-09,1e-09,1e-09,0.031060606060606,0.031060606060606,1e-09,0.0083333333333333,0.0227272727272727,0.0227272727272727,0.031060606060606,1e-09,1e-09,0.0083333333333333,1e-09,0.0778554778554778,0.0502913752913752,1e-09,0.0586247086247086,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,0.0454545454545454,0.0083333333333333,1e-09,1e-09,1e-09,0.025,0.031060606060606,1e-09,1e-09,0.0384615384615384,1e-09,0.2755244755244755,1e-09,7.218202446720214,0.8135655595434848
13,1954.0,8,1e-09,0.0007102272727272,0.0054945054945054,0.0251207126207126,0.0039153554778554,0.0066411453130202,0.0385875995940334,0.0013736263736263,0.0007102272727272,0.0035043081918081,1e-09,1e-09,1e-09,0.0049247627372627,1e-09,0.0084635416666666,0.0235366272820316,0.0052889818514818,0.0112589233682983,0.0108104211964505,0.0072421068514818,0.0155107989437033,0.0014204545454545,0.0007102272727272,0.0007102272727272,0.0080362345987345,0.0046164772727272,0.0337562253922547,0.0061813186813186,0.0074118589743589,0.0067016317016316,0.0020838536463536,1e-09,0.0209523549367299,0.0020838536463536,0.00390625,0.001953125,0.0084258189726939,0.0013736263736263,1e-09,0.0098462735181484,0.0047472059190809,1e-09,0.0032051282051282,1e-09,0.0033735795454545,0.003977793040293,1e-09,0.003977793040293,1e-09,0.0173100490196078,0.004498106060606,0.0100752112470862,1e-09,0.0188717532467532,0.0013736263736263,0.0040838068181818,0.0052675189393939,1e-09,0.0093060661764705,0.0340303079273667,1e-09,0.0013736263736263,0.0133629391441891,0.0085227272727272,0.0170272435897435,0.0080631684491978,0.0110176282051281,0.0126904345654345,0.005859375,0.0092468805704099,0.0082983422827172,0.0032051282051282,0.00345748001998,0.0301378309190809,1e-09,0.0111607142857142,1e-09,0.0073529411764705,0.0253301386113885,0.0291056599650349,1e-09,0.0182129068847818,0.0035043081918081,0.0102605727605727,0.0035043081918081,0.0032051282051282,0.001953125,0.0106169871794871,0.0215487637362637,0.0115639568764568,0.0293560606060605,0.0046880203130202,0.0055179195804195,1e-09,0.0020838536463536,0.0018939393939393,0.00345748001998,0.0033735795454545,1e-09,0.023878082701612,0.0069383741258741,0.0007102272727272,1e-09,0.0108901515151515,0.0069383741258741,0.0026633522727272,0.0021306818181818,0.0128205128205128,1e-09,0.0007102272727272,0.1750052184335272,1e-09,14.507509129996778,7.6547428411527685
14,1955.0,12,0.0055009113420328,0.0017763992668828,0.0097981493328647,0.0259190779655584,0.0068818781839191,0.0067807229970648,0.0075472307583029,0.003453494223918,0.0004065040650406,0.0003894080996884,1e-09,1e-09,0.0004816955684007,0.0045754321027856,0.0008881996334414,0.006752655564173,0.0418319351112653,0.0092663834931616,0.0045979198376458,0.0095924787569016,0.0129361070733603,0.0132690543648633,0.0060476993519508,0.0005827505827505,0.0004816955684007,0.0130859823320159,0.0132569552810238,0.0365688815567897,0.0003894080996884,0.0029978091836993,0.0093389160555998,0.0017482517482517,1e-09,0.0227279832213107,0.0234791314402939,0.0007788161993769,0.0005827505827505,0.0089501928094933,0.0044748858447488,1e-09,0.011316249735606,0.0067540512094149,1e-09,0.0046218684917314,1e-09,0.0021487114012191,1e-09,1e-09,0.0083246607947148,0.0013888888888888,0.0064814814814814,0.0068237647727251,0.0138398793585082,0.0024260129332788,0.0211988350797274,1e-09,0.0064306481204682,0.0037760890362046,0.0005827505827505,0.004104519445299,0.0044174715038347,0.0005827505827505,0.0022770885223303,0.0185394021435318,0.0063544572822839,0.0121731963021288,0.002443108898631,0.0093118893008664,0.020492539956374,0.0194548926724389,0.041374599245175,0.0363149179456865,0.0101482042188311,0.0025252525252525,0.0232346711785963,1e-09,0.0027416881253788,0.0013888888888888,1e-09,0.0296413114329317,0.030761960692052,0.0004816955684007,0.0176558193689046,0.0071757938320799,0.014760473849944,0.0141023917889947,0.0103095303495155,0.0032302535177226,0.0088276541445689,0.0164644922114841,0.0305905547158887,0.0374221610407749,0.0061507936507936,0.0022839583462732,0.003715761664722,1e-09,0.0067063492063491,0.0043859649122807,0.0096843929548167,0.0021677050882658,0.023456966807455,0.0087276878372768,0.0004065040650406,1e-09,0.007262779819579,0.0157290278415008,0.0041771094402673,1e-09,0.0056078469077957,1e-09,0.0012776077331298,0.0397355574917409,0.0049687154950312,17.555861634388418,0.6900182194810607
15,1956.0,10,0.0099208081311966,0.0004926108374384,0.0145468854804678,0.0222847494117222,0.007573950550357,0.0027436552971253,0.0114786967418546,0.0157990587754653,0.0017584336222485,0.0071843401607466,1e-09,1e-09,0.0004761904761904,0.0077143698221119,0.0024630541871921,0.0058424486398459,0.0082086122810697,0.0082995572738043,0.0023809523809523,0.0062319592083657,0.0278516296232739,0.0060501567398118,0.01,0.0004761904761904,0.0004761904761904,0.0037541528239202,0.0040094780819355,0.0407745295081991,0.0027705627705627,0.0088979264520563,0.0028017718715392,0.0004926108374384,1e-09,0.0198354808733134,0.0037869935464161,0.0033108030702256,1e-09,0.0075158705184183,0.0004926108374384,0.0023255813953488,0.0080830182915186,0.0045766258550357,1e-09,0.0032943827089777,0.0026943942133815,0.0040692262778687,0.0109090909090909,1e-09,0.00994441581912,1e-09,0.0051515151515151,0.0044364074743821,0.024739374498797,0.0009688013136288,0.013671837822404,1e-09,1e-09,0.0041886470869447,0.0009523809523809,0.0014778325123152,0.002218203737191,1e-09,1e-09,0.0121075127404241,0.0023255813953488,0.0061784207353827,0.0027436552971253,0.0019211822660098,0.0096463306808134,1e-09,0.0107731741559764,0.0070353784146887,0.0107938328661481,0.0066917293233082,0.0009852216748768,0.0004761904761904,0.009137299482127,0.0014614121510673,1e-09,0.0085220541134988,0.0078545882027655,0.0052631578947368,0.0198102428127906,0.0198672213862087,0.0157890007562639,0.0087862348621842,0.01,0.0039080459770114,0.0055515370705244,0.0195989974937343,0.0298936229349474,0.0389474171912022,0.0019540229885057,0.0154095859983407,0.0029556650246305,1e-09,0.0004761904761904,1e-09,0.0425750023732015,0.0004761904761904,0.0163740101016399,0.0004761904761904,0.0172180451127819,1e-09,0.0081203007518796,0.0004761904761904,1e-09,0.0018181818181818,0.0022510444596869,0.0109852216748768,0.047143201220328,0.1394895530775059,0.0333333333333333,15.028134929802672,1.0589754611495972
16,1957.0,18,0.0084636392314329,0.0035884707797653,0.0118478086668823,0.0245893941714505,0.009810064055347,0.0167338756132982,0.0030269722028107,0.0065321619496595,1e-09,0.0031252426430623,0.0006105006105006,1e-09,0.0010128052580882,0.0018549348460558,0.007079655074938,0.0111085068086587,0.0324376040463122,0.0083783614235889,0.004764549837925,0.0113012002791397,0.0269989937202625,0.0068331967148962,0.0119510767128507,0.0068476922023182,0.0029006768605046,0.0141886236967384,0.0146548841792439,0.0169449099167922,0.0019207731471882,0.0023348820518631,0.0118599379061073,0.0023125703272762,0.0020964360587001,0.0197540409717327,0.016299153601891,0.0040929154811153,0.0063164569116083,0.0087653870662042,0.0053584383495593,1e-09,0.0155006078121637,0.0358889740174011,0.0104166666666666,0.0020299625252455,0.0006105006105006,0.0369021512113617,0.0010128052580882,1e-09,0.0083254090246499,1e-09,0.0201436659849604,0.0076952767693295,0.0075296339612993,0.0127272462429951,0.0179640562763405,0.0005005005005005,0.0014200947935887,0.011709677877766,0.0007507507507507,0.0053228090252425,0.0036573495788866,0.0005500550055005,1e-09,0.0079380251252187,0.0116659645796704,0.0155794417369696,0.0066669554932741,0.0147358678865662,0.0135351102679071,0.0071074675149097,0.0169715900021752,0.0160658699279784,0.0122094896771839,0.0033524943447653,0.0121683718576205,1e-09,0.0030898298718005,0.0013126100133385,0.00104821802935,0.0257532674904694,0.0430612076115342,0.0010288065843621,0.0173970591865596,0.0032191668394498,0.0203799973594542,0.0094115763801246,0.0103787555215939,0.0072244248007082,0.0154759022235299,0.0163510610479302,0.0062952724323131,0.0055347120336637,0.0037802899574336,0.000524109014675,0.0026422285085651,0.002343631089469,0.0007507507507507,0.0010288065843621,0.0082390767087913,1e-09,0.0190098980365051,0.0072522503243815,0.0107315108353738,0.0034722222222222,0.0133148900933453,0.002706125937258,0.0025938813397192,1e-09,0.0040431551967139,0.0021526191080646,0.0039721946375372,0.0334092924712091,0.0037195640741901,19.372873640161256,1.205748403787589
17,1958.0,20,1e-09,0.0022739018087855,0.0041262574186271,0.0296626505093782,1e-09,0.0113432356462414,0.0077242524916943,0.0169725184296473,0.0018518518518518,0.0021749408983451,1e-09,0.001063829787234,1e-09,0.0031469640442813,0.0015528686581318,0.0113186771110468,0.0185860155611833,0.009410717901564,0.0109778734778734,0.0116322767804577,0.0159285801488185,0.0061556677489528,1e-09,1e-09,0.0025882692624979,0.0101239160338185,0.0133871849748205,0.0246675777809922,1e-09,0.0005813953488372,0.0026923590977319,0.0034462395981208,0.0031914893617021,0.0158487484889672,0.0080934114282571,0.0033716475095785,0.0128322700691121,1e-09,0.001063829787234,1e-09,0.0158441296992071,0.0005813953488372,1e-09,0.0005747126436781,1e-09,0.0030146425495262,0.0079298101163083,0.0005747126436781,0.0068476901588005,1e-09,0.0027476724215854,0.0061798509472927,0.0108671882147216,0.0055970838894536,0.0145476677124268,0.001063829787234,0.0048098290890052,0.0137267294688038,0.0027815887724348,0.0105379250196172,0.0026080136186496,0.0005813953488372,0.0008771929824561,0.0081980475458736,0.0301252704532041,0.0110244523362964,0.0096739804861401,0.0106834737092035,0.0266110162375299,0.006154452324665,0.0518167717212673,0.0166983287457976,0.0072465048950719,0.0020480629453802,0.0217614522148808,1e-09,0.0065149988176889,0.0029681473045546,1e-09,0.0166931027514551,0.0380424825083472,0.002127659574468,0.017263629007674,0.0111800057904751,0.0078998783859511,0.0042439777348238,0.0091491750731237,0.0041666666666666,0.0054583861231452,0.0150693969172229,0.0214779093368577,0.0257188196796225,0.0011363636363636,0.0087567791157275,1e-09,1e-09,0.0094382198916485,1e-09,0.0076953748006379,0.0005494505494505,0.0106832666008601,0.0061834863236821,0.0047631422631422,1e-09,0.0189341886081016,0.0083585202998751,0.0161369509043927,0.0032521532521532,0.0041666666666666,0.0017375033413525,0.0390118577075098,0.0785208346590275,0.0105747126436781,17.268872354892856,0.5512842293080483
18,1959.0,20,0.0018811178280231,0.0042168443880482,0.0099666502451167,0.0399734049845643,0.0038563018477341,0.0084061108682895,0.0037300102236131,0.0182138109266572,0.0039531347759183,0.0018723639442449,1e-09,0.0004065644070592,0.0014073493507347,0.0071442438811604,0.0018082951393731,0.0115229521458937,0.0385771575216333,0.0049927433858429,0.014149790374239,0.0130064303845063,0.0202359693823583,0.0096645085196273,0.0028858415057527,0.0003531073446327,0.0035810039235036,0.0074663498275306,0.0199844906920272,0.0153763312655041,0.0046886300174004,0.0015985465344839,0.0072351522791159,0.0021108458637675,0.0043834860195159,0.010509315188959,0.0148706045274518,0.0010361128040725,0.0031370892718083,0.0039772614971378,0.006930603270649,0.0017311505988319,0.0149858075535749,0.011759928017255,1e-09,0.002634300752749,0.0040508174059382,0.0007630898341022,0.0021989886122587,0.0014444344272148,0.0084119125157994,0.0012582642144488,0.0076914822106157,0.0084823313756622,0.006817503246372,0.0079192097457307,0.0166555894059727,0.0007594694234894,0.0028926350453122,0.0064759521720173,0.0044461844527626,0.0092347695299143,0.0033592865674359,0.005989518521838,0.0004883054591602,0.0066477689669059,0.0073951129333573,0.0086527328632792,0.0051462670815227,0.0062006546612488,0.0251947235809313,0.0036564463911635,0.0260008161208848,0.0182761750651334,0.0078965047141717,0.0058772237983414,0.0225076227999372,5.3191489361700006e-05,0.0080744364572904,0.0026686809918812,0.0024630655049265,0.0174948121791288,0.0224614903964372,0.0023068472577594,0.0143795093657631,0.0038272257845464,0.0105207460736882,0.011111023609888,0.0017620043583153,0.00713098415997,0.0165090663574289,0.0189995596407227,0.0063843769346562,0.0209515284726161,0.0039471552622168,0.0005966697502312,0.0003001814283358,0.0053176114079006,0.006605653023635,0.0002049180327868,0.0006367603440708,0.0042773298215006,0.0208067751241663,0.0079655291035414,0.0199438929668141,0.0021739130434782,0.040722563387747,0.0130682644695446,0.002460360852925,0.0018789124194109,0.002906050578704,1e-09,0.0020531914893617,0.0919059402655681,0.0021162717703908,18.239888144165132,0.7585923012285452
19,1960.0,15,0.002295823171348,0.0052660012897368,0.01090018298063,0.0243618592479667,0.0010667830894908,0.0139452542261277,0.0029196928800127,0.0086670741638071,0.0002059732234809,0.0004818460594093,0.0019205095930121,0.0008258600597861,0.0002746309646412,0.0013639388310228,0.0034087301655279,0.0134679243071833,0.0218836930076744,0.0084826727325075,0.0049971593361478,0.0045946259778588,0.0200703912301575,0.0085023988297459,0.0002635895150394,0.0007564770240506,0.003209573787137,0.0153734388185149,0.0158409384161636,0.0213007962576558,0.0019882065846616,0.0040727689557817,0.0092411882902512,0.0053160405485986,0.0018018018018018,0.0226223349422961,0.0088748960214127,0.0063006403635797,0.0009259259259259,0.0086874273991493,0.0048268612134659,1e-09,0.0128486692134396,0.0153015763042819,1e-09,0.003966520233474,6.865774116031334e-05,0.00330598346631,0.0002409230297046,1e-09,0.0062896524176473,0.0002409230297046,0.0052815603107398,0.0064359206702858,0.0074501495557845,0.0034535219213741,0.0124687642499284,0.0018704595429621,0.0007907685451183,0.0082395334616374,0.0001722652885443,0.0015149212139636,0.002431648408124,0.0022838142077667,0.0002059732234809,0.0048263928404403,0.0114392420918008,0.0193845123486441,0.0053326150932288,0.0155334799980943,0.0165285261629727,0.0019379761199466,0.0147568816989856,0.0212035311943729,0.0051216738973474,0.003772361444864,0.016060400176953,6.865774116031334e-05,0.0101723327350559,0.0056444320215663,0.0001373154823206,0.0219617133368607,0.0352159557892316,0.0001373154823206,0.019305405299115,0.0076073312763414,0.007936446592841,0.0139221109993988,0.0006534530627977,0.0052935169670472,0.0031925180460783,0.0148296529346992,0.0112196705813468,0.0425244078607044,0.001559012313346,0.0062964621065835,0.0032260817125377,0.0017246170696222,0.0020679057754237,0.0006535947712418,0.0100078013033504,0.0004695627385204,0.0211920579021377,0.0126475358390619,0.0171931055556184,1e-09,0.0449952614044615,0.0270271540388258,0.0069215048381715,0.0011910899563472,0.0043984825893889,0.000516795865633,6.865774116031334e-05,0.1140848903908699,0.0018704595429621,16.616783841818123,0.22616082042576302
20,1961.0,27,0.0012045654935835,0.0069971729529952,0.0090593373713949,0.0202300583305967,0.0035297070079678,0.0052654548369056,0.0024014639094004,0.0023687469785549,0.0005521048999309,0.0007809803433255,0.0001070434596446,9.448223733937776e-05,0.0042147293700088,0.0089823996081513,0.0028227716207255,0.0110169487482452,0.0165704291432467,0.0109844335818212,0.0086932771090922,0.003165503606022,0.0126613973326006,0.0114229431758576,0.0057233872151228,0.0045714086502462,0.0014944625193072,0.0128042071788583,0.0105540059593111,0.0236207790219248,0.00204493388725,0.0028193605493728,0.0045079111573819,0.0061761231708617,0.0003367003367003,0.0122080353262133,0.0029073541697315,0.0006180691259497,0.0009661835748792,0.0017215852220322,0.0025186392008293,0.0003595828838547,0.0099373162953745,0.008213096400283,1e-09,0.0018773466833541,0.0004311825740397,0.0061292253586995,0.0065780318207502,1e-09,0.0054648186855259,1e-09,0.0107830055620845,0.0031211369862079,0.008415113155479,0.0015759637188208,0.0165405895587021,0.0005191226152693,0.0012566344484816,0.0019406918811992,0.0004311825740397,0.0021896489818443,0.0009231048219299,0.0018181818181818,0.0015759637188208,0.0127589676596573,0.0026782554556174,0.0104813628125572,0.0006452694933289,0.0105758720917933,0.0087981736433126,0.0023242630385487,0.0400149070132812,0.0181404072900682,0.0029767776115931,0.0052675562222075,0.0065911828141275,0.0030574452003023,0.0130314198838882,0.0053446457469363,1e-09,0.0214746293456273,0.0264286819354215,0.0001889644746787,0.0228633108341089,0.005136006854795,0.0086257058023295,0.0172540658901161,0.0062771339636646,0.0048069716078997,0.0044433670456232,0.010641124183369,0.0162732352190079,0.0278726733465617,0.0040042780621858,0.0182745158473313,0.0195080662801203,0.0004165434289657,0.0031481149447261,9.448223733937776e-05,0.0067897110289553,0.0009788232006296,0.0263671666483147,0.0072726565303498,0.0082158844650245,1e-09,0.0380281687079263,0.0053066139953648,0.0129129007402972,9.448223733937776e-05,0.003200586046195,1e-09,0.1125242082774149,0.0890903829147656,1e-09,15.730478932373,0.9450060119723517
21,1962.0,18,0.0019064759769437,0.0066340142378438,0.0085864184136034,0.0315460858876415,0.0018754835930919,0.0060685822349977,0.0165951117055425,0.0046240486782679,0.0029380453448435,0.0005997338079889,0.0038081608146009,0.0015072434674964,0.0022257834757834,0.0076568895890549,0.0012581996424746,0.0097081407048459,0.0169671233535487,0.0099594812475455,0.0088061978554495,0.009257525897396,0.027524166258602,0.0068216458866262,0.0034608759354488,0.0037810249045062,0.0033510629074767,0.0127559673842132,0.0106051049901941,0.0163060998469796,0.0009460150485791,0.0083627414388624,0.0066423910159914,0.0040135636760583,0.0003699129818302,0.0281850932435119,0.0088082266927175,0.0034837379566724,0.0080541866526491,0.0071535100256334,0.0039871890275509,0.0019873532068653,0.0094398072959887,0.0094738435559601,0.0018518518518518,0.0014922752808988,0.0002344116268166,0.0094357434636322,0.0012038774233896,1e-09,0.0103093349356186,1e-09,0.0036474055127567,0.0074970934000526,0.0113224624778948,0.0059369390763996,0.0212017924983616,0.0006242197253433,0.00494085573046,0.0036736625110108,0.0018518518518518,0.0061228517165169,0.0165494691438537,0.0006172839506172,0.0049378142163981,0.0131511022366964,0.0107731151016933,0.0211160703437352,0.0095059229694369,0.0141899880988142,0.0116092582830034,0.0117113815265216,0.0241342789415235,0.0189425947988721,0.0068904722700552,0.003360329601103,0.0137280394687245,0.0001355013550135,0.0081756185744694,0.0043349940239143,0.0009871969324475,0.0220121114175223,0.0255568377543356,0.0007217410615145,0.0179625898697961,0.0146488627945855,0.0208770408375795,0.0116530280122353,0.0129520270635174,0.0049951429544177,0.0115318378911193,0.0224596433198798,0.01786075405125,0.0243884480622876,0.0023662136639409,0.0038924567078637,0.0007929635509372,0.0002344116268166,0.0007597210803568,0.0058653098720938,0.0072402645228776,0.003763961282868,0.0218254584253189,0.0184390384301419,0.0053131537346075,1e-09,0.0282815216705034,0.0024932249322493,0.0025735929133663,0.0125313346883468,0.0029523295892771,0.0004177109440267,0.0080250727273856,0.0403728677653483,1e-09,19.996536801956637,0.47810779659891933
22,1963.0,17,0.0039035123853462,0.002052587871748,0.0041132896733254,0.0266854097855462,0.0036720715578291,0.0051712628406662,0.011041531523081,0.0111477933839169,1e-09,0.0095922717687895,1e-09,0.0004006627544988,0.0050145209440463,0.0078830226287175,0.0049114278448486,0.0083086789021343,0.0280661645329778,0.0076669655296328,0.0103422785455869,0.0108463042509524,0.0233609266208787,0.005448664022384,0.0014819776333915,0.0027135025743159,0.0029510752206382,0.01362203809761,0.0092301431913351,0.0193861110427412,0.0060250788486823,0.0064016065945343,0.0053319666411076,0.0027368598796205,0.0042424012130138,0.0175948684400905,0.0072184099772268,0.0023371318098634,0.0134818966391072,0.0059523736349294,0.0055075242171171,0.0003687995574405,0.0112655531327054,0.0101212642658894,1e-09,0.0038657914896334,0.0037083870340198,0.0021851526680323,0.0037431048037822,1e-09,0.0067602524694625,0.0077999459972076,0.0098992498508203,0.0180614732219362,0.013656714520628,0.0020821735847487,0.0196754185463447,1e-09,0.0040906372034658,0.0079521933243147,0.0066751842585864,0.0067345714332201,0.0082170340419981,0.0008779631255487,0.0010475147093689,0.0095584642253008,0.0074387845678562,0.0219869615960237,0.0039259135795199,0.0052039902290387,0.0124699355916622,0.0064422648650532,0.026473113598496,0.0194703732743167,0.0173577360485868,0.0053080180340074,0.0166413723888965,1e-09,0.0088157027899197,0.0026050858631886,0.0017706615293873,0.0151978661460797,0.0197666524697072,0.0029855202268995,0.0191140404248675,0.0024023347202958,0.0078229024210832,0.0062244434601275,0.008464182279956,0.014122278491259,0.00705872926488,0.0132509771431863,0.0098252324817955,0.0175401063478919,0.00596619247097,0.0106502082930358,0.0024883286647992,0.0079884157052651,0.0047348720857432,0.0034229008414811,0.0084616493656285,0.0021902222355741,0.0136962922474052,0.0111476327068526,0.0169151145713161,1e-09,0.0156976606425675,0.0046024120670541,0.0329738415742472,0.0169902912621359,0.0046889066571902,0.0006547619047619,0.0204603580562659,0.0367913614306734,0.0056022408963585,20.99675091010766,0.4572742552138253
23,1964.0,31,0.0005021816928037,0.0063308861635576,0.0077441413194164,0.0292558161574862,0.0033715956247366,0.0074813829336687,0.0118118792225089,0.0087711037817613,0.0012253682946936,0.0032853300563204,8.166598611678064e-05,0.000365145947016,0.0018009455865352,0.0114068062986643,0.0023848445527765,0.006781631446958,0.0224821699006164,0.0065830851683353,0.0175882530479466,0.0161420572443113,0.0312053631210594,0.007342629388736,0.0018701962545774,0.0049658448775872,0.0019229101885124,0.0113260887343724,0.0049897672410926,0.0165281872562407,0.0044275289281178,0.0063942371423771,0.0226879891234389,0.0027795596823097,0.0005175857768752,0.0195786086027344,0.0038714555862964,0.0017361717783391,0.0015321147627052,0.0096392101403619,0.0024753465424828,0.0022161999760969,0.0076304567803908,0.0082927588781404,0.0031666459085813,0.0022769022605076,0.0013841047216867,0.0065851029069309,0.0016238550378335,1e-09,0.0090120817378442,0.0028914539734431,0.0098254594159517,0.0106315042914678,0.0101915268398528,0.0034063965513102,0.0225300371369087,0.0011838861390832,0.0037027356213126,0.0031408073657984,0.0030241853509029,0.0020937576090158,0.0126181205215104,0.0013462645655078,0.0033025006072032,0.0146611434654326,0.0050549445665933,0.0156528535397283,0.0028457067409207,0.0081202693892707,0.011482138804737,0.0026788925005986,0.0194005195565808,0.0266749123736773,0.0087523846409275,0.0041537649653231,0.0011996856757958,0.0041649768023499,0.007885339059668,0.0033492903183883,0.0006093949334791,0.0142739188885471,0.0128184572483371,0.0014186006240741,0.0146196336520491,0.0095824271318859,0.0189553204749186,0.0194253405593155,0.0047601340343275,0.0074918892568467,0.0093072765569727,0.0101394426341347,0.0228673702386202,0.0197687743772132,0.0085222406376429,0.0042430521821202,0.0034360098401844,0.0007169415019093,0.0059385138985443,0.0003109747915652,0.0274646368757143,0.0068985297578072,0.0217257433130209,0.0128232336930467,0.0105302511775682,0.0001633319722335,0.0490944222116673,0.0027044109313781,0.0058942232678733,0.0084580793815965,0.0031408647201374,0.0138248847926267,0.0030653005563399,0.0528623423182931,0.0028033794162826,19.64574588558998,0.3845983039808371
