,year,kl_mean,kl_std
0,1974,13.660663254647762,1.7763568394002505e-15
1,1975,15.458398487114163,0.28706323023238217
2,1976,5.447060068338209,4.8485116582632175
3,1977,9.166371894939797,6.053275649973688
4,1978,8.783562270490448,2.3782640703204385
5,1979,11.176351182662742,2.6960722048921846
6,1980,8.915274244204909,3.9510108740755676
7,1981,10.898521253314028,3.2509948424967186
8,1982,10.599870028416648,3.121139779912208
9,1983,11.179288869504841,3.3507187671035226
10,1984,10.7529394757393,3.2053951987059675
11,1985,10.464877581862924,3.798019387148482
12,1986,9.75236028667577,3.9649432016924395
13,1987,10.15196753204694,4.00655833237106
14,1988,10.197938021191732,4.386219615409884
15,1989,10.262226484622047,3.755887106424158
16,1990,10.881532393459459,4.054476339462643
17,1991,10.12641643722226,4.054357043345279
18,1992,10.595383905593328,3.914123057892195
19,1993,10.33251483851045,3.726132818625632
20,1994,10.21083730823271,4.088866907486108
21,1995,10.056735223250811,4.124933850599174
22,1996,10.14290455880897,4.082422439367719
23,1997,9.4081423961836,4.319765617860213
24,1998,9.236757913928408,4.13805891602069
25,1999,9.107992933010538,3.9143942919841446
26,2000,8.664736002311711,4.218315559862003
27,2001,9.163143014991016,4.297934938697762
28,2002,9.237817792182886,4.032664731551028
29,2003,8.526314187360057,3.8954191458322276
30,2004,8.618501964708136,4.050074434404991
31,2005,9.147983667638973,4.023532252961058
32,2006,8.868930933497197,4.297592921115328
33,2007,9.211652673388315,4.199725860942906
34,2008,9.551094081363011,4.399277326482744
35,2009,9.991262528641776,4.18679499401271
36,2010,9.324980108026567,4.3525765715116345
37,2011,9.227615906081128,4.169759324100603
38,2012,9.22905817896722,4.124204618907108
39,2013,9.493787068588727,4.036866301806184
40,2014,9.580004407756114,4.273649742611063
41,2015,10.599651279972456,4.062569990568486
42,2016,10.44825324052373,4.1351527287312
43,2017,11.03257079563302,3.997810045288456
44,2018,11.05627779243294,4.135434591567881
45,2019,11.229272953485088,3.9232371800749894
46,2020,10.946648097165069,4.313303536296274
47,2021,11.478967823702982,4.236705082136451
