,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,ENI,KL
11,1984.0,25,1e-09,0.0193232949990788,0.0057832652796681,0.0080713663432506,0.0228545106378846,0.0065072574484339,0.0013333333333333,0.0108054774210865,0.0147123007711901,0.0150046947032094,0.0053758349935544,0.0013333333333333,0.0045282853858282,0.0032728748224792,0.0026790890269151,0.0042785219177062,0.0024763314173345,0.0139436099296158,0.005296595960417,0.0088204167216111,0.0230205464091857,0.0037493693875491,0.0054886472114651,0.0020175500553274,0.0054224565048421,0.0152751912504781,0.0024938474159146,0.0043737646001796,0.0038063998819857,0.0024965334375365,0.0270594141855173,0.005199455043684,0.0013457556935817,0.0055729646697388,0.0027240438064295,0.0051764705882352,0.006759844676211,0.0100073026749666,0.0053710382981895,0.0042154618521171,0.0021059516023544,0.0142253232456761,0.0191166393086943,0.0035486542443064,0.0036986968700523,0.0158332084297395,0.0170926330608808,0.0037217920417243,0.0054270501948397,0.0010720835096628,0.0065490839139877,0.0018607344539115,0.0022487421827244,0.0008695652173913,0.009261824884265,0.0116625238560722,0.0015874425284456,0.0488463436124353,0.0034325350693637,1e-09,0.0039772233749939,0.0052395654659805,0.0054245967855634,0.014749944552601,0.0017297802711547,0.0096358845996664,0.0172387776228877,0.0134304690671243,0.0029946524064171,0.0261213951922472,0.0131308171343133,0.0066012214018776,0.0221139281868905,0.0029769392033542,0.0035296700392134,0.0061011031978773,0.0040330667143303,0.0027619047619047,0.0052422062350119,0.0148185026627316,0.0088936606583665,0.0023529411764705,0.0017391304347826,0.0044058993986107,0.0103022476428794,0.0200589542605773,0.0025006549382342,0.0177125965737611,0.0011764705882352,0.0056795141396988,0.0043195158159186,0.0053893085986147,0.0022482893450635,0.0085320890734635,0.0095294715139529,0.0041945871873929,0.0068618969742556,0.0053527974475402,0.0111804636900071,0.0042236276870694,0.0103011643235963,0.0696044023157836,0.0024362740222568,0.0102130395298361,0.005308067891188,0.0007639602603631,0.0089208230054611,0.0048791270432882,0.0008695652173913,0.0034399725034223,0.0114843204720111,0.003538088826918,0.0056613190730837,0.0072191884979608,1e-09,0.0026818878494794,0.0069511185549383,0.0027908604793184,0.0022059707473452,0.0105764840812771,0.0063601223989354,0.006019928687687,0.0028992628992628,0.0024033613445378,0.0076196893081472,1e-09,0.0016538789428815,0.0067761650114591,1e-09,0.0055635894645627,0.002215320910973,21.741388798301138,0.32183163863205505
12,1985.0,26,0.0032171868145116,0.0102972301282087,0.0129696570574903,0.0076051160606436,0.0128995378311345,0.007801204946529,0.0030734682514154,0.0107301464648327,0.009131576555087,0.0079651149230904,0.0034544887499635,0.0026404923970282,0.0045887626732624,0.00815185546014,0.0097024991227974,0.0034517985635173,0.0034082914517593,0.0026918069627731,0.0068785041205131,0.0103911720728396,0.0309602741151916,0.0069864697895506,0.0086591170678404,0.0027995255428005,0.0025420963243105,0.0175661136119538,0.004006820411113,0.0044105987134603,0.003120730261514,0.0044957480196692,0.0389477997057035,0.0080634834004379,0.0100208337205746,0.0054720278363125,0.0009348729579377,0.0027920901232939,0.0036956214021756,0.0103993350861866,0.0009464879480202,0.0084720225487196,0.0019938560672475,0.0072775319258267,0.0084191709025972,0.0051709474298868,0.0098302620488245,0.0138173774917272,0.0124432264579893,0.0041003777171356,0.0056333384772304,0.0040029333104368,0.0073175361668964,0.0080724997624224,0.0020537309985908,0.0018911905704358,0.0049889402197791,0.0067534551455962,0.008550597709753,0.0330396019176276,0.0020835821519938,0.0030801518504826,0.0011142493532674,0.0162559497786012,0.0037631187570985,0.0088439719652808,0.0029668829798914,0.0027713579460773,0.0063329486050884,0.0116062129955585,0.0040184369069791,0.043939542649036,0.0041912251272561,0.0049839441740782,0.0137947381472108,0.0039091172495902,0.0043828454260854,0.0140632825692344,0.0021813219710408,0.0007820924008671,0.0055927992804795,0.0065434572866727,0.0102771233466315,0.0018483756849024,0.008913631861287,0.0019276360766701,0.0058356665865745,0.020977587811331,0.004005638286898,0.0180318540640299,0.0007129600729716,0.0113387204653831,0.0032717776607509,0.0081605902621206,0.0006844040204168,0.0107523754852511,0.003437580314012,0.0052570992637855,0.0085462856225303,0.0093624376345308,0.0132611854591508,0.0064945794309551,0.015634302605432,0.0858099301584196,0.0022130895163274,0.0032808326655436,0.0026679875870925,0.0011842746305334,0.005554081278993,0.0059821921809948,0.0019233466961746,0.0067125235658381,0.0084720892913259,0.0023892807866465,0.0030160717809895,0.0064820640206764,0.0010841432990566,0.0020060081605343,0.0006810841425688,0.0004519018023252,0.0011901653109341,0.0054691762716367,0.0053069124480961,0.0122572258380086,0.0022301646168782,0.0022382211153454,0.0082368767404829,0.0043279204826777,1e-09,0.0068189183174874,0.0031982300636546,0.0100719376811912,0.0011117544477673,21.52610105348645,0.3789350994536874
13,1986.0,30,0.0082393683954242,0.0106192697832623,0.0082047680087437,0.013357416548584,0.0099552602951962,0.0109785143620171,0.004442047255935,0.0153569614534155,0.0102197959010335,0.0137722072644967,0.0060842510916283,0.0061563541085241,0.0048178315283978,0.0063431974341771,0.0044295243754158,0.0072248530128488,0.0039771420628549,0.0031557840791597,0.0028366057883446,0.0087756206896948,0.015783743781832,0.006325881840645,0.0064701596993565,0.0013261831359887,0.0032824759342448,0.0172711309243754,0.0036506791032469,0.0096013457844139,0.0015446861647113,0.0021314639640317,0.0182776699383099,0.0073808583798637,0.0059951221452876,0.0050980396720395,0.0021757497094313,0.0038036557691422,0.0035793070059871,0.013626421380234,0.0013655718277381,0.0054423970629265,0.0012408124830446,0.0095581924006109,0.0148121781117505,0.0016624080460315,0.0035302351500366,0.0156711254786678,0.0158889615500831,0.0023771229103116,0.0155475527619062,0.0045468655446492,0.0100003786001187,0.0026250461464184,0.0075612586600503,0.0044642857142857,0.002969372308086,0.010640787588602,0.0185927034849403,0.0293955085277273,0.0010976996413889,0.0052114824454934,0.00240505992359,0.0043199828417863,0.0073422359777934,0.0099629364469222,0.0049448878500173,0.0178838825140558,0.0235881020799001,0.0167620517720959,0.0035832537871976,0.0431067823207113,0.0126535419241665,0.0089695779784273,0.0131274780892538,0.0060436581686881,0.0051896349065269,0.01169774365474,0.0032414547680082,0.0013010022357301,0.0056901755076378,0.007721675875199,0.0125434030123723,0.0040326959352284,0.0026929074521741,0.0033818070221184,0.004560126111567,0.0217330520206765,0.0062425607653373,0.0105438316583107,0.0070258554411781,0.0097214836032158,0.0079323395119311,0.0030726927067263,0.0063593401181595,0.0134850743414534,0.0080449369067098,0.0054343822956483,0.0036630036630036,0.0117135977246769,0.0161901750909023,0.0023842475109089,0.0112665184968184,0.0393956187538928,0.0023779199065757,0.0088126228894651,0.0044437083440678,0.0062764075521986,0.002174573105074,0.0064648418090761,0.0019398318444695,0.0018108949366126,0.004630339887932,0.0050765967901764,0.0105259258663175,0.0074096138009621,0.0022575496719074,0.0009074822299041,0.0001633986928104,0.0005227570303492,0.004162417689936,0.0018436653740341,0.0056187985063638,0.0038869486529247,0.0049969960772362,0.0022735657641587,0.0036962906055614,0.0040635015474874,0.0015546683938606,0.0035246804898385,0.0022396948197339,0.0044583692804615,0.0004578754578754,23.665732411775437,0.22459212190615152
14,1987.0,57,0.005310866447926,0.0131814809630286,0.004917116084797,0.0110721342972719,0.0064833504949822,0.0076692813353759,0.0041212417996116,0.0151367899731412,0.0101330339693882,0.009476277237872,0.0050382348942383,0.0092719115921114,0.0057617362889384,0.0049903880224705,0.0051053389188136,0.0081365396219014,0.0061957356348125,0.0064147760275079,0.0061760752383676,0.0074951177106949,0.0137393112819436,0.0116514218025201,0.0055302912041453,0.0038446722470827,0.0048170097949049,0.0117425237426954,0.0046287736689935,0.0049123656917179,0.0024463442232137,0.0084138992181078,0.0127881365730446,0.0018817425070104,0.0049528427812402,0.0045657465610565,0.0016622748561264,0.0090393296874597,0.0047398575494584,0.0088245798530389,0.0053095170616911,0.0103055689758954,0.0031387883761982,0.0137143141469275,0.0078795791649509,0.0040460265065297,0.0087467535868921,0.0167844595044716,0.0061183175660603,0.0049202952961334,0.0086438663386273,0.0056450922334584,0.0099684370226392,0.0027279823456926,0.0069390406291826,0.0047865220552193,0.0051623599452652,0.0089802007394926,0.0098850917516538,0.0529785715342983,0.0017705773060007,0.0013454022752524,0.0024868608636076,0.0039319632498806,0.0053653807444355,0.0179516111804574,0.0008284518220214,0.0060939387126791,0.0198500773409313,0.0123122010225439,0.0051856971890842,0.031071337041799,0.0101179226811385,0.0077988429198029,0.0153937722876918,0.0077232482407282,0.0049950430800707,0.0144623659464132,0.0017708520521983,0.0046122085767227,0.0093058045599457,0.0092788128434241,0.0207572052397801,0.0031089907107522,0.0039280133534225,0.0050532647536231,0.0059041761783861,0.0146182618148529,0.0030575767812016,0.010581391631292,0.0043989373790182,0.0130994172392597,0.0100280489653956,0.0037874474129238,0.0036964304845326,0.0064421227346269,0.0053768066404161,0.0057211166376709,0.0014108990828663,0.0111856443473271,0.0144831786006086,0.0044248167081567,0.0084907042542271,0.0529818970073903,0.0021385326772377,0.0028318349591591,0.003844687386745,0.0068285251715297,0.0050888124805962,0.0042789398854879,0.0026220050982847,0.0051452626208089,0.0039383664613911,0.0042254591815768,0.0058817723786938,0.0053616239367718,0.0023347691188085,0.001167497903136,0.0027105892761237,0.0015336985088655,0.0047792414046482,0.0038316488055375,0.0033333920225064,0.0083245816881815,0.007066520187503,0.0023574716584462,0.0105703548709746,0.0021907031832668,0.0028801617445468,0.0084038875278699,0.0022777099024118,0.0069940019372125,0.0019198935488208,23.98490425557913,0.12181665969953101
15,1988.0,37,0.0047564189444796,0.0137277334029128,0.0111615486915696,0.0088559834581819,0.0097866918428371,0.0100792264162178,0.0025043251460856,0.0116773571478184,0.0071163606588006,0.0119248619998836,0.0028765711500408,0.0107577774972132,0.0057001862301257,0.0079400963731844,0.0020852994041765,0.0055637515922548,0.0042528651298402,0.0071722340726106,0.0058559272566024,0.0048708506871824,0.0159490741386039,0.0096792002646867,0.0106325396955596,0.0005735840696047,0.009221762719326,0.0119384540855203,0.0040525352921099,0.0047284192481298,0.0030610781266078,0.0052607097964514,0.0150218265871855,0.0041107106139778,0.005151199817271,0.0041079279020263,0.0013164295541767,0.0122153433833741,0.00654476484402,0.0069221677571494,0.0037207997854762,0.0086964652404699,0.0014636971001135,0.0124868690328859,0.0143432288882177,0.0052476150024224,0.0120839294479407,0.0130695289788678,0.0078760667264274,0.0038785868969003,0.0092535411060286,0.0046590813914742,0.00998710599801,0.003971838856089,0.0041442173502924,0.0026885033371066,0.0058868473341634,0.00986300176536,0.0013945350308986,0.0395150138596972,0.0012536357543517,0.0055719131422155,0.0029736568354665,0.0040489021239015,0.0045914274032448,0.0181993642531007,0.004101548869727,0.0060923665226823,0.0121635970573166,0.0179015701022168,0.003027022054157,0.0355133514751934,0.0100672090850446,0.0048272193118467,0.0118087765086651,0.0077240596960018,0.0051342973142073,0.0147322884719568,0.0034451131459191,0.0032162317613603,0.0093472096588936,0.0076286746276935,0.0133203404648031,0.000586848567331,0.0065287665108273,0.0049299012620213,0.0063613508257554,0.0200666441158505,0.0029137363500538,0.0138811510160705,0.0039104833737367,0.0161893812697373,0.007352406093797,0.0059960116066838,0.0031399355203633,0.0083884128905731,0.0041968847713634,0.0036907471492713,0.0021089830269518,0.0083234938469046,0.0105785441823757,0.0057427300463979,0.0071509223422552,0.0486370929395948,0.0006317440460763,0.0052144695978042,0.0047863536671347,0.0046361158274178,0.0076368949978612,0.0039513614437912,0.0024279578095186,0.0067250669739716,0.0045656912951101,0.0037543587802263,0.0125696058829632,0.0067003513532101,0.0029921872181722,0.0036753423684995,0.0023033008884111,0.0023362508096073,0.0052360950438392,0.0148968716238974,0.0052190426116511,0.0123832046960778,0.0033406309625082,0.0015675850262396,0.0089290302539816,0.0037230973082075,0.0029817880875654,0.0117522468945547,0.0009989597611042,0.0026224317625047,0.0006934915335628,24.117675668656865,0.07843961144792634
16,1989.0,63,0.0038845913760907,0.0119820110623163,0.0065789216126214,0.0101068971206277,0.0126471438143589,0.0080395756896037,0.0046153676509097,0.0126785889850647,0.0086095010007169,0.0134116357775937,0.0056726142340213,0.0104201425802333,0.0038489767127585,0.0074012418847562,0.0041160580744563,0.0052848241641242,0.0054983874836636,0.0048329497537971,0.0072889191013582,0.0073829218762832,0.012517038125305,0.0106952210286662,0.0082761057208542,0.0028524445902153,0.0075892203420943,0.0101829329859457,0.0027614774221527,0.0029715976029944,0.0040875005038916,0.0054162080072704,0.0206200760045711,0.0010692994194442,0.0112561728660216,0.0035085499112376,0.0047852099612528,0.0073232906368344,0.0062164289868189,0.0069795954527084,0.0043174538188473,0.006097875531313,0.0027672811344089,0.0132166051071075,0.0069501461727752,0.0052278467604539,0.0066282987966934,0.0181751789737391,0.0124791290503347,0.0055461192395418,0.0076557633879447,0.0034227495101274,0.0069190371166478,0.0061399802321426,0.00542203000351,0.005746319775261,0.003367781413023,0.0100011370759629,0.0059136668903371,0.0372511990238607,0.0018463536708333,0.0026904629553957,0.0044596131884724,0.0065315512697809,0.0067684787159348,0.0155743250671872,0.002576880709726,0.0088043663021738,0.017847375231369,0.0142755917935393,0.0037134759125082,0.0249294270181408,0.0051984351915098,0.0094407268244782,0.0137260099355184,0.0078700815712737,0.006635687179042,0.0104490215828189,0.0010711069669265,0.0024252577812303,0.0047015117303498,0.0106913953385979,0.0186544604400657,0.0041051907818644,0.0085197561394869,0.0022535681698394,0.0080395087035262,0.0147781828773421,0.0019633832580209,0.0167177123491334,0.0040124797846091,0.0139096848073121,0.0092951274574585,0.0122863076733887,0.0025728641083717,0.0056005394688742,0.0073521742377666,0.007265551820088,0.0015359319659626,0.0067618688743712,0.0158146336856593,0.0051463602666607,0.0121216202107563,0.0351517850964011,0.00485740690225,0.0065850382329787,0.0080495912982421,0.0056212890313867,0.0048724651078685,0.0059425795332974,0.0030695133737085,0.0054368963871951,0.0060019044252648,0.0054365373430376,0.0084900931088923,0.0061761659874371,0.0018625043301862,0.0050004388481292,0.0056670051901757,0.002876463555184,0.0035519099688853,0.0060980876427166,0.0046123896114938,0.0082314719023756,0.0038382565735198,0.0022709010121389,0.0075663249306888,0.0042841329438847,0.0061345879262654,0.0047031172182909,0.0013404436034926,0.007023745565906,0.0016576717936673,25.330015582903556,0.09098754576217685
17,1990.0,82,0.0044134001521693,0.0129351107509407,0.0055332200980371,0.0085368335422374,0.0107387515470441,0.0094110711003737,0.0025074464844373,0.0126405449575499,0.0087814348644066,0.0112881322496308,0.0057856004065726,0.0042859438963307,0.0049573204490103,0.0054070490657556,0.0062835081651978,0.0069730684272012,0.0039689765823651,0.0050548922972233,0.0042020473805573,0.0100320832928152,0.0094649902572258,0.0057074603666486,0.0077154792677897,0.0038342724266062,0.0054452322962889,0.0141220815108506,0.0036405330076672,0.0051800464123304,0.0060396496177456,0.0062130220394817,0.0132446957255837,0.001464947448921,0.0077653995492249,0.0052049384693112,0.0042919021721983,0.0074493605646409,0.0056041196258853,0.0114551972025583,0.002283975348463,0.0088217538246742,0.0037373713662954,0.007335940824609,0.0057703485841099,0.0066743251765448,0.0037350857472133,0.0147338720029168,0.0108720489663232,0.004131418745741,0.0096281075173078,0.0043037982282026,0.0084565473375334,0.0046910297713341,0.0065584427081029,0.045821265260174,0.005520498533753,0.0147826437820374,0.0059692976481221,0.0401476709798721,0.0005525896687595,0.002241695695822,0.003522011084548,0.0050826780160213,0.004954219434234,0.0160750545281978,0.0022678562368624,0.0127914416690907,0.0199521596682339,0.019392552914516,0.0023770075170161,0.0350976229083083,0.0088626230048442,0.0058295362461638,0.0184270413494748,0.0039779798374136,0.0045430993609179,0.0084756354609163,0.0032724185288131,0.0039611647432915,0.0103958254820855,0.0092588921466037,0.0165418353556903,0.0026215827555124,0.0069963763007949,0.0041617794359704,0.0073016334311184,0.0167102502172079,0.0078698915385937,0.0134401166119319,0.0036200301655827,0.0151184286608613,0.0074163127305215,0.010093073209619,0.002348643047063,0.0073517664895189,0.0068803371341079,0.0039185940635223,0.001312744745266,0.0065687881670602,0.0121729206757709,0.0031188096769628,0.0095869966306415,0.0122926031350444,0.0027880799726894,0.0047036897921004,0.0041347007143366,0.0045603045235934,0.0070831462298408,0.0033369908925902,0.0048324089997412,0.009758398207175,0.0050967650851354,0.0038479206099823,0.0041588566819835,0.0047344117796686,0.0015493487601647,0.0034683877757883,0.0016894014414245,0.0023802321510781,0.0043976306236124,0.0085988836807375,0.0043699134343598,0.011903503877069,0.0034266411311756,0.0024469446330984,0.0091122595363232,0.0018815671876554,0.0008425360140154,0.0077797934897703,0.001418695588722,0.0115756423615567,0.0038131191199628,24.478797601676657,0.12810576541929958
18,1991.0,81,0.0060259439350618,0.0112716730169656,0.0061397935320533,0.0068282474358422,0.0118086543870168,0.0124249290117381,0.0028235525785136,0.009313460274771,0.0139767161331991,0.0097883215415411,0.0047829141668914,0.0115152140340479,0.0071507264171114,0.0056986347031472,0.005973520271099,0.0048183109852508,0.0033665341858188,0.0046044486868307,0.0063850498048216,0.0098798439450579,0.0064923397000893,0.0067230125089714,0.0083831048463019,0.0028099858393856,0.0033461816862678,0.0105600386865524,0.0033554977474917,0.0088277790313425,0.0061129229213924,0.0044396386607294,0.0125945792875895,0.0018181053227732,0.0078971875777768,0.0027514174132778,0.003463645781466,0.0068140816875759,0.0061355441054355,0.0082054720164677,0.0034434639112195,0.0047741352369597,0.0034644339844716,0.0064784364982292,0.0090106661703837,0.0055093060905246,0.0069180917187152,0.0190868726784657,0.0124411299685481,0.0050042498432541,0.0075346112051043,0.0052251280608802,0.0121548093614833,0.0031442187738419,0.0028756238179077,0.0439053865301036,0.0068609514388558,0.0095164924115001,0.002356882598004,0.0340502304509196,0.0019102290386601,0.0019161246790448,0.0043731762957861,0.0074733479256851,0.0066749811266309,0.0186362634852185,0.0025578502616378,0.0148692770303371,0.0194749424629817,0.0205795910190614,0.0029924624050852,0.0255307167884611,0.0066880885339301,0.0052762840346225,0.0163593112147414,0.0070264852420572,0.0072509962857687,0.0117044581860533,0.005426272136906,0.0058247754094956,0.0164054792970324,0.0063942465568968,0.0196210258460267,0.0032573317277119,0.0083665825696495,0.0042154352080162,0.011974572638651,0.0103561906930593,0.0048419578549779,0.0137087562211306,0.0071042175908571,0.0134192804904648,0.0153864340954513,0.0096049242937765,0.0015682340072283,0.0070087175081694,0.0061198859881098,0.0041341170301772,0.0045979494221808,0.0079378217683439,0.0077174889376731,0.003160161765223,0.0096818145702234,0.0062909263272099,0.0041920451799512,0.0061249933969494,0.0033634667598555,0.0050013098024542,0.004952535641569,0.0045934213363986,0.0006189200954047,0.0061198060508182,0.0063314999301129,0.0031088136782933,0.0048894658012576,0.0067062610168392,0.0010241968353805,0.0041118516584963,0.0021389863291986,0.0022012450093639,0.0053757330085041,0.0050230684677756,0.0053795513059165,0.0063527168084915,0.0065596905376655,0.0014035723911006,0.0054327836917719,0.0026717691488565,0.0035923047418794,0.0073452435548337,0.0030101814103945,0.0126256927843841,0.0052675430386313,25.00781006773434,0.06076774687451912
19,1992.0,104,0.0045125265903214,0.0095678647149099,0.0086610820578189,0.0085729041701722,0.0104349746654599,0.0095835891322052,0.0054626149203357,0.0093874755787788,0.0138068873318374,0.0090958689697984,0.0073013276666221,0.0057375803969988,0.0089489287328928,0.0053722231681471,0.0071122450835459,0.0051761775724659,0.0046908611699091,0.0045653221728307,0.0049595832825919,0.0085214111467698,0.0070606823280522,0.0098589696728175,0.0124018556333376,0.0025621347528931,0.0043277169692315,0.0135119605139723,0.0027742798059996,0.0037142610523517,0.0041827326204601,0.0044816151007351,0.0138390352457852,0.0050491115592864,0.0070517903824393,0.0063997346161075,0.0020777635346465,0.0074477350849519,0.005575234283986,0.0069359707706785,0.0047880979411973,0.0055286967051397,0.0029987708526296,0.0105596342043988,0.0043022628955462,0.0038067593979143,0.0045570817467063,0.016852185130479,0.0101510778477137,0.0039533903444521,0.007847987696472,0.0055126765089445,0.007571307698516,0.0041441522581317,0.0041513620112408,0.032021345831937,0.0055687182674093,0.0167539556714289,0.0067690772060648,0.0303253362589478,0.0022184563046013,0.0045215384723584,0.002791912546771,0.0070921468950908,0.0062909290714501,0.0187060356591542,0.0016188450053309,0.0130936020819843,0.0193105262649772,0.0217009936109539,0.0050937732081732,0.028505273304243,0.0089102004127995,0.0062577428614586,0.019006427526105,0.0063795635278456,0.0053063853087446,0.0107493620252401,0.0021294509717184,0.0037218210685957,0.0169361592467591,0.0095055241377713,0.0127736723614242,0.0054450106869538,0.0087038756627518,0.003239909785514,0.0082192476281868,0.0173017323701459,0.0023520040051214,0.0154063353865826,0.005677352520311,0.013814889878117,0.0095327101536284,0.0093326090799296,0.0024370495055243,0.0087952333619277,0.007081560569132,0.0073522747174663,0.0043385678987258,0.0075660656828067,0.0126870761080655,0.0057710878774815,0.0072981904073744,0.007739065031547,0.0037531148416595,0.0032833090279825,0.004906770560798,0.0057424122541876,0.0051744300515757,0.0065199842088604,0.0009500055517476,0.0043882162553896,0.0039511930258899,0.0048851152605385,0.0045875495039067,0.008544898200768,0.0027967561749549,0.0031253647034963,0.008283876656362,0.0017063724608234,0.006024211702365,0.0027585427654857,0.0065530447841495,0.007033577885728,0.0050101876455304,0.0043390817653342,0.0048844338218407,0.0028480178070472,0.0031715680715512,0.0057152408477624,0.0028990616563001,0.008694730478059,0.0058688329116403,25.567941050149287,0.05758667152636257
20,1993.0,137,0.0067078279217854,0.0114972007072606,0.0075894294189219,0.0123192651198672,0.0111961539822385,0.0113201775424167,0.0035103509210407,0.0112001745703667,0.0123466504866084,0.0097052151105446,0.0079838770576643,0.0065404020696717,0.0099075630145824,0.0078599758091772,0.0042282116468027,0.0087616405314767,0.0064357187346187,0.0060674753490357,0.0062255220214582,0.00666317224809,0.0068772188555721,0.0122388880183605,0.0133646463150506,0.0037105717340089,0.0035798608548471,0.0124926048341545,0.0040346554619357,0.0069587529151381,0.0037733003318051,0.0053360549832842,0.0131274508013135,0.0032383797590399,0.0073528367027168,0.0050270325012127,0.0050735291687898,0.0088049364691908,0.007276970007041,0.0088346312841366,0.0068179026975194,0.008321820339969,0.004074007601293,0.007475736899655,0.008789900021175,0.0052228383889136,0.0054435377904653,0.0168538109628939,0.0099628448954724,0.0046759295094678,0.0110574168109285,0.0060567352836479,0.008508649023161,0.0051593284500172,0.0038778267866927,0.0316040726355746,0.0078241599461257,0.0116091086286505,0.0056376000868227,0.0254989389904072,0.003029836273275,0.0040931776334135,0.0028760435501782,0.0083046794358967,0.0068798531444591,0.0143148996061294,0.0044585275795021,0.0084098844904913,0.0187038419100165,0.018422088312905,0.004413482703351,0.020401082167677,0.0099229378409644,0.0060843188439348,0.016827501253121,0.0072424113791457,0.0075714490039557,0.010574192985047,0.0017901063428952,0.0053819607713054,0.0148391146383393,0.0077865160406833,0.0159274778604751,0.0031274989117276,0.0066714698690912,0.005466769566597,0.0085504018760875,0.0135819727513771,0.0062835401828244,0.0127441493103703,0.0043761569776602,0.0141933555593894,0.0079288554721532,0.0059614506393282,0.0017268623352665,0.00687706508881,0.0070917141149715,0.0055141254733392,0.0036837452163333,0.0094282092492349,0.0086410424320571,0.0037271000819743,0.0078406730951778,0.0051978741678956,0.0023300049279103,0.0056587294311977,0.0054070859880845,0.0061541754049952,0.0030797034150864,0.0068051046724438,0.0024439651300721,0.0060368628476521,0.0067056516487599,0.0049429029248731,0.0039916554168724,0.0107618373386269,0.0014952289795897,0.0046102615975128,0.0024776568295766,0.0033360587572959,0.0049850829186896,0.0025059492399385,0.0068554006951618,0.0078470721574698,0.0065609977562187,0.0040151174666447,0.0060449812857355,0.004178907426729,0.0026240009433935,0.0052104791059426,0.0027457845427078,0.0060948021379123,0.0035846318639919,26.359919305347336,0.04105935406324338
21,1994.0,109,0.0057721971342999,0.0110684628012328,0.0055182804710777,0.0135477941021175,0.0104801408372852,0.0095804823029621,0.0036727693153188,0.0166632865562764,0.0102165720191477,0.0111671808827573,0.0082456359372224,0.006157671640795,0.0101467451117587,0.0065054606384367,0.0069941396869274,0.0067684279608141,0.0037697744854805,0.0057199775901277,0.0061687036915372,0.0059783685996667,0.0100228633994887,0.0116387951189715,0.0120990810281438,0.0052650997923901,0.0044191772034883,0.0133851060419264,0.0061575876103415,0.0069451912263042,0.0058889404018759,0.0051905025836381,0.0158189405464667,0.0057188701156071,0.0070761350909996,0.0036988344446936,0.0049449586796322,0.0086134250602159,0.0054666991807782,0.0091154779396196,0.0039173382453522,0.0073348237881615,0.004925190514478,0.0088418293996339,0.010425450609918,0.0072714622185731,0.0036709420378794,0.0171121566745209,0.0122897948721556,0.0041542022549682,0.010254226479026,0.0077709003660845,0.0076862128399023,0.0038527189395885,0.003284976208065,0.0283616541595719,0.0075321865915248,0.0127290683593513,0.0062435592829236,0.0266179551201055,0.0025813811765771,0.0029514561979377,0.0041641494490554,0.0093731234217458,0.0080006129301891,0.0129323003707812,0.0034272378832741,0.0078205950546836,0.0234447035660732,0.0167116397181554,0.0035437360261052,0.0216449910995272,0.0066664010025432,0.0065133326990212,0.0111888310553377,0.0063070032555581,0.0045815614311573,0.0116180928769333,0.0014566432070943,0.0055185422037067,0.0138514545099617,0.0073340572629918,0.0131038621957243,0.0033882569263043,0.0059483083951237,0.0067745579301335,0.0129356335504599,0.0129249838372039,0.0048961662085479,0.0158183342788272,0.0052114264323639,0.0132118134795614,0.0072396051620841,0.0065867469916522,0.0020728822019139,0.0073025921935609,0.0081715470965422,0.009118522324359,0.0019616709365691,0.0098679068902678,0.010755638223781,0.0035267565325278,0.0091712333457174,0.007154975895182,0.0028628959090417,0.0066270267412796,0.0043834440361759,0.0053310996298795,0.0015393273334583,0.0049370783435743,0.0012271894195909,0.0076323015485125,0.0044836864706858,0.0043547287540506,0.0060144313836192,0.0073016409022148,0.0035202561144365,0.0042053996750432,0.0033856465644302,0.0030004072231163,0.0045321510885076,0.0046736038004192,0.0063909911693731,0.0065448800930703,0.0040898374335956,0.0044710542234236,0.0065791276760343,0.0029738386002744,0.0020183927641603,0.0049665901816809,0.002911658934394,0.0078716863989894,0.0025099539685349,26.18389964343872,0.02550795785709457
