,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,ENI,KL
11,1984.0,25,0.0050533889843044,0.0202724423102574,0.0058063186095399,0.0117351315263301,0.0768556363993931,0.0269109406920154,1e-09,0.0038607987876001,0.007265246965894,0.0033963031853057,0.0124614111489571,0.0046007304823179,0.0151504871283865,0.0304209863452934,0.0040112069484298,0.0111672792241667,0.0087232084854185,1e-09,0.0047609136161402,0.0207935735710099,0.0037927663734115,0.0037869508641905,0.0041576553061376,0.0079984846828139,0.0025048096767197,0.0024073438572409,0.0081611006457668,0.0030186121016049,0.0034420121926601,0.0124631224466766,0.0195963367886528,0.0123505545138894,0.0090261235767715,0.0128852317307732,0.0084794961434908,0.0050710272240081,0.0012440838404327,0.0061719644881019,0.0256267157515447,0.0163233746423651,0.0055645706558485,0.0145455170957432,0.014941863490151,0.0023065063213074,0.0478498180961823,0.0215224530994674,0.0221117079225113,0.0362945781515544,0.0130574792723799,0.0017391304347826,0.0111357103500928,0.0287213641857762,0.0123246916051619,0.0029531747495236,0.0035605970178946,0.004699335580923,0.0045052527780938,0.034160446346421,0.0050724637681159,0.0058598834337436,0.0076131409586901,0.042928596418781,0.0055561896024355,0.008827453749521,0.0071015544679588,0.0041479055670708,0.0117020764002936,0.0100108359396626,0.0049355040574912,0.0049246302781969,0.0165483256104373,0.0140621808570334,0.003578431372549,0.0038029616927151,0.0073361576184066,0.0047269517003781,0.0062718895132022,0.0186260978834595,0.0035053235053235,0.0008163265306122,0.0073989818834948,1e-09,0.001081081081081,0.0018523153942427,0.007765625790546,0.0055627700582311,0.000754716981132,0.0045420434593818,0.0068114241625385,0.0025024437927663,0.0049083981418654,0.0008163265306122,0.0102620334620334,0.0127794987894644,0.0112594911346996,17.41319520814811,0.2709253255266352
12,1985.0,26,0.0111684010745358,0.0067713763599301,0.0189575051083168,0.0084077794294842,0.0689201973793787,0.0363651131014495,0.0008482468029393,0.0099015926723536,0.003275156838346,0.0049786082860877,0.012778810490963,0.011401485821941,0.0069251826081602,0.0250169688204048,0.0091842264661557,0.0136650941194613,0.0092101389795241,0.0021209112577486,0.0026538473902588,0.0157310212191574,0.0096838868295032,0.0039619287625532,0.0079330472050073,0.0062099114451998,0.0022787017779882,0.0040514817051526,0.0089834544274884,0.0055457876357137,0.0027948398894093,0.0291929537988463,0.0178196720400685,0.0102450939556277,0.0076637417838275,0.0065824491943376,0.0128562941957742,0.0111613967381567,0.0074889999157069,0.0107541660046984,0.0166854536766228,0.0136886107294047,0.0079212090348899,0.0203927186683484,0.0216095544939971,0.0059187942235395,0.0601007991835228,0.0145047908031689,0.0117381573653633,0.031367487158702,0.0094950594334965,0.0031833941885796,0.0095211697453751,0.0276533060222147,0.0156613255317505,0.0067140027583678,0.0049589350146446,0.009133522931624,0.0040945260259183,0.013072532897558,0.0026903152770161,0.0116758130685085,0.0112696432828799,0.0387593077729516,0.012403398469824,0.0138569527040214,0.0081621408109302,0.0084698369146032,0.0243539692799266,0.0133515047641886,0.0026758189705848,0.0081187787377035,0.0068234424975004,0.0053207959156123,0.0017121812593764,0.0020801131932386,0.006921111035272,0.0034644273141338,0.0003365655229241,0.0051631380537558,0.0011593033593107,0.0014913474637008,0.0043304680851239,1e-09,0.0003029499641047,0.0017316149329934,0.0040946576145985,0.0033477940229356,0.007987014327594,0.0053673596023781,0.0053544152804005,1e-09,0.0022892109473916,0.002414706715914,0.0010647273042168,0.0161787881070257,0.004371566008609,17.723448510712785,0.19894601455332714
13,1986.0,30,0.012373051304979,0.0092113857538923,0.0105561140080678,0.0182202432941185,0.0504689141836482,0.0248659538080327,0.0018513333158414,0.0225031631336206,0.0093765996079756,0.0086250126213712,0.0183623066139306,0.0062500367036575,0.0093615813194467,0.0193443996106661,0.0071405063091604,0.0156936123402118,0.0161065059154817,0.0015819792926408,0.0014479936440662,0.011583294266399,0.0087632183429061,0.0024091170032016,0.0133430082235285,0.0073211350097871,0.0018982479388343,0.004141258295456,0.0039782736163565,0.010305542131925,0.0070270979669193,0.0156806366404687,0.0142511171666611,0.0152352121456348,0.0091814315627013,0.0113607815671635,0.0122294178764377,0.0105776777520425,0.0052228996903497,0.014397212393378,0.0325845145881843,0.0045660058365526,0.0070734599126339,0.0161087826738921,0.0117909345364619,0.0071125858083332,0.0520768502884456,0.0150214478773514,0.0165926491960168,0.0279123354458509,0.0153715294707498,0.0051150887653342,0.0143847210283609,0.0262723284393389,0.0161769698266803,0.013942705752545,0.0050755489869547,0.007853733440505,0.0075720036592643,0.0219115502324121,0.0185544328013279,0.0095798413948839,0.0071315996480849,0.0080326117038137,0.0117556386328716,0.0121139711086647,0.0060106945532078,0.003284359667658,0.0126166662407012,0.0088639825743623,0.0064317758654837,0.0090635579153724,0.00370603327817,0.0031181826363028,0.0055468677095078,0.006526079883215,0.0087853078233188,0.0022857025949274,0.0028661190435073,0.0053644366214079,0.0046455930953008,0.0040726241429196,0.0052681664647614,0.0008774432872021,0.0010904167914494,0.0052431845089491,0.0145043142070944,0.0009906129165378,0.0023488537761739,0.003164767170923,0.0073755215528765,0.000511060259344,0.0065994502810874,0.0010551678298437,0.0036552210649799,0.015934394226603,0.0042623285903307,19.237789213122486,0.17189187720463353
14,1987.0,57,0.0081444821127362,0.0123909716080129,0.0112148484199271,0.0116827579019321,0.0411833721530854,0.0339753430633273,0.0013001765366039,0.0134100326581233,0.0098299609462753,0.0081656718787501,0.0147332284334093,0.0075857878560526,0.0081163874070351,0.0150656563510318,0.0062726570979917,0.0130361041438899,0.0145957736708556,0.002051966158185,0.003908575399521,0.0077768286980233,0.0059444975623418,0.003882678793126,0.0117235903625915,0.008826230321634,0.0064443024970695,0.0032432118192086,0.0101714130892211,0.0080530333727388,0.0033326040193742,0.016969450634273,0.0168723619711542,0.0112492453344346,0.0099269070082921,0.0078380381841353,0.0211986842460091,0.0065018178438968,0.0043029872832476,0.0129563390170576,0.0309272440645717,0.0117667691698977,0.0161196988324813,0.0066968888306647,0.0118180005788552,0.0019126803554406,0.0503121136501249,0.019487539193483,0.0201350729319821,0.0360442453325685,0.0073234805233487,0.0025238258153,0.0135314916792106,0.0214599718379031,0.0326319528375002,0.008988761621442,0.0054642113455704,0.0093300454091493,0.0059211171378616,0.0283742387800639,0.0092108878323156,0.0136622893995955,0.0058988379341253,0.0063708095636326,0.0110812416243158,0.0116290371885647,0.0053153274482906,0.0072297785754501,0.0158417029924495,0.0130485987972221,0.0104013242983594,0.010488987172338,0.0274829606632922,0.0052071324714638,0.0046063263251962,0.004851368681358,0.0054127004931601,0.001687221954956,0.0024633412012174,0.005327644470588,0.0039432023819781,0.0039975923575043,0.0100414538919045,0.0006834878273403,0.0017173069171406,0.0026402947260655,0.006954604520292,0.0030858539809377,0.0013692713137632,0.0037598024218393,0.0025666458810613,0.0006374037799857,0.0067695904092927,0.0032927758335787,0.0019052643381843,0.011472398964191,0.0032982055850498,19.008027580486065,0.10783429091402057
15,1988.0,37,0.0166270173737914,0.0053451042025478,0.007483896225412,0.0094667519875746,0.0621164093521343,0.0267721790905539,0.0030568147353353,0.0051121841729689,0.0104702565264965,0.0091423903965476,0.0103557091275248,0.0042543385858904,0.0170772356205847,0.0187211369216634,0.0081198686217965,0.0127964860165626,0.0113405916002867,0.0007251588653827,0.0042761346580065,0.0130322883408973,0.0076860330055685,0.0043916542350397,0.0084189451196137,0.0102497124867057,0.0033492040140598,0.0026762206761681,0.0119568163828161,0.0052113365749217,0.0027411652140992,0.0187703888744147,0.0205039237379317,0.0091523721135399,0.0112094834614218,0.0071048509714098,0.0174449214179587,0.0042750932516437,0.0054818545519613,0.0111603320831316,0.0233254762745709,0.0092936758383407,0.0156467874089756,0.0130510356252074,0.0193661459144461,0.002349959791531,0.0385218169037698,0.0164792885189211,0.0168192108110438,0.0279052016386213,0.008983664663786,0.003581452414366,0.0101026268916205,0.0227416689853938,0.0293686867554425,0.0081931158088211,0.0030900262672779,0.0050970884040837,0.0140137767049903,0.0251640423529553,0.008815456154605,0.011257037493278,0.003672410450387,0.0185561893367399,0.0122414786109277,0.0094390285335258,0.0045595520519655,0.0087526791313435,0.0190292831817156,0.0123668673766068,0.0095594667929819,0.0092094644048495,0.0065612392588739,0.0063330547762216,0.003195350724436,0.0040407827007247,0.0060854286661864,0.0029020162962923,0.001511068857826,0.0039977206321338,0.0065949605760176,0.0047795858629287,0.0093021991499224,0.0022546378307402,0.0014808766114466,0.0023710042697166,0.0064170359335389,0.0027380140619594,0.0030217838728476,0.0061191485087667,0.0037017165845354,0.0022205830476507,0.0185339758742646,0.0032174154977958,0.0049777806630947,0.0154619553785139,0.013550742276105,19.282646774534935,0.09027692538311691
16,1989.0,63,0.0111560025272337,0.010181061893001,0.0099792822318669,0.0114572464244025,0.0520776166895412,0.0347153298226484,0.0011566739035121,0.009184944058301,0.0049755600587959,0.0072553187849953,0.009678964238754,0.0094998726423681,0.0117392762499436,0.010925843951116,0.006285611669259,0.0101678049678276,0.0126655598185064,0.0012378382238804,0.0056291474183964,0.0125759759952549,0.0069545054508555,0.0052052560157668,0.0092908263001384,0.0105495466127382,0.0044746209933987,0.0019015159507926,0.0110694413991564,0.0063650594955217,0.0045413855850937,0.0195052494018921,0.0126190491026468,0.0086020960752962,0.0102954253355003,0.0089002835234784,0.0172872933305113,0.0062533273137582,0.0035713786402508,0.0064488177786177,0.0289497905931309,0.0099616879542267,0.014138994486887,0.0141355991329851,0.0144388608682452,0.0068248139085831,0.0359339017129795,0.0257214422155538,0.0220189659194407,0.0317193916990429,0.0142550007395886,0.0043962311086211,0.0129488347546257,0.0294658048760643,0.0309474222982167,0.0087168236431509,0.0081978990523852,0.0078780265670561,0.0077099974480031,0.0212523171276042,0.0104662836832989,0.0105489866021523,0.0077088172565465,0.0132888565591128,0.01094923182509,0.0105397668210273,0.0087808578676191,0.0075686933539184,0.0099942509571303,0.0154777663556871,0.0071310291254199,0.0074677006739977,0.006553580385924,0.0103216202820167,0.0044314449621931,0.0065490912265039,0.0095436828593781,0.0020478730953767,0.0029759992794107,0.0048390647191384,0.0061246734695789,0.0037290052103516,0.0072580126224057,0.0014258952817422,0.0049437929369082,0.004571857432054,0.002015348744896,0.0084248108732358,0.005890079245422,0.0053153310556811,0.0043493091796241,0.0032207197012275,0.0074814602031077,0.0040560929012841,0.0035453232404757,0.0108062464371352,0.0036656275925136,19.76096961187345,0.06944545542912803
17,1990.0,82,0.0097670231202354,0.0136147175618749,0.0131837618589283,0.0101888845958274,0.0636318382942884,0.0290802396296749,0.0005065009315313,0.0051851019203937,0.0083911969867061,0.0059150411778026,0.0104072506662661,0.005969714308695,0.0144996235754932,0.0145108467769393,0.0060009188325196,0.0118530307044533,0.0119474654454544,0.0018890411423696,0.0028401997444115,0.0090168439392466,0.0045101377862939,0.0025290483801868,0.009320546196548,0.0074646224455912,0.0056617776411463,0.0027153646022288,0.0092882231365229,0.0044818459890688,0.0036567301294405,0.0212634442598229,0.0165424215401988,0.0123482041913784,0.0081448779081843,0.0044978161156112,0.0195124132466756,0.0119708272652321,0.0041395106549802,0.0119764953799579,0.0232419423213773,0.0071665685598363,0.0117131504397575,0.0130259549433639,0.0141204331812103,0.0042138606230536,0.056045511484783,0.016300449555529,0.0232081357108783,0.0263760050194079,0.0100582765885916,0.0031765529604377,0.0104720103665669,0.0254338308081817,0.0282674066491311,0.0074841540115913,0.0072758797099148,0.0059415351415821,0.0082280081555682,0.0305133319976376,0.0125391306393243,0.0157123355226098,0.0047673109954199,0.0054250574152292,0.0112584575421784,0.0073334203865865,0.0152050428671328,0.0093266279146072,0.0176632735195848,0.0091893559465337,0.0083095629889612,0.0076113315403519,0.0082644265512256,0.0107851639798499,0.0048779941764431,0.0063628642314787,0.0050872775061622,0.0022211030916881,0.0033027408318973,0.0050868803358112,0.0030698141285403,0.0026308319201799,0.0086671220288549,0.0007948473024066,0.0011875576389338,0.0029730202922897,0.006763780137423,0.0077857516015416,0.0047748163694438,0.0074457362530729,0.0041157775646628,0.0020499735632116,0.0045971943406103,0.0036539584924975,0.0022360831020957,0.0176906606434569,0.0085471703271172,18.902788223910814,0.05745174561956089
18,1991.0,81,0.0118171152609586,0.0116777590255659,0.0115932565544754,0.0175583308231054,0.044696251804295,0.0293071286778489,0.0009109156275724,0.0035824628144511,0.0059318084474442,0.0055234802158595,0.0161198792514911,0.008998287143311,0.0094196365468798,0.0140106647242916,0.0060774194324778,0.0118652809665488,0.0185654052046485,0.0019663202701552,0.0025779421259316,0.0098218650526194,0.0052980276445401,0.0040559626033098,0.0072831069366031,0.0094337272118408,0.0057387402749612,0.0022063632149135,0.0124103763736249,0.0053913067701472,0.0022166609565513,0.0217791957560922,0.0199057907879046,0.0116503431921229,0.0085654135930666,0.007503621429872,0.0171778470722761,0.0066178103057578,0.0047768398310305,0.0110760927101977,0.0251861632717533,0.0086773863811634,0.0115575641513693,0.0084417378484699,0.0141588050315277,0.0043342915964543,0.0514148985456417,0.015564890121475,0.015876543778238,0.0228764724419093,0.0121117525984745,0.0046396048273069,0.0096219439910215,0.025038173423135,0.034022464315069,0.0100799677948579,0.0066147894396766,0.0080506074169506,0.0119119275177729,0.034232586040512,0.0146319558185661,0.0179717721185478,0.0032735391213631,0.0059462109688586,0.0079821862165214,0.007447623676615,0.0119046365259558,0.0090799548676198,0.0112341140503273,0.0113592764709531,0.0070428076244282,0.0093829570120013,0.0085673626617902,0.0117804308759933,0.0055124160716491,0.0049951413989322,0.0090754122712105,0.0038813205466759,0.0024571410822367,0.0043217078898756,0.003825515592116,0.0035591343909791,0.014409148824371,0.002258403945944,0.0008238524933579,0.0028519019311993,0.0043527011063845,0.0050106919548484,0.0044643204742905,0.0068267495657557,0.0051596124132598,0.0015352460618853,0.0120451074911376,0.003112195410321,0.0033616487503848,0.0152189134328806,0.0038158817232354,19.38823892009195,0.03763466122547142
19,1992.0,104,0.0102174877248373,0.0106674829874532,0.0133830979583962,0.0114253882187479,0.0486096624489211,0.024888295240508,0.00137195871633,0.0069456276584316,0.0087655478366391,0.0056478602503119,0.0126985994223634,0.0060784085058433,0.011949284271072,0.0180186122338615,0.0112916944541001,0.0095779414685813,0.0143983961038039,0.0031239322984072,0.0043956598001299,0.0094875549155526,0.0077043028478487,0.0049499030709137,0.0084243121347709,0.0090510184872198,0.0032178986792049,0.0032237665919865,0.0099219660359113,0.005209668614634,0.0044232459585779,0.0192522877079652,0.0228213517632498,0.0155604082900788,0.0134697989030031,0.0088618769910859,0.0188992251036487,0.0106706064236291,0.0066253838006224,0.0101859346013457,0.0177136566958051,0.0093446845484602,0.0133359430810472,0.009822654554002,0.0141367264744783,0.0044610179041663,0.0404241719654321,0.0191336644043427,0.0124919732876547,0.0229283133253035,0.0091398913961081,0.0044770892655698,0.0099373958776919,0.0280485432095405,0.0289016780783625,0.0085319704312689,0.0118670244333513,0.0084178648852415,0.0113515356371329,0.0376603500465466,0.0170772952417281,0.0170503866170429,0.0065488230065839,0.0073470953501292,0.006886796898706,0.0136682353408669,0.0091337033589561,0.0052358608574934,0.0134905455359366,0.0087430816097123,0.0067788042479879,0.0101688148848219,0.0087059074633541,0.0094277887375658,0.0028568125480094,0.0056426941500472,0.0044583086501011,0.0023946799901275,0.0051460857729085,0.008383724064317,0.0047887009287035,0.0029558634594979,0.0097007987558674,0.0008907386747325,0.0011501837454564,0.0038215182479066,0.0050835284488546,0.0036526639112197,0.0041297137653529,0.0053330318936771,0.006367714458119,0.0017535088457586,0.0098391448727944,0.0017044332531763,0.0021664776373204,0.0169142300247365,0.0030607067289301,19.7536036291783,0.036520862337783865
20,1993.0,137,0.0151514793152322,0.0088285908966366,0.008218810429562,0.0103526969094305,0.0449568371502596,0.0336752103312292,0.0012528428304593,0.0042793770324127,0.008798096025917,0.0073247670819099,0.015539674509078,0.0078675442509447,0.0122974241264974,0.0133381375199834,0.0097291112509722,0.0167005863731297,0.0148722527710867,0.0029405779125552,0.0033433758423597,0.0098600260366457,0.0076697828224362,0.0052952386611185,0.0138334023981908,0.0118833858419695,0.0043844741206776,0.0038107312803488,0.011176264098654,0.0081321633891416,0.0033684413583691,0.0179291381782149,0.0189164421495903,0.0126586793686557,0.0111908862479446,0.0090698151570483,0.0219763004788383,0.0092112813332425,0.0092001622797859,0.0098524764419789,0.0190135472466088,0.0090818531716846,0.0121473249209626,0.0091663550758982,0.0146567035495976,0.0065403849583564,0.0399907356103596,0.0203750146977201,0.0164062391302554,0.015632175487267,0.0125969508534827,0.0057376222558592,0.010583140532157,0.0203580387559795,0.0292967699184047,0.0084680433366393,0.0045732294592983,0.0092086408127341,0.0111145611259983,0.0316715865413061,0.0101236993428337,0.0125741982991162,0.0047805201431909,0.0056212344010895,0.0111000009445211,0.0103396592165686,0.0090760388151468,0.0065320567565865,0.0100801797149536,0.0126054636581645,0.0065899046441391,0.0128381836209711,0.0100204167877477,0.0061478335606797,0.0041481271471498,0.0062628777571828,0.0079439050104864,0.0027029910274281,0.0046816082297127,0.0064788566599905,0.0057847935042006,0.0050067816058713,0.011328004889767,0.0012751543130262,0.0025968738020642,0.0051706893684612,0.0052809740894171,0.007256340240883,0.0054806299014669,0.0054288328069563,0.0062641979541085,0.0006541283490552,0.008965526898288,0.0019762200707714,0.0037827724505518,0.0120917086376029,0.0055032137367668,20.229301753884364,0.03535098301469949
21,1994.0,109,0.0125627550513667,0.0114171302989938,0.0111805333525616,0.0144588134485178,0.0479536768132064,0.0278857401880506,0.0006248727613126,0.004588810399823,0.0110148719011777,0.0080455687054129,0.0127645921658982,0.0070082735641864,0.0118254889849346,0.0131887610239322,0.0055377319993195,0.0169775297988962,0.012218530540106,0.002520890012345,0.0044967392834755,0.0085832820728722,0.0070280571726847,0.0052801103549148,0.0115325169322054,0.0141220192492095,0.0053394322327615,0.0047917072224185,0.0113422080078888,0.0128608253454796,0.0046069034646021,0.0159284130088726,0.0168228970662148,0.013404425496441,0.0158030990231263,0.0084677434893729,0.0170894532266793,0.0066529254503732,0.0076874191083642,0.0094700288686975,0.0208749022833158,0.0106360442768505,0.0087889726110335,0.0104047614618782,0.0160104481123192,0.006401325558206,0.0341060425176147,0.0185631465355718,0.0169650841359477,0.0242077729960977,0.0132639905492953,0.0048192888687392,0.0074083869049776,0.0181725120054892,0.025989515686285,0.0102440812551749,0.003594685394842,0.0097346323644518,0.0104615893056691,0.0348365607507097,0.0140828189311337,0.0142928137338931,0.005729603576991,0.0087392311887631,0.008885825682686,0.0111011403241705,0.0101974409529117,0.0064626126005903,0.0115094887121247,0.0169071962489246,0.0066796746178129,0.0104781019032374,0.0070541075461586,0.0055230417663616,0.0064759000408849,0.0064708821045637,0.0085746872446504,0.0036011331292211,0.0034518130089551,0.0071375991084541,0.0048277547814305,0.0037077332939375,0.0094689792722436,0.0007298861625087,0.0018350700068305,0.004499599788175,0.0033853591523113,0.0070248098124752,0.0043788404642499,0.0056359760262374,0.007987569208924,0.0029768230201321,0.0064410402982511,0.0040844137522449,0.0054993985294606,0.0093656333824347,0.0062274799644939,20.35396609314311,0.023997736173793124
22,1995.0,123,0.0138431948505164,0.0124544968792113,0.0142405602190064,0.0124890925746171,0.0408297961037063,0.0256212986660921,0.0030305162520439,0.005052009274065,0.0089328368046799,0.0053985391075717,0.0185347802495463,0.0097375717544515,0.011077871860354,0.0117134379269962,0.0116569223868786,0.0155911332627456,0.0125947763472691,0.0023701560319303,0.0065247717500991,0.0074140606964527,0.0100315095388571,0.0049504234886368,0.0133707625093589,0.0139717849574547,0.0053140308216182,0.0042681142614954,0.0118910011091146,0.0108182595120324,0.0037649291573901,0.0179865011526137,0.0122081971116157,0.0110192337226226,0.0114666647607533,0.0061332835223446,0.0240333530030909,0.0091201251292372,0.0087659845767372,0.0108007152453414,0.0172458267437265,0.0083222067656311,0.0163265972601495,0.0104495733646263,0.022251962158601,0.0046385940899785,0.0410738633632825,0.0188934500231053,0.0152992976839152,0.021723945333627,0.0122649108513602,0.0034269162091067,0.0106989639405605,0.0230763142373674,0.0254220602040859,0.0080224016273371,0.0058066720857485,0.0084525872652554,0.0096388032720099,0.0237461000297875,0.0102225909268382,0.015104173599718,0.0055689501543978,0.008164268098718,0.0101779984332321,0.0086391402540589,0.0067961407613583,0.0079392497303935,0.0102822136018659,0.0101370192280819,0.0074483385035362,0.0122102083890942,0.0059295314055148,0.007220075034403,0.0038897701582102,0.0061500371893574,0.0081712198869492,0.0040585198548375,0.0031141559769303,0.0056045384779529,0.0050017809465979,0.0034070237466318,0.01188701110152,0.0008407681705288,0.0027354924923163,0.004457781267261,0.0072284113631516,0.0057458206985585,0.0050420729552397,0.0078082746373726,0.0060222937431845,0.0016365052070223,0.0114989049918406,0.0017056976915084,0.0045770097002501,0.0120654658720838,0.0057078026616673,20.494072953598053,0.035108845473830044
23,1996.0,117,0.0141621490774413,0.0102234594554477,0.014954868151534,0.0154579076661828,0.0415783594408386,0.0299351782334659,0.0014666294642304,0.0063480677154519,0.0089642634642127,0.0076155777070476,0.0166293858488855,0.0119082816849514,0.0088209032155812,0.012845226829369,0.0105596261522065,0.0203767950639305,0.0115673426524843,0.0055117618431804,0.0042108173647711,0.0090835867726987,0.0124733733450557,0.0047606328215525,0.0111829670165505,0.0151256461105902,0.0059049179548831,0.004189726999034,0.0094365619552347,0.0090278179932456,0.0042017967005538,0.0156104139860224,0.0153382750498928,0.012660928523411,0.0161366962394742,0.0067903916523061,0.0240396366424169,0.0113125512914762,0.0104881510223697,0.0092748000428652,0.0168570416743206,0.0098350652680114,0.0128452010588776,0.0084381082238417,0.01220425718555,0.0051308335711155,0.0259874479100557,0.0167629349036486,0.0115216777383939,0.026355642352572,0.0129686792639431,0.0035145715984625,0.0121797112034875,0.0159342750316713,0.0172097916493176,0.0078231290238367,0.0034544595832534,0.0106133483553183,0.0122465594157171,0.0133883787051439,0.0124005942585744,0.0124585866991224,0.0073095059550007,0.0053669326552177,0.0114015023930432,0.0084110066081546,0.0085822771057564,0.0093529133870144,0.0094074849370383,0.0176033339841331,0.0065544693190334,0.0146326107772102,0.0038450836875807,0.0145632121333497,0.0049100157893039,0.010809629559652,0.0092713313777606,0.0056402403551715,0.0039267592575954,0.0083247172007941,0.006701773400602,0.0033485209743603,0.0099944713903689,0.0020595494788232,0.0023419497828185,0.0052971064132495,0.0016983497093514,0.0094477675834719,0.0061946296227054,0.0064029166199632,0.0052883225414568,0.0035321586235449,0.0084065533634687,0.0046449660646894,0.004716369169729,0.0138951047497854,0.0058106962037137,21.011073433820165,0.041781112111298875
24,1997.0,113,0.0148424208495156,0.0065308334113194,0.0128542703959956,0.0126199825984346,0.0419135808754646,0.0311079122940228,0.0015266965123932,0.0048812016858258,0.0093713357463486,0.0060341157344208,0.0141342660467475,0.0114722308020695,0.0123654574027143,0.0090754285828833,0.0096972155441249,0.0172104014126087,0.0143788673094352,0.0028379558143622,0.006038145210611,0.0098302864470646,0.0063515539591918,0.0056098422867041,0.0124675326175128,0.0135231747413146,0.0077923973003226,0.0035858189847751,0.0119223795709806,0.0088164623969694,0.0046425650762622,0.0166134655024276,0.0123961116850572,0.0112187063737993,0.0106000179052712,0.0085363226615022,0.0265746608224836,0.0084540941169575,0.0084731977237628,0.0088792314802481,0.0168388692221298,0.010999991565313,0.0161921475630959,0.011385708549718,0.0185785397401714,0.0049761511883991,0.0400449602920427,0.0200326890567901,0.0154751732210504,0.0195296532457897,0.0128998543680091,0.0032927513554628,0.0106697651504049,0.018211774653405,0.0213177218598245,0.0077274454705709,0.0042193854849927,0.0070674573050069,0.0113742792463357,0.0140378873991953,0.0115602702038747,0.0140234064811542,0.0086045468081045,0.007468391670611,0.0132058678760886,0.0107232805513542,0.0061213580704815,0.0089705247305342,0.010303598003938,0.0170630189251936,0.0079876598330366,0.012653130558397,0.0045431305401114,0.0093913624339817,0.0062155857000489,0.0060303638444117,0.0128873747976082,0.0039856680657637,0.0035449749150248,0.0063520342262238,0.0052426406626422,0.0028056326525076,0.0128165767460675,0.0016824904344409,0.0025607090238183,0.0046605656332618,0.0026594528152607,0.0093750353417056,0.003477204081133,0.0070268145509993,0.0063837333804777,0.0031716597662159,0.008636448882359,0.0053994825696161,0.0046832762976139,0.0113567738502451,0.0063736092560735,20.677635746133216,0.02660234363933927
25,1998.0,108,0.0132864452380408,0.0083712659287044,0.01211877712113,0.0135999827150575,0.0373777906367318,0.03269810467027,0.0033242583717802,0.0054152756385327,0.0129758976739784,0.0074025895804263,0.01778548143427,0.0110592990475504,0.0095279267392437,0.0102952425678141,0.0143890565547221,0.0196785768350906,0.0149660795101344,0.0042912421344199,0.0061945008175922,0.0074836805471529,0.0101003711483889,0.0081628495085061,0.0130743850908991,0.0182591967873964,0.0063406854687,0.003907915499141,0.0138693702616462,0.0142357577897374,0.0036184516699889,0.0163231945760582,0.0109595219998902,0.0110092018159037,0.0110912558886332,0.0046067981138709,0.0286136534999039,0.0107462972060835,0.0088385202995266,0.0074111089290234,0.015530810109041,0.0105221605702651,0.0154977508197039,0.0061250918239003,0.0219801102286381,0.0074265808543192,0.0224872294839131,0.0178821722656278,0.0108151195217211,0.0159544578234812,0.0133967971789158,0.0032600115918711,0.0091445525846756,0.0185747827026534,0.0224761671968158,0.0066340878585909,0.0046209604954051,0.0080365683416211,0.0094512700369523,0.0183239017629621,0.013676125353959,0.0152737444485675,0.0065321233289207,0.0123671703382739,0.0112259539002277,0.0085735678892723,0.0109667762302879,0.0095865182061523,0.0075653974196716,0.0157367338092796,0.0054182527807713,0.0124072531184661,0.00470673720486,0.0105805112906098,0.0049690746991722,0.0051598664452376,0.0081417127999436,0.0032492733626181,0.0035558892023797,0.0050958276994834,0.0047253788645985,0.0030454513577819,0.0181933765288626,0.0011927812571387,0.0024742561770681,0.0042539607242964,0.0019266738187739,0.0077245124493824,0.0037541429969731,0.0063716587937021,0.0051947672856137,0.0046913009762252,0.0089618262084105,0.0065449007059693,0.0034390876111732,0.0135888424674984,0.0075779796813574,20.843348713257303,0.028649745377396486
