,year,total_works,topic_1,topic_2,ENI,KL
1,1931.0,1,0.6666666666666666,0.3333333333333333,1.5545684782022193,0.06888156044959112
2,1933.0,1,0.7037037037037037,0.2962962962962963,1.5238209803473257,0.0031486266253397052
3,1934.0,1,0.7808219178082192,0.2191780821917808,1.4397972995460147,0.01512064873321707
4,1939.0,1,0.75,0.25,1.4766574000710062,0.002688665093724847
5,1943.0,1,0.7241379310344828,0.2758620689655172,1.504206467417471,0.0017449264299774815
6,1947.0,2,0.6532567049808429,0.346743295019157,1.5641807860566947,0.012001454948770557
7,1948.0,1,0.7111111111111111,0.2888888888888888,1.5169292623244137,0.007609317158162265
8,1949.0,2,0.79047976011994,0.2095202398800599,1.4273313894066277,0.016339269877914064
9,1950.0,9,0.6922382799213991,0.3077617200786007,1.5339995366004262,0.026469256613802616
10,1951.0,8,0.6768451642443578,0.3231548357556422,1.5467335102075566,0.0005511206752964216
11,1952.0,10,0.8112227265607338,0.1887772734392661,1.39904768252266,0.04543271506376392
12,1953.0,4,0.6872727272727273,0.3127272727272727,1.5382238313051524,0.04389565665125569
13,1954.0,8,0.836038237944408,0.1639617620555919,1.3624293111395205,0.057946149514760584
14,1955.0,12,0.8211481862191916,0.1788518137808083,1.3847715251406914,0.0007899206118303064
15,1956.0,10,0.7057962444623277,0.2942037555376725,1.5218992620915843,0.03958829581529498
16,1957.0,18,0.799081805960015,0.2009181940399849,1.41585417061735,0.02257028233956182
17,1958.0,20,0.743572339700477,0.2564276602995232,1.4837901809905192,0.009020034412425784
18,1959.0,20,0.8038625357149763,0.1961374642850237,1.4093216950148078,0.010100020560658944
19,1960.0,15,0.8085818915232363,0.1914181084767635,1.4027643926294608,7.106454359479073e-05
20,1961.0,27,0.7448154608482239,0.2551845391517759,1.4824254872915796,0.012189192640678283
21,1962.0,18,0.7769489325864609,0.223051067413539,1.4446725820750193,0.0027972781083940614
22,1963.0,17,0.8016971886178327,0.1983028113821673,1.4122941482309033,0.0018167830589009698
23,1964.0,31,0.7563630389922836,0.2436369610077162,1.469409027564703,0.006133451196458868
24,1965.0,40,0.7573798421830035,0.2426201578169964,1.4682334316123478,2.807893824972006e-06
25,1966.0,42,0.7756064437551505,0.2243935562448496,1.4463460384584796,0.0009200225469876804
26,1967.0,34,0.7483445931000486,0.2516554068999515,1.4785125587652923,0.002077601041919879
27,1968.0,29,0.8004407419988259,0.1995592580011741,1.4140085248922676,0.00758114904691351
28,1969.0,35,0.800096458075453,0.1999035419245466,1.414476957924974,3.7086433788454786e-07
29,1970.0,29,0.7094259446422183,0.2905740553577818,1.5185189187193648,0.02335448577776289
30,1971.0,41,0.7459261319438166,0.2540738680561833,1.4812001983476235,0.0033182535676776967
31,1972.0,59,0.7675010489318229,0.2324989510681772,1.4562704063078138,0.0012521631631650272
32,1973.0,51,0.7654304584635736,0.2345695415364262,1.4587565044232542,1.198845830935151e-05
33,1974.0,46,0.7680273992299993,0.2319726007700006,1.4556352499256304,1.8829287001899397e-05
34,1975.0,50,0.7552461755301522,0.2447538244698479,1.4706948041565333,0.0004527605525138541
35,1976.0,58,0.7840298472086871,0.2159701527913127,1.4357056449067525,0.0023047230300988868
36,1977.0,50,0.7586656357931117,0.2413343642068882,1.4667399915881718,0.0018490958004740154
37,1978.0,51,0.7915389556088268,0.2084610443911733,1.4259372723819477,0.0030502595005853887
38,1979.0,62,0.7628338569556384,0.2371661430443615,1.461845988520866,0.002418307984743979
39,1980.0,44,0.7923455679691845,0.2076544320308157,1.42487201683986,0.002481062219174275
40,1981.0,61,0.7492400739100142,0.2507599260899856,1.4775105889044589,0.005387399843272737
41,1982.0,56,0.7816066997384128,0.2183933002615871,1.4388008138050332,0.0028742637217356835
42,1983.0,84,0.7717982279679031,0.2282017720320965,1.4510471274559995,0.0002788364337119216
43,1984.0,76,0.7639902745637208,0.2360097254362789,1.460473930884626,0.00017170591056962347
44,1985.0,83,0.769487638492328,0.2305123615076719,1.4538663908996645,8.425903776209786e-05
45,1986.0,76,0.7695253436566584,0.2304746563433412,1.4538205850668247,4.00767425083777e-09
46,1987.0,98,0.7920305983871379,0.2079694016128619,1.4252883521105388,0.0014623384367154352
47,1988.0,75,0.7721986459785999,0.2278013540213997,1.450556021463275,0.001167274530211919
48,1989.0,90,0.7955610371359588,0.2044389628640411,1.4205945878698851,0.0015910646776911251
49,1990.0,93,0.7941812719874011,0.2058187280125989,1.4224361020971665,5.84277649200572e-06
50,1991.0,101,0.7925553199256722,0.2074446800743278,1.4245944982950327,8.071170289583986e-06
51,1992.0,98,0.8009470594320031,0.1990529405679968,1.4133185898193705,0.0002163420805397758
52,1993.0,123,0.7836494232770491,0.216350576722951,1.436193409605374,0.0009188514762461485
53,1994.0,127,0.7907406308922668,0.2092593691077334,1.4269885267117324,0.00014949093636402056
54,1995.0,134,0.8121891968418792,0.1878108031581207,1.397678932553156,0.0014271171139859963
55,1996.0,154,0.8000484281492991,0.1999515718507008,1.4145422620444597,0.00047541595966735933
56,1997.0,158,0.7993238611827825,0.200676138817217,1.415526073603153,1.6394307623777016e-06
57,1998.0,172,0.7742564987063252,0.2257435012936748,1.4480202634727475,0.0019014778847355127
58,1999.0,205,0.790672119122677,0.2093278808773226,1.427078603194027,0.0007846764996838236
59,2000.0,173,0.804392960319342,0.1956070396806579,1.4085900975908596,0.0005782100191213824
60,2001.0,197,0.8115093251610226,0.1884906748389774,1.3986422693340805,0.00016243537326309562
61,2002.0,204,0.8104059973023472,0.1895940026976532,1.4002007928241909,3.973258102449133e-06
