,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,ENI,KL
11,1984.0,25,0.011123448467913,0.0077543492677607,0.0108948056415548,0.0007601972209771,0.0286730079255454,0.007311670225136,0.051687024704439,0.003978288633461,0.0033092734678412,0.0058427561369237,0.0056187093618965,0.0020892975971907,0.0096428088476769,0.0062916929110405,0.0118407006495903,0.0044865018471156,0.0007407407407407,0.0049694064949687,0.001917211328976,0.0068907242163761,0.0017549395237022,0.004000610946364,0.00229671541938,0.01043109689326,0.0068467597673783,0.0277635673477963,0.0011764705882352,0.0027653123104912,0.0017533673026029,0.0184425401170954,1e-09,0.0030485933503836,0.0002298850574712,0.0125308880151267,0.0130196152159097,1e-09,0.0085768313202067,0.0023295824629966,0.0015115864527629,0.0035316655397791,0.0045985252987541,0.0108875434378379,0.0051761593950499,0.0249127922924201,0.0144063958272785,0.0178926622178927,0.0440461515406133,0.016011475254321,0.0032297652343418,0.0020749625187406,0.0192655919021394,0.0117168114178659,0.0089435362108437,0.0176689368582833,0.0019221967963386,0.0338276529955226,0.0026078598558251,0.0029933028903646,0.0019187073130101,0.002261135182695,0.0114283198270145,0.0035644373555624,0.0067056362661604,0.0011428571428571,0.0054692630775104,0.0043717195097294,0.0010526315789473,0.011353162634369,0.0030538444352238,0.0011428571428571,0.0063052286268428,0.0015552282768777,0.0175482839010104,0.0019568820804879,0.0151322751322751,0.0175453003706019,0.0039060294414196,0.0139123696539121,0.0030144927536231,0.0146849219930939,0.0034399357830686,0.0019607843137254,0.0071499340863389,0.0955071108897889,0.0071220735443329,0.0040140761638586,0.0020895325533109,0.0034285714285714,0.011044207747221,0.0016,0.0024074074074074,0.0020124223602484,0.0027941030891815,0.0025925925925925,0.0027966848595108,0.0098352285532812,0.0034600389863547,1e-09,0.0067924981064396,0.0200251540896218,0.0138747491886907,1e-09,0.0127997372267022,0.0011764705882352,0.006973931334986,0.0020968016460373,0.000807596201899,0.0022857142857142,0.0054444444444444,0.0003478260869565,0.0002298850574712,0.0054808959156785,0.0076294808626583,0.0007407407407407,0.0012440838404327,0.0071957671957671,0.0030802139037433,0.0003478260869565,0.0054541845926163,0.0049172492791404,0.0016303427233751,0.0041276496378857,0.0230015036464273,1e-09,18.564681316893164,0.43080540367392794
12,1985.0,26,0.0096632068264294,0.0061284199239797,0.013308637035356,0.0015899772396312,0.0209733515746197,0.0056138685117807,0.0530213795929177,0.0054983735719283,0.0089342651186838,0.0078485873584395,0.0075489497202187,0.0057552024899382,0.001973576343808,0.0054217809486737,0.0251740681058008,0.0071720104809172,0.0004491585447362,0.008859781618096,0.0021732296062947,0.0019672561310675,0.0095158355782124,0.0020948499413002,0.00339140364489,0.003439370674579,0.0107842398601715,0.01269301410505,0.0002403846153846,5.486667398222307e-05,0.0016351847496583,0.0116621716679936,0.0006579311418552,0.0047257422619756,0.0100354733446001,0.0071735468943498,0.0106339581456095,0.0060106818647191,0.0055673173201372,0.0021940519898208,0.0141069740901655,0.0044558289177385,0.0043943720955335,0.0169068678300031,0.01298279886536,0.0148693952149725,0.0089975214585366,0.0192651481851007,0.0266948509268919,0.0119855370360984,0.0043283520563835,0.0024431127812527,0.0298659616482464,0.0080881154208008,0.0043510007529464,0.0159251679147759,0.0114314687397997,0.0269241464599525,0.0051927576227731,0.0076593669997874,0.0093784196592517,0.0025592508564184,0.0090561126586926,0.0072998569591687,0.0040732108314211,0.0025,0.0127919607854486,0.0133632587843172,0.0010321216140181,0.012200801313765,0.0014122237608074,0.0010688258742911,0.0089818156393078,0.0012467309397543,0.0150433028627119,0.0008084572346154,0.0066110265724508,0.0073986350437809,0.0021376873641495,0.0404663001199879,0.0028512563324024,0.0090069126276022,0.0045923870531287,0.0008546081313007,0.0202376157312919,0.0864606310725454,0.0018507354714251,0.0019384123123151,0.0020636822629705,0.0004807692307692,0.0084682606559598,1e-09,0.0010995488449069,0.0008318224215157,0.000776020520136,0.0023322763826671,0.0013893808073826,0.0052689848321233,0.0014565479632216,0.0012055818321592,0.0102345001758349,0.003493859437598,0.0034496300800648,0.001707995951417,0.0080922522840367,0.0028721318752774,0.0012818826793233,0.0020750326706104,0.0038792210810741,0.0018270458289396,0.0006895431601209,0.0010858826866503,0.0007930174121329,0.0108395340610882,0.0203624208337832,0.0025297547945636,0.0033986008716182,0.000383597771944,0.0046285611183776,0.0018259111665705,0.0110732625604815,0.0141455712537637,0.0041706355656329,0.0027569891129467,0.0172116027098404,0.0001422792613948,19.24347354713407,0.3924308372848435
13,1986.0,30,0.0119772684003643,0.0077152823618118,0.0137771891311428,0.0007636702172287,0.0256246792463717,0.0051180524035387,0.0552628006770609,0.0023917241319676,0.0109241317375842,0.0108569792736539,0.0072862107212954,0.0034421619065158,0.0026247825829089,0.0049761872100114,0.0189549520518422,0.0102655053418269,0.0027718966627097,0.0087545735368726,0.0051203371002574,0.0071891620902295,0.0176068540676128,0.0055133563311402,0.0015929698162279,0.0084202652805553,0.0091471503387987,0.01077579592628,0.0012357971832232,0.0004655622569251,0.0010960064689568,0.0128012389269057,0.0010732701070107,0.0072662330441512,0.0023373078220764,0.0128142331716951,0.0163582066253774,0.0023667056807073,0.004493749730196,0.0040802030123672,0.0093087268167129,0.0059768627366987,0.0166174785501419,0.0209569639130476,0.0330019998293237,0.0154628547869544,0.019183378930047,0.0089238857395515,0.0184560307175777,0.0185280414479339,0.0067249165565462,0.0042299485904917,0.0174370146855312,0.0177582598540041,0.0239957567888922,0.0170683767324693,0.0090213361777489,0.007933971919845,0.0051733149848041,0.0161443108948029,0.0070473756114204,0.0050461620292675,0.0194122756092084,0.0036264245458778,0.0175358017786846,0.0029282348846165,0.0094783668188869,0.0093071867114139,0.0015695943352961,0.0110179543703205,0.0012652013688313,0.0036287092716725,0.0059761486066377,0.0065717167413539,0.0202806663760744,0.0036714351678135,0.0080662907006774,0.0078007589031797,0.0052409108763524,0.0153159259810402,0.0023683776472374,0.0132631403986439,0.0073195654594795,0.0017302908427926,0.0187813382609308,0.0469035622739333,0.0049702998004834,0.0062627792198692,0.0026066026188279,0.004513186570334,0.0067271174664734,0.0009041394335511,0.0018278241423453,0.0020509774906436,0.0046387496339657,0.0003726524851364,0.0013100356110749,0.0010921176471001,0.0012500731532177,0.0010192118159223,0.0048295744730896,0.0043974623180118,0.0001338688085676,0.0039998280013759,0.0027473292597369,0.0002456052940875,0.0018244114248792,0.0012943260335568,0.0021942751872328,0.0016392691073737,0.0013986252638035,0.0043043621889469,0.0021749459316921,0.0044307319902816,0.0124812406855944,0.0020263927347999,0.0025603652566767,0.0003879048030512,0.0031307532188567,0.0031572880381463,0.0043841043969849,0.0034459129793182,0.0020989959915326,0.0014451002435825,0.0061365461939846,0.0012857142857142,20.98146048820216,0.2338379720616829
14,1987.0,57,0.0150173168189799,0.0068597266445738,0.0092224924568275,0.0044757378042489,0.0180579093759618,0.0097284063082273,0.0439329713690705,0.0024975001799164,0.0096476086780427,0.0132708947318463,0.0081469206185817,0.0066381179436331,0.0091698120515834,0.0059911595679069,0.0145844087849851,0.0055865521024851,0.0045535014944121,0.0076207288549394,0.0067771874127833,0.0055395694673466,0.0098557421194905,0.007023504164158,0.0028083872675229,0.0098931790585833,0.0098203849893803,0.0099771935887748,0.0023571718308229,0.0003296507138228,0.0020478073715825,0.0106239145868234,0.0022294055083049,0.0082762405013025,0.0014572836841509,0.0072229165796636,0.0176065405709825,0.0017126148705096,0.0022528042334815,0.0074833586395903,0.0061935119816601,0.00568407050617,0.0061725609829425,0.0140772452429156,0.0143319334125237,0.0130741952803851,0.0143190818728392,0.0181580876211158,0.036090272712713,0.0195501818525086,0.0065636768655264,0.0045282351971658,0.0217237970290294,0.0092438050827535,0.0122094861483469,0.0156047091157983,0.0133076340742896,0.016402958142294,0.0091981279644322,0.0097135720013378,0.0030498204928644,0.008992503553145,0.0129660309291051,0.0099671408542625,0.0120912557560241,0.0037491876534665,0.0213710126427203,0.0117741827666003,0.002617984154005,0.010383933555034,0.0031374030747173,0.0039361239888467,0.0057346664979556,0.0067777905178545,0.0234474631940581,0.0019499367801385,0.0010492946328198,0.0057144246481273,0.0094831187648704,0.0119408840237484,0.0028193093154209,0.0035321925619389,0.0033390133739013,0.0034608426170826,0.0132622908971645,0.0550448859926111,0.0021677267302201,0.003539049379971,0.0012312199685208,0.0049011262085205,0.0064465825905982,0.0024308304259454,0.0037323317930093,0.0022415382818898,0.0067593471582617,0.0021310499975909,0.0033902822592719,0.0048229591851323,0.004729649106439,0.0009297189391734,0.0062962330324852,0.0021876949949465,0.0050672412837786,0.0007521390560061,0.0036893097273179,0.0010610950231377,0.0009451755154577,0.0024345400319567,0.0019849442025049,0.0045070450397594,0.0018456413360204,0.0026285629550184,0.0009008410827381,0.0043952263760876,0.0099219531005125,0.0049755075399765,0.0038626246689726,0.0016479165449015,0.0087279069860318,0.0009389669506988,0.0092904235166868,0.0077318637814065,0.0023472652014399,0.0020331200629751,0.0203289685119018,0.002007922182199,22.08641979497964,0.15303432415102416
15,1988.0,37,0.0119111119585368,0.0134250447089831,0.0084038642712627,0.0030542405028826,0.023193206222666,0.002575291064616,0.0388177567261137,0.0033493590455568,0.0087626453235932,0.0106771171932646,0.0060194466797771,0.0070806093609338,0.0036805726243482,0.0076980676254038,0.0141711692285573,0.0046114242773835,0.0013944564221843,0.0129592369156502,0.0059521651105405,0.009093452391317,0.0069208444508453,0.0042539361995703,0.0031275236992703,0.0150804961635911,0.0103030557160947,0.0140340475178013,0.000453909039672,0.0014292851910297,0.0023114076228381,0.0156598673208461,0.0011119040384674,0.0019105009059969,0.0003316702815438,0.0069731687488751,0.0100001890129929,5.92697961119e-05,0.0039430356568923,0.0079332314993617,0.0089640941755317,0.0053202508596414,0.0033568220990582,0.0164821412453019,0.0062736424460604,0.0125823707451967,0.0131114435327685,0.0116282924368129,0.022384090283704,0.018287412845686,0.0091346349861615,0.0033549665214664,0.0107543608191488,0.0137711310707296,0.0117850506984356,0.011246087968832,0.0161001441132365,0.0230534286928126,0.0104175609029577,0.0142963897471247,0.0039133041176546,0.0100464339810033,0.0159718475238948,0.0034333444919843,0.0195696394943108,0.0035726511722172,0.0199734385962677,0.0120573073000482,0.0037505080582963,0.0150094243524634,0.0124140177332824,0.0035060897159865,0.006499135175521,0.0092761736478912,0.0293569175543582,0.0041103599028989,0.0046742870439822,0.0090942579029288,0.0070413479809716,0.0165490386276147,0.0090778723006983,0.0052478144492431,0.0041714012168122,0.0011377935802261,0.0145771868309173,0.0553223117546207,0.0034787555799301,0.0047157439341275,0.0046540604556627,0.0038096824869443,0.0048462607935786,0.0010644604880183,0.0020403256537201,0.0020174157220249,0.0083141560582149,0.0034786403703754,0.0021607363007017,0.0027993418634738,0.0031740883267264,0.0003765305745542,0.005881592109468,0.0034739010395516,0.002360129003616,0.0021763558925721,0.0036983818525898,0.0015637505773273,0.002480131333668,0.0027012708968999,0.0037915465828672,0.0044258047640987,0.0014502129336683,0.0020194717790327,0.0021138945945364,0.0062935316364791,0.0123599043661158,0.0017623757857577,0.0050226789386649,0.0047015611688141,0.0057958485857841,0.0006582854040481,0.0077754745567958,0.0062476139722066,0.0006660387927822,0.0130020393490328,0.0053876552609112,0.0009345490025178,22.082415569329253,0.11239835743888879
16,1989.0,63,0.0115871541369545,0.0041957128516569,0.0096137963026253,0.0023593168841036,0.0228563088421411,0.0084762637305759,0.0564341514772309,0.0016943064510834,0.0065074803467634,0.0118138189142315,0.0059417264367459,0.0069718506515992,0.0045827977264181,0.0058425282686029,0.0196270669883468,0.0038450601952072,0.0012090277241647,0.0058399799053928,0.0057852890270118,0.0079727315680999,0.0046048304642992,0.0087809014868645,0.0047589089115764,0.0110612513390673,0.0093744514362565,0.0127408244635419,3.806478626622381e-05,0.0006231347220204,0.0031777295333243,0.0126911612394695,0.0012950517257045,0.0080659802909327,0.0021713603603998,0.004925621537101,0.009797390571846,0.0019065999605583,0.0046943694411784,0.0064412415068051,0.0108813968338651,0.0088307818703506,0.0063763611073096,0.0175488220054748,0.0079724652034724,0.0167598965977844,0.013182787522852,0.022693048502926,0.0204240400999352,0.017106227132091,0.0036812664678599,0.0034932654966801,0.0184916622729148,0.0097310964350658,0.0133208137308698,0.0142826830826723,0.0111862182248773,0.0189824068076381,0.0072464511264357,0.0059831228966751,0.0034272259823162,0.0049755538978547,0.0147487534451703,0.0078719994281117,0.0165153709219247,0.0066934392634664,0.0234267598417906,0.0117144104302353,0.0030032065585101,0.0161132891077148,0.0024595614346688,0.0029848105906792,0.0073685758407822,0.0056892346161921,0.018114725132737,0.0043316839397298,0.0044518896811836,0.0072052597576028,0.0084534019944347,0.0203421086931745,0.0085012914841165,0.0062511278882734,0.0041143945556364,0.0018521944014978,0.0140967223590217,0.0367549574313345,0.0059615940736104,0.0028565540189326,0.0047802150036734,0.0070162927898067,0.0065110524971381,0.0020333369493515,0.0041711750880828,0.0034585895526334,0.0077527080923533,0.002831816489562,0.001799311795807,0.0057109797001474,0.0036512232548779,0.0004611934746227,0.0083327082017332,0.0053749906853335,0.0102217851876696,0.000913781176328,0.0076063924432858,0.0020473559332496,0.0025760936230993,0.0022660866782032,0.0029292819440668,0.0023557797623363,0.0003990054855249,0.0028169483771078,0.002877914875319,0.0052102304388077,0.0123669148519784,0.0018010345890957,0.0040984533646341,0.0052476675579815,0.0083817400099553,0.0022051002490894,0.0076140545062212,0.0067878145273182,0.0031652854556431,0.0048109758165916,0.0063056445602871,0.0023489126164555,22.637494406922087,0.09727222310507896
17,1990.0,82,0.0121043124152888,0.0050650616417256,0.0087999379350846,0.0016606757977837,0.0229710720654123,0.0072221830752772,0.0428945371149807,0.0020420897560918,0.0098095097577611,0.0161568348242333,0.0082878922085639,0.0094226815760197,0.0061236661408373,0.0072762931708191,0.0181103058053341,0.0027212476869423,0.0026005270809928,0.0083315820710431,0.005103849895782,0.0043803125256244,0.0079843824570012,0.0037296949990436,0.003697201787618,0.0093378314404903,0.0085156392721621,0.0053894859781964,0.0003583976947528,0.0001030202485375,0.0027477150025342,0.0109755582391977,0.0018604767044515,0.0033692898803619,0.0018349363412176,0.0049608942047551,0.0115191706653463,0.0019687409931312,0.0041730887113841,0.0061978758218412,0.0066324258785563,0.0037716350258692,0.0052125652366633,0.0159901136006257,0.0083641674691459,0.0211042859370864,0.0582792327052131,0.0173331576184777,0.0291757357768982,0.0278106529026369,0.0043081770360746,0.0097439468614084,0.0169930517925051,0.0151997479292015,0.0096939918730362,0.016484761171429,0.013463711058141,0.0260471783362156,0.0062328157576756,0.0078554508059375,0.003693012490714,0.0060220772467024,0.0148167200799467,0.0059255252375073,0.0140390665502208,0.0034677485975354,0.0193156557435346,0.0099694909179423,0.0015692901334889,0.0174406632347606,0.0044970784820495,0.0018025695425094,0.0063175848852782,0.0048212931260649,0.0283926975533208,0.0037308768062596,0.0065154301615338,0.0064847412081735,0.006303797886464,0.0136390099586463,0.0059517760624608,0.0064555424625094,0.0031521481911689,0.0032753203729834,0.0093005075391711,0.015007309115048,0.0046687537020962,0.0031960567389977,0.0035637697925488,0.002524608188692,0.0046058866732865,0.0035272143763343,0.0009048799374964,0.0057708347442721,0.0033437097333409,0.0046550601541649,0.0007124833917644,0.0044187663971422,0.0020578326412974,0.0005741666139376,0.0058315874433186,0.00587307495685,0.0024139384667123,0.0009769334826301,0.0125228282423111,0.0016926281152093,0.0064679085978057,0.0045830125512087,0.0023896086435632,0.0018662207573465,0.0010124547869119,0.002633642989983,0.0027666351676459,0.0045522839585573,0.0144962218875556,0.0008699643849591,0.0034879141334797,0.002236000918809,0.0058719024630478,0.0011167188620998,0.0128562405939537,0.0152517276574365,0.0024397627651668,0.005218038379202,0.002665149321689,0.0019718660407563,21.563065939215154,0.11969418246082462
18,1991.0,81,0.0170574150653354,0.0074851305649558,0.0152733523973248,0.0031040323318061,0.0255440504354778,0.0076992771373704,0.0427869516510655,0.0041544235243175,0.009468323880549,0.010259821419096,0.0081659521335572,0.0088123228700732,0.0089703313231775,0.0074581948810628,0.0205129944684497,0.0032472242581597,0.0020222644875006,0.0127789074646545,0.0046249381707175,0.0040445240671086,0.0087801863227355,0.0055383143272126,0.0040328881940839,0.0076610647295496,0.0102936813279752,0.0090386181673575,0.0002541126615718,0.00106887465887,0.0024995293874267,0.0076033630034703,0.0018049276094957,0.0033912883077066,0.0023223132856864,0.0062177240439783,0.0106778097411115,0.0025254225043454,0.0061375213530936,0.0083228080180437,0.007877506497532,0.003603286452402,0.0031868622312596,0.0077246138320408,0.0026528769294615,0.0225318453702377,0.0543518111547201,0.0144064625614176,0.0223546063604289,0.0187880622589528,0.0062471162635654,0.0037558685712953,0.0120145657276853,0.018380550032585,0.0216847006972085,0.0194762592104209,0.0180035407710586,0.0159655741728814,0.0124484845040963,0.0136891829725261,0.0029987394533632,0.0074594386696449,0.0117704515238269,0.0111684725075668,0.0101252934327089,0.0022176723798725,0.0272621490028207,0.0052914725154933,0.0034999160687647,0.018277822738494,0.0067856506601179,0.0041660552994764,0.0053227706370225,0.0085124461689792,0.0143648948423667,0.0041192604100215,0.0016089358914268,0.0064146990987375,0.0054213042980981,0.0144934434273645,0.0029813031456078,0.0072745226790913,0.0039625991777858,0.0020164191927911,0.0111343931831121,0.0106185563407989,0.0101056882218953,0.0040045269539189,0.0032250560952682,0.0018862217795377,0.0039498328927194,0.0032693488804577,0.0011780692109661,0.0067175042348692,0.0042183021921218,0.0043862892654241,0.0014998815327625,0.0037956199231535,0.0053853277870837,0.0006335771567715,0.0059674383329359,0.0071018564894594,0.0034135244079407,0.0018098410388205,0.0062990891044944,0.0020571840747509,0.0035783515929975,0.0032164993170536,0.0023210897799187,0.0027895218007352,0.0014897686936629,0.0020816251917383,0.0017555151098117,0.0096366831889755,0.0066436883678852,0.0015275809642338,0.0045230261981875,0.0028835420217001,0.0107262705725631,0.0009484766321447,0.0104786311655542,0.0129013681662111,0.0018210469409009,0.0060207696379232,0.0029144726014501,0.0007845529883896,22.160238354527234,0.07470915314325058
19,1992.0,104,0.0109377524134523,0.0038931249762668,0.0170305193805032,0.0026527672367516,0.0194491323428261,0.0054088743890955,0.0434812579078193,0.0063263045844358,0.0092695758314268,0.0120900622764968,0.0072875687934769,0.0081343848845311,0.0045332695328708,0.0084815016554961,0.0224929258751501,0.0059010987314636,0.0018293612186132,0.012607185060945,0.0053034120671957,0.0051955734184507,0.0063482219467383,0.0072411277413249,0.0037495836441011,0.0073972703653319,0.0102021205984048,0.0094371061898243,0.0011475706750694,0.0005241190583874,0.0024041006374135,0.0128012656847943,0.0029051247439943,0.0038298431168014,0.0015841714994655,0.0043339657354948,0.0078114880436119,0.0019189802169108,0.004973246280668,0.0096528885088105,0.0061210639011737,0.0070097008989082,0.0060848444758522,0.0135588459828776,0.0087104288634046,0.0303170688521175,0.0395764078466833,0.0219015574052284,0.0217028662472508,0.017464379689045,0.005561489162215,0.0047196931763656,0.0140536588195979,0.0158908515078329,0.0160277066605384,0.0205016788537343,0.0219689217982239,0.0180868961877797,0.0112721075896862,0.008383759599369,0.0046588692831187,0.0054314595069599,0.0124305788877508,0.0112627088732537,0.012989469015977,0.0043024200158068,0.0206705808370263,0.0114703454866455,0.0027337368598646,0.0232109349225876,0.0057565721218141,0.0023513516543558,0.0071110546354546,0.0078903723814994,0.0228821880722627,0.0033582875861857,0.0048828629608834,0.0096514315723264,0.0070837267203835,0.0104656201920237,0.0046985641643649,0.0075750257121568,0.0034834134040723,0.0023646647235033,0.0086449232477694,0.0103365396436574,0.0029836613071202,0.0025918367721832,0.0035107268768856,0.0044602407192283,0.0060723878929777,0.0022169464539806,0.0006103528812805,0.0066475497757354,0.0043410635930767,0.002832659610732,0.0025779440548907,0.0030910776372285,0.0032975756782644,0.0008914053842052,0.0068886722481425,0.0033601091157656,0.0093235556483746,0.0014359821435575,0.0044402517738118,0.0031601872193599,0.0040689600245908,0.0028995104176983,0.0024743136693153,0.0024290671917487,0.0022636320881351,0.0027432987937811,0.0033281117633234,0.0081576909068377,0.0088868075159337,0.002505951713009,0.0018411863382605,0.0016574850242269,0.0075771910812797,0.0009965151664388,0.0059643153937482,0.0106971091557848,0.0023084599209488,0.0035103919063155,0.0020154360344055,0.0017609018434064,22.510898536080187,0.06067339091246753
20,1993.0,137,0.0161175863491923,0.0066337315595637,0.0148971656265919,0.0023258217717555,0.0287483536657612,0.0065623764095366,0.0491955688013352,0.0064061795801863,0.0113917547750952,0.0094306769317281,0.0109867727430543,0.0113813487183448,0.0067731071011773,0.0094867940764254,0.0169594794815457,0.0071828243246642,0.0009063171687227,0.0121793968873879,0.0080813257620143,0.0084804605090122,0.0061448541706601,0.0070915216539448,0.0067191096592807,0.0093710356995206,0.0148614876785513,0.0063341291486372,0.0012919850121167,0.001812664075662,0.0038468311559578,0.0132833045677685,0.0027102009792214,0.0081010506841138,0.0022315546682111,0.0045338282463325,0.0122024431126569,0.0009383766907561,0.0051985606831421,0.0068724659800004,0.0090448329321905,0.0062381336753581,0.0082571228892677,0.0137469171194552,0.010062649276612,0.0257641077824827,0.0393052319905511,0.0190068623937638,0.015240815212292,0.0152329854554592,0.0044207652782765,0.0028345291214278,0.0118442724936841,0.0142859751929396,0.008775941438164,0.0198593764983443,0.0200671008374851,0.010683278197011,0.0092463334480244,0.006422066034245,0.0039144524135376,0.0061540752564149,0.0140561059394679,0.0125834692085254,0.0117940010040548,0.0034162191809268,0.0219813793810723,0.0104272298975426,0.0035901499002372,0.0188250061439256,0.0024835607587774,0.0036645522028519,0.0067076095820781,0.0040267433908202,0.014596796885233,0.0041076687347421,0.0027613677154976,0.0125307239365813,0.004732067001445,0.0078684300536808,0.004210246896157,0.0073827428632356,0.0041188421765247,0.0013901710151176,0.0078040952453238,0.0038186544752702,0.006295794613788,0.0047437902367119,0.0059477365889769,0.0028350546251712,0.0040572817332,0.0016573747644451,0.003665766596297,0.0052756362187788,0.0054709523262405,0.0043962289715002,0.0022504356035827,0.0040258183264908,0.0057234740721352,0.0010598751541566,0.00844031002025,0.0056672347761618,0.0020278828400797,0.0018562219351387,0.0056434910250282,0.0023804642766215,0.0044731771721377,0.0037172326522185,0.0020428681019762,0.0050942801598505,0.001738012816454,0.0026973154477455,0.0018617957641375,0.0055260675378476,0.0090516961235212,0.0057168875894039,0.0037946302838495,0.0019706778782567,0.0065679624600173,0.0021817781143437,0.0067266706418603,0.0078265148930571,0.0019482071989842,0.0042568645155349,0.0106373578926893,0.0017910734156481,23.04354419272589,0.06450585617638947
21,1994.0,109,0.0098034505494193,0.0046331718381407,0.0148633620986782,0.0025266201086212,0.0244990434002523,0.0069818273010254,0.045493169800944,0.0029398074263975,0.0127340228299271,0.0128115523463361,0.0114769467648045,0.0054870461921356,0.0048595236092627,0.0077083559967468,0.0218656209173114,0.0086524287474316,0.0017706636672814,0.0114176446510623,0.0072678613017004,0.0064665409058426,0.0079802805392059,0.0049258972135212,0.007424039208706,0.0084503816631829,0.0170748126922171,0.0059649146895215,0.0016198658647954,0.0012015496033043,0.0048362651240154,0.0131109805895548,0.0030498051654258,0.0082209470143616,0.001718270601371,0.0072694694782112,0.0128010318274267,0.0006921713172997,0.0030321316897876,0.0071763903419808,0.0087359442672219,0.0058565353290683,0.0083407052698828,0.0100120324941106,0.0107911675947652,0.0245968201084833,0.0342896080508529,0.016973635649307,0.0144447377178287,0.015394704136113,0.0053380830829034,0.0039691775448512,0.0111585670817807,0.0156648348978731,0.0111001586913168,0.01288198507584,0.0215244783746018,0.0087698646694801,0.0063900493228159,0.0099791714825252,0.0045426462943486,0.0066045168614735,0.0171591389913689,0.0090295338244007,0.0095866538944953,0.0034562673018937,0.0178197969791551,0.0111739419052798,0.0025812096380172,0.0205670171466586,0.004501494934693,0.0035728870043805,0.0085629417220579,0.0046381840745102,0.0161673391762624,0.005408319017749,0.0068029802521477,0.0162156637120816,0.0060146230976828,0.0116978302821206,0.0049140241701328,0.0092036490726193,0.0035595952263066,0.0014310074647165,0.0075347915728516,0.004956883347246,0.0072805095373854,0.0037824095445682,0.0033266552115229,0.0054994245575323,0.0055912487470049,0.0028801655260025,0.001754728470134,0.0022576816924825,0.0042670745010649,0.0055450354329004,0.0026313411843485,0.0048541760694341,0.0038488502186563,0.0010914587768759,0.0079679996732068,0.0103359174920896,0.0059854084948789,0.0016805909918965,0.0043449937069832,0.0022132415131298,0.0056544403762291,0.0022542527697972,0.0021392436100507,0.0034197978090546,0.0032636109924829,0.0029323755235009,0.0033700091002722,0.0069600402927127,0.0085794296300272,0.0049216920237308,0.0028654267507652,0.0025309012157019,0.0065923382430674,0.0019283817535864,0.0079166333576197,0.0112382621075956,0.0019488017457966,0.0024331861641842,0.0122024452170975,0.0049867570911401,23.451528642379742,0.03691776516594732
