,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,ENI,KL
21,2007.0,19,0.1437924161918275,0.0469853777007836,0.2674841447602397,0.1034420070830848,0.1792962401628489,0.23432857918481,0.0246712349164049,3.362356824156506,0.006803416456829579
22,2008.0,22,0.1335406134834152,0.0350061755323162,0.2617013175092074,0.1080548849273673,0.198733375721757,0.2287708353185487,0.0341927975073875,3.3669772271515783,0.004937307418413946
23,2009.0,24,0.1562894624465337,0.0446142303876629,0.2657336914336596,0.096873350580486,0.1974834384814997,0.2172093976214895,0.0217964290486681,3.3461614230722163,0.006562039579435531
24,2010.0,30,0.1240247344239228,0.0359467600315959,0.2518767845952883,0.1087752318110702,0.1796453175277713,0.2661465084235013,0.0335846631868497,3.3443241050492576,0.014261891739680278
25,2011.0,24,0.1635824813587867,0.0451794923388376,0.2649323505800493,0.0816966957643251,0.1949737179072141,0.2254781963890374,0.0241570656617492,3.333815441311556,0.016230057943343073
26,2012.0,28,0.1476637071925659,0.0390235823615039,0.2476326615493064,0.1098645629665607,0.174382196233275,0.2506331160853263,0.0308001736114611,3.3773307476206416,0.009517305903589308
27,2013.0,22,0.1624323866932175,0.0407271758559249,0.2336161626914922,0.0970268249756154,0.1666573215353434,0.2659755115633089,0.0335646166850972,3.3785644353730433,0.0026917103424183284
28,2014.0,24,0.1451359612810379,0.0488463994223209,0.2692656697743854,0.0686672123974813,0.2087593637074266,0.2357378686441284,0.023587524773219,3.2963763398432304,0.017291228745449062
29,2015.0,18,0.1747972940696701,0.0264720002564455,0.2264182887563806,0.1123544146856935,0.1509451745092891,0.2771738686455988,0.0318389590769219,3.325906956410342,0.037854040419703326
30,2016.0,23,0.1663178040590979,0.0497349346623739,0.2555204402889198,0.0971345808431559,0.1846447039484581,0.2246897235782596,0.0219578126197344,3.372877299251927,0.02173383989016354
31,2017.0,21,0.1674318487625849,0.0530247983065337,0.2396910318772195,0.0722705465070056,0.1882933352525333,0.2609486552865935,0.018339784007529,3.3070032515510515,0.0072375817486287925
32,2018.0,10,0.155379893964671,0.0336493143612447,0.22500553882882,0.1366809663263949,0.1607714843055393,0.2632934265732602,0.0252193756400693,3.36146479952651,0.030945485837243377
33,2019.0,15,0.1626919426711119,0.0534612840647321,0.2391290041985106,0.0726414528852997,0.17095940730648,0.2773546237661504,0.0237622851077148,3.3199334427672142,0.024392342018198163
34,2020.0,10,0.1360977426023214,0.0389209467843811,0.2310692251991807,0.0893195050809215,0.1785025572539951,0.2997825400724765,0.0263074830067232,3.2863704139876284,0.007587880169792593
35,2021.0,4,0.1831745101910386,0.0325271737037645,0.184707669387767,0.0587517647457989,0.1650395671425868,0.3535105468863955,0.0222887679426482,3.139496112435663,0.024244165407790785
