,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,ENI,KL
11,1974.0,2,0.0118807087457286,0.1644188601595888,0.0556163350434353,0.1992509380732023,0.0312753140101116,0.1007090250556325,0.0075138965186543,0.0309680543011703,0.021321961620469,0.0108658206161953,0.0623201832385173,0.0401369633429855,0.047420415079934,0.0130236217539873,0.0556000409679611,0.0261752683867003,0.014140929786501,0.0053817003566074,0.0042643923240938,0.043591307343507,0.0293991676055157,0.002157801137792,0.0065246133648662,0.0160426811668419,1e-09,1e-09,6.364704968626119,0.26340834663076607
12,1975.0,2,0.0128856800595719,0.201354938971088,0.0611710068601317,0.1532287945665741,0.0317681297057733,0.0875566131741868,0.0226137929297834,0.0384645823665475,0.0253864444948072,0.0063151343787209,0.0662162794127698,0.0359806175197763,0.0527568232589762,0.0156619289668792,0.0394565495012284,0.0135889604760003,0.0194895011565454,1e-09,0.0078772802653399,0.0374798099164336,0.0344184716331574,0.0094727015680814,0.0076551443793325,0.0147032372483208,0.0010845986984815,0.0034129784914904,6.616539930753161,0.10730635042129756
13,1976.0,1,0.0117955439056356,0.2568807339449541,0.1153342070773263,0.1730013106159895,0.0170380078636959,0.0537352555701179,0.0065530799475753,0.0235910878112712,0.038007863695937,0.0104849279161205,0.0615989515072083,0.0262123197903014,0.0786369593709043,0.0065530799475753,0.019659239842726,0.0026212319790301,0.0078636959370904,1e-09,0.001310615989515,0.0288335517693315,0.0091743119266055,0.0209698558322411,0.0052424639580602,0.0222804718217562,0.001310615989515,0.001310615989515,5.539444013003738,0.10847921348941335
14,1978.0,1,0.0200708382526564,0.1782762691853601,0.0283353010625737,0.1369539551357733,0.0259740259740259,0.140495867768595,0.0436835891381345,0.0283353010625737,0.0070838252656434,0.0059031877213695,0.0389610389610389,0.0401416765053128,0.0413223140495867,0.0283353010625737,0.0850059031877213,0.0165289256198347,0.0177095631641086,0.0023612750885478,0.0023612750885478,0.0354191263282172,0.050767414403778,0.0023612750885478,0.0035419126328217,0.0141676505312868,0.0023612750885478,0.0035419126328217,6.483470149860793,0.3980990080893898
15,1979.0,1,0.0176630434782608,0.1453804347826087,0.0217391304347826,0.1413043478260869,0.0271739130434782,0.1480978260869565,0.0176630434782608,0.0176630434782608,0.0027173913043478,0.014945652173913,0.0516304347826086,0.0407608695652173,0.0502717391304347,0.0203804347826086,0.0801630434782608,0.0475543478260869,0.0108695652173913,0.0081521739130434,0.0027173913043478,0.046195652173913,0.0652173913043478,0.0040760869565217,0.0135869565217391,0.0013586956521739,0.0013586956521739,0.0013586956521739,6.5259732158529316,0.0756034733242888
16,1981.0,3,0.0119697606147632,0.189364660417849,0.0848391139351313,0.1598301259372365,0.0198968745404701,0.0827455198861104,0.015293628737439,0.0324806463765642,0.0137874016096633,0.0198261476757932,0.0865909256002785,0.034907277550686,0.0674358019626507,0.0095768516524985,0.0287376328692673,0.0067874513735585,0.0168882157557279,0.0031008141460645,0.0017574692442882,0.0559227044151747,0.0169997427440335,0.0164139196626041,0.010585615589358,0.0103431899857637,0.0019291679832057,0.0019893397338176,6.380641527333097,0.21521978914121034
17,1982.0,3,0.0134664295427125,0.2030880567209753,0.0613766081885366,0.1890679659235553,0.03577677210184,0.0867884318951128,0.017588691367421,0.0460322480052275,0.0217442216783183,0.0088537275290713,0.0661144107474117,0.0370658795570237,0.0397416449191718,0.0121337157748723,0.04766738958188,0.0196229643877719,0.0072638716266691,0.0023406066531529,0.0077088120584289,0.0226489789262669,0.0281828036379481,0.0040188169564559,0.0043476388109388,0.0150202909697101,0.0004187604690117,0.0019202619705132,6.236527652010634,0.07905469071767059
18,1983.0,3,0.0142023016132374,0.1905708589515194,0.0485765355038244,0.1908529517828129,0.0297342665024173,0.1052330033559613,0.0292229124611869,0.0171183124719213,0.0146745954677601,0.0122180699993327,0.0389404262493058,0.0505247826871684,0.062847641590434,0.0211076304762226,0.0329046404780978,0.0143637213201848,0.0135158762028464,1e-09,0.0006337135614702,0.0342679669947985,0.046484230825802,0.0135334468191533,0.0031813762716173,0.0120438418281189,0.0013153768198205,0.0019315197649838,6.263403125420787,0.0673164632773418
19,1984.0,5,0.0113776582263298,0.1931519008453066,0.0576905012931958,0.1809597094091204,0.0263731212762089,0.1092447088105927,0.016800153080666,0.0235379725273167,0.010698359008601,0.0145171153322642,0.0507162962750401,0.0418000982876728,0.0640493408332946,0.0122130202988107,0.0330862317862664,0.0164703057716265,0.0162880343282389,0.001267868300659,0.0043668122270742,0.0500449292424399,0.0332246951857765,0.0112261094892572,0.0062436534360031,0.0111614508006963,0.0011458858729528,0.0023440680545868,6.310245658393968,0.039685603344608134
20,1985.0,6,0.0136918955863606,0.1907790003309687,0.0531639432034013,0.1750547581459282,0.0346586817054128,0.1061163909325626,0.0236767881854017,0.0416012822484934,0.0173297609748775,0.0099996943990958,0.0571937149446072,0.0376439797727145,0.0442957609197059,0.0207826998037988,0.0434994794900616,0.0177137647581029,0.0106359869241164,0.0022137665284579,0.0055459304915235,0.0334382959580644,0.0341820954408479,0.0062049806083551,0.0043449777335151,0.0129637732648933,0.0017223706849214,0.0015462269638094,6.4680361896661696,0.025956064711090302
21,1986.0,2,0.0114945648661574,0.18531544456939,0.045961456434914,0.1858828699574753,0.0356353484043584,0.1021171817441544,0.0248245375935476,0.0374371502061602,0.0102433854227254,0.0159822663409463,0.0550208745330696,0.0424250649501724,0.0528351881293057,0.0127793503690203,0.0229891297323148,0.0080913050783925,0.0194023291584267,0.0016182610156785,0.0025191619165794,0.0609264932076983,0.0249912753499553,0.0194023291584267,0.006473044062714,0.0149146276836376,0.0007173601147776,1e-09,6.363082838903294,0.042571441534311354
22,1987.0,5,0.0157166461848634,0.2117896077664589,0.0837235791269531,0.1760225398432146,0.0263620905688099,0.0917996819823186,0.023126110397635,0.0403467587129261,0.0299267323685338,0.011760018176372,0.0605632923805714,0.0319163323083663,0.051217290821401,0.0095120637586779,0.028493488190135,0.0072208294899611,0.0104293649898454,0.0009033751185908,0.0057063595680959,0.0299319849123089,0.0201833420763466,0.0124223287050876,0.0029927667572709,0.0158956107277122,0.0010209869540555,0.0010168181134859,6.184357061432835,0.06323896807821851
23,1988.0,5,0.0149687705953691,0.2180500117061306,0.0927963763267369,0.172556235018679,0.0285893148805669,0.081078382566489,0.0216397567261807,0.0387002911770059,0.028571072994787,0.0128747521160378,0.0525721649726112,0.0275963527526332,0.0562952986233211,0.0098343009044703,0.0315968371228104,0.0044401458460688,0.0116231038952009,0.0019640377363256,0.006493503167412,0.0312020665792614,0.0175421921095412,0.0171002194438469,0.0031973988846792,0.0150942976684756,0.0023450952444951,0.0012780209408622,6.21126212556834,0.005681624189456559
24,1989.0,9,0.0082125940709373,0.19797594176528,0.0720420081778047,0.1586042239520943,0.0376420357740746,0.0972458874064239,0.0215333783166261,0.0462793258988377,0.02090355655648,0.0095781524674081,0.0695600074704032,0.0302521774180047,0.0473389959292219,0.0169530401124795,0.0255961476344058,0.0129908691662584,0.0118111619590133,0.0032475365982623,0.0063006358103092,0.0424828184006246,0.0269115529522996,0.0093947451820947,0.0070663889069768,0.0162207240691075,0.0022573823630595,0.0015987116415101,6.5032546930934805,0.030700380454568365
25,1990.0,6,0.0102080130024481,0.1949129630226796,0.0689706476374728,0.2023953945921427,0.0280185079436442,0.0983492268497281,0.0237398191856415,0.0303243139844334,0.0195517204671117,0.0106107037456156,0.0523841726247409,0.0399702975536671,0.0621044197980173,0.0128514327388802,0.0210812519403375,0.007158671610234,0.014014570890578,0.002460089632803,0.0028144946448237,0.0393272413690025,0.0248488768569492,0.0156412455804348,0.0030526992422368,0.0137001247102829,0.0006296441610998,0.0008794562149923,6.115505075900414,0.025054394658243936
26,1991.0,5,0.0144726409010846,0.2300410277452851,0.1009859268096588,0.1938524995653273,0.0212784717253727,0.0668633425154514,0.0139413083973215,0.0381826300329856,0.0284316738926974,0.0129992049102918,0.0630700625305576,0.0270764093500697,0.0618783500278857,0.0058786209459357,0.0175975997828608,0.0038592176580337,0.0106153176595929,0.0015136329857262,0.0028317176101085,0.0286441785816779,0.0131523009137987,0.0177206634341544,0.0064749267224982,0.0174106819551126,0.0010070861800259,0.0002205071664829,5.805584058235213,0.037407675969525565
27,1992.0,6,0.0070273752376781,0.1778633584531916,0.0502185509846554,0.1754887876859417,0.0363272345386059,0.1135767486864568,0.0223783757846464,0.0335268513933185,0.0120714511429553,0.0126486190040624,0.0655088917412192,0.041392436620796,0.0501605569481055,0.0165211777149087,0.0303169137243248,0.014040108939566,0.0148946276728708,0.0043545659538839,0.0033996039651182,0.0511296887175933,0.0377183335667576,0.0088497505233986,0.006372134076355,0.0081439932417847,0.0040502281978716,0.0020196354839319,6.480274850987653,0.11029574024389982
28,1993.0,13,0.0114080069517191,0.2009339331178833,0.0793379739489379,0.1806760716976547,0.0317866707602643,0.0869969380376506,0.0223147572476007,0.0388511058650481,0.0229285583087858,0.009681034543972,0.0623856584154143,0.0314189055137284,0.0549346342518918,0.0126036336287533,0.0296126013066609,0.0080718326784454,0.0119307827107629,0.0012623998949294,0.007106046538557,0.0313251636977099,0.0273592941883425,0.0129076164897878,0.0039467375406238,0.0172231936891005,0.0015104294871975,0.001486019488576,6.313704355940024,0.037467111474853376
29,1994.0,11,0.0091068941587361,0.1780171842905164,0.0544546508281864,0.1803523799112514,0.0313788253836917,0.1040494771142223,0.0190560776443392,0.0355591100876842,0.0157418758922598,0.0134004790454175,0.0650337044548961,0.0436754030616093,0.0564355879430326,0.0130656158494476,0.0255161945816673,0.0157947412301762,0.013628031766406,0.0031594053769679,0.0062004711635718,0.0523156902357943,0.0329816845200304,0.0082981171366489,0.007295277684445,0.0119664761084022,0.001414460275458,0.0021021842551391,6.485635393724655,0.025913490645576846
30,1995.0,14,0.0103275961942943,0.1808716822710156,0.0520693285439053,0.1618149780787774,0.0353718216908538,0.1101329399060726,0.0207687288736826,0.0392405149158824,0.0122371468983655,0.0097882106958973,0.0615051744649638,0.0373485618052682,0.049070162489088,0.0177885872257978,0.0466255304877426,0.0140265822671526,0.0143120165807112,0.0039584608663619,0.0053190338321549,0.0504930565475184,0.033878747008349,0.0062244195422218,0.0064918636339438,0.0137969928037287,0.0032587440255932,0.0032791183506547,6.618244463164481,0.01356906915925735
31,1996.0,12,0.0103608888621658,0.1926216399198904,0.0680219629768634,0.164042757787121,0.0317500109505811,0.1017999008621427,0.0231985968789481,0.0361755570431233,0.0167227983099663,0.0122734499809901,0.0683349690252852,0.0336151878523977,0.0528460982716769,0.0172282549519666,0.0306607272764186,0.0109912852293732,0.0128694003327238,0.0028598807295347,0.0050130455854181,0.0428028030358304,0.0302381921944848,0.0098385243783529,0.00552258559645,0.0167111183954283,0.0022221894848392,0.001278174088025,6.496784037992181,0.011908269185969069
32,1997.0,10,0.0120000571848407,0.1980587480923847,0.0718479488639208,0.1539576772320154,0.0364529894016655,0.1004183603143685,0.0253273405585113,0.0499833846291737,0.027112362651606,0.0084018770071618,0.0706103283523142,0.0282593000904692,0.0494493070869104,0.0166423098083109,0.0274867335991925,0.0100586894629422,0.0074567260564779,0.0027893932491633,0.0073458545433531,0.0343044746894869,0.0249959277171327,0.0087010512277041,0.0061185965776337,0.0180774104593921,0.0022447834786941,0.0018983676651723,6.501375292485035,0.01112255480094235
33,1998.0,7,0.0098683115141719,0.1831518016153131,0.0593487876274959,0.17347293966902,0.0329763803537924,0.1127670815351879,0.016310106733469,0.0360123486653838,0.015519588154757,0.0109142954609028,0.0686373042598151,0.0379747467078644,0.047557696817499,0.014498743929813,0.0317114668722762,0.0160462632916358,0.0135586331528485,0.002629911404633,0.0051217763714148,0.0462765415726271,0.037079955796441,0.007481737333944,0.005765268507969,0.0115722515787667,0.0019888829284323,0.0017571781445241,6.427417597246094,0.023106033327783614
34,1999.0,14,0.0121325215939644,0.2085426669090095,0.0695869109155869,0.1555657468275031,0.0355143280713423,0.1037639468175455,0.0294600896245043,0.0409513720263799,0.0217522061884857,0.0094819002227924,0.0603502442807319,0.0316691193033337,0.050061849531651,0.0182953130515821,0.0299581745724753,0.0098704249281161,0.0085117732379961,0.0026681301381574,0.0077955124540234,0.0286031263417321,0.0278806126644804,0.0117279397545888,0.0062840452514636,0.0159851274615237,0.0018884880653093,0.0016984297657189,6.4628514538827355,0.021664957330137898
35,2000.0,12,0.009287730657242,0.1887429636271273,0.0505546982942675,0.1804064039837543,0.0328958992832816,0.1093104230406678,0.0190704681207299,0.0353856446997699,0.0162892625258811,0.0096782585093119,0.0635172962986944,0.0398563284424647,0.0454165537369878,0.0153149941260062,0.0367466879243423,0.0148568627543246,0.0109172840969451,0.0028345773261379,0.0048634731096638,0.0506139659262716,0.0359937470026342,0.007707718867546,0.0048820633903916,0.0110336705648098,0.0023533795778494,0.001469644112895,6.36177221417988,0.023728594840322383
36,2001.0,18,0.0113823531946089,0.1890551325046507,0.060494933685577,0.1668652661948163,0.033844449427252,0.1075011392545378,0.0230550890896605,0.0333590007660926,0.0157346776307778,0.0109385049486958,0.0604149390467901,0.0382288837664425,0.0535861397007367,0.0168986294842004,0.0316742403498052,0.0154766774668447,0.0131331510243335,0.0023600371211999,0.0049664704968009,0.0441498992311599,0.0347964013104941,0.0103929876165576,0.0053246630079055,0.0128048525073701,0.0017949458155979,0.0017665353570897,6.514064195797302,0.004873321961794364
37,2002.0,15,0.0108257709922212,0.1823023390927714,0.0523449866285703,0.1622812223499525,0.0337589034326814,0.1077532321198473,0.0273193822196508,0.0390073453323643,0.0161022146873635,0.0119470624966224,0.0714291022124517,0.0352354440151139,0.0486410334152122,0.0201249831846164,0.0333286686151785,0.0152959152521838,0.0114888157201919,0.0034242084421266,0.0041873081266499,0.0438582800930194,0.0360637118289154,0.0071664441026648,0.0076768512895102,0.0147023015468354,0.0024004648314181,0.0013340079718644,6.6145364795718615,0.004997103614125364
38,2003.0,17,0.010610483804321,0.1976312414984576,0.0630927159887166,0.1787397158361115,0.0345073556588491,0.1031131100275197,0.0223866323025485,0.0368071300675162,0.0175517782709811,0.0105340734191795,0.0665781670653749,0.0345870531710824,0.0474071772013552,0.0139266489669112,0.024227072439805,0.011300204861957,0.0126929458787223,0.0017433432339386,0.0061906603204635,0.0425728935950957,0.0320785218957738,0.0092020962015,0.0047489351110745,0.0141979107100145,0.0021005714320228,0.0014715610407051,6.331323315748689,0.00865748818333419
39,2004.0,23,0.0074554469487221,0.1809652392195111,0.0498527560380182,0.1788464362840582,0.0362689267700876,0.107055229027043,0.0211405831419188,0.0361472005286159,0.0150242315909864,0.0118427645762446,0.0725827421685388,0.0403210510669593,0.0508758636984808,0.0172908125929139,0.0301924136873588,0.0149508361224487,0.0105174847622513,0.0034906608347834,0.0045409017397712,0.0465266806822318,0.0337744168128496,0.0072395652412233,0.006764019318847,0.0122750144176909,0.0020797424021707,0.0019789803262723,6.443608726529101,0.007763096960417331
40,2005.0,28,0.0090098489823425,0.1884993280511087,0.0581401659646201,0.1785176560871294,0.0384073407031714,0.1040797126022454,0.0275302102547669,0.0439347821773454,0.0201277693468082,0.0079415422763925,0.0652018355507973,0.0362739261527142,0.0445523146304942,0.016482412487307,0.0215535693095617,0.0119670694849467,0.0105122140256413,0.0034444454382069,0.0075794843552585,0.0396334033206702,0.0314359180041134,0.0075971002255221,0.0064410378776478,0.0170592526735536,0.0023757696145818,0.0017018904030505,6.450840089344015,0.009315069996656265
41,2006.0,20,0.0077132399151437,0.1909705107848049,0.052523481496084,0.1780598204481247,0.0435526555480179,0.1058639251629034,0.0253558511677345,0.0457097669701077,0.0159108169907783,0.0069423305162447,0.0786175208625154,0.0344788427330724,0.0438921823501245,0.0184246245498596,0.0211266278937474,0.0130098356247645,0.0082641125511354,0.0034225229280113,0.0055054682642321,0.0395066268935916,0.0315916940730132,0.0030347043322636,0.0069806701852886,0.0147604092280333,0.0030536876565567,0.0017280708738444,6.307275159567566,0.005534200714105795
42,2007.0,21,0.0083403964998051,0.1886412337672014,0.0521965547929503,0.172410985132627,0.0371448063743363,0.1061783992195671,0.021565404341761,0.0404351446946852,0.0165096059979162,0.00991939235692,0.0787119514215841,0.0359238906195526,0.0498042113222173,0.0157223581390818,0.0274548139924505,0.0146157310463625,0.0105802400629312,0.0033831572976339,0.0040802023882289,0.042415655531758,0.0335345849489595,0.0061482751117567,0.0073557981110064,0.0135599051759579,0.0020601486977546,0.0013071529549922,6.398751750772672,0.005587526391406266
43,2008.0,23,0.0071980104252392,0.1665887824089411,0.037519643018819,0.1682338680382773,0.0401348038466426,0.1216337925703999,0.0250118243736945,0.0366003115185253,0.0105718220323544,0.010311643921822,0.0753859769701558,0.0402555627672946,0.0453112328044661,0.0197075607041107,0.0318263225210303,0.0176267523508805,0.0117846663116043,0.0039595927601415,0.0048835999149283,0.0533975996055881,0.0407908813009857,0.0072155138373213,0.0071311838913381,0.0125807878328987,0.0027341907722637,0.0016040735002748,6.557856635828556,0.010751786909968808
44,2009.0,27,0.0085623453641894,0.191360097432174,0.0529246132268033,0.1957930439828364,0.0393898065950399,0.1018274310613223,0.0220836231160943,0.0437122079640844,0.0168412567300446,0.008654199948344,0.0746579911162184,0.0380202746659803,0.0422579008570193,0.0157460145779135,0.0226943900193511,0.0108380106253783,0.0090235312224478,0.002156927118025,0.0070664546089625,0.0380181389095279,0.0304840783128488,0.0053249653026425,0.0054730664382213,0.0138757030292708,0.0021406571961626,0.001073270579095,6.201695770748321,0.020536417212560935
45,2010.0,19,0.0070761713791262,0.1754538054457445,0.0416068893256238,0.1825483157667873,0.03975449080021,0.1186586743916298,0.0241029534702289,0.0361477832970679,0.013091373890333,0.0093137675895841,0.0679275383478065,0.043679407765099,0.0420423758950714,0.0190904371465031,0.0237354291033259,0.0170765405711574,0.0097437834129057,0.0035975843291645,0.0054739850426927,0.0490866394769542,0.0400729378141765,0.0057719578842334,0.0067889299719598,0.0143892451195268,0.0029742281594946,0.0007947546035908,6.405600092383512,0.011590034634364556
46,2011.0,17,0.0075327270293659,0.1749631717159001,0.0490298459264549,0.1714338972254264,0.0354406807659793,0.1168069404427573,0.0233502007516519,0.0338462912536598,0.0134517341041124,0.0107177379422979,0.0639931686092364,0.038069900303817,0.0500435545125074,0.0179956696720408,0.0263188902518651,0.0174726756738359,0.0103139132823451,0.0034845251456838,0.0036882812309032,0.0606738508318973,0.0398466286477275,0.0088901925408289,0.0066497669504651,0.0100889151237775,0.0036341278194947,0.0022627122459662,6.502204114795754,0.006847665242387562
47,2012.0,20,0.0070894159610189,0.1745309493182894,0.0465688442024925,0.1916519766640816,0.0319861918584248,0.1147913292318828,0.0182119736323069,0.0310136377733878,0.0096671240773225,0.0114333773118269,0.0712448029328335,0.0431560199789793,0.0493155999295092,0.0159945986710473,0.0243302252978723,0.0159274115672199,0.0121639756416609,0.0033217415912351,0.0031433920651062,0.0539210025098807,0.0391695764544966,0.0087550318053846,0.0073120371259136,0.0105380893249106,0.0024811021562751,0.0022805729166385,6.313456154699433,0.004603043253050783
48,2013.0,14,0.0065906485206128,0.1765609878188136,0.0511546041871361,0.1873811986408146,0.0398349120846167,0.1117599629503049,0.0219849920165903,0.0370146184851082,0.0152681561317646,0.0084672410198887,0.0629154469993452,0.0419055649921961,0.0461753110323265,0.0181339688328995,0.0262324707911601,0.0172295216962756,0.0101497315671047,0.0034257558365293,0.004385995573063,0.0450589448273702,0.0367002438620408,0.0064752782164424,0.0061971925391468,0.0142152627734764,0.0027276192597765,0.0020543693451941,6.4086760263961144,0.0070969670255234835
49,2014.0,12,0.0074670321851437,0.1743886748112621,0.0461214202778732,0.1907837258078087,0.0359238903640048,0.1162000894669097,0.0222256055726816,0.0334363803339915,0.0141832684176034,0.0092952619454437,0.061357506797984,0.0439216241737781,0.0464060132355771,0.0205783456922409,0.0312715415936136,0.01638915998513,0.0110962324528371,0.004171743286384,0.0044482270108455,0.0437847471469085,0.038282333406271,0.0062703320278824,0.0051687335760819,0.0116303428659763,0.003112724089858,0.0020850434759071,6.399004987214911,0.0021443840861154447
50,2015.0,15,0.0066200134576709,0.1784367359966073,0.0525271716234229,0.1845626351289669,0.041042631650004,0.1089383160663176,0.0231953971919191,0.0396844908131338,0.0144184941042875,0.009964458520744,0.0724607719518592,0.0360090792275663,0.0427444145983125,0.0161739291294955,0.0250813834273253,0.0163905660183415,0.0095197502638721,0.0040418841769325,0.005221183168187,0.0458820296466464,0.0352296133396972,0.0076227704105248,0.0070665868596726,0.0125530769742011,0.0025117212513934,0.0021008950028962,6.417143442921736,0.005730135334335436
51,2016.0,10,0.0087579035844699,0.1801513581940053,0.0480609865967938,0.1943925954853453,0.0381566704309109,0.1070953435330385,0.0244866866538349,0.040276290206934,0.0150473381674921,0.0085843347638531,0.0625713234065901,0.0392673101165669,0.0433669591299693,0.0104460394581035,0.0298108872397414,0.0143890640554278,0.0095627398542937,0.0032266670451465,0.0049652655661887,0.0546683370077598,0.0354491070902379,0.0068221897228995,0.0057877844429813,0.0106081789823384,0.0027715473083081,0.0012770919567672,6.303379353157705,0.005026489944574608
52,2017.0,9,0.0064142241390932,0.1567261021747423,0.0376136655942679,0.1783154379079705,0.0341882220153226,0.1225327157218252,0.0180683151174001,0.0295845698788892,0.0081999430057084,0.0128097107700307,0.0643046437133451,0.0493995375535144,0.0511826937187661,0.0133804722547938,0.0336606519432416,0.0211033373895485,0.0146044729341608,0.004692045154183,0.001711643485594,0.0695328339216411,0.0411409184275939,0.0088331753137483,0.0082717636143715,0.0084501346575265,0.0024156661049304,0.0028631034877887,6.481030259968173,0.021155628935438663
53,2018.0,4,0.0086376759130041,0.2012755444412248,0.0716084083548413,0.2185416382485794,0.0365410983497644,0.0951028842374252,0.0189665315310951,0.0411822089052935,0.0166053741214831,0.0093486502114843,0.0690339594684312,0.0419062513200116,0.0484163006394618,0.0082124536084535,0.0179814687054866,0.0107200740278278,0.0073788179896288,0.0016360640301317,0.0033421912567085,0.0234060580770189,0.0240408138886355,0.0066390562248995,0.0032341983216131,0.0143825794457613,0.0010416666666666,0.0008180320150658,5.821242420351819,0.07579160677072821
