,year,total_works,topic_1,topic_2,ENI,KL
1,1931.0,1,0.5,0.5,1.6168066722416747,0.08255817985249692
2,1933.0,1,0.5555555555555556,0.4444444444444444,1.6098893983690312,0.006185603962621973
3,1934.0,1,0.7352941176470589,0.2647058823529412,1.4926974652655027,0.0689322808612188
4,1939.0,1,0.5211267605633803,0.4788732394366197,1.6158062708732324,0.10447190750767549
5,1943.0,1,0.5,0.5,1.6168066722416747,0.0008934778511772677
6,1947.0,2,0.4952330508474576,0.5047669491525424,1.6167557398198587,4.544829696591975e-05
7,1948.0,1,0.7333333333333333,0.2666666666666666,1.4947613560378321,0.11772674616785425
8,1949.0,2,0.5875,0.4125,1.599649188934282,0.049684754806913395
9,1950.0,9,0.5836242389935565,0.4163757610064434,1.60113528425473,3.0963628778059304e-05
10,1951.0,8,0.6459789433173269,0.3540210566826731,1.5690598213475286,0.008139588551197549
11,1952.0,10,0.599307379073736,0.4006926209262639,1.5947071364825303,0.004677625026060707
12,1953.0,4,0.4497474747474747,0.5502525252525252,1.6111468658342576,0.045413319935338564
13,1954.0,8,0.5117425604157381,0.488257439584262,1.616497615960739,0.007720484737340931
14,1955.0,12,0.7526993032333529,0.2473006967666471,1.4736053251821,0.1222013218112106
15,1956.0,10,0.5611664450057453,0.4388335549942547,1.6084217345849372,0.0868921645933706
16,1957.0,18,0.7054719498703963,0.2945280501296035,1.5221983790032518,0.04400500498656215
17,1958.0,20,0.6360875213817737,0.3639124786182264,1.5753104016041273,0.011127057777829005
18,1959.0,20,0.5962418982901585,0.4037581017098415,1.5960502266132177,0.0033807778346369166
19,1960.0,15,0.616867755708754,0.3831322442912458,1.5862022249166323,0.0008887523549692897
20,1961.0,27,0.550294403605656,0.449705596394344,1.6111374291874911,0.009204338288509695
21,1962.0,18,0.657289251802042,0.3427107481979581,1.5613750804530198,0.023664401301758092
22,1963.0,17,0.5973364527352082,0.4026635472647918,1.595575496663591,0.007783780864860861
23,1964.0,31,0.623128115109848,0.376871884890152,1.582836209930839,0.0013932036235923227
24,1965.0,40,0.6289126207729957,0.3710873792270044,1.5795699936565353,7.138741747849103e-05
25,1966.0,42,0.6166292120962066,0.3833707879037936,1.5863270108960124,0.00032183401907261155
26,1967.0,34,0.6280034968003695,0.3719965031996303,1.580093257937735,0.0002746919512180944
27,1968.0,29,0.6679327415790557,0.3320672584209443,1.5536192516572045,0.003467326970891506
28,1969.0,35,0.6423611546928267,0.3576388453071735,1.5713968361126234,0.001456124523350897
29,1970.0,29,0.5881738856078291,0.4118261143921709,1.599383932339939,0.006264790499235562
30,1971.0,41,0.6250164856297816,0.3749835143702184,1.5817864228334542,0.0028299914218107083
31,1972.0,59,0.6140629875108274,0.3859370124891724,1.58765332442913,0.00025499027957108684
32,1973.0,51,0.5738639721109726,0.4261360278890274,1.6045796085505106,0.0033699163636162696
33,1974.0,46,0.6127288995089734,0.3872711004910266,1.5883311741242419,0.0031161010197147884
34,1975.0,50,0.6081968840384109,0.3918031159615889,1.5905743525199925,4.3216848765869655e-05
35,1976.0,58,0.6158323956016574,0.3841676043983426,1.5867419907203968,0.00012261909920762738
36,1977.0,50,0.580239303157125,0.419760696842875,1.602378136804751,0.0026491534032792308
37,1978.0,51,0.6476166802752138,0.3523833197247862,1.5679825853780414,0.009491286846942754
38,1979.0,62,0.6086411539594481,0.3913588460405518,1.59035852249869,0.0032772034166756656
39,1980.0,44,0.6211469502862189,0.378853049713781,1.583920412814715,0.00032958087462586945
40,1981.0,61,0.6170442362697396,0.3829557637302603,1.5861097410769525,3.5714275641151455e-05
41,1982.0,56,0.6355784464426716,0.3644215535573283,1.5756202314764949,0.0007315342123710745
42,1983.0,84,0.5905149243108768,0.409485075689123,1.598446639675315,0.004314684943634559
43,1984.0,76,0.6088008570421701,0.3911991429578299,1.5902807214046242,0.0006947483705650181
44,1985.0,83,0.6051498048184598,0.3948501951815403,1.5920308248773654,2.7954685190260172e-05
45,1986.0,76,0.625999717727126,0.3740002822728739,1.5812334981567169,0.0009155668135559861
46,1987.0,98,0.6402808425290659,0.3597191574709339,1.5727141070206145,0.0004378742757125756
47,1988.0,75,0.6413103513778243,0.3586896486221755,1.5720646378495156,2.3018554744676494e-06
48,1989.0,90,0.6681733861265078,0.3318266138734917,1.5534380168046835,0.0015869322925299405
49,1990.0,93,0.6409572303868774,0.3590427696131227,1.572287940682449,0.0016487717208920859
50,1991.0,101,0.657434761456337,0.3425652385436626,1.5612724763043127,0.0005940294527303318
51,1992.0,98,0.6726759135125765,0.3273240864874234,1.5499991007171878,0.0005195084298894991
52,1993.0,123,0.6486364231393288,0.3513635768606712,1.567305765580643,0.0012966706691222435
53,1994.0,127,0.6370952240702985,0.3629047759297017,1.574693675536784,0.000290795140395074
54,1995.0,134,0.6662618617418102,0.3337381382581896,1.5548704579461556,0.0018624588064391212
55,1996.0,154,0.6427189725768834,0.3572810274231164,1.5711683077355558,0.0012324688165266696
56,1997.0,158,0.6570079150060713,0.3429920849939289,1.5615731918821387,0.00044729196307966186
57,1998.0,172,0.6282277865517577,0.3717722134482425,1.579964507608508,0.0018147990544811234
58,1999.0,205,0.6296574077375305,0.3703425922624694,1.5791385574533914,4.377698917308647e-06
59,2000.0,173,0.6595729129216875,0.3404270870783126,1.5597538342512676,0.0019418306338975198
60,2001.0,197,0.6655514824594976,0.3344485175405022,1.5553986141430995,7.982205871087233e-05
61,2002.0,204,0.6558566060434472,0.3441433939565528,1.562380219564051,0.00021013390540275054
