,year,kl_mean,kl_std
0,1931,0.05752581895114322,1.3877787807814457e-17
1,1933,0.03962326014131394,1.3877787807814457e-17
2,1934,0.08072528751237516,1.3877787807814457e-17
3,1939,0.0772934517273759,2.7755575615628914e-17
4,1943,0.2647866814657812,5.551115123125783e-17
5,1947,1.3239827228299217,1.1043599431146527
6,1948,0.12357758693359551,0.03821557236233651
7,1949,0.6914335917686173,0.37952310614363594
8,1950,1.4605007687830107,2.076525632836068
9,1951,2.2563252181836306,3.8892485310582248
10,1952,0.6892094046922317,1.2991176766924835
11,1953,0.7667199591362499,1.6514167808105562
12,1954,1.1365124941239795,1.6386042741455784
13,1955,0.31653699464139934,0.45666030236629956
14,1956,0.800763650836197,1.2377926979257348
15,1957,0.7559943978027196,1.4875029842844498
16,1958,1.2757203654496092,1.7871626686700715
17,1959,0.8417750036128597,1.917697089727113
18,1960,0.6224322084634937,1.3882923561144282
19,1961,1.046969176039656,1.5442274862291627
20,1962,0.7743449800160799,1.6061435139302962
21,1963,0.9380878211648698,1.6838938335819107
22,1964,1.1315180338974924,2.186328371485237
23,1965,1.0095852328260833,3.2578891697583097
24,1966,0.9303258571960134,2.2336217883726417
25,1967,1.809361369518714,3.821149549364681
26,1968,0.8026011433725779,1.9536134587779268
27,1969,0.7992951599668774,1.6501294618046531
28,1970,2.291192704911267,5.344193852487065
29,1971,1.3323762542545023,2.8553510907529223
30,1972,1.126635651606275,2.0543993579159925
31,1973,0.5594564467755355,1.165037096331292
32,1974,1.3184013716303555,2.5429786347084753
33,1975,1.4293498786628631,2.6394604870250333
34,1976,1.4813659824846186,2.900559245044661
35,1977,1.2621644226740585,2.932272422703004
36,1978,1.001630758347182,2.341872630566888
37,1979,1.5429779531495889,3.761341687036581
38,1980,1.2280074524092706,2.5392770686131736
39,1981,0.8413299139240487,1.7133796434299213
40,1982,0.9825022186664714,2.0114887841295053
41,1983,1.3101553878750092,2.5875525867436697
42,1984,1.2070102373023384,2.6319322458151113
43,1985,0.8799936752543501,2.3026275612492046
44,1986,1.2450487860350563,3.206363224274781
45,1987,0.8050838747967018,1.789499091384398
46,1988,1.4263328597139473,2.9473821276627548
47,1989,0.762658562747477,1.5792971382007022
48,1990,0.8430679556439241,1.8618844533487802
49,1991,0.8565755968546737,1.6929285562382936
50,1992,0.846285585979277,1.755039996971676
51,1993,1.1478280417775752,2.6112460510550624
52,1994,0.9250765491220395,2.5008918351243943
53,1995,0.9335016624860678,2.037952513505056
54,1996,1.0125023576456973,2.621846354065358
55,1997,0.94344908901195,2.4602235524531215
56,1998,1.4533440802921025,3.4248689041959253
57,1999,0.9349136329244007,2.3157551266466725
58,2000,1.1363660089378922,3.0292790106531413
59,2001,0.8700415683010818,1.9033794171238934
60,2002,0.8065681019653109,1.6854060579235506
61,2003,1.1177797451164933,2.5051487689645104
62,2004,0.8067699664266134,1.868385695238926
63,2005,0.7527957943634443,1.7521002506202488
64,2006,1.103495669490994,2.8048649850327654
65,2007,0.8945580431430138,2.275052172140678
66,2008,1.0213205243503312,2.656077413420278
67,2009,1.2334314875567898,2.8363715714381033
68,2010,0.7816107207854175,2.1114031744623025
69,2011,1.0066610447235762,2.5594783929872023
70,2012,1.085315392927225,2.7913698629143795
71,2013,1.0282959839271317,2.4028107576562863
72,2014,0.9989183321374581,2.6458066698266864
73,2015,1.0519023639074547,3.1417669881638184
74,2016,0.7199576841930714,2.0657023333170748
75,2017,1.0199197717802255,2.8968009033667776
76,2018,0.8576197678272831,2.1837672768177936
77,2019,0.8877701862846056,2.511685030909435
78,2020,1.1908789760151297,3.1582886649151725
79,2021,1.8584361466553572,4.477871281417168
