i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
150,lawandorder,0.015363128491620111,0.20391061452513967,0.0335195530726257,0.19553072625698323,0.061452513966480445,0.09497206703910614,0.07541899441340782,0.05726256983240224,0.029329608938547486,0.0013966480446927375,0.03910614525139665,0.036312849162011177,0.013966480446927373,0.0446927374301676,0.01675977653631285,0.00558659217877095,0.002793296089385475,0.0,0.018156424581005588,0.002793296089385475,0.015363128491620111,0.0,0.0,0.036312849162011177,0.0,0.0
151,csiny,0.008939974457215836,0.22349936143039592,0.04980842911877394,0.14687100893997446,0.04980842911877394,0.1136653895274585,0.05363984674329502,0.05747126436781609,0.02681992337164751,0.0038314176245210726,0.05747126436781609,0.022988505747126436,0.031928480204342274,0.02937420178799489,0.0140485312899106,0.01532567049808429,0.005108556832694764,0.0,0.011494252873563218,0.007662835249042145,0.037037037037037035,0.0038314176245210726,0.002554278416347382,0.022988505747126436,0.0038314176245210726,0.0
152,youngjustice,0.010243277848911651,0.1677336747759283,0.03329065300896287,0.13060179257362356,0.046094750320102434,0.14340588988476313,0.02560819462227913,0.034571062740076826,0.010243277848911651,0.008962868117797696,0.07042253521126761,0.034571062740076826,0.04481434058898848,0.02176696542893726,0.034571062740076826,0.02560819462227913,0.016645326504481434,0.0012804097311139564,0.002560819462227913,0.06274007682458387,0.046094750320102434,0.005121638924455826,0.0076824583866837385,0.014084507042253521,0.0,0.0012804097311139564
153,arresteddevelopment,0.006640106241699867,0.26693227091633465,0.08366533864541832,0.18857901726427623,0.035856573705179286,0.06108897742363878,0.029216467463479414,0.07436918990703852,0.04249667994687915,0.0026560424966799467,0.07569721115537849,0.0199203187250996,0.029216467463479414,0.009296148738379814,0.005312084993359893,0.0013280212483399733,0.0026560424966799467,0.0,0.014608233731739707,0.005312084993359893,0.009296148738379814,0.00398406374501992,0.0013280212483399733,0.027888446215139442,0.0013280212483399733,0.0013280212483399733
154,themuppetshow,0.011795543905635648,0.25688073394495414,0.11533420707732635,0.17300131061598953,0.01703800786369594,0.053735255570117955,0.00655307994757536,0.023591087811271297,0.03800786369593709,0.010484927916120577,0.061598951507208385,0.02621231979030144,0.07863695937090433,0.00655307994757536,0.019659239842726082,0.002621231979030144,0.007863695937090432,0.0,0.001310615989515072,0.028833551769331587,0.009174311926605505,0.020969855832241154,0.005242463958060288,0.022280471821756225,0.001310615989515072,0.001310615989515072
155,mobilesuitgundam,0.017663043478260868,0.1453804347826087,0.021739130434782608,0.14130434782608695,0.02717391304347826,0.1480978260869565,0.017663043478260868,0.017663043478260868,0.002717391304347826,0.014945652173913044,0.051630434782608696,0.04076086956521739,0.050271739130434784,0.020380434782608696,0.08016304347826086,0.04755434782608696,0.010869565217391304,0.008152173913043478,0.002717391304347826,0.04619565217391304,0.06521739130434782,0.004076086956521739,0.01358695652173913,0.001358695652173913,0.001358695652173913,0.001358695652173913
156,supermantheanimatedseries,0.00784313725490196,0.16993464052287582,0.02875816993464052,0.16601307189542483,0.03529411764705882,0.12156862745098039,0.03137254901960784,0.0196078431372549,0.013071895424836602,0.01568627450980392,0.043137254901960784,0.047058823529411764,0.048366013071895426,0.023529411764705882,0.048366013071895426,0.01699346405228758,0.0196078431372549,0.00392156862745098,0.00130718954248366,0.06928104575163399,0.04183006535947712,0.006535947712418301,0.00261437908496732,0.011764705882352941,0.00261437908496732,0.00392156862745098
157,teentitansgo,0.01171875,0.21223958333333334,0.10546875,0.17708333333333334,0.01953125,0.08854166666666667,0.01171875,0.02734375,0.026041666666666668,0.014322916666666666,0.0625,0.03515625,0.061197916666666664,0.006510416666666667,0.014322916666666666,0.009114583333333334,0.014322916666666666,0.0,0.0026041666666666665,0.041666666666666664,0.01953125,0.016927083333333332,0.006510416666666667,0.014322916666666666,0.0013020833333333333,0.0
158,malcolminthemiddle,0.013192612137203167,0.24406332453825857,0.09894459102902374,0.18733509234828497,0.022427440633245383,0.09102902374670185,0.01978891820580475,0.06464379947229551,0.03825857519788918,0.00395778364116095,0.0712401055408971,0.026385224274406333,0.03825857519788918,0.0079155672823219,0.002638522427440633,0.0013192612137203166,0.0013192612137203166,0.002638522427440633,0.009234828496042216,0.013192612137203167,0.0158311345646438,0.006596306068601583,0.00395778364116095,0.014511873350923483,0.0013192612137203166,0.0
159,digimonadventure,0.007731958762886598,0.15850515463917525,0.04252577319587629,0.163659793814433,0.023195876288659795,0.11984536082474227,0.005154639175257732,0.014175257731958763,0.006443298969072165,0.01804123711340206,0.06314432989690721,0.037371134020618556,0.07603092783505154,0.01288659793814433,0.041237113402061855,0.030927835051546393,0.010309278350515464,0.002577319587628866,0.001288659793814433,0.08634020618556701,0.04252577319587629,0.01675257731958763,0.010309278350515464,0.006443298969072165,0.0,0.002577319587628866
160,blacklagoon,0.006887052341597796,0.16942148760330578,0.026170798898071626,0.15289256198347106,0.05096418732782369,0.13636363636363635,0.04132231404958678,0.04269972451790634,0.01652892561983471,0.0027548209366391185,0.07988980716253444,0.04132231404958678,0.028925619834710745,0.03168044077134986,0.023415977961432508,0.023415977961432508,0.005509641873278237,0.004132231404958678,0.008264462809917356,0.026170798898071626,0.05922865013774105,0.0013774104683195593,0.009641873278236915,0.006887052341597796,0.0013774104683195593,0.0027548209366391185
161,hellsing,0.004225352112676056,0.1619718309859155,0.016901408450704224,0.12394366197183099,0.04647887323943662,0.14929577464788732,0.011267605633802818,0.03380281690140845,0.004225352112676056,0.007042253521126761,0.07887323943661972,0.04647887323943662,0.057746478873239436,0.023943661971830985,0.0323943661971831,0.0323943661971831,0.007042253521126761,0.008450704225352112,0.0,0.07183098591549296,0.054929577464788736,0.004225352112676056,0.01267605633802817,0.004225352112676056,0.0014084507042253522,0.004225352112676056
162,teenagemutantninjaturtles2003,0.016795865633074936,0.14599483204134367,0.027131782945736434,0.1834625322997416,0.031007751937984496,0.14987080103359174,0.021963824289405683,0.012919896640826873,0.007751937984496124,0.014211886304909561,0.04780361757105943,0.050387596899224806,0.04263565891472868,0.012919896640826873,0.03359173126614987,0.02454780361757106,0.02454780361757106,0.0,0.0,0.0710594315245478,0.05297157622739018,0.007751937984496124,0.0103359173126615,0.00516795865633075,0.002583979328165375,0.002583979328165375
163,daria,0.008108108108108109,0.25135135135135134,0.07567567567567568,0.19054054054054054,0.031081081081081083,0.06756756756756757,0.00945945945945946,0.07297297297297298,0.033783783783783786,0.008108108108108109,0.09864864864864865,0.02702702702702703,0.03918918918918919,0.008108108108108109,0.010810810810810811,0.002702702702702703,0.002702702702702703,0.0013513513513513514,0.012162162162162163,0.014864864864864866,0.005405405405405406,0.005405405405405406,0.004054054054054054,0.01891891891891892,0.0,0.0
164,trueblood,0.004043126684636119,0.16846361185983827,0.029649595687331536,0.18194070080862534,0.05525606469002695,0.13881401617250674,0.022911051212938006,0.06064690026954178,0.01752021563342318,0.0013477088948787063,0.05390835579514825,0.04043126684636118,0.03908355795148248,0.02830188679245283,0.01752021563342318,0.012129380053908356,0.006738544474393531,0.0013477088948787063,0.012129380053908356,0.04851752021563342,0.03099730458221024,0.004043126684636119,0.004043126684636119,0.014824797843665768,0.0026954177897574125,0.0026954177897574125
165,torchwood,0.018469656992084433,0.17282321899736147,0.03562005277044855,0.14643799472295516,0.052770448548812667,0.1358839050131926,0.040897097625329816,0.04353562005277045,0.011873350923482849,0.002638522427440633,0.04221635883905013,0.03430079155672823,0.047493403693931395,0.022427440633245383,0.04353562005277045,0.009234828496042216,0.010554089709762533,0.0,0.009234828496042216,0.048812664907651716,0.04353562005277045,0.002638522427440633,0.00395778364116095,0.011873350923482849,0.00395778364116095,0.005277044854881266
166,ghostintheshellstandalonecomplex,0.014965986394557823,0.18095238095238095,0.034013605442176874,0.1564625850340136,0.029931972789115645,0.13197278911564625,0.036734693877551024,0.024489795918367346,0.009523809523809525,0.00816326530612245,0.04897959183673469,0.03945578231292517,0.044897959183673466,0.03945578231292517,0.05170068027210884,0.01904761904761905,0.00816326530612245,0.0,0.0013605442176870747,0.03537414965986395,0.058503401360544216,0.0013605442176870747,0.004081632653061225,0.013605442176870748,0.005442176870748299,0.0013605442176870747
167,castle,0.006983240223463687,0.2388268156424581,0.055865921787709494,0.13268156424581007,0.04748603351955307,0.11033519553072625,0.06843575418994413,0.0670391061452514,0.027932960893854747,0.0013966480446927375,0.061452513966480445,0.0223463687150838,0.019553072625698324,0.03212290502793296,0.009776536312849162,0.004189944134078212,0.00558659217877095,0.0013966480446927375,0.018156424581005588,0.006983240223463687,0.025139664804469275,0.0013966480446927375,0.0013966480446927375,0.0335195530726257,0.0,0.0
168,thetransformers,0.015789473684210527,0.18026315789473685,0.04736842105263158,0.16447368421052633,0.025,0.12631578947368421,0.019736842105263157,0.013157894736842105,0.007894736842105263,0.019736842105263157,0.031578947368421054,0.04078947368421053,0.06184210526315789,0.013157894736842105,0.05526315789473684,0.018421052631578946,0.02236842105263158,0.0,0.0,0.06710526315789474,0.04342105263157895,0.007894736842105263,0.006578947368421052,0.007894736842105263,0.002631578947368421,0.0013157894736842105
169,merlin2008,0.0066844919786096255,0.17379679144385027,0.03208556149732621,0.12032085561497326,0.053475935828877004,0.14705882352941177,0.026737967914438502,0.04411764705882353,0.009358288770053475,0.0066844919786096255,0.06818181818181818,0.034759358288770054,0.05080213903743316,0.014705882352941176,0.022727272727272728,0.0213903743315508,0.008021390374331552,0.0053475935828877,0.0066844919786096255,0.05748663101604278,0.04411764705882353,0.009358288770053475,0.0066844919786096255,0.017379679144385027,0.008021390374331552,0.004010695187165776
170,breakingbad,0.012396694214876033,0.23553719008264462,0.045454545454545456,0.1584022038567493,0.0440771349862259,0.11432506887052342,0.048209366391184574,0.046831955922865015,0.03443526170798898,0.0013774104683195593,0.049586776859504134,0.03168044077134986,0.02066115702479339,0.03994490358126722,0.006887052341597796,0.006887052341597796,0.005509641873278237,0.0013774104683195593,0.009641873278236915,0.012396694214876033,0.0371900826446281,0.0013774104683195593,0.0027548209366391185,0.027548209366391185,0.0027548209366391185,0.0027548209366391185
171,teenagemutantninjaturtles2012,0.008021390374331552,0.1711229946524064,0.03609625668449198,0.20855614973262032,0.02540106951871658,0.13636363636363635,0.0106951871657754,0.009358288770053475,0.008021390374331552,0.014705882352941176,0.03609625668449198,0.053475935828877004,0.053475935828877004,0.014705882352941176,0.03074866310160428,0.02406417112299465,0.020053475935828877,0.001336898395721925,0.0,0.06550802139037433,0.0481283422459893,0.012032085561497326,0.0066844919786096255,0.00267379679144385,0.001336898395721925,0.001336898395721925
172,ben10,0.007874015748031496,0.16141732283464566,0.04461942257217848,0.15354330708661418,0.011811023622047244,0.12860892388451445,0.01706036745406824,0.014435695538057743,0.006561679790026247,0.015748031496062992,0.049868766404199474,0.04330708661417323,0.05905511811023622,0.014435695538057743,0.05643044619422572,0.01968503937007874,0.027559055118110236,0.0013123359580052493,0.0013123359580052493,0.08530183727034121,0.04461942257217848,0.01968503937007874,0.006561679790026247,0.007874015748031496,0.0013123359580052493,0.0
173,that70sshow,0.012605042016806723,0.22128851540616246,0.09243697478991597,0.20868347338935575,0.04061624649859944,0.06582633053221289,0.00980392156862745,0.08543417366946779,0.037815126050420166,0.0028011204481792717,0.09803921568627451,0.01680672268907563,0.03081232492997199,0.0070028011204481795,0.008403361344537815,0.0,0.0028011204481792717,0.0028011204481792717,0.014005602240896359,0.0056022408963585435,0.0070028011204481795,0.0014005602240896359,0.0014005602240896359,0.025210084033613446,0.0014005602240896359,0.0
174,garfieldandfriends,0.017167381974248927,0.23319027181688126,0.1430615164520744,0.19599427753934193,0.02575107296137339,0.06580829756795423,0.012875536480686695,0.010014306151645207,0.02861230329041488,0.01430615164520744,0.05150214592274678,0.031473533619456366,0.06866952789699571,0.002861230329041488,0.00715307582260372,0.001430615164520744,0.008583690987124463,0.001430615164520744,0.0,0.022889842632331903,0.008583690987124463,0.02575107296137339,0.002861230329041488,0.01859799713876967,0.001430615164520744,0.0
175,brooklynninenine,0.005594405594405594,0.213986013986014,0.08951048951048951,0.2153846153846154,0.04055944055944056,0.08111888111888112,0.044755244755244755,0.057342657342657345,0.03636363636363636,0.0013986013986013986,0.06993006993006994,0.025174825174825177,0.027972027972027972,0.019580419580419582,0.004195804195804196,0.0013986013986013986,0.0013986013986013986,0.002797202797202797,0.005594405594405594,0.006993006993006993,0.009790209790209791,0.004195804195804196,0.0013986013986013986,0.02937062937062937,0.004195804195804196,0.0
176,dexter,0.0071633237822349575,0.2163323782234957,0.04011461318051576,0.19484240687679083,0.06160458452722063,0.10601719197707736,0.050143266475644696,0.05730659025787966,0.014326647564469915,0.0,0.054441260744985676,0.04011461318051576,0.01862464183381089,0.04154727793696275,0.0057306590257879654,0.004297994269340974,0.0057306590257879654,0.0,0.011461318051575931,0.01002865329512894,0.02865329512893983,0.0014326647564469914,0.0014326647564469914,0.024355300859598854,0.0028653295128939827,0.0014326647564469914
177,reboot,0.013717421124828532,0.15637860082304528,0.0438957475994513,0.18518518518518517,0.02194787379972565,0.12482853223593965,0.013717421124828532,0.013717421124828532,0.012345679012345678,0.0205761316872428,0.05075445816186557,0.05075445816186557,0.05486968449931413,0.02194787379972565,0.03429355281207133,0.0205761316872428,0.015089163237311385,0.0013717421124828531,0.0013717421124828531,0.06721536351165981,0.05212620027434842,0.012345679012345678,0.0027434842249657062,0.00411522633744856,0.0013717421124828531,0.0027434842249657062
178,thegoldengirls,0.007142857142857143,0.2342857142857143,0.11,0.2042857142857143,0.04428571428571428,0.05857142857142857,0.02142857142857143,0.08142857142857143,0.04,0.005714285714285714,0.06857142857142857,0.02142857142857143,0.03142857142857143,0.007142857142857143,0.005714285714285714,0.0014285714285714286,0.0,0.0,0.012857142857142857,0.007142857142857143,0.005714285714285714,0.004285714285714286,0.002857142857142857,0.024285714285714285,0.0,0.0
179,sheraandtheprincessesofpower,0.005555555555555556,0.1527777777777778,0.03888888888888889,0.17222222222222222,0.03194444444444444,0.11666666666666667,0.015277777777777777,0.030555555555555555,0.009722222222222222,0.009722222222222222,0.06666666666666667,0.04722222222222222,0.06527777777777778,0.009722222222222222,0.05416666666666667,0.018055555555555554,0.013888888888888888,0.002777777777777778,0.0,0.06666666666666667,0.044444444444444446,0.0125,0.006944444444444444,0.002777777777777778,0.004166666666666667,0.001388888888888889
180,transformersprime,0.017857142857142856,0.17032967032967034,0.013736263736263736,0.11813186813186813,0.023351648351648352,0.15247252747252749,0.028846153846153848,0.008241758241758242,0.004120879120879121,0.01510989010989011,0.042582417582417584,0.03983516483516483,0.061813186813186816,0.023351648351648352,0.05631868131868132,0.03159340659340659,0.017857142857142856,0.005494505494505495,0.0027472527472527475,0.07280219780219781,0.06318681318681318,0.009615384615384616,0.008241758241758242,0.008241758241758242,0.0013736263736263737,0.0027472527472527475
181,trigun,0.00424929178470255,0.14022662889518414,0.025495750708215296,0.16572237960339944,0.04815864022662889,0.15439093484419264,0.012747875354107648,0.026912181303116147,0.00141643059490085,0.0084985835694051,0.08640226628895184,0.0453257790368272,0.053824362606232294,0.018413597733711047,0.043909348441926344,0.025495750708215296,0.012747875354107648,0.0028328611898017,0.0028328611898017,0.042492917847025496,0.056657223796033995,0.00141643059490085,0.0113314447592068,0.0028328611898017,0.00141643059490085,0.00424929178470255
182,saintseiya,0.002861230329041488,0.11158798283261803,0.02145922746781116,0.15021459227467812,0.05150214592274678,0.1430615164520744,0.004291845493562232,0.024320457796852647,0.001430615164520744,0.017167381974248927,0.07868383404864092,0.04721030042918455,0.060085836909871244,0.01430615164520744,0.032904148783977114,0.03719599427753934,0.008583690987124463,0.010014306151645207,0.0,0.0944206008583691,0.05436337625178827,0.005722460658082976,0.017167381974248927,0.001430615164520744,0.00715307582260372,0.002861230329041488
183,rosarioplusvampire,0.001455604075691412,0.1339155749636099,0.026200873362445413,0.1703056768558952,0.036390101892285295,0.11208151382823872,0.013100436681222707,0.03784570596797671,0.004366812227074236,0.017467248908296942,0.13100436681222707,0.046579330422125184,0.050946142649199416,0.010189228529839884,0.023289665211062592,0.01601164483260553,0.00727802037845706,0.011644832605531296,0.005822416302765648,0.07569141193595343,0.042212518195050945,0.004366812227074236,0.017467248908296942,0.0,0.001455604075691412,0.002911208151382824
184,thesopranos,0.008670520231213872,0.21098265895953758,0.0476878612716763,0.20664739884393063,0.046242774566473986,0.09971098265895954,0.044797687861271675,0.06213872832369942,0.02601156069364162,0.0,0.05491329479768786,0.044797687861271675,0.02601156069364162,0.02023121387283237,0.008670520231213872,0.005780346820809248,0.001445086705202312,0.0,0.010115606936416185,0.0072254335260115606,0.03468208092485549,0.0,0.0,0.02601156069364162,0.004335260115606936,0.002890173410404624
185,teenagemutantninjaturtles1987,0.02247191011235955,0.1853932584269663,0.06460674157303371,0.17134831460674158,0.014044943820224719,0.11095505617977527,0.019662921348314606,0.014044943820224719,0.007022471910112359,0.025280898876404494,0.060393258426966294,0.047752808988764044,0.06741573033707865,0.011235955056179775,0.026685393258426966,0.014044943820224719,0.018258426966292134,0.0,0.0,0.05196629213483146,0.03089887640449438,0.019662921348314606,0.007022471910112359,0.009831460674157303,0.0,0.0
186,theflintstones,0.016830294530154277,0.23983169705469845,0.11360448807854137,0.16129032258064516,0.0070126227208976155,0.08134642356241234,0.016830294530154277,0.03506311360448808,0.029453015427769985,0.016830294530154277,0.06451612903225806,0.014025245441795231,0.06451612903225806,0.005610098176718092,0.028050490883590462,0.002805049088359046,0.019635343618513323,0.0,0.002805049088359046,0.025245441795231416,0.008415147265077139,0.021037868162692847,0.004207573632538569,0.019635343618513323,0.0,0.001402524544179523
187,thomasandfriends,0.019202363367799114,0.2378138847858198,0.0827178729689808,0.22304283604135894,0.011816838995568686,0.08567208271787297,0.011816838995568686,0.01772525849335303,0.01772525849335303,0.01624815361890694,0.04431314623338257,0.04431314623338257,0.07976366322008863,0.008862629246676515,0.019202363367799114,0.007385524372230428,0.007385524372230428,0.0014771048744460858,0.0,0.023633677991137372,0.011816838995568686,0.013293943870014771,0.005908419497784343,0.007385524372230428,0.0014771048744460858,0.0
188,agentsofshield,0.012211668928086838,0.18453188602442333,0.029850746268656716,0.14382632293080055,0.04613297150610583,0.15061058344640435,0.033921302578018994,0.0407055630936228,0.010854816824966078,0.0027137042062415195,0.037991858887381276,0.037991858887381276,0.037991858887381276,0.029850746268656716,0.036635006784260515,0.018995929443690638,0.014925373134328358,0.0,0.004070556309362279,0.05563093622795115,0.04748982360922659,0.0013568521031207597,0.0,0.016282225237449117,0.0027137042062415195,0.0027137042062415195
