i_doc,doc,Topic 1,Topic 2
401,castlevania2017,1.0,0.0
402,midsomermurders,1.0,0.0
403,fatherted,1.0,0.0
404,sonicx,1.0,0.0
405,qi,0.8333333333333334,0.16666666666666666
406,dragonballgt,1.0,0.0
407,macrossfrontier,1.0,0.0
408,thebackyardigans,1.0,0.0
409,thesmurfs1981,1.0,0.0
410,foodwars,1.0,0.0
411,scandal,0.8333333333333334,0.16666666666666666
412,sliders,1.0,0.0
413,bigcitygreens,1.0,0.0
414,roseanne,0.8333333333333334,0.16666666666666666
415,powerrangersinspace,1.0,0.0
416,samuraisentaishinkenger,1.0,0.0
417,toriko,1.0,0.0
418,duckman,1.0,0.0
419,assassinationclassroom,1.0,0.0
420,captainplanetandtheplaneteers,1.0,0.0
421,cornergas,1.0,0.0
422,lastweektonightwithjohnoliver,1.0,0.0
423,okkoletsbeheroes,1.0,0.0
424,acertainscientificrailgun,1.0,0.0
425,johnnytest,1.0,0.0
426,happydays,1.0,0.0
427,thedreamstone,1.0,0.0
428,primeval,1.0,0.0
429,thecritic,0.8333333333333334,0.16666666666666666
430,gijoearealamericanhero,1.0,0.0
431,demonslayerkimetsunoyaiba,1.0,0.0
432,shamanking,1.0,0.0
433,nyarukocrawlingwithlove,1.0,0.0
434,megaman,1.0,0.0
435,americandragonjakelong,0.8333333333333334,0.16666666666666666
436,thesevendeadlysins,0.8333333333333334,0.16666666666666666
437,princesstutu,1.0,0.0
438,superdimensionfortressmacross,1.0,0.0
439,getterrobo,1.0,0.0
440,lostgirl,0.8333333333333334,0.16666666666666666
441,thepretender,0.8333333333333334,0.16666666666666666
442,freakazoid,1.0,0.0
443,twoandahalfmen,1.0,0.0
444,sekirei,1.0,0.0
445,robinhood,1.0,0.0
446,tsubasareservoirchronicle,1.0,0.0
447,pushingdaisies,1.0,0.0
448,dragonsridersofberk,1.0,0.0
449,swatkats,1.0,0.0
450,amphibia,0.8333333333333334,0.16666666666666666
451,orphanblack,1.0,0.0
452,horriblehistories,1.0,0.0
453,magicknightrayearth,1.0,0.0
454,csimiami,1.0,0.0
455,thesmurfs,1.0,0.0
456,liloandstitchtheseries,1.0,0.0
457,wonderwoman1975,0.8333333333333334,0.16666666666666666
458,kamenriderbuild,1.0,0.0
459,theitcrowd,1.0,0.0
460,ultimatespiderman2012,0.8333333333333334,0.16666666666666666
461,poirot,0.8333333333333334,0.16666666666666666
462,shakugannoshana,1.0,0.0
463,majisukagakuen,1.0,0.0
464,thetwilightzone1985,1.0,0.0
465,ncislosangeles,1.0,0.0
466,k,1.0,0.0
467,beinghumanuk,1.0,0.0
468,symphogear,1.0,0.0
469,celebritydeathmatch,1.0,0.0
470,overlord2012,1.0,0.0
471,ilovelucy,1.0,0.0
472,thegoodies,1.0,0.0
473,whitecollar,1.0,0.0
474,justified,1.0,0.0
475,hogansheroes,1.0,0.0
476,nightcourt,1.0,0.0
477,stormhawks,1.0,0.0
478,thedefenders2017,0.8333333333333334,0.16666666666666666
479,ravemaster,1.0,0.0
480,reborn2004,1.0,0.0
481,rupaulsdragrace,1.0,0.0
482,elchavodelocho,1.0,0.0
483,konosuba,1.0,0.0
484,theclevelandshow,1.0,0.0
485,w817,1.0,0.0
486,powerrangersspd,1.0,0.0
487,sofiathefirst,1.0,0.0
488,kamenriderfourze,1.0,0.0
489,missionimpossible,0.8333333333333334,0.16666666666666666
490,crazyexgirlfriend,1.0,0.0
491,crossange,1.0,0.0
492,prisonbreak,0.8333333333333334,0.16666666666666666
493,chronocrusade,1.0,0.0
494,gilligansisland,0.8333333333333334,0.16666666666666666
495,hayatethecombatbutler,1.0,0.0
496,drstone,0.8333333333333334,0.16666666666666666
497,wandavision,1.0,0.0
498,darkerthanblack,1.0,0.0
499,littlestpetshop2012,1.0,0.0
