i_doc,doc,Topic 1,Topic 2
143,aggressorsofdarkkombat,0.8947368421052632,0.10526315789473684
144,agony2018,0.9310344827586207,0.06896551724137931
145,aground,0.8888888888888888,0.1111111111111111
146,aidynchronicles,0.9375,0.0625
147,aircombat,0.8461538461538461,0.15384615384615385
148,aircontrol,0.9166666666666666,0.08333333333333333
149,airdiver,0.8,0.2
150,airmarty,0.875,0.125
151,airseabattle,0.6470588235294118,0.35294117647058826
152,airzonk,0.8620689655172413,0.13793103448275862
153,airfixdogfighter,0.8214285714285714,0.17857142857142858
154,aisle,0.8666666666666667,0.13333333333333333
155,akamanto,0.875,0.125
156,akatoblue,0.8571428571428571,0.14285714285714285
157,akaikatana,0.8939393939393939,0.10606060606060606
158,akane,0.8113207547169812,0.18867924528301888
159,akanethekunoichi,0.9512195121951219,0.04878048780487805
160,akanesasusekaidekimitoutau,0.9270833333333334,0.07291666666666667
161,akatsukiblitzkampf,0.8872180451127819,0.11278195488721804
162,akibastriphellboundanddebriefed,0.8888888888888888,0.1111111111111111
163,akibastripundeadandundressed,0.9172932330827067,0.08270676691729323
164,alqadimthegeniescurse,0.8529411764705882,0.14705882352941177
165,alabaster,0.8571428571428571,0.14285714285714285
166,aladdincapcom,0.8536585365853658,0.14634146341463414
167,alanwake,0.9084668192219679,0.09153318077803203
168,alanwakesamericannightmare,0.903485254691689,0.09651474530831099
169,albertandotto,0.9444444444444444,0.05555555555555555
170,albinolullaby,0.8888888888888888,0.1111111111111111
171,alchemistcode,0.8804347826086957,0.11956521739130435
172,aleste,0.88,0.12
173,alexkidd,0.9272727272727272,0.07272727272727272
174,alfonzosarcticadventure,0.75,0.25
175,alfredchicken,0.9230769230769231,0.07692307692307693
176,aliceandjoe,0.8333333333333334,0.16666666666666666
177,aliceinthecountryofhearts,0.921875,0.078125
178,aliceinthemirrorsofalbion,0.9583333333333334,0.041666666666666664
179,aliceinwonderland,0.95,0.05
180,alicemadnessreturns,0.8821752265861027,0.11782477341389729
181,alidatheenigmaticgiant,0.9285714285714286,0.07142857142857142
182,alien3thegun,0.8478260869565217,0.15217391304347827
183,alienblackout,0.8461538461538461,0.15384615384615385
184,alienchallenge,0.9117647058823529,0.08823529411764706
185,aliencrush,0.8421052631578947,0.15789473684210525
186,alienisolation,0.8958333333333334,0.10416666666666667
187,alienisolationzenstudios,0.8421052631578947,0.15789473684210525
188,alienlegacy,0.9117647058823529,0.08823529411764706
189,alienquarantine,1.0,0.0
190,aliensoldier,0.8357142857142857,0.16428571428571428
191,alienstorm,0.9523809523809523,0.047619047619047616
192,alienswarm,0.8174603174603174,0.18253968253968253
193,aliensyndrome,0.8787878787878788,0.12121212121212122
194,alientrilogy,0.8214285714285714,0.17857142857142858
195,alienvspredatorcapcom,0.8947368421052632,0.10526315789473684
196,aliens,0.9230769230769231,0.07692307692307693
197,aliensarmageddon,0.7647058823529411,0.23529411764705882
198,aliensextermination,0.813953488372093,0.18604651162790697
199,aliensinfestation,0.75,0.25
200,aliensvspredatorextinction,0.8469387755102041,0.15306122448979592
201,alienszenstudios,0.8235294117647058,0.17647058823529413
202,alisa,0.8235294117647058,0.17647058823529413
203,allofourfriendsaredead,0.8095238095238095,0.19047619047619047
204,allstarfighters,1.0,0.0
205,allwallsmustfall,1.0,0.0
206,allianceofvaliantarms,0.5476190476190477,0.4523809523809524
207,allods,0.75,0.25
208,allodsonline,0.7954545454545454,0.20454545454545456
209,alltynexsecond,0.8032786885245902,0.19672131147540983
210,allunaandbrie,0.9583333333333334,0.041666666666666664
211,alnamnokiba,0.9245283018867925,0.07547169811320754
212,alonetogether,1.0,0.0
213,alphabounce,0.8421052631578947,0.15789473684210525
214,alphaprime,0.8909090909090909,0.10909090909090909
215,alphaprotocol,0.8926014319809069,0.10739856801909307
216,alphadia,0.8902439024390244,0.10975609756097561
217,alphadia2,0.9176470588235294,0.08235294117647059
218,alphadiagenesis,0.9603960396039604,0.039603960396039604
219,alphadiagenesis2,0.8666666666666667,0.13333333333333333
220,alteil,0.8888888888888888,0.1111111111111111
221,alterego1986,0.9279279279279279,0.07207207207207207
222,alteredbeast,0.875,0.125
223,altereddestiny,0.95,0.05
224,altosadventure,0.9333333333333333,0.06666666666666667
225,alundra,0.9261363636363636,0.07386363636363637
226,alundra2,0.9217391304347826,0.0782608695652174
227,alwasawakening,1.0,0.0
228,alwaslegacy,1.0,0.0
229,alwaysrememberme,0.9148936170212766,0.0851063829787234
230,alwayssometimesmonsters,0.910828025477707,0.08917197452229299
231,amagami,0.9447513812154696,0.055248618784530384
232,amagon,0.7441860465116279,0.2558139534883721
233,amazonguardiansofeden,0.8787878787878788,0.12121212121212122
234,amberjourneysbeyond,0.8840579710144928,0.11594202898550725
235,americanmcgeesalice,0.9004524886877828,0.09954751131221719
236,americanracing,0.7222222222222222,0.2777777777777778
237,americantrucksimulator,0.926829268292683,0.07317073170731707
238,amidar,1.0,0.0
239,amihailuindreamland,0.8125,0.1875
240,amnesiaamachineforpigs,0.8940397350993378,0.10596026490066225
241,amnesiarebirth,0.8861788617886179,0.11382113821138211
242,amnesiathedarkdescent,0.9029850746268657,0.09701492537313433
243,amnesiayumenikki,0.8571428571428571,0.14285714285714285
244,amongthesleep,0.8695652173913043,0.13043478260869565
245,amongus,0.8796992481203008,0.12030075187969924
246,amy,0.7924528301886793,0.20754716981132076
247,anairportforalienscurrentlyrunbydogs,0.8571428571428571,0.14285714285714285
248,anelderscrollslegendbattlespire,0.90625,0.09375
249,anakshafemaleassassin,0.9108910891089109,0.0891089108910891
250,anarchyonline,0.8928571428571429,0.10714285714285714
251,anarchyreigns,0.9156626506024096,0.08433734939759036
252,anarcute,0.9545454545454546,0.045454545454545456
253,anatomy,0.8125,0.1875
254,ancestorslegacy,0.8723404255319149,0.1276595744680851
255,ancestorsthehumankindodyssey,0.9375,0.0625
256,anchorhead,0.8426966292134831,0.15730337078651685
257,ancientdomainsofmystery,0.9174603174603174,0.08253968253968254
258,ancientevil,0.8571428571428571,0.14285714285714285
259,ancientromanpowerofdarkside,1.0,0.0
260,ancientwarssparta,0.8571428571428571,0.14285714285714285
261,andeverythingstartedtofall,0.9411764705882353,0.058823529411764705
262,androidhuntera,0.8666666666666667,0.13333333333333333
263,andysapplefarm,0.9411764705882353,0.058823529411764705
264,angelsofdeath,0.7941176470588235,0.20588235294117646
265,angrybirds2,0.9047619047619048,0.09523809523809523
266,angrybirdsepic,0.922077922077922,0.07792207792207792
267,angrybirdsgo,0.8823529411764706,0.11764705882352941
268,angrybirdsstarwars,0.8275862068965517,0.1724137931034483
269,angrybirdstransformers,0.8804347826086957,0.11956521739130435
270,animalcrossing,0.9263622974963182,0.07363770250368189
271,animalcrossing2001,0.9818181818181818,0.01818181818181818
272,animalcrossingcityfolk,0.9583333333333334,0.041666666666666664
273,animalcrossinghappyhomedesigner,0.9672131147540983,0.03278688524590164
274,animalcrossingnewhorizons,0.9529780564263323,0.047021943573667714
275,animalcrossingnewleaf,0.9550561797752809,0.0449438202247191
276,animalcrossingpocketcamp,0.9493670886075949,0.05063291139240506
277,animalcrossingwildworld,1.0,0.0
278,animaljam,0.9640718562874252,0.03592814371257485
279,animalkaiser,0.9242424242424242,0.07575757575757576
280,animalrestaurant,0.9523809523809523,0.047619047619047616
281,animaniacs,0.9107142857142857,0.08928571428571429
282,ann,0.8888888888888888,0.1111111111111111
283,anna,0.8695652173913043,0.13043478260869565
284,annventure,0.9457831325301205,0.05421686746987952
285,anodyne,0.92,0.08
286,anodynetworeturntodust,0.9464285714285714,0.05357142857142857
287,anomalywarzoneearth,0.7352941176470589,0.2647058823529412
288,anotheragameforsocialchange,0.8571428571428571,0.14285714285714285
289,anothercenturysepisode,0.893719806763285,0.10628019323671498
290,anothercode,0.8922155688622755,0.10778443113772455
291,anothermetroid2remake,0.8902439024390244,0.10975609756097561
292,anotherperspective,0.7777777777777778,0.2222222222222222
293,anothersight,0.9375,0.0625
294,answeredprayers,1.0,0.0
295,antarcticadventure,0.9130434782608695,0.08695652173913043
296,antarctica88,0.7619047619047619,0.23809523809523808
297,anthem2019,0.8583333333333333,0.14166666666666666
298,antiaircraft,0.6666666666666666,0.3333333333333333
299,antiidlethegame,0.9133858267716536,0.08661417322834646
300,antichamber,0.9534883720930233,0.046511627906976744
301,anticipation,0.9090909090909091,0.09090909090909091
302,antihero,0.7916666666666666,0.20833333333333334
303,antimatterdimensions,0.8863636363636364,0.11363636363636363
304,antonballdeluxe,1.0,0.0
305,anvilofdawn,1.0,0.0
306,aooni,0.8888888888888888,0.1111111111111111
307,aolastar,0.9354838709677419,0.06451612903225806
308,apeescape,0.8945454545454545,0.10545454545454545
309,apeout,0.8,0.2
310,aperturehandlab,1.0,0.0
311,apexlegends,0.8603351955307262,0.13966480446927373
312,apidya,0.8636363636363636,0.13636363636363635
313,apocalypse,0.8068181818181818,0.19318181818181818
314,apotheon,0.9242424242424242,0.07575757575757576
315,aquacube,0.9230769230769231,0.07692307692307693
316,aquarhapsody,0.7894736842105263,0.21052631578947367
317,aquanox,0.8444444444444444,0.15555555555555556
318,aquapazza,0.9245283018867925,0.07547169811320754
319,aquaria,0.9528795811518325,0.04712041884816754
320,arnosurgeodetoanunbornstar,0.9259259259259259,0.07407407407407407
321,artonelicoqogaknellofarciel,0.9352941176470588,0.06470588235294118
322,arafell,0.875,0.125
323,aragami,0.9112903225806451,0.08870967741935484
324,aralon,0.85,0.15
325,araya,1.0,0.0
326,arcangle,0.9019607843137255,0.09803921568627451
327,arcrisefantasia,0.9049773755656109,0.09502262443438914
328,arcstylebaseball3d,0.9615384615384616,0.038461538461538464
329,arcthelad,0.91,0.09
330,arctheladtwilightofthespirits,0.9271523178807947,0.0728476821192053
331,arcadeamerica,0.9130434782608695,0.08695652173913043
332,arcadiaorderofthebit,0.9166666666666666,0.08333333333333333
333,arcaea,0.9306930693069307,0.06930693069306931
334,arcanafamiglia,0.9397590361445783,0.060240963855421686
335,arcane,0.9333333333333333,0.06666666666666667
336,arcanumofsteamworksandmagickobscura,0.9134808853118712,0.08651911468812877
337,archimedeandynasty,0.8333333333333334,0.16666666666666666
338,archon,0.8787878787878788,0.12121212121212122
339,ardylightfoot,0.9230769230769231,0.07692307692307693
340,area51,0.8253968253968254,0.1746031746031746
341,arenaoffate,0.875,0.125
342,arenaofvalor,0.918918918918919,0.08108108108108109
343,arenaxlsm,0.8378378378378378,0.16216216216216217
344,aresextinctionagenda,0.8181818181818182,0.18181818181818182
345,ariseasimplestory,0.9230769230769231,0.07692307692307693
346,arisenchroniclesofvarnagal,1.0,0.0
347,arizonasunshine,0.7,0.3
348,arkandianlegends,0.9473684210526315,0.05263157894736842
349,arkanoid,0.9411764705882353,0.058823529411764705
350,arkhamhorrormothersembrace,0.9,0.1
351,arknights,0.9230769230769231,0.07692307692307693
352,armageddonmud,0.9074074074074074,0.09259259259259259
353,armedanddangerous,0.8793103448275862,0.1206896551724138
354,armedanddelirious,0.8411214953271028,0.1588785046728972
355,armedpolicebatrider,0.8586956521739131,0.14130434782608695
356,armedwithwings,0.9473684210526315,0.05263157894736842
357,armello,0.9333333333333333,0.06666666666666667
358,armiesofexigo,0.8227848101265823,0.17721518987341772
359,armikrog,0.95,0.05
360,armillo,0.9375,0.0625
361,armorbattle,0.6,0.4
362,armoredcore,0.8867924528301887,0.11320754716981132
363,armoredcore4,0.8947368421052632,0.10526315789473684
364,armoredcoreforanswer,0.8395061728395061,0.16049382716049382
365,armoredcorenexus,0.9642857142857143,0.03571428571428571
366,armoredcorev,0.8970588235294118,0.10294117647058823
367,armoredcoreverdictday,0.92,0.08
368,armoredhuntergunhound,0.7346938775510204,0.2653061224489796
369,armortale,0.9090909090909091,0.09090909090909091
370,armoryandmachine,0.8795180722891566,0.12048192771084337
371,armyoftentacles,0.9473684210526315,0.05263157894736842
372,armyoftwo,0.8614457831325302,0.13855421686746988
373,arodius,0.875,0.125
374,aroundtheworldin80days,0.8181818181818182,0.18181818181818182
375,artacademy,0.8666666666666667,0.13333333333333333
376,artoffighting,0.9587155963302753,0.04128440366972477
377,artstyle,0.8,0.2
378,arthursnightmare,0.9310344827586207,0.06896551724137931
379,artifact,0.8846153846153846,0.11538461538461539
380,artifactadventure,0.9411764705882353,0.058823529411764705
381,artilleryduel,0.6153846153846154,0.38461538461538464
382,arxfatalis,0.9090909090909091,0.09090909090909091
383,aryandthesecretofseasons,0.9642857142857143,0.03571428571428571
384,arzea,0.9230769230769231,0.07692307692307693
385,ascentcrashlanding,0.8571428571428571,0.14285714285714285
386,asdivinecross,0.9574468085106383,0.0425531914893617
387,asdivinehearts,0.9489795918367347,0.05102040816326531
388,ashen,0.8888888888888888,0.1111111111111111
389,asheronscall,0.9195402298850575,0.08045977011494253
390,ashesofthesingularity,0.75,0.25
391,assassinblue,0.9,0.1
392,assassinscreedaltairschronicles,0.8695652173913043,0.13043478260869565
393,assassinscreedbrotherhood,0.9261603375527426,0.07383966244725738
394,assassinscreedfreedomcry,0.96,0.04
395,assassinscreedi,0.9378378378378378,0.062162162162162166
396,assassinscreedii,0.9250871080139372,0.07491289198606271
397,assassinscreediii,0.9188191881918819,0.08118081180811808
398,assassinscreediiiliberation,0.900709219858156,0.09929078014184398
399,assassinscreedivblackflag,0.9377777777777778,0.06222222222222222
400,assassinscreedodyssey,0.9215328467153284,0.07846715328467153
401,assassinscreedrebellion,0.875,0.125
402,assassinscreedrevelations,0.9355828220858896,0.06441717791411043
403,assassinscreedrogue,0.9220183486238532,0.0779816513761468
404,assassinscreedsyndicate,0.9377289377289377,0.06227106227106227
405,assassinscreedunity,0.9382239382239382,0.06177606177606178
406,assassinscreedvalhalla,0.9315476190476191,0.06845238095238096
407,assaultondarkathena,0.9487179487179487,0.05128205128205128
408,assaultonvampireisland,0.8181818181818182,0.18181818181818182
409,assaultretribution,0.75,0.25
410,assaultsuitsvalken,0.7792207792207793,0.22077922077922077
411,assettocorsa,0.9523809523809523,0.047619047619047616
412,astal,0.9642857142857143,0.03571428571428571
413,astalontearsoftheearth,0.95,0.05
414,astebreed,0.9019607843137255,0.09803921568627451
415,astekaiitemplodelsol,0.9117647058823529,0.08823529411764706
416,asterixandthegreatrescue,0.7931034482758621,0.20689655172413793
417,asterixandthemagiccarpet,0.7,0.3
418,asterixoperationgetafix,0.625,0.375
419,asteroids,0.8392857142857143,0.16071428571428573
420,astrasuperstars,0.8918918918918919,0.10810810810810811
421,astralchain,0.9357798165137615,0.06422018348623854
422,astroblaster,0.7142857142857143,0.2857142857142857
423,astrobotrescuemission,0.8571428571428571,0.14285714285714285
424,astroboyomegafactor,0.8571428571428571,0.14285714285714285
425,astroempires,0.9777777777777777,0.022222222222222223
426,astromarinecorps,0.9047619047619048,0.09523809523809523
427,astrosplayroom,0.9090909090909091,0.09090909090909091
428,astyanax,0.9259259259259259,0.07407407407407407
429,asuka120percent,0.921875,0.078125
430,asuraswrath,0.935064935064935,0.06493506493506493
431,atdeadofnight,0.8947368421052632,0.10526315789473684
432,atnightinapartythewhisperofthesea,0.967741935483871,0.03225806451612903
433,atthecarnival,0.9696969696969697,0.030303030303030304
434,ataribasketball,0.8,0.2
435,atelier,0.8894736842105263,0.11052631578947368
436,atelieranniealchemistsofseraisland,0.9489795918367347,0.05102040816326531
437,atelierayeshathealchemistofdusk,0.9166666666666666,0.08333333333333333
438,ateliereschaandlogyalchemistsofthedusksky,0.9117647058823529,0.08823529411764706
439,atelierfiristhealchemistandthemysteriousjourney,0.9508196721311475,0.04918032786885246
440,atelieriris2theazothofdestiny,0.9236641221374046,0.07633587786259542
441,atelieriris3grandphantasm,0.9487179487179487,0.05128205128205128
442,atelieririseternalmana,0.9583333333333334,0.041666666666666664
443,atelierluluathescionofarland,0.9285714285714286,0.07142857142857142
444,atelierlydieandsuellethealchemistsandthemysteriouspaintings,0.9550561797752809,0.0449438202247191
445,ateliermerurutheapprenticeofarland,0.9230769230769231,0.07692307692307693
446,atelierroronathealchemistofarland,0.8902439024390244,0.10975609756097561
447,atelierryza2lostlegendsandthesecretfairy,0.8974358974358975,0.10256410256410256
448,atelierryzaeverdarknessandthesecrethideout,0.9538461538461539,0.046153846153846156
449,ateliershalliealchemistsofthedusksea,0.9294117647058824,0.07058823529411765
450,ateliersophiethealchemistofthemysteriousbook,0.9423076923076923,0.057692307692307696
451,ateliertotoritheadventurerofarland,0.9516129032258065,0.04838709677419355
452,athena,0.927710843373494,0.07228915662650602
453,athenaawakeningfromtheordinarylife,0.9347826086956522,0.06521739130434782
454,atlanticaonline,0.9047619047619048,0.09523809523809523
455,atlantis,0.9,0.1
456,atlantisnonazo,0.8571428571428571,0.14285714285714285
457,atlantisthelostempire,0.8,0.2
458,atlantisunderwatertycoon,0.8947368421052632,0.10526315789473684
459,atlasreactor,0.8571428571428571,0.14285714285714285
460,ato,0.9375,0.0625
461,atomrpg,0.9009009009009009,0.0990990990990991
462,atomzombiesmasher,0.7733333333333333,0.22666666666666666
463,atomicbomberman,0.8823529411764706,0.11764705882352941
464,atomicheart,0.8571428571428571,0.14285714285714285
465,atomicrunnerchelnov,0.8947368421052632,0.10526315789473684
466,atomicsociety,1.0,0.0
467,attackoftheearthlings,0.9375,0.0625
468,attackofthemutantpenguins,0.8285714285714286,0.17142857142857143
469,attackontitan2016,0.9375,0.0625
470,attackthelight,0.975609756097561,0.024390243902439025
471,ausable,0.875,0.125
472,audiosurf,0.925,0.075
473,aura,0.9122807017543859,0.08771929824561403
474,aurakingdom,0.91,0.09
475,aurora4x,0.725,0.275
476,auroraadventure,0.6666666666666666,0.3333333333333333
477,avadon,0.8727272727272727,0.12727272727272726
478,avaloncode,0.9085365853658537,0.09146341463414634
479,avarice,0.8627450980392157,0.13725490196078433
480,avatar,1.0,0.0
481,avatarthelastairbender,0.9069767441860465,0.09302325581395349
482,avatarthelastairbenderintotheinferno,0.6666666666666666,0.3333333333333333
483,avatarthelastairbendertheburningearth,0.8181818181818182,0.18181818181818182
484,avengingspirit,0.8837209302325582,0.11627906976744186
485,avernum,0.8928571428571429,0.10714285714285714
486,aveyond,0.9366197183098591,0.06338028169014084
487,aviaryattorney,0.9047619047619048,0.09523809523809523
488,avo,1.0,0.0
489,avoidthenoid,0.8235294117647058,0.17647058823529413
490,awesomepossumkicksdrmachinosbutt,0.9767441860465116,0.023255813953488372
491,awesomenauts,0.9044585987261147,0.09554140127388536
492,axelay,0.8125,0.1875
493,axiomverge,0.8992248062015504,0.10077519379844961
494,axiomverge2,0.86,0.14
495,axisandallies,0.7058823529411765,0.29411764705882354
496,ayakashighostguild,0.8809523809523809,0.11904761904761904
497,ayakashiromancereborn,0.9402985074626866,0.05970149253731343
498,ayitithecostoflife,0.9411764705882353,0.058823529411764705
499,ayotheclown,0.8863636363636364,0.11363636363636363
500,azraelstear,0.9090909090909091,0.09090909090909091
501,aztecwars,0.7307692307692307,0.2692307692307692
502,azurlane,0.9322033898305084,0.06779661016949153
503,azuredreams,0.9337349397590361,0.06626506024096386
504,azurestrikergunvolt,0.8983050847457628,0.1016949152542373
505,azurestrikergunvolt2,0.9247311827956989,0.07526881720430108
506,azurestrikergunvolt3,1.0,0.0
507,azurestrikergunvoltseries,0.8842975206611571,0.11570247933884298
508,bcsquestfortires,0.8888888888888888,0.1111111111111111
509,below,0.9722222222222222,0.027777777777777776
510,biofreaks,0.86,0.14
511,bios,0.5714285714285714,0.42857142857142855
512,bob,0.7142857142857143,0.2857142857142857
513,bssupermariousa,0.8275862068965517,0.1724137931034483
514,babaisyou,0.9090909090909091,0.09090909090909091
515,babiesdreamofdeadworlds,1.0,0.0
516,babyfelixhalloween,0.926829268292683,0.07317073170731707
517,babysitterbloodbath,0.8636363636363636,0.13636363636363635
518,back4blood,0.8292682926829268,0.17073170731707318
519,backin1995,0.7692307692307693,0.23076923076923078
520,backtobed,1.0,0.0
521,backtothefuture1986,0.8947368421052632,0.10526315789473684
522,backtothefuture1989,0.84375,0.15625
523,backtothefuturepartiiandiii,0.8571428571428571,0.14285714285714285
524,backtothefuturethegame,0.932475884244373,0.06752411575562701
525,backtothefuturezenstudios,0.8,0.2
526,backyardsports,0.9496402877697842,0.050359712230215826
527,baconmananadventure,0.8235294117647058,0.17647058823529413
