i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4
55,tengentoppagurrenlagann,0.11192660550458716,0.43669724770642204,0.43761467889908257,0.013761467889908258
56,lost,0.11428571428571428,0.47096774193548385,0.4064516129032258,0.008294930875576038
57,charmed1998,0.1166044776119403,0.4458955223880597,0.4253731343283582,0.012126865671641791
58,thepowerpuffgirls,0.1205607476635514,0.44205607476635517,0.4327102803738318,0.004672897196261682
59,criminalminds,0.12258687258687259,0.4922779922779923,0.37934362934362936,0.005791505791505791
60,thebigbangtheory,0.11487758945386065,0.4698681732580038,0.4133709981167608,0.0018832391713747645
61,bones,0.13092979127134724,0.47248576850094876,0.3889943074003795,0.007590132827324478
62,dannyphantom,0.11649580615097857,0.43988816402609504,0.43522833178005593,0.008387698042870456
63,house,0.11747572815533981,0.49029126213592233,0.38349514563106796,0.008737864077669903
64,rugrats,0.12609117361784675,0.4684772065955383,0.40252182347235693,0.002909796314258002
65,berserk,0.11740890688259109,0.39979757085020245,0.46558704453441296,0.01720647773279352
66,stargateatlantis,0.11403508771929824,0.449317738791423,0.4239766081871345,0.012670565302144249
67,souleater,0.09719438877755511,0.43987975951903807,0.45090180360721444,0.012024048096192385
68,animaniacs,0.1462925851703407,0.44589178356713427,0.4028056112224449,0.00501002004008016
69,csi,0.1211519364448858,0.48659384309831183,0.3902681231380338,0.0019860973187686196
70,totaldrama,0.12202380952380952,0.4444444444444444,0.42956349206349204,0.003968253968253968
71,rickandmorty,0.109284332688588,0.44874274661508706,0.4332688588007737,0.008704061895551257
72,heroes,0.11078140454995054,0.4530168150346192,0.42631058358061324,0.009891196834817012
73,farscape,0.12771996215704826,0.4181646168401135,0.44370860927152317,0.010406811731315043
74,transformersanimated,0.1027944111776447,0.469061876247505,0.4221556886227545,0.005988023952095809
75,dragonball,0.12729026036644167,0.4059787849566056,0.4532304725168756,0.013500482160077145
76,glee,0.08990011098779134,0.4961154273029967,0.40843507214206437,0.005549389567147614
77,codenamekidsnextdoor,0.11921182266009853,0.4522167487684729,0.42561576354679803,0.002955665024630542
78,sesamestreet,0.14330543933054393,0.44037656903765693,0.41527196652719667,0.0010460251046025104
79,theloudhouse,0.11891891891891893,0.46594594594594596,0.41405405405405404,0.001081081081081081
80,theflash2014,0.10223642172523961,0.4728434504792332,0.41214057507987223,0.012779552715654952
81,yuyuhakusho,0.10953346855983773,0.4330628803245436,0.4432048681541582,0.014198782961460446
82,startrekenterprise,0.11825726141078838,0.4533195020746888,0.41804979253112035,0.01037344398340249
83,mightymorphinpowerrangers,0.13382507903055849,0.4457323498419389,0.41622760800842995,0.004214963119072708
84,acertainmagicalindex,0.09607438016528926,0.4225206611570248,0.46797520661157027,0.013429752066115703
85,ducktales2017,0.12089077412513255,0.48038176033934255,0.3934252386002121,0.005302226935312832
86,puellamagimadokamagica,0.10359869138495092,0.4089422028353326,0.4678298800436205,0.019629225736095966
87,batmanthebraveandthebold,0.12618296529968454,0.47003154574132494,0.39957939011566773,0.004206098843322818
88,invaderzim,0.12417582417582418,0.44945054945054946,0.4197802197802198,0.006593406593406593
89,batmanbeyond,0.10295728368017525,0.47535596933187296,0.41621029572836804,0.00547645125958379
90,swordartonline,0.12205567451820129,0.4603854389721627,0.40364025695931477,0.013918629550321198
91,lawandorderspecialvictimsunit,0.14220183486238533,0.5022935779816514,0.3532110091743119,0.0022935779816513763
92,attackontitan,0.11134676564156946,0.4188759278897137,0.4528101802757158,0.016967126193001062
93,dexterslaboratory,0.11816192560175055,0.44529540481400437,0.43544857768052514,0.0010940919037199124
94,montypythonsflyingcircus,0.12192393736017897,0.4753914988814318,0.3982102908277405,0.0044742729306487695
95,jojosbizarreadventure,0.11051502145922747,0.4227467811158798,0.44742489270386265,0.019313304721030045
96,starwarstheclonewars,0.13052858683926646,0.45091693635382957,0.4099244875943905,0.008629989212513484
97,rurounikenshin,0.09851088201603665,0.43871706758304696,0.45017182130584193,0.012600229095074456
98,thirtyrock,0.11968680089485459,0.4966442953020134,0.37919463087248323,0.0044742729306487695
99,jackiechanadventures,0.12013348164627363,0.4482758620689655,0.42269187986651835,0.008898776418242492
100,cowboybebop,0.10855263157894737,0.46600877192982454,0.41885964912280704,0.006578947368421052
101,theofficeus,0.1152073732718894,0.521889400921659,0.35944700460829493,0.0034562211981566822
102,thegrimadventuresofbillyandmandy,0.1334056399132321,0.4240780911062907,0.43817787418655096,0.004338394793926247
103,darkwingduck,0.11797133406835722,0.45424476295479604,0.42337375964718854,0.004410143329658214
104,daredevil2015,0.0970414201183432,0.5230769230769231,0.3739644970414201,0.005917159763313609
105,starwarsrebels,0.10285714285714286,0.504,0.38057142857142856,0.012571428571428572
106,tinytoonadventures,0.1404303510758777,0.4360135900339751,0.420158550396376,0.0033975084937712344
107,seinfeld,0.13555291319857313,0.4875148632580262,0.3745541022592152,0.0023781212841854932
108,mash,0.1368421052631579,0.4888888888888889,0.3707602339181287,0.0035087719298245615
109,ducktales1987,0.12694877505567928,0.4576837416481069,0.4131403118040089,0.0022271714922048997
110,slayers,0.10011641443538999,0.42840512223515714,0.4540162980209546,0.017462165308498253
111,twentyfour,0.1344019728729963,0.528976572133169,0.33045622688039455,0.006165228113440197
112,frasier,0.12354312354312354,0.46386946386946387,0.40792540792540793,0.004662004662004662
113,arrow,0.12441314553990611,0.4413145539906103,0.42488262910798125,0.009389671361502348
114,miraculousladybug,0.10208816705336426,0.4025522041763341,0.48259860788863107,0.012761020881670533
115,bobsburgers,0.11510791366906475,0.513189448441247,0.3669064748201439,0.004796163069544364
116,marriedwithchildren,0.11411764705882353,0.5070588235294118,0.3788235294117647,0.0
117,killlakill,0.10011641443538999,0.4447031431897555,0.4435389988358556,0.011641443538998836
118,arthur,0.137546468401487,0.43742255266418834,0.4250309789343247,0.0
119,chuck,0.08445532435740515,0.5152998776009792,0.3929008567931457,0.0073439412484700125
120,blakesseven,0.1180637544273908,0.4557260920897285,0.4179456906729634,0.008264462809917356
121,theamazingworldofgumball,0.13279445727482678,0.45958429561200925,0.4053117782909931,0.0023094688221709007
122,mythbusters,0.12974296205630356,0.4847001223990208,0.3806609547123623,0.004895960832313341
123,blackadder,0.10427135678391959,0.5251256281407035,0.36683417085427134,0.0037688442211055275
124,rockosmodernlife,0.13975903614457832,0.45180722891566266,0.4072289156626506,0.0012048192771084338
125,beastwars,0.12985436893203883,0.45995145631067963,0.4053398058252427,0.0048543689320388345
126,parksandrecreation,0.11889862327909888,0.5043804755944932,0.376720901126408,0.0
127,samuraijack,0.11557177615571776,0.4367396593673966,0.4391727493917275,0.00851581508515815
128,yugiohgx,0.09619952494061758,0.4584323040380047,0.43824228028503565,0.007125890736342043
129,ededdneddy,0.13493975903614458,0.4674698795180723,0.39518072289156625,0.0024096385542168677
130,cheers,0.1008827238335435,0.5220680958385876,0.37578814627994955,0.0012610340479192938
131,dragonballsuper,0.10485933503836317,0.4194373401534527,0.45652173913043476,0.01918158567774936
132,haruhisuzumiya,0.09137055837563451,0.434010152284264,0.46446700507614214,0.01015228426395939
133,recess,0.10492227979274611,0.5025906735751295,0.38860103626943004,0.0038860103626943004
134,yugioh5ds,0.10272277227722772,0.4443069306930693,0.4344059405940594,0.018564356435643563
135,mobilesuitgundamwing,0.1277139208173691,0.4367816091954023,0.421455938697318,0.0140485312899106
136,onceuponatime,0.09271523178807947,0.44900662251655626,0.447682119205298,0.010596026490066225
137,caseclosed,0.11809045226130653,0.4371859296482412,0.4371859296482412,0.007537688442211055
138,itsalwayssunnyinphiladelphia,0.11802030456852793,0.5152284263959391,0.366751269035533,0.0
139,tokyoghoul,0.09290322580645162,0.4232258064516129,0.472258064516129,0.011612903225806452
140,heyarnold,0.11264080100125157,0.4655819774718398,0.42052565707133915,0.0012515644555694619
141,hunterxhunter,0.10125,0.43375,0.44625,0.01875
142,sherlock,0.09864864864864865,0.518918918918919,0.377027027027027,0.005405405405405406
143,kaguyasamaloveiswar,0.07806191117092867,0.49663526244952894,0.42126514131897713,0.004037685060565276
144,fringe,0.09899749373433583,0.4799498746867168,0.41353383458646614,0.007518796992481203
145,thewestwing,0.1174934725848564,0.5365535248041775,0.34073107049608353,0.005221932114882507
146,kaeloo,0.10061349693251534,0.45153374233128835,0.4441717791411043,0.0036809815950920245
147,psych,0.12388250319284802,0.5134099616858238,0.3614303959131545,0.001277139208173691
148,mobilesuitgundam00,0.11168831168831168,0.43766233766233764,0.44025974025974024,0.01038961038961039
149,codelyoko,0.10850801479654747,0.44266337854500615,0.44143033292231815,0.007398273736128237
150,lawandorder,0.15363128491620112,0.49441340782122906,0.35195530726256985,0.0
151,csiny,0.13026819923371646,0.4840357598978289,0.3818646232439336,0.0038314176245210726
152,youngjustice,0.12291933418693982,0.44174135723431496,0.4327784891165173,0.002560819462227913
153,arresteddevelopment,0.11288180610889774,0.5166002656042497,0.36786188579017265,0.0026560424966799467
154,themuppetshow,0.127129750982962,0.4836173001310616,0.38663171690694625,0.002621231979030144
155,mobilesuitgundam,0.1358695652173913,0.43478260869565216,0.41847826086956524,0.010869565217391304
156,supermantheanimatedseries,0.11895424836601307,0.45751633986928103,0.4130718954248366,0.01045751633986928
157,teentitansgo,0.12239583333333333,0.4778645833333333,0.3984375,0.0013020833333333333
158,malcolminthemiddle,0.10026385224274406,0.5224274406332454,0.3733509234828496,0.00395778364116095
159,digimonadventure,0.1211340206185567,0.4420103092783505,0.43170103092783507,0.005154639175257732
160,blacklagoon,0.11294765840220386,0.45867768595041325,0.4201101928374656,0.008264462809917356
161,hellsing,0.1,0.4352112676056338,0.4507042253521127,0.014084507042253521
162,teenagemutantninjaturtles2003,0.12403100775193798,0.479328165374677,0.39147286821705424,0.00516795865633075
163,daria,0.10405405405405406,0.5094594594594595,0.38513513513513514,0.0013513513513513514
164,trueblood,0.10512129380053908,0.48921832884097033,0.39892183288409705,0.006738544474393531
165,torchwood,0.10290237467018469,0.4551451187335092,0.43271767810026385,0.009234828496042216
166,ghostintheshellstandalonecomplex,0.11972789115646258,0.46938775510204084,0.40408163265306124,0.006802721088435374
167,castle,0.13268156424581007,0.4818435754189944,0.3840782122905028,0.0013966480446927375
168,thetransformers,0.11973684210526316,0.4710526315789474,0.4052631578947368,0.003947368421052632
169,merlin2008,0.10695187165775401,0.4411764705882353,0.4344919786096257,0.017379679144385027
170,breakingbad,0.1418732782369146,0.5082644628099173,0.34297520661157027,0.006887052341597796
171,teenagemutantninjaturtles2012,0.11096256684491979,0.516042780748663,0.3689839572192513,0.004010695187165776
172,ben10,0.1272965879265092,0.4435695538057743,0.42650918635170604,0.0026246719160104987
173,that70sshow,0.10504201680672269,0.4957983193277311,0.3949579831932773,0.004201680672268907
174,garfieldandfriends,0.12017167381974249,0.4949928469241774,0.38197424892703863,0.002861230329041488
175,brooklynninenine,0.1062937062937063,0.5104895104895105,0.37622377622377623,0.006993006993006993
176,dexter,0.11174785100286533,0.5171919770773639,0.3667621776504298,0.004297994269340974
177,reboot,0.12482853223593965,0.4663923182441701,0.40329218106995884,0.0054869684499314125
178,thegoldengirls,0.10571428571428572,0.49714285714285716,0.39714285714285713,0.0
179,sheraandtheprincessesofpower,0.08888888888888889,0.44166666666666665,0.46111111111111114,0.008333333333333333
180,transformersprime,0.13873626373626374,0.4409340659340659,0.4107142857142857,0.009615384615384616
181,trigun,0.08923512747875353,0.4603399433427762,0.44192634560906513,0.0084985835694051
182,saintseiya,0.10586552217453506,0.40486409155937053,0.46924177396280403,0.020028612303290415
183,rosarioplusvampire,0.08442503639010189,0.4163027656477438,0.48326055312954874,0.01601164483260553
184,thesopranos,0.09826589595375723,0.5173410404624278,0.37716763005780346,0.0072254335260115606
185,teenagemutantninjaturtles1987,0.1348314606741573,0.46769662921348315,0.39747191011235955,0.0
186,theflintstones,0.1388499298737728,0.48246844319775595,0.37727910238429174,0.001402524544179523
187,thomasandfriends,0.103397341211226,0.5465288035450517,0.34711964549483015,0.0029542097488921715
188,agentsofshield,0.1112618724559023,0.4789687924016282,0.4043419267299864,0.005427408412483039
189,leverage,0.14306569343065692,0.4686131386861314,0.38686131386861317,0.00145985401459854
190,archer,0.14104372355430184,0.4330042313117066,0.4217207334273625,0.004231311706629055
191,xenawarriorprincess,0.09065550906555091,0.4769874476987448,0.4198047419804742,0.012552301255230125
192,digimontamers,0.10841654778887304,0.44079885877318115,0.44079885877318115,0.009985734664764621
193,theadventuresofjimmyneutronboygenius,0.11141678129298486,0.4924346629986245,0.3947730398899587,0.001375515818431912
194,thespectacularspiderman,0.09388971684053651,0.4977645305514158,0.4083457526080477,0.0
195,grimm,0.10215827338129496,0.441726618705036,0.4460431654676259,0.010071942446043165
196,inuyasha,0.0935672514619883,0.42105263157894735,0.4722222222222222,0.013157894736842105
197,fostershomeforimaginaryfriends,0.11637931034482758,0.5,0.3807471264367816,0.0028735632183908046
198,supergirl2015,0.0861812778603269,0.4918276374442793,0.413075780089153,0.008915304606240713
199,therealghostbusters,0.13629842180774748,0.46915351506456243,0.3916786226685796,0.0028694404591104736
200,thetwilightzone1959,0.1225071225071225,0.43447293447293445,0.4358974358974359,0.007122507122507123
201,fullmetalpanic,0.09831460674157304,0.4452247191011236,0.44803370786516855,0.008426966292134831
202,mynameisearl,0.12322946175637393,0.48158640226628896,0.3909348441926346,0.00424929178470255
203,jag,0.14198473282442747,0.4916030534351145,0.35877862595419846,0.007633587786259542
204,legendsoftomorrow,0.1031390134529148,0.47234678624813153,0.414050822122571,0.01046337817638266
205,personofinterest,0.13478260869565217,0.45072463768115945,0.4072463768115942,0.007246376811594203
206,robotchicken,0.1436388508891929,0.41997264021887826,0.42818057455540354,0.008207934336525308
207,dangermouse,0.1347517730496454,0.46808510638297873,0.39574468085106385,0.0014184397163120568
208,starvstheforcesofevil,0.10157367668097282,0.40915593705293274,0.47639484978540775,0.012875536480686695
209,therenandstimpyshow,0.14962962962962964,0.4725925925925926,0.37333333333333335,0.0044444444444444444
210,doug,0.10298507462686567,0.508955223880597,0.3880597014925373,0.0
211,chipndalerescuerangers,0.14782608695652175,0.427536231884058,0.42318840579710143,0.0014492753623188406
212,ourmissbrooks,0.11504424778761062,0.4690265486725664,0.41297935103244837,0.0029498525073746312
213,madmen,0.11975116640746501,0.5147744945567652,0.36391912908242613,0.0015552099533437014
214,winxclub,0.08858858858858859,0.42492492492492495,0.47597597597597596,0.010510510510510511
215,baccano,0.07772795216741404,0.4977578475336323,0.40956651718983555,0.014947683109118086
216,ahmygoddess,0.0916030534351145,0.40610687022900765,0.4916030534351145,0.010687022900763359
217,gintama,0.10670731707317073,0.4649390243902439,0.4222560975609756,0.006097560975609756
218,aquateenhungerforce,0.1172106824925816,0.49258160237388726,0.38724035608308605,0.002967359050445104
219,twinpeaks,0.10741301059001512,0.5083207261724659,0.3751891074130106,0.009077155824508321
220,boardwalkempire,0.13302752293577982,0.5336391437308868,0.3318042813455658,0.0015290519877675841
221,monk,0.14444444444444443,0.4650793650793651,0.3888888888888889,0.0015873015873015873
222,wanderoveryonder,0.09076923076923077,0.48307692307692307,0.4230769230769231,0.003076923076923077
223,ouranhighschoolhostclub,0.059900166389351084,0.47753743760399336,0.454242928452579,0.008319467554076539
224,claymore,0.09287925696594428,0.4473684210526316,0.44891640866873067,0.010835913312693499
225,dollhouse,0.10252365930599369,0.5157728706624606,0.37381703470031546,0.007886435331230283
226,thefreshprinceofbelair,0.09451219512195122,0.5228658536585366,0.38109756097560976,0.001524390243902439
227,coldcase,0.11345218800648298,0.513776337115073,0.3695299837925446,0.0032414910858995136
228,theworldgodonlyknows,0.07564296520423601,0.46444780635400906,0.4462934947049924,0.01361573373676248
229,gotham,0.11477987421383648,0.5141509433962265,0.3694968553459119,0.0015723270440251573
230,happyheroes,0.14088820826952528,0.4211332312404288,0.43644716692189894,0.0015313935681470138
231,warehouse13,0.09912536443148688,0.4912536443148688,0.40233236151603496,0.007288629737609329
232,xiaolinshowdown,0.12995245641838352,0.48019017432646594,0.38510301109350237,0.004754358161648178
233,fruitsbasket,0.0512396694214876,0.4743801652892562,0.4644628099173554,0.009917355371900827
234,icarly,0.09828393135725429,0.5179407176287052,0.3837753510140406,0.0
235,beavisandbutthead,0.1171875,0.509375,0.36875,0.0046875
236,veronicamars,0.12202852614896989,0.4896988906497623,0.38510301109350237,0.003169572107765452
237,burnnotice,0.11658456486042693,0.49589490968801314,0.38095238095238093,0.006568144499178982
238,kaizokusentaigokaiger,0.12183544303797468,0.47310126582278483,0.39556962025316456,0.00949367088607595
239,revolutionarygirlutena,0.07974481658692185,0.44976076555023925,0.4609250398724083,0.009569377990430622
240,fatezero,0.0875,0.459375,0.4359375,0.0171875
241,ben10omniverse,0.10584518167456557,0.4786729857819905,0.4075829383886256,0.007898894154818325
242,mobilefighterggundam,0.1270096463022508,0.4292604501607717,0.4292604501607717,0.014469453376205787
243,pantyandstockingwithgarterbelt,0.10849056603773585,0.449685534591195,0.43553459119496857,0.006289308176100629
244,thepenguinsofmadagascar,0.14006024096385541,0.5,0.35843373493975905,0.0015060240963855422
245,sabrinatheteenagewitch,0.12417218543046357,0.46357615894039733,0.4056291390728477,0.006622516556291391
246,wizardsofwaverlyplace,0.08945686900958466,0.5,0.402555910543131,0.007987220447284345
247,digimonadventure02,0.11180124223602485,0.44565217391304346,0.43788819875776397,0.004658385093167702
248,thewire,0.14745762711864407,0.45932203389830506,0.38813559322033897,0.005084745762711864
249,sgtfrog,0.1043613707165109,0.43302180685358255,0.45482866043613707,0.00778816199376947
250,murdochmysteries,0.12175324675324675,0.5016233766233766,0.375,0.0016233766233766235
251,xmenevolution,0.0736,0.5088,0.4176,0.0
252,metalocalypse,0.07643312101910828,0.5143312101910829,0.4012738853503185,0.007961783439490446
253,lexx,0.1125,0.4171875,0.4546875,0.015625
254,tenchimuyo,0.09576138147566719,0.41130298273155413,0.4772370486656201,0.015698587127158554
255,fistofthenorthstar,0.11831442463533225,0.4213938411669368,0.4473257698541329,0.012965964343598054
256,batman1966,0.11075441412520064,0.4767255216693419,0.40770465489566615,0.004815409309791332
257,misskobayashisdragonmaid,0.10355987055016182,0.42718446601941745,0.4563106796116505,0.012944983818770227
258,gilmoregirls,0.07179487179487179,0.5230769230769231,0.4017094017094017,0.003418803418803419
259,ben10alienforce,0.09831029185867896,0.4500768049155146,0.4423963133640553,0.009216589861751152
260,highschooldxd,0.0768,0.44,0.4688,0.0144
261,kenichithemightiestdisciple,0.09136212624584718,0.446843853820598,0.45016611295681064,0.011627906976744186
262,theboondocks,0.11802232854864433,0.5151515151515151,0.3620414673046252,0.004784688995215311
263,girlsundpanzer,0.09516129032258064,0.5112903225806451,0.3903225806451613,0.0032258064516129032
264,loisandclark,0.10112359550561797,0.4590690208667737,0.4333868378812199,0.006420545746388443
265,jimmytwoshoes,0.11370716510903427,0.4532710280373832,0.42834890965732086,0.004672897196261682
266,eureka,0.10668789808917198,0.482484076433121,0.40923566878980894,0.0015923566878980893
267,magicalgirllyricalnanohastrikers,0.10983606557377049,0.4180327868852459,0.46557377049180326,0.006557377049180328
268,thecolbertreport,0.12459016393442623,0.5262295081967213,0.34262295081967215,0.006557377049180328
269,mobilesuitgundamseed,0.11073825503355705,0.4278523489932886,0.4513422818791946,0.010067114093959731
270,thesuitelifeofzackandcody,0.09644670050761421,0.5228426395939086,0.377326565143824,0.00338409475465313
271,theowlhouse,0.0819935691318328,0.45016077170418006,0.45980707395498394,0.008038585209003215
272,victorious,0.07912457912457913,0.5269360269360269,0.39057239057239057,0.003367003367003367
273,dgrayman,0.08983050847457627,0.4288135593220339,0.46779661016949153,0.013559322033898305
274,regularshow,0.11653543307086614,0.44881889763779526,0.4330708661417323,0.0015748031496062992
275,elementary,0.11371237458193979,0.540133779264214,0.34448160535117056,0.0016722408026755853
276,redwall,0.11912751677852348,0.5285234899328859,0.348993288590604,0.003355704697986577
277,pinkyandthebrain,0.13006756756756757,0.4780405405405405,0.3885135135135135,0.0033783783783783786
278,boruto,0.06937394247038917,0.48223350253807107,0.43316412859560066,0.015228426395939087
279,spartacusbloodandsand,0.10260869565217391,0.5495652173913044,0.3391304347826087,0.008695652173913044
280,azumangadaioh,0.10175438596491228,0.46842105263157896,0.4263157894736842,0.0035087719298245615
281,downtonabbey,0.0880281690140845,0.5176056338028169,0.3873239436619718,0.007042253521126761
282,lawandordercriminalintent,0.14839797639123103,0.5109612141652614,0.3406408094435076,0.0
283,modernfamily,0.10714285714285714,0.5125,0.38035714285714284,0.0
284,kamenriderdouble,0.11475409836065574,0.46229508196721314,0.419672131147541,0.003278688524590164
285,greysanatomy,0.11245674740484429,0.5397923875432526,0.3460207612456747,0.0017301038062283738
286,boymeetsworld,0.09123434704830054,0.5223613595706619,0.38461538461538464,0.0017889087656529517
287,startrekpicard,0.11036789297658862,0.46153846153846156,0.4214046822742475,0.006688963210702341
288,thegoodplace,0.0821917808219178,0.5034246575342466,0.4092465753424658,0.005136986301369863
289,kamenridergaim,0.12035398230088495,0.4814159292035398,0.3929203539823009,0.005309734513274336
290,myhime,0.07833333333333334,0.43333333333333335,0.47333333333333333,0.015
291,robotech,0.12372881355932204,0.4610169491525424,0.40847457627118644,0.006779661016949152
292,getsmart,0.11091854419410745,0.48873483535528595,0.3968804159445407,0.0034662045060658577
293,talespin,0.11148648648648649,0.49324324324324326,0.3918918918918919,0.0033783783783783786
294,startrekdiscovery,0.10535117056856187,0.4916387959866221,0.3979933110367893,0.005016722408026756
295,bojackhorseman,0.13377926421404682,0.4816053511705686,0.38294314381270905,0.0016722408026755853
296,drawntogether,0.1302170283806344,0.44908180300500833,0.41569282136894825,0.005008347245409015
297,kungfupandalegendsofawesomeness,0.08952702702702703,0.5287162162162162,0.375,0.006756756756756757
298,blackbutler,0.08112874779541446,0.4074074074074074,0.4973544973544973,0.014109347442680775
299,misfits,0.09584086799276673,0.4665461121157324,0.4321880650994575,0.0054249547920434
300,eyeshield21,0.10160427807486631,0.46702317290552586,0.42245989304812837,0.008912655971479501
301,mahousentaimagiranger,0.1070811744386874,0.39896373056994816,0.48013816925734026,0.013816925734024179
302,er,0.14311270125223613,0.4991055456171735,0.35778175313059035,0.0
303,uruseiyatsura,0.10720562390158173,0.39718804920913886,0.48857644991212656,0.007029876977152899
304,sonicthehedgehogsatam,0.10018214936247723,0.4663023679417122,0.4262295081967213,0.007285974499089253
305,pandorahearts,0.06713780918727916,0.46466431095406363,0.4558303886925795,0.012367491166077738
306,thirdrockfromthesun,0.1326530612244898,0.48299319727891155,0.3826530612244898,0.0017006802721088435
307,theouterlimits1995,0.14206642066420663,0.3856088560885609,0.46309963099630996,0.00922509225092251
308,powerrangersrpm,0.0979020979020979,0.5122377622377622,0.38636363636363635,0.0034965034965034965
