i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
165,splatoon2,0.17654639175257733,0.03608247422680412,0.2654639175257732,0.07603092783505154,0.21649484536082475,0.21262886597938144,0.01675257731958763
166,assassinscreedii,0.17548387096774193,0.02967741935483871,0.22064516129032258,0.11483870967741935,0.12645161290322582,0.29161290322580646,0.04129032258064516
167,divinityoriginalsinii,0.16516129032258065,0.04516129032258064,0.28258064516129033,0.08645161290322581,0.19741935483870968,0.2129032258064516,0.01032258064516129
168,diablo,0.07612903225806451,0.04258064516129032,0.3638709677419355,0.06709677419354838,0.2735483870967742,0.1625806451612903,0.014193548387096775
169,talesseries,0.06589147286821706,0.05555555555555555,0.35400516795865633,0.012919896640826873,0.3578811369509044,0.14987080103359174,0.003875968992248062
170,neverwinternights,0.15762273901808785,0.03488372093023256,0.35012919896640826,0.09302325581395349,0.18992248062015504,0.16149870801033592,0.012919896640826873
171,fireemblemradiantdawn,0.050387596899224806,0.18863049095607234,0.4018087855297158,0.014211886304909561,0.1640826873385013,0.17183462532299743,0.00904392764857881
172,skiesofarcadia,0.11284046692607004,0.03501945525291829,0.33722438391699094,0.05058365758754864,0.2814526588845655,0.17120622568093385,0.011673151750972763
173,nierautomata,0.12873862158647595,0.02600780234070221,0.25617685305591675,0.07672301690507152,0.15214564369310793,0.33550065019505854,0.0247074122236671
174,haloreach,0.06380208333333333,0.006510416666666667,0.23177083333333334,0.23177083333333334,0.09244791666666667,0.3255208333333333,0.048177083333333336
175,fallenlondon,0.2851511169513798,0.052562417871222074,0.17608409986859397,0.08672798948751642,0.12746386333771353,0.2575558475689882,0.01445466491458607
176,pokemongoldandsilver,0.11578947368421053,0.1868421052631579,0.3526315789473684,0.019736842105263157,0.1881578947368421,0.12763157894736843,0.009210526315789473
177,valkyriachronicles,0.12648221343873517,0.023715415019762844,0.2753623188405797,0.10540184453227931,0.152832674571805,0.2635046113306983,0.052700922266139656
178,xenosaga,0.12945838837516513,0.02906208718626156,0.285336856010568,0.08190224570673713,0.21796565389696168,0.23645970937912814,0.019815059445178335
179,thesims,0.4581673306772908,0.055776892430278883,0.16865869853917662,0.08632138114209828,0.0903054448871182,0.12084993359893759,0.0199203187250996
180,cityofvillains,0.03462050599201065,0.019973368841544607,0.2197070572569907,0.10652463382157124,0.2596537949400799,0.28894806924101196,0.07057256990679095
181,dishonored,0.18230563002680966,0.0160857908847185,0.2158176943699732,0.15415549597855227,0.10187667560321716,0.29892761394101874,0.030831099195710455
182,earthbound,0.21879194630872484,0.07248322147651007,0.338255033557047,0.04161073825503356,0.22684563758389262,0.087248322147651,0.01476510067114094
183,warframe,0.16150740242261102,0.03095558546433378,0.30955585464333785,0.20995962314939434,0.2180349932705249,0.047106325706594884,0.02288021534320323
184,hollowknight,0.10242587601078167,0.06064690026954178,0.2857142857142857,0.0660377358490566,0.2398921832884097,0.22776280323450135,0.01752021563342318
185,portal,0.2598105548037889,0.014884979702300407,0.2083897158322057,0.18944519621109607,0.11907983761840325,0.1880920162381597,0.02029769959404601
186,pokemonswordandshield,0.13667117726657646,0.11907983761840325,0.28010825439783493,0.02706359945872801,0.22056833558863329,0.20568335588633288,0.010825439783491205
187,shinmegamitenseiiv,0.12618724559023067,0.04613297150610583,0.2930800542740841,0.05698778833107191,0.20488466757123475,0.2618724559023066,0.010854816824966078
188,mortalkombat11,0.2100954979536153,0.04638472032742155,0.15416098226466576,0.06412005457025921,0.1582537517053206,0.33560709413369716,0.03137789904502047
189,kingdomhearts3ddreamdropdistance,0.08458390177353342,0.12278308321964529,0.2373806275579809,0.015006821282401092,0.2291950886766712,0.30013642564802184,0.010914051841746248
