i_doc,doc,Topic 1,Topic 2,Topic 3
804,blueforce,0.2923076923076923,0.5846153846153846,0.12307692307692308
805,blueguardianmargaret,0.5074626865671642,0.44776119402985076,0.04477611940298507
806,blueprint,0.4166666666666667,0.5833333333333334,0.0
807,bluerevolver,0.47692307692307695,0.46153846153846156,0.06153846153846154
808,bluestinger,0.3333333333333333,0.625,0.041666666666666664
809,bluewishresurrection,0.5416666666666666,0.4583333333333333,0.0
810,bluesandbullets,0.25,0.59375,0.15625
811,bluesbirthdayadventure,0.5714285714285714,0.2857142857142857,0.14285714285714285
812,blur,0.5,0.46875,0.03125
813,bodyblows,0.5084745762711864,0.4067796610169492,0.0847457627118644
814,bodyharvest,0.36666666666666664,0.4666666666666667,0.16666666666666666
815,bodycount,0.3611111111111111,0.5277777777777778,0.1111111111111111
816,boilingpointroadtohell,0.3108108108108108,0.5675675675675675,0.12162162162162163
817,bokkoyouchien,0.29545454545454547,0.6590909090909091,0.045454545454545456
818,boktai,0.4724220623501199,0.45083932853717024,0.07673860911270983
819,bolo,0.07692307692307693,0.6923076923076923,0.23076923076923078
820,bombercrew,0.3194444444444444,0.4444444444444444,0.2361111111111111
821,bombergirl,0.3235294117647059,0.6544117647058824,0.022058823529411766
822,bomberman,0.5684210526315789,0.4070175438596491,0.02456140350877193
823,bomberman64,0.616822429906542,0.35514018691588783,0.028037383177570093
824,bomberman64thesecondattack,0.5338983050847458,0.4322033898305085,0.03389830508474576
825,bomberman93,0.875,0.125,0.0
826,bomberman94,0.7777777777777778,0.18518518518518517,0.037037037037037035
827,bombermanactzero,0.5625,0.40625,0.03125
828,bombermangeneration,0.5277777777777778,0.39814814814814814,0.07407407407407407
829,bombermanhero,0.6986301369863014,0.2602739726027397,0.0410958904109589
830,bombermanii,0.7,0.3,0.0
831,bombermanjetters,0.6078431372549019,0.3333333333333333,0.058823529411764705
832,bombermanland,0.6129032258064516,0.3870967741935484,0.0
833,bombermanmax,0.7083333333333334,0.20833333333333334,0.08333333333333333
834,bombermanonline,0.7692307692307693,0.23076923076923078,0.0
835,bombermantournament,0.6530612244897959,0.3469387755102041,0.0
836,bombermanworld,0.6818181818181818,0.18181818181818182,0.13636363636363635
837,bonanzabros,0.5813953488372093,0.4186046511627907,0.0
838,bonds,0.375,0.53125,0.09375
839,boneworks,0.42424242424242425,0.5454545454545454,0.030303030303030304
840,bonk,0.7024793388429752,0.2644628099173554,0.03305785123966942
841,boogerman,0.5882352941176471,0.36764705882352944,0.04411764705882353
842,boogeyman,0.34375,0.625,0.03125
843,boogeyman2,0.28,0.68,0.04
844,bookworm,0.4444444444444444,0.5,0.05555555555555555
845,boombeach,0.3695652173913043,0.45652173913043476,0.17391304347826086
846,boomblox,0.5333333333333333,0.4,0.06666666666666667
847,boonggaboongga,0.5384615384615384,0.38461538461538464,0.07692307692307693
848,boppin,0.43333333333333335,0.5666666666666667,0.0
849,borderdown,0.5897435897435898,0.3333333333333333,0.07692307692307693
850,borderlands,0.26144578313253014,0.5674698795180723,0.1710843373493976
851,borderlands1,0.34545454545454546,0.5418181818181819,0.11272727272727273
852,borderlands2,0.24763705103969755,0.6068052930056711,0.14555765595463138
853,borderlands3,0.36609336609336607,0.5233415233415234,0.11056511056511056
854,borderlandsthepresequel,0.34464285714285714,0.5553571428571429,0.1
855,borisandthedarksurvival,0.5,0.5,0.0
856,bornundertherain,0.25,0.75,0.0
857,borrowedtime,0.125,0.75,0.125
858,bosconian,0.2,0.5333333333333333,0.26666666666666666
859,bossrushmythology,0.75,0.25,0.0
860,botvice,0.4166666666666667,0.5833333333333334,0.0
861,botanicula,0.3939393939393939,0.48484848484848486,0.12121212121212122
862,boulderdash,0.5806451612903226,0.3870967741935484,0.03225806451612903
863,bound,0.3125,0.6875,0.0
864,boundbyflame,0.37142857142857144,0.5428571428571428,0.08571428571428572
865,bowmaster,0.32926829268292684,0.5853658536585366,0.08536585365853659
866,bowserjrsjourney,0.3728813559322034,0.559322033898305,0.06779661016949153
867,boxboy,0.625,0.375,0.0
868,boxxyquestthegatheringstorm,0.38764044943820225,0.548689138576779,0.06367041198501873
869,boxxyquesttheshiftedspires,0.34951456310679613,0.6019417475728155,0.04854368932038835
870,boyfrienddungeon,0.2413793103448276,0.5862068965517241,0.1724137931034483
871,braid,0.44966442953020136,0.5234899328859061,0.026845637583892617
872,brainage,0.6451612903225806,0.3225806451612903,0.03225806451612903
873,braindead13,0.4186046511627907,0.5249169435215947,0.05647840531561462
874,brainlord,0.3620689655172414,0.5862068965517241,0.05172413793103448
875,brandish,0.31343283582089554,0.6417910447761194,0.04477611940298507
876,bravefirefighters,0.6,0.4,0.0
877,bravenine,0.2222222222222222,0.7777777777777778,0.0
878,braveland,0.4375,0.5625,0.0
879,bravelydefault,0.37293729372937295,0.5775577557755776,0.04950495049504951
880,bravelydefaultii,0.47878787878787876,0.4666666666666667,0.05454545454545454
881,bravelysecond,0.39371980676328505,0.5289855072463768,0.07729468599033816
882,braverynetworkonline,0.21739130434782608,0.6521739130434783,0.13043478260869565
883,brawlbusters,0.3333333333333333,0.6388888888888888,0.027777777777777776
884,brawlroyale,0.5714285714285714,0.42857142857142855,0.0
885,brawlstars,0.3870967741935484,0.5053763440860215,0.10752688172043011
886,brawlinsailor,0.42857142857142855,0.5238095238095238,0.047619047619047616
887,brawlout,0.5454545454545454,0.36363636363636365,0.09090909090909091
888,breach,0.4,0.6,0.0
889,breakbarrpg,0.46153846153846156,0.5384615384615384,0.0
890,breakdown,0.5,0.4714285714285714,0.02857142857142857
891,breakers,0.8095238095238095,0.19047619047619047,0.0
892,breakout,0.46808510638297873,0.425531914893617,0.10638297872340426
893,breathoffiredragonquarter,0.4064516129032258,0.49032258064516127,0.1032258064516129
894,breathoffirei,0.45622119815668205,0.4930875576036866,0.05069124423963134
895,breathoffireii,0.43131868131868134,0.5082417582417582,0.06043956043956044
896,breathoffireiii,0.36633663366336633,0.5668316831683168,0.06683168316831684
897,breathoffireiv,0.3645320197044335,0.5689655172413793,0.0665024630541872
898,breathedge,0.35,0.4,0.25
899,brigador,0.29850746268656714,0.5223880597014925,0.1791044776119403
900,briganty,0.3125,0.6875,0.0
901,brink,0.2391304347826087,0.5597826086956522,0.20108695652173914
902,brinkofconsciousnessdoriangraysyndrome,0.3448275862068966,0.5862068965517241,0.06896551724137931
903,brix,0.5,0.0,0.5
904,broforce,0.41005291005291006,0.5105820105820106,0.07936507936507936
905,brogue,0.16666666666666666,0.8333333333333334,0.0
906,brokenpuppet,0.4482758620689655,0.5517241379310345,0.0
907,brokenswordiithesmokingmirror,0.2875,0.6,0.1125
908,brokenswordtheshadowofthetemplars,0.35714285714285715,0.5317460317460317,0.1111111111111111
909,bronze,0.25925925925925924,0.6666666666666666,0.07407407407407407
910,brothersataleoftwosons,0.3783783783783784,0.5675675675675675,0.05405405405405406
911,brothersinarms,0.3,0.5066666666666667,0.19333333333333333
912,brucelee,0.5,0.42857142857142855,0.07142857142857142
913,brutalio,0.14285714285714285,0.8571428571428571,0.0
914,bruteforce,0.4318181818181818,0.38636363636363635,0.18181818181818182
915,bubblebobble,0.579250720461095,0.3659942363112392,0.05475504322766571
916,buckbumble,0.47619047619047616,0.42857142857142855,0.09523809523809523
917,buckrogersplanetofzoom,0.42105263157894735,0.42105263157894735,0.15789473684210525
918,bucksaturdaymorningcartoonapocalypse,0.07142857142857142,0.8571428571428571,0.07142857142857142
919,buddy2016,0.1111111111111111,0.7777777777777778,0.1111111111111111
920,buddyandme,0.4,0.6,0.0
921,buddysimulator1984,0.33587786259541985,0.6030534351145038,0.061068702290076333
922,buddytoss,0.38461538461538464,0.6153846153846154,0.0
923,budokanthemartialspirit,0.44680851063829785,0.5106382978723404,0.0425531914893617
924,buffythevampireslayer,0.4523809523809524,0.5119047619047619,0.03571428571428571
925,buffythevampireslayerchaosbleeds,0.41379310344827586,0.5632183908045977,0.022988505747126436
926,bug,0.5986159169550173,0.38408304498269896,0.01730103806228374
927,bugfables,0.4024896265560166,0.5311203319502075,0.06639004149377593
928,bugdom,0.6,0.4,0.0
929,bugsbunnyandtaztimebusters,0.6194029850746269,0.34328358208955223,0.03731343283582089
930,bugsbunnyrabbitrampage,0.6571428571428571,0.3142857142857143,0.02857142857142857
931,bugsvstanks,0.4444444444444444,0.4444444444444444,0.1111111111111111
932,bugsnax,0.3525641025641026,0.5897435897435898,0.057692307692307696
933,buichiterasawastakeruletterofthelaw,0.5,0.0,0.5
934,buildingshavefeelingstoo,0.4,0.6,0.0
935,bujingai,0.5227272727272727,0.4772727272727273,0.0
936,bulbboy,0.5094339622641509,0.4716981132075472,0.018867924528301886
937,bulletaudyssey,0.5882352941176471,0.4117647058823529,0.0
938,bulletgirlsphantasia,0.49206349206349204,0.49206349206349204,0.015873015873015872
939,bulletheaven,0.5757575757575758,0.42424242424242425,0.0
940,bulletheaven2,0.6304347826086957,0.3695652173913043,0.0
941,bulletwitch,0.4661016949152542,0.5254237288135594,0.00847457627118644
942,bulletstorm,0.3590733590733591,0.5521235521235521,0.0888030888030888
943,bully,0.3067993366500829,0.5688225538971807,0.12437810945273632
944,bumpnjump,0.17647058823529413,0.7647058823529411,0.058823529411764705
945,bumperwars,0.3253012048192771,0.5783132530120482,0.0963855421686747
946,bunnymustdie,0.48633879781420764,0.5027322404371585,0.01092896174863388
947,bureaucracy,0.25,0.55,0.2
948,burgertime,0.37037037037037035,0.5555555555555556,0.07407407407407407
949,burikione,0.550561797752809,0.38202247191011235,0.06741573033707865
950,burncycle,0.22916666666666666,0.53125,0.23958333333333334
951,burningrangers,0.475,0.475,0.05
952,bushwhacker2,0.5555555555555556,0.3888888888888889,0.05555555555555555
953,bushidoblade,0.4460431654676259,0.48201438848920863,0.07194244604316546
954,butcher,0.43283582089552236,0.4925373134328358,0.07462686567164178
955,buzzaldrinraceintospace,0.3384615384615385,0.4461538461538462,0.2153846153846154
956,buzzlightyearofstarcommand,0.5714285714285714,0.25,0.17857142857142858
957,buzzytheknowledgebug,0.5555555555555556,0.3333333333333333,0.1111111111111111
958,cimatheenemy,0.4603174603174603,0.5079365079365079,0.031746031746031744
959,clop,0.26666666666666666,0.7333333333333333,0.0
960,cops2170thepoweroflaw,0.4444444444444444,0.4074074074074074,0.14814814814814814
961,csi,0.21138211382113822,0.6910569105691057,0.0975609756097561
962,cthon,0.22413793103448276,0.6896551724137931,0.08620689655172414
963,ctspecialforces,0.40476190476190477,0.42857142857142855,0.16666666666666666
964,ctwelvefinalresistance,0.42,0.5,0.08
965,cvcastingvoice,0.1111111111111111,0.5555555555555556,0.3333333333333333
966,cabal,0.4318181818181818,0.5,0.06818181818181818
967,cabalonline,0.16176470588235295,0.8235294117647058,0.014705882352941176
968,cactusmccoy,0.41379310344827586,0.5517241379310345,0.034482758620689655
969,cadash,0.4318181818181818,0.5227272727272727,0.045454545454545456
970,cadaver,0.75,0.25,0.0
971,cadenceofhyrule,0.5478723404255319,0.4308510638297872,0.02127659574468085
972,cadillacsanddinosaurs,0.5555555555555556,0.4111111111111111,0.03333333333333333
973,caesar,0.3050847457627119,0.3728813559322034,0.3220338983050847
974,californiagames,0.0,0.0,1.0
975,californiaspeed,0.5384615384615384,0.38461538461538464,0.07692307692307693
976,callofcthulhutheofficialvideogame,0.35714285714285715,0.5952380952380952,0.047619047619047616
977,callofcthulhuthewastedland,0.25,0.5869565217391305,0.16304347826086957
978,callofduty,0.2862190812720848,0.4911660777385159,0.2226148409893993
979,callofduty1,0.3372093023255814,0.313953488372093,0.3488372093023256
980,callofduty2,0.2543859649122807,0.3333333333333333,0.41228070175438597
981,callofduty4modernwarfare,0.3333333333333333,0.3783783783783784,0.2882882882882883
982,callofdutyadvancedwarfare,0.3022222222222222,0.47555555555555556,0.2222222222222222
983,callofdutyblackops,0.3097165991902834,0.4898785425101215,0.20040485829959515
984,callofdutyblackops4,0.425,0.525,0.05
985,callofdutyblackopsii,0.32710280373831774,0.47897196261682246,0.1939252336448598
986,callofdutyblackopsiii,0.3293172690763052,0.4779116465863454,0.1927710843373494
987,callofdutyfinesthour,0.4230769230769231,0.2692307692307692,0.3076923076923077
988,callofdutyghosts,0.36585365853658536,0.4634146341463415,0.17073170731707318
989,callofdutyinfinitewarfare,0.30687830687830686,0.43915343915343913,0.25396825396825395
990,callofdutymodernwarfare2,0.3387096774193548,0.3709677419354839,0.2903225806451613
991,callofdutymodernwarfare2019,0.3364485981308411,0.45794392523364486,0.205607476635514
992,callofdutymodernwarfare3,0.30666666666666664,0.4266666666666667,0.26666666666666666
993,callofdutyunitedoffensive,0.3108108108108108,0.35135135135135137,0.33783783783783783
994,callofdutywwii,0.2748091603053435,0.3893129770992366,0.33587786259541985
995,callofjuarez,0.3711340206185567,0.5463917525773195,0.08247422680412371
996,callofjuarezboundinblood,0.3263157894736842,0.5578947368421052,0.11578947368421053
997,callofjuarezgunslinger,0.3673469387755102,0.54421768707483,0.08843537414965986
998,callofjuarezthecartel,0.32142857142857145,0.5119047619047619,0.16666666666666666
999,callofthesea,0.17391304347826086,0.717391304347826,0.10869565217391304
1000,calling,0.2765957446808511,0.6808510638297872,0.0425531914893617
1001,calmdownstalin,0.16666666666666666,0.75,0.08333333333333333
1002,calmtime,0.2916666666666667,0.7083333333333334,0.0
1003,campsunshine,0.2727272727272727,0.696969696969697,0.030303030303030304
1004,canabalt,0.3055555555555556,0.6388888888888888,0.05555555555555555
1005,candybox,0.49122807017543857,0.4649122807017544,0.043859649122807015
1006,candycrushsaga,0.5353535353535354,0.42424242424242425,0.04040404040404041
1007,cannondancer,0.4666666666666667,0.5222222222222223,0.011111111111111112
1008,cannonfodder,0.4268292682926829,0.4268292682926829,0.14634146341463414
1009,cannonspike,0.4918032786885246,0.45901639344262296,0.04918032786885246
1010,cantrii,0.2909090909090909,0.6090909090909091,0.1
1011,capcomfightingevolution,0.71875,0.21875,0.0625
1012,capcomvs,0.6639344262295082,0.319672131147541,0.01639344262295082
1013,capcomvssnk2markofthemillennium,0.6906474820143885,0.2805755395683453,0.02877697841726619
1014,capcomvssnkmillenniumfight2000,0.7708333333333334,0.22916666666666666,0.0
1015,capellaspromise,0.3333333333333333,0.6666666666666666,0.0
1016,caperinthecastro,0.2631578947368421,0.3684210526315789,0.3684210526315789
1017,capsuleservant,0.5,0.4230769230769231,0.07692307692307693
1018,captainamericaandtheavengers,0.6164383561643836,0.3561643835616438,0.0273972602739726
1019,captainamericasupersoldier,0.4,0.5,0.1
1020,captainbibleindomeofdarkness,0.32,0.6,0.08
1021,captaincomic,0.36363636363636365,0.5909090909090909,0.045454545454545456
1022,captaincommando,0.5230769230769231,0.4461538461538462,0.03076923076923077
1023,captainforever,0.4,0.6,0.0
1024,captainmorganeandthegoldenturtle,0.22330097087378642,0.6504854368932039,0.1262135922330097
1025,captainnovolin,0.5476190476190477,0.4523809523809524,0.0
1026,captainrainbow,0.5428571428571428,0.4,0.05714285714285714
1027,captainsilver,0.5,0.45,0.05
1028,captainskyhawk,0.43103448275862066,0.3620689655172414,0.20689655172413793
1029,captaintoadtreasuretracker,0.6453900709219859,0.3475177304964539,0.0070921985815602835
1030,captaintsubasariseofnewchampions,0.48,0.48,0.04
1031,carmechanicsimulator,0.2222222222222222,0.7777777777777778,0.0
1032,caravaneer,0.296875,0.53125,0.171875
1033,cardsagawars,0.625,0.3125,0.0625
1034,cardshark,0.16666666666666666,0.8333333333333334,0.0
1035,cardinalsyn,0.45454545454545453,0.5454545454545454,0.0
1036,cardiophobia,0.3142857142857143,0.6857142857142857,0.0
1037,cargothequestforgravity,0.42857142857142855,0.42857142857142855,0.14285714285714285
1038,carmageddon,0.514792899408284,0.40236686390532544,0.08284023668639054
1039,carmensandiegojuniordetectiveedition,0.3684210526315789,0.5,0.13157894736842105
1040,carmensandiegomathdetective,0.3870967741935484,0.45161290322580644,0.16129032258064516
1041,carmensandiegotreasuresofknowledge,0.5882352941176471,0.35294117647058826,0.058823529411764705
1042,carmensandiegoworddetective,0.4791666666666667,0.4375,0.08333333333333333
1043,carmensandiegosthinkquickchallenge,0.44680851063829785,0.44680851063829785,0.10638297872340426
1044,carnevil,0.4391304347826087,0.5,0.06086956521739131
1045,carnival,0.14285714285714285,0.7142857142857143,0.14285714285714285
1046,carolreedmysteries,0.42424242424242425,0.48484848484848486,0.09090909090909091
1047,carrier,0.14814814814814814,0.7777777777777778,0.07407407407407407
1048,carrierairwing,0.36585365853658536,0.2926829268292683,0.34146341463414637
1049,carriesorderup,0.45098039215686275,0.5294117647058824,0.0196078431372549
1050,carrion,0.33076923076923076,0.6153846153846154,0.05384615384615385
1051,cars3driventowin,0.631578947368421,0.2982456140350877,0.07017543859649122
1052,carteblanche,0.25225225225225223,0.6396396396396397,0.10810810810810811
1053,case02paranormalevil,0.5609756097560976,0.4146341463414634,0.024390243902439025
1054,caseanimatronics,0.48148148148148145,0.48148148148148145,0.037037037037037035
1055,cassettebeasts,0.2,0.8,0.0
1056,caster,0.3870967741935484,0.5806451612903226,0.03225806451612903
1057,castleadventure,0.5,0.5,0.0
1058,castlecats,0.38461538461538464,0.5769230769230769,0.038461538461538464
1059,castlecrashers,0.5094339622641509,0.4716981132075472,0.018867924528301886
1060,castleforestislandsea,0.09523809523809523,0.7142857142857143,0.19047619047619047
1061,castleinthedarkness,0.4864864864864865,0.5135135135135135,0.0
1062,castleofillusion,0.7125,0.2875,0.0
1063,castleofshikigami,0.45714285714285713,0.4857142857142857,0.05714285714285714
1064,castleofthewinds,0.24242424242424243,0.696969696969697,0.06060606060606061
1065,castlered,0.3333333333333333,0.6666666666666666,0.0
1066,castlewolfenstein,0.2839506172839506,0.5679012345679012,0.14814814814814814
1067,castlequest,0.35714285714285715,0.5714285714285714,0.07142857142857142
1068,castlevania64,0.47058823529411764,0.48823529411764705,0.041176470588235294
1069,castlevaniabloodlines,0.5661764705882353,0.36764705882352944,0.0661764705882353
1070,castlevaniachronicles,0.5769230769230769,0.38461538461538464,0.038461538461538464
1071,castlevaniachroniclesofsorrow,0.48028673835125446,0.489247311827957,0.03046594982078853
1072,castlevaniacircleofthemoon,0.5633802816901409,0.431924882629108,0.004694835680751174
1073,castlevaniacurseofdarkness,0.48134328358208955,0.48880597014925375,0.029850746268656716
1074,castlevaniadraculax,0.7796610169491526,0.2033898305084746,0.01694915254237288
1075,castlevaniaharmonyofdespair,0.5891472868217055,0.40310077519379844,0.007751937984496124
1076,castlevaniaharmonyofdissonance,0.5862068965517241,0.39901477832512317,0.014778325123152709
1077,castlevaniai,0.6590909090909091,0.3181818181818182,0.022727272727272728
1078,castlevaniaiibelmontsrevenge,0.7288135593220338,0.2542372881355932,0.01694915254237288
1079,castlevaniaiiidraculascurse,0.6235955056179775,0.3539325842696629,0.02247191011235955
1080,castlevaniaiisimonsquest,0.5664739884393064,0.3988439306358382,0.03468208092485549
1081,castlevaniajudgment,0.47904191616766467,0.47904191616766467,0.041916167664670656
1082,castlevanialamentofinnocence,0.47410358565737054,0.49800796812749004,0.027888446215139442
1083,castlevanialegacyofdarkness,0.4915254237288136,0.4576271186440678,0.05084745762711865
1084,castlevanialegends,0.5882352941176471,0.35294117647058826,0.058823529411764705
1085,castlevanialordsofshadow,0.38950276243093923,0.5524861878453039,0.058011049723756904
1086,castlevanialordsofshadow2,0.35815602836879434,0.6063829787234043,0.03546099290780142
1087,castlevanialordsofshadowmirroroffate,0.4942528735632184,0.48659003831417624,0.019157088122605363
1088,castlevaniaorderofecclesia,0.4529262086513995,0.5063613231552163,0.04071246819338423
1089,castlevaniaportraitofruin,0.5025510204081632,0.45663265306122447,0.04081632653061224
1090,castlevaniaresurrection,0.5882352941176471,0.4117647058823529,0.0
1091,castlevaniarondoofblood,0.6153846153846154,0.36923076923076925,0.015384615384615385
1092,castlevaniasymphonyofthenight,0.5,0.47368421052631576,0.02631578947368421
1093,castlevaniatheadventure,0.6388888888888888,0.3333333333333333,0.027777777777777776
1094,castlevaniatheadventurerebirth,0.6792452830188679,0.32075471698113206,0.0
1095,castlevaniathedraculaxchronicles,0.5977011494252874,0.39080459770114945,0.011494252873563218
1096,catgirlwithoutsalad,0.5757575757575758,0.42424242424242425,0.0
1097,catquest,0.4594594594594595,0.5135135135135135,0.02702702702702703
1098,catacomb,0.25,0.75,0.0
1099,catacombsnatch,0.2857142857142857,0.5,0.21428571428571427
1100,cathedral,0.625,0.375,0.0
1101,catherine,0.3689516129032258,0.5544354838709677,0.07661290322580645
1102,cathoderaytubeamusementdevice,0.36363636363636365,0.6363636363636364,0.0
1103,cattails,0.45454545454545453,0.45454545454545453,0.09090909090909091
1104,catwoman2004,0.7,0.3,0.0
1105,cavestory,0.48401323042998895,0.45755237045203967,0.05843439911797133
1106,cavemanwarriors,0.1875,0.625,0.1875
1107,celdamage,0.6081081081081081,0.32432432432432434,0.06756756756756757
1108,celeste,0.5360824742268041,0.4381443298969072,0.02577319587628866
1109,celestialmechanica,0.36363636363636365,0.5636363636363636,0.07272727272727272
1110,celestiantalesoldnorth,0.3026315789473684,0.6447368421052632,0.05263157894736842
1111,celestiantalesrealmsbeyond,0.3611111111111111,0.6111111111111112,0.027777777777777776
1112,celestus,0.14583333333333334,0.3194444444444444,0.5347222222222222
1113,celltosingularityevolutionneverends,0.21875,0.40625,0.375
1114,centipede,0.43137254901960786,0.49019607843137253,0.0784313725490196
1115,centipede1998,0.4583333333333333,0.4583333333333333,0.08333333333333333
1116,centuriondefenderofrome,0.25,0.5375,0.2125
1117,cerealsoup,0.34210526315789475,0.6052631578947368,0.05263157894736842
1118,ceville,0.28,0.68,0.04
1119,chainsofsatinav,0.3627450980392157,0.5686274509803921,0.06862745098039216
1120,chameleontwist,0.65625,0.34375,0.0
1121,championislandgames,0.4666666666666667,0.4666666666666667,0.06666666666666667
1122,championsofnorrath,0.43373493975903615,0.4939759036144578,0.07228915662650602
1123,changed,0.3669724770642202,0.5596330275229358,0.07339449541284404
1124,chantelise,0.49044585987261147,0.46496815286624205,0.044585987261146494
1125,chaoscode,0.47368421052631576,0.5263157894736842,0.0
1126,chaoslegion,0.3987730061349693,0.5736196319018405,0.027607361963190184
1127,chaosreborn,0.10416666666666667,0.7916666666666666,0.10416666666666667
1128,chaosrings,0.29850746268656714,0.6417910447761194,0.05970149253731343
1129,chaosringsi,0.40860215053763443,0.5698924731182796,0.021505376344086023
1130,chaosringsii,0.48936170212765956,0.46808510638297873,0.0425531914893617
1131,chaosringsomega,0.5833333333333334,0.3888888888888889,0.027777777777777776
1132,chaoswars,0.4657534246575342,0.5205479452054794,0.0136986301369863
1133,charliemurder,0.4857142857142857,0.49523809523809526,0.01904761904761905
1134,chasehq,0.38095238095238093,0.38095238095238093,0.23809523809523808
1135,chasm,0.47761194029850745,0.5223880597014925,0.0
1136,chernobyltheuntoldstory,0.38095238095238093,0.5714285714285714,0.047619047619047616
1137,chernobylite,0.35384615384615387,0.5384615384615384,0.1076923076923077
1138,cherrytreehighcomedyclub,0.5,0.25,0.25
1139,chestercheetahtoocooltofool,0.6,0.4,0.0
1140,chibirobo,0.46733668341708545,0.4723618090452261,0.06030150753768844
1141,chickenlittleaceinaction,0.5454545454545454,0.09090909090909091,0.36363636363636365
1142,chickenwarrior,0.4444444444444444,0.5277777777777778,0.027777777777777776
1143,chicoryacolorfultale,0.4915254237288136,0.5084745762711864,0.0
1144,childofeden,0.46938775510204084,0.4489795918367347,0.08163265306122448
1145,childoflight,0.4122448979591837,0.5346938775510204,0.053061224489795916
1146,childrenofadeadearth,0.11764705882352941,0.3333333333333333,0.5490196078431373
1147,childrenofmana,0.4897959183673469,0.5102040816326531,0.0
1148,childrenofmorta,0.2857142857142857,0.7142857142857143,0.0
1149,childrenofzodiarcs,0.2857142857142857,0.7142857142857143,0.0
1150,chimerabeast,0.5247524752475248,0.42574257425742573,0.04950495049504951
1151,chipndalerescuerangers,0.5428571428571428,0.42857142857142855,0.02857142857142857
1152,chipwits,0.5,0.5,0.0
1153,chipperandsonslumberco,0.5185185185185185,0.4074074074074074,0.07407407407407407
1154,chippy,0.4716981132075472,0.41509433962264153,0.11320754716981132
1155,chivalry2,0.1388888888888889,0.7777777777777778,0.08333333333333333
1156,chivalrymedievalwarfare,0.26174496644295303,0.6241610738255033,0.11409395973154363
1157,choaniki,0.5769230769230769,0.38461538461538464,0.038461538461538464
1158,chorensha68k,0.6,0.4,0.0
1159,chocobosdungeon,0.4067796610169492,0.5677966101694916,0.025423728813559324
1160,choiceofrobots,0.3017241379310345,0.4482758620689655,0.25
1161,choiceofthedragon,0.37037037037037035,0.48148148148148145,0.14814814814814814
1162,choplifter,0.29411764705882354,0.5294117647058824,0.17647058823529413
1163,choppercommand,0.14285714285714285,0.8571428571428571,0.0
1164,choujinsentaijetman,0.3333333333333333,0.6666666666666666,0.0
1165,chousokuhenkeigyrozetter,0.35714285714285715,0.5476190476190477,0.09523809523809523
1166,chromaquaternion,0.21739130434782608,0.7391304347826086,0.043478260869565216
1167,chromasquad,0.4507042253521127,0.5,0.04929577464788732
1168,chromehounds,0.34375,0.4375,0.21875
1169,chronocross,0.3924843423799583,0.5407098121085595,0.06680584551148225
1170,chronotrigger,0.33980582524271846,0.5661407766990292,0.09405339805825243
1171,chuchurocket,0.5,0.4772727272727273,0.022727272727272728
1172,chuchel,0.3333333333333333,0.6666666666666666,0.0
1173,chucknorrissuperkicks,0.5405405405405406,0.40540540540540543,0.05405405405405406
1174,chuckieegg,0.5217391304347826,0.4782608695652174,0.0
1175,chulip,0.3783783783783784,0.581081081081081,0.04054054054054054
1176,chunithm,0.6538461538461539,0.34615384615384615,0.0
1177,chzomythos,0.2582781456953642,0.652317880794702,0.08940397350993377
1178,cielfledge,0.2631578947368421,0.5789473684210527,0.15789473684210525
1179,circletprincess,0.25,0.5,0.25
1180,circus,0.42857142857142855,0.5,0.07142857142857142
1181,circuscharlie,0.3333333333333333,0.6666666666666666,0.0
1182,cirquedezale,0.25,0.625,0.125
1183,citiesskylines,0.3384615384615385,0.4461538461538462,0.2153846153846154
1184,citizensofearth,0.4375,0.4375,0.125
1185,citizensofspace,0.36666666666666664,0.5333333333333333,0.1
1186,cityconnection,0.48148148148148145,0.4444444444444444,0.07407407407407407
1187,cityofbrass,0.4727272727272727,0.4909090909090909,0.03636363636363636
1188,cityofheroes,0.27050720100187853,0.6286787726988102,0.1008140262993112
1189,cityofvillains,0.3155792276964048,0.6125166444740346,0.07190412782956059
1190,cityshroudedinshadow,0.30303030303030304,0.6363636363636364,0.06060606060606061
1191,citystate,0.3333333333333333,0.3333333333333333,0.3333333333333333
1192,civilwargenerals,0.2,0.24,0.56
1193,civilization,0.2296858071505959,0.5525460455037919,0.21776814734561215
1194,civilizationbeyondearth,0.18181818181818182,0.4753246753246753,0.34285714285714286
1195,civilizationcalltopower,0.18032786885245902,0.32786885245901637,0.4918032786885246
1196,clamman,0.4186046511627907,0.46511627906976744,0.11627906976744186
1197,clandestiny,0.2631578947368421,0.631578947368421,0.10526315789473684
1198,clarencesbigchance,0.43023255813953487,0.5348837209302325,0.03488372093023256
1199,clarentsagatactics,0.3448275862068966,0.5517241379310345,0.10344827586206896
1200,clashatdemonhead,0.4915254237288136,0.4576271186440678,0.05084745762711865
1201,classofheroes,0.3235294117647059,0.6323529411764706,0.04411764705882353
1202,claw,0.5405405405405406,0.4594594594594595,0.0
1203,clayfighter,0.6622516556291391,0.32450331125827814,0.013245033112582781
1204,claymates,0.6190476190476191,0.3333333333333333,0.047619047619047616
1205,clea2019,0.07142857142857142,0.9285714285714286,0.0
1206,cleopatrafortune,0.3333333333333333,0.6666666666666666,0.0
1207,clickerheroes,0.2898550724637681,0.6594202898550725,0.050724637681159424
1208,clivebarkersundying,0.3314917127071823,0.6022099447513812,0.06629834254143646
