i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
36,asmallfavor,0.35714285714285715,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142
37,asmalltalkatthebackofbeyond,0.28,0.28,0.16,0.2,0.08,0.0,0.0
38,aspacefortheunbound,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,astoryaboutmyuncle,0.2894736842105263,0.3684210526315789,0.02631578947368421,0.05263157894736842,0.18421052631578946,0.05263157894736842,0.02631578947368421
40,astudyinsteampunk,0.3466666666666667,0.25333333333333335,0.2,0.09333333333333334,0.09333333333333334,0.0,0.013333333333333334
41,ataleoftwokingdoms,0.4489795918367347,0.17346938775510204,0.19387755102040816,0.10204081632653061,0.07142857142857142,0.01020408163265306,0.0
42,atechcybernetic,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0
43,atimelessstory,0.475,0.15,0.275,0.05,0.05,0.0,0.0
44,avalleywithoutwind,0.3,0.2833333333333333,0.18333333333333332,0.03333333333333333,0.11666666666666667,0.016666666666666666,0.06666666666666667
45,avalleywithoutwind2,0.21212121212121213,0.12121212121212122,0.3333333333333333,0.06060606060606061,0.2727272727272727,0.0,0.0
46,avampyrestory,0.42718446601941745,0.20388349514563106,0.18446601941747573,0.1553398058252427,0.019417475728155338,0.0,0.009708737864077669
47,averylongropetothetopofthesky,0.3192307692307692,0.3230769230769231,0.16153846153846155,0.038461538461538464,0.13846153846153847,0.007692307692307693,0.011538461538461539
48,avirusnamedtom,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111
49,awalkinthewoods,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
50,awayout,0.336734693877551,0.24489795918367346,0.2755102040816326,0.05102040816326531,0.061224489795918366,0.0,0.030612244897959183
51,awaytobedead,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0
52,awitchstale,0.3409090909090909,0.2159090909090909,0.25,0.06818181818181818,0.11363636363636363,0.011363636363636364,0.0
53,aaaaaaaaaaaaaaaaaaaaaaaaaarecklessdisregardforgravity,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.0,0.09090909090909091,0.0,0.06060606060606061
54,abadox,0.23255813953488372,0.20930232558139536,0.16279069767441862,0.023255813953488372,0.3023255813953488,0.0,0.06976744186046512
55,abalaburn,0.2916666666666667,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.0
56,abandonship,0.2692307692307692,0.3269230769230769,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.019230769230769232,0.0
57,aberoth,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.0,0.6086956521739131,0.043478260869565216,0.043478260869565216
58,abmneshitheprophecy,0.08,0.12,0.08,0.0,0.6,0.0,0.12
59,abominationthenemesisproject,0.2777777777777778,0.25,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.2222222222222222
60,absolutepinball,0.07142857142857142,0.42857142857142855,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.21428571428571427
61,absolver,0.17073170731707318,0.1951219512195122,0.0975609756097561,0.024390243902439025,0.4878048780487805,0.0,0.024390243902439025
62,abuse,0.22033898305084745,0.23728813559322035,0.1016949152542373,0.03389830508474576,0.2542372881355932,0.01694915254237288,0.13559322033898305
63,abyssodyssey,0.25396825396825395,0.2698412698412698,0.1746031746031746,0.07936507936507936,0.20634920634920634,0.0,0.015873015873015872
64,abzu,0.4915254237288136,0.3220338983050847,0.11864406779661017,0.0,0.06779661016949153,0.0,0.0
65,acaratus,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.47619047619047616,0.047619047619047616,0.0
66,accounting,0.3673469387755102,0.22448979591836735,0.24489795918367346,0.04081632653061224,0.08163265306122448,0.0,0.04081632653061224
67,acecombat,0.3005464480874317,0.27049180327868855,0.16120218579234974,0.02459016393442623,0.1366120218579235,0.01092896174863388,0.09562841530054644
68,acecombat04shatteredskies,0.2677595628415301,0.29508196721311475,0.20765027322404372,0.02185792349726776,0.12568306010928962,0.0,0.08196721311475409
69,acecombat2,0.3188405797101449,0.2463768115942029,0.11594202898550725,0.014492753623188406,0.2028985507246377,0.0,0.10144927536231885
70,acecombat3electrosphere,0.2677595628415301,0.26229508196721313,0.2568306010928962,0.0273224043715847,0.06557377049180328,0.0,0.12021857923497267
71,acecombat5theunsungwar,0.30272108843537415,0.2925170068027211,0.1836734693877551,0.023809523809523808,0.09183673469387756,0.006802721088435374,0.09863945578231292
72,acecombat6firesofliberation,0.3425414364640884,0.2430939226519337,0.17679558011049723,0.027624309392265192,0.12154696132596685,0.0,0.08839779005524862
73,acecombat7skiesunknown,0.2883116883116883,0.2727272727272727,0.22857142857142856,0.023376623376623377,0.11428571428571428,0.0025974025974025974,0.07012987012987013
74,acecombatassaulthorizon,0.35526315789473684,0.2565789473684211,0.11842105263157894,0.006578947368421052,0.13157894736842105,0.013157894736842105,0.11842105263157894
75,acecombatassaulthorizonlegacy,0.2857142857142857,0.2857142857142857,0.19047619047619047,0.01904761904761905,0.12380952380952381,0.0,0.09523809523809523
76,acecombatinfinity,0.31313131313131315,0.29292929292929293,0.1717171717171717,0.015151515151515152,0.12626262626262627,0.0,0.08080808080808081
77,acecombatjointassault,0.2835820895522388,0.22388059701492538,0.14925373134328357,0.029850746268656716,0.19402985074626866,0.0,0.11940298507462686
78,acecombatnorthernwings,0.25,0.20833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.125
79,acecombatxskiesofdeception,0.27450980392156865,0.23529411764705882,0.22549019607843138,0.00980392156862745,0.1568627450980392,0.0,0.09803921568627451
80,acecombatzerothebelkanwar,0.31297709923664124,0.26717557251908397,0.21755725190839695,0.026717557251908396,0.10305343511450382,0.007633587786259542,0.0648854961832061
81,acefishing,0.38235294117647056,0.29411764705882354,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.0
82,aceonline,0.20610687022900764,0.26717557251908397,0.07633587786259542,0.015267175572519083,0.24427480916030533,0.007633587786259542,0.183206106870229
83,aceswildmanicbrawlingaction,0.20833333333333334,0.041666666666666664,0.125,0.041666666666666664,0.375,0.0,0.20833333333333334
84,achaea,0.25555555555555554,0.28888888888888886,0.14444444444444443,0.03333333333333333,0.23333333333333334,0.011111111111111112,0.03333333333333333
85,achievementunlocked,0.37735849056603776,0.20754716981132076,0.22641509433962265,0.018867924528301886,0.11320754716981132,0.0,0.05660377358490566
86,aconcagua,0.3125,0.3125,0.1875,0.0,0.1875,0.0,0.0
87,acornstory,0.5,0.125,0.125,0.0,0.1875,0.0625,0.0
88,actofaggression,0.16129032258064516,0.22580645161290322,0.1935483870967742,0.0,0.1935483870967742,0.016129032258064516,0.20967741935483872
89,action52,0.2967032967032967,0.31868131868131866,0.12087912087912088,0.02197802197802198,0.1813186813186813,0.016483516483516484,0.04395604395604396
90,actionfish,0.5238095238095238,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616
91,actionmax,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,adverbum,0.25,0.3125,0.1875,0.125,0.125,0.0,0.0
93,adr1ft,0.25,0.08333333333333333,0.3333333333333333,0.0,0.25,0.0,0.08333333333333333
94,advancedvariablegeo,0.46794871794871795,0.24358974358974358,0.14743589743589744,0.038461538461538464,0.08333333333333333,0.01282051282051282,0.00641025641025641
95,adventrising,0.3384615384615385,0.13846153846153847,0.15384615384615385,0.0,0.2,0.0,0.16923076923076924
96,adventure,0.3787878787878788,0.3181818181818182,0.15151515151515152,0.0,0.09090909090909091,0.030303030303030304,0.030303030303030304
97,adventureaplanetofdeath,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0
98,adventureallinthegame,0.4375,0.1875,0.25,0.0625,0.0625,0.0,0.0
99,adventurebincacurse,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091
100,adventurecshipofdoom,0.17647058823529413,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705
101,adventurefunpak,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
102,adventureisland,0.3373493975903614,0.25903614457831325,0.13855421686746988,0.018072289156626505,0.1927710843373494,0.024096385542168676,0.030120481927710843
103,adventurequest3d,0.30927835051546393,0.29896907216494845,0.14432989690721648,0.06701030927835051,0.15463917525773196,0.005154639175257732,0.020618556701030927
104,adventurestory,0.3225806451612903,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.25806451612903225,0.06451612903225806,0.12903225806451613
105,adventuretheinsidejob,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0
106,adventurewelcometothegenre,0.4375,0.1875,0.25,0.0625,0.0625,0.0,0.0
107,adventuresinthegalaxyoffantabulouswonderment,0.1724137931034483,0.41379310344827586,0.2413793103448276,0.034482758620689655,0.13793103448275862,0.0,0.0
108,adventuresinthemagickingdom,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.05555555555555555
109,adventuresofdinoriki,0.19230769230769232,0.2692307692307692,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385
110,adventuresoflolo,0.24705882352941178,0.24705882352941178,0.1411764705882353,0.023529411764705882,0.24705882352941178,0.023529411764705882,0.07058823529411765
111,adventuresofpip,0.4583333333333333,0.16666666666666666,0.0,0.0,0.25,0.041666666666666664,0.08333333333333333
112,adventuresoftron,0.0,0.2,0.1,0.0,0.2,0.2,0.3
113,adventurestogo,0.5217391304347826,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.0,0.0
114,adventureswithanxiety,0.323943661971831,0.2535211267605634,0.2676056338028169,0.07042253521126761,0.07042253521126761,0.0,0.014084507042253521
115,aegisofearthprotonovusassault,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.3181818181818182
116,aegiswing,0.1,0.15,0.1,0.0,0.35,0.0,0.3
117,aeondrive,0.0,0.2,0.2,0.0,0.2,0.0,0.4
118,aerofighters,0.25,0.2625,0.2,0.0,0.15,0.0125,0.125
119,aerotheacrobat,0.3548387096774194,0.1935483870967742,0.20967741935483872,0.04838709677419355,0.11290322580645161,0.06451612903225806,0.016129032258064516
120,aerobiz,0.3181818181818182,0.3181818181818182,0.045454545454545456,0.0,0.09090909090909091,0.0,0.22727272727272727
121,aeternoblade,0.2631578947368421,0.05263157894736842,0.2894736842105263,0.07894736842105263,0.3157894736842105,0.0,0.0
122,aetherion,0.32432432432432434,0.21621621621621623,0.13513513513513514,0.02702702702702703,0.2972972972972973,0.0,0.0
123,aetolia,0.25,0.3333333333333333,0.1,0.06666666666666667,0.25,0.0,0.0
124,affordablespaceadventures,0.2571428571428571,0.11428571428571428,0.22857142857142856,0.02857142857142857,0.2571428571428571,0.02857142857142857,0.08571428571428572
125,afrikakorpsvsdesertrats,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.16666666666666666,0.125,0.125
126,afterarmageddongaiden,0.14893617021276595,0.44680851063829785,0.0851063829787234,0.10638297872340426,0.2127659574468085,0.0,0.0
127,afterburner,0.15,0.16666666666666666,0.18333333333333332,0.05,0.26666666666666666,0.016666666666666666,0.16666666666666666
128,afterimetthatcatgirlmyquestlistgottoolong,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0
129,afterprotocol,0.1,0.3,0.1,0.0,0.3,0.1,0.1
130,afterfallinsanity,0.18181818181818182,0.3090909090909091,0.23636363636363636,0.10909090909090909,0.09090909090909091,0.01818181818181818,0.05454545454545454
131,afterlife1996,0.37254901960784315,0.28431372549019607,0.19607843137254902,0.049019607843137254,0.029411764705882353,0.0196078431372549,0.049019607843137254
132,afterparty,0.425531914893617,0.19148936170212766,0.2978723404255319,0.06382978723404255,0.02127659574468085,0.0,0.0
133,agarestsenkimarriage,0.36,0.2,0.2,0.12,0.12,0.0,0.0
134,agario,0.1875,0.4375,0.125,0.0,0.25,0.0,0.0
135,ageofbarbarian,0.30303030303030304,0.2727272727272727,0.09090909090909091,0.0,0.21212121212121213,0.030303030303030304,0.09090909090909091
136,ageofconan,0.2608695652173913,0.3695652173913043,0.09420289855072464,0.036231884057971016,0.18840579710144928,0.014492753623188406,0.036231884057971016
137,ageofempiresiv,0.13513513513513514,0.2702702702702703,0.02702702702702703,0.05405405405405406,0.3783783783783784,0.08108108108108109,0.05405405405405406
138,ageofwonders,0.24561403508771928,0.3216374269005848,0.08187134502923976,0.05847953216374269,0.22807017543859648,0.03508771929824561,0.029239766081871343
139,ageofwonders3,0.23333333333333334,0.3,0.13333333333333333,0.06666666666666667,0.19166666666666668,0.016666666666666666,0.058333333333333334
140,agenta,0.19148936170212766,0.3404255319148936,0.3617021276595745,0.06382978723404255,0.0425531914893617,0.0,0.0
141,agentarmstrong,0.14583333333333334,0.2708333333333333,0.0625,0.0,0.2708333333333333,0.041666666666666664,0.20833333333333334
142,agentsofmayhem,0.31386861313868614,0.26277372262773724,0.20437956204379562,0.014598540145985401,0.11678832116788321,0.0072992700729927005,0.08029197080291971
143,aggressorsofdarkkombat,0.2631578947368421,0.2982456140350877,0.05263157894736842,0.03508771929824561,0.2807017543859649,0.017543859649122806,0.05263157894736842
144,agony2018,0.4827586206896552,0.3103448275862069,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.0
145,aground,0.3333333333333333,0.23809523809523808,0.12698412698412698,0.047619047619047616,0.19047619047619047,0.0,0.06349206349206349
146,aidynchronicles,0.28125,0.25,0.1875,0.0625,0.21875,0.0,0.0
147,aircombat,0.1282051282051282,0.3333333333333333,0.1794871794871795,0.0,0.20512820512820512,0.0,0.15384615384615385
148,aircontrol,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333
149,airdiver,0.13333333333333333,0.2,0.13333333333333333,0.0,0.3333333333333333,0.0,0.2
150,airmarty,0.44642857142857145,0.21428571428571427,0.16071428571428573,0.08928571428571429,0.05357142857142857,0.0,0.03571428571428571
151,airseabattle,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.35294117647058826,0.058823529411764705,0.29411764705882354
152,airzonk,0.3793103448275862,0.2413793103448276,0.1724137931034483,0.0,0.06896551724137931,0.06896551724137931,0.06896551724137931
153,airfixdogfighter,0.17857142857142858,0.32142857142857145,0.07142857142857142,0.0,0.25,0.0,0.17857142857142858
154,aisle,0.4666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.2,0.0,0.0
155,akamanto,0.20833333333333334,0.375,0.16666666666666666,0.125,0.125,0.0,0.0
156,akatoblue,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.35714285714285715,0.0,0.14285714285714285
157,akaikatana,0.4090909090909091,0.06060606060606061,0.24242424242424243,0.030303030303030304,0.18181818181818182,0.0,0.07575757575757576
158,akane,0.2641509433962264,0.1509433962264151,0.09433962264150944,0.0,0.3018867924528302,0.0,0.18867924528301888
159,akanethekunoichi,0.3170731707317073,0.2926829268292683,0.14634146341463414,0.0,0.1951219512195122,0.024390243902439025,0.024390243902439025
160,akanesasusekaidekimitoutau,0.3854166666666667,0.28125,0.13541666666666666,0.052083333333333336,0.125,0.020833333333333332,0.0
161,akatsukiblitzkampf,0.2556390977443609,0.24812030075187969,0.18796992481203006,0.06015037593984962,0.19548872180451127,0.0,0.05263157894736842
162,akibastriphellboundanddebriefed,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0
163,akibastripundeadandundressed,0.2932330827067669,0.3157894736842105,0.13533834586466165,0.045112781954887216,0.17293233082706766,0.007518796992481203,0.03007518796992481
164,alqadimthegeniescurse,0.38235294117647056,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.029411764705882353,0.0
165,alabaster,0.45714285714285713,0.11428571428571428,0.2,0.14285714285714285,0.08571428571428572,0.0,0.0
166,aladdincapcom,0.4634146341463415,0.14634146341463414,0.04878048780487805,0.024390243902439025,0.1951219512195122,0.0975609756097561,0.024390243902439025
167,alanwake,0.37299771167048057,0.23569794050343248,0.2036613272311213,0.04805491990846682,0.09610983981693363,0.009153318077803204,0.034324942791762014
168,alanwakesamericannightmare,0.3699731903485255,0.23056300268096513,0.2064343163538874,0.05630026809651475,0.09651474530831099,0.005361930294906166,0.03485254691689008
169,albertandotto,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.0,0.0
170,albinolullaby,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.0,0.0
171,alchemistcode,0.34782608695652173,0.32608695652173914,0.10869565217391304,0.06521739130434782,0.09782608695652174,0.0,0.05434782608695652
172,aleste,0.27,0.24,0.16,0.01,0.21,0.02,0.09
173,alexkidd,0.3090909090909091,0.2909090909090909,0.16363636363636364,0.02727272727272727,0.16363636363636364,0.02727272727272727,0.01818181818181818
174,alfonzosarcticadventure,0.125,0.5,0.0,0.0,0.125,0.25,0.0
175,alfredchicken,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0
176,aliceandjoe,0.4166666666666667,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0
177,aliceinthecountryofhearts,0.46875,0.265625,0.15625,0.0625,0.03125,0.015625,0.0
178,aliceinthemirrorsofalbion,0.2916666666666667,0.375,0.125,0.041666666666666664,0.16666666666666666,0.0,0.0
179,aliceinwonderland,0.475,0.15,0.2,0.0,0.125,0.025,0.025
180,alicemadnessreturns,0.32326283987915405,0.25075528700906347,0.16314199395770393,0.05740181268882175,0.14501510574018128,0.015105740181268883,0.045317220543806644
181,alidatheenigmaticgiant,0.32142857142857145,0.42857142857142855,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.0,0.0
182,alien3thegun,0.1956521739130435,0.2391304347826087,0.13043478260869565,0.0,0.2826086956521739,0.021739130434782608,0.13043478260869565
183,alienblackout,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693
184,alienchallenge,0.20588235294117646,0.3235294117647059,0.08823529411764706,0.058823529411764705,0.29411764705882354,0.0,0.029411764705882353
185,aliencrush,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.0,0.2631578947368421,0.05263157894736842,0.10526315789473684
186,alienisolation,0.31547619047619047,0.27976190476190477,0.19345238095238096,0.044642857142857144,0.10714285714285714,0.011904761904761904,0.047619047619047616
187,alienisolationzenstudios,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.0,0.3157894736842105,0.0,0.15789473684210525
188,alienlegacy,0.17647058823529413,0.5294117647058824,0.1323529411764706,0.014705882352941176,0.07352941176470588,0.0,0.07352941176470588
189,alienquarantine,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0
190,aliensoldier,0.2357142857142857,0.22142857142857142,0.11428571428571428,0.02142857142857143,0.2642857142857143,0.007142857142857143,0.1357142857142857
191,alienstorm,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0,0.2857142857142857,0.0,0.047619047619047616
192,alienswarm,0.1984126984126984,0.19047619047619047,0.1746031746031746,0.007936507936507936,0.25396825396825395,0.007936507936507936,0.16666666666666666
193,aliensyndrome,0.15151515151515152,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.06060606060606061,0.06060606060606061
194,alientrilogy,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.0,0.39285714285714285,0.07142857142857142,0.10714285714285714
195,alienvspredatorcapcom,0.23157894736842105,0.28421052631578947,0.14736842105263157,0.031578947368421054,0.23157894736842105,0.021052631578947368,0.05263157894736842
196,aliens,0.23076923076923078,0.38461538461538464,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693
197,aliensarmageddon,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.0,0.23529411764705882,0.029411764705882353,0.20588235294117646
198,aliensextermination,0.11627906976744186,0.2558139534883721,0.09302325581395349,0.0,0.3488372093023256,0.023255813953488372,0.16279069767441862
199,aliensinfestation,0.21666666666666667,0.25,0.15,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.18333333333333332
200,aliensvspredatorextinction,0.14285714285714285,0.29591836734693877,0.11224489795918367,0.01020408163265306,0.29591836734693877,0.030612244897959183,0.11224489795918367
201,alienszenstudios,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.0,0.29411764705882354,0.058823529411764705,0.11764705882352941
202,alisa,0.20588235294117646,0.2647058823529412,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.058823529411764705
203,allofourfriendsaredead,0.35714285714285715,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.11904761904761904,0.023809523809523808,0.07142857142857142
204,allstarfighters,0.6363636363636364,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
205,allwallsmustfall,0.5,0.1,0.3,0.0,0.1,0.0,0.0
206,allianceofvaliantarms,0.14285714285714285,0.09523809523809523,0.0,0.023809523809523808,0.30952380952380953,0.023809523809523808,0.40476190476190477
207,allods,0.25,0.5,0.0,0.0,0.0,0.0,0.25
208,allodsonline,0.2727272727272727,0.29545454545454547,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.022727272727272728,0.06818181818181818
209,alltynexsecond,0.18032786885245902,0.13114754098360656,0.18032786885245902,0.0,0.3114754098360656,0.0,0.19672131147540983
210,allunaandbrie,0.5,0.125,0.125,0.041666666666666664,0.20833333333333334,0.0,0.0
211,alnamnokiba,0.39622641509433965,0.33962264150943394,0.11320754716981132,0.05660377358490566,0.07547169811320754,0.0,0.018867924528301886
212,alonetogether,0.4,0.4,0.0,0.0,0.2,0.0,0.0
213,alphabounce,0.23684210526315788,0.21052631578947367,0.13157894736842105,0.05263157894736842,0.2631578947368421,0.02631578947368421,0.07894736842105263
214,alphaprime,0.2818181818181818,0.2636363636363636,0.19090909090909092,0.02727272727272727,0.15454545454545454,0.00909090909090909,0.07272727272727272
215,alphaprotocol,0.3031026252983294,0.2529832935560859,0.22673031026252982,0.03579952267303103,0.10978520286396182,0.0,0.07159904534606205
216,alphadia,0.3170731707317073,0.21951219512195122,0.1951219512195122,0.08536585365853659,0.15853658536585366,0.0,0.024390243902439025
217,alphadia2,0.3764705882352941,0.2,0.2,0.07058823529411765,0.1411764705882353,0.0,0.011764705882352941
218,alphadiagenesis,0.3564356435643564,0.2079207920792079,0.31683168316831684,0.0297029702970297,0.07920792079207921,0.0,0.009900990099009901
219,alphadiagenesis2,0.26666666666666666,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.0,0.0
220,alteil,0.3194444444444444,0.2361111111111111,0.1527777777777778,0.08333333333333333,0.18055555555555555,0.013888888888888888,0.013888888888888888
221,alterego1986,0.4864864864864865,0.1891891891891892,0.1981981981981982,0.06306306306306306,0.05405405405405406,0.0,0.009009009009009009
222,alteredbeast,0.2629310344827586,0.2543103448275862,0.14655172413793102,0.07327586206896551,0.21120689655172414,0.008620689655172414,0.04310344827586207
