i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
123,blackadder,0.012804097311139564,0.2176696542893726,0.07298335467349552,0.03969270166453265,0.05505761843790013,0.1613316261203585,0.040973111395646605,0.07042253521126761,0.020486555697823303,0.0678617157490397,0.019206145966709345,0.056338028169014086,0.04865556978233035,0.0012804097311139564,0.020486555697823303,0.024327784891165175,0.006402048655569782,0.006402048655569782,0.0,0.019206145966709345,0.012804097311139564,0.012804097311139564,0.0,0.0076824583866837385,0.0038412291933418692,0.0012804097311139564
124,rockosmodernlife,0.009779951100244499,0.17970660146699266,0.07334963325183375,0.0843520782396088,0.1039119804400978,0.16014669926650366,0.044009779951100246,0.039119804400977995,0.0012224938875305623,0.05378973105134474,0.006112469437652812,0.037897310513447434,0.022004889975550123,0.004889975550122249,0.04156479217603912,0.018337408312958436,0.012224938875305624,0.01589242053789731,0.004889975550122249,0.014669926650366748,0.02689486552567237,0.014669926650366748,0.0012224938875305623,0.029339853300733496,0.0,0.0
125,beastwars,0.011124845488257108,0.1668726823238566,0.03955500618046971,0.06798516687268233,0.00865265760197775,0.09023485784919653,0.006180469715698393,0.09765142150803462,0.03337453646477132,0.0815822002472188,0.069221260815822,0.10877626699629171,0.02843016069221261,0.012360939431396786,0.04326328800988875,0.006180469715698393,0.03955500618046971,0.004944375772558714,0.032138442521631644,0.016069221260815822,0.006180469715698393,0.002472187886279357,0.0012360939431396785,0.0173053152039555,0.007416563658838072,0.0012360939431396785
126,parksandrecreation,0.01797175866495507,0.24133504492939667,0.07702182284980745,0.03979460847240052,0.07317073170731707,0.18613607188703465,0.059050064184852376,0.059050064184852376,0.005134788189987163,0.037227214377406934,0.006418485237483954,0.025673940949935817,0.04621309370988447,0.0025673940949935813,0.0038510911424903724,0.043645699614890884,0.005134788189987163,0.0025673940949935813,0.0,0.025673940949935817,0.014120667522464698,0.023106546854942234,0.0012836970474967907,0.0038510911424903724,0.0,0.0
127,samuraijack,0.011029411764705883,0.13602941176470587,0.03308823529411765,0.06740196078431372,0.024509803921568627,0.10661764705882353,0.013480392156862746,0.09313725490196079,0.03431372549019608,0.0821078431372549,0.06004901960784314,0.09558823529411764,0.030637254901960783,0.023284313725490197,0.05514705882352941,0.007352941176470588,0.014705882352941176,0.007352941176470588,0.024509803921568627,0.028186274509803922,0.012254901960784314,0.007352941176470588,0.0012254901960784314,0.01715686274509804,0.012254901960784314,0.0012254901960784314
128,yugiohgx,0.0072992700729927005,0.22141119221411193,0.04744525547445255,0.07177615571776155,0.012165450121654502,0.06690997566909976,0.0036496350364963502,0.0681265206812652,0.021897810218978103,0.06326034063260341,0.045012165450121655,0.09367396593673966,0.023114355231143552,0.030413625304136254,0.04257907542579075,0.01338199513381995,0.0170316301703163,0.0024330900243309003,0.023114355231143552,0.052311435523114354,0.03527980535279805,0.0072992700729927005,0.004866180048661801,0.00851581508515815,0.012165450121654502,0.004866180048661801
129,ededdneddy,0.005917159763313609,0.1834319526627219,0.06272189349112427,0.08520710059171598,0.08757396449704143,0.18579881656804734,0.02485207100591716,0.0485207100591716,0.0035502958579881655,0.05325443786982249,0.01301775147928994,0.04378698224852071,0.03195266272189349,0.002366863905325444,0.033136094674556214,0.010650887573964497,0.005917159763313609,0.014201183431952662,0.007100591715976331,0.029585798816568046,0.028402366863905324,0.004733727810650888,0.0035502958579881655,0.028402366863905324,0.001183431952662722,0.001183431952662722
130,cheers,0.010610079575596816,0.246684350132626,0.07692307692307693,0.05968169761273209,0.07692307692307693,0.17374005305039789,0.05305039787798409,0.058355437665782495,0.002652519893899204,0.029177718832891247,0.006631299734748011,0.025198938992042442,0.050397877984084884,0.0,0.002652519893899204,0.04376657824933687,0.001326259946949602,0.002652519893899204,0.0,0.03713527851458886,0.010610079575596816,0.027851458885941646,0.0,0.002652519893899204,0.001326259946949602,0.0
131,dragonballsuper,0.007594936708860759,0.17215189873417722,0.027848101265822784,0.07341772151898734,0.012658227848101266,0.08734177215189873,0.0037974683544303796,0.07974683544303797,0.035443037974683546,0.0670886075949367,0.07088607594936709,0.09746835443037975,0.03291139240506329,0.024050632911392405,0.049367088607594936,0.010126582278481013,0.026582278481012658,0.006329113924050633,0.026582278481012658,0.027848101265822784,0.017721518987341773,0.01139240506329114,0.006329113924050633,0.005063291139240506,0.013924050632911392,0.006329113924050633
132,haruhisuzumiya,0.012391573729863693,0.18587360594795538,0.042131350681536554,0.09169764560099132,0.03717472118959108,0.13506815365551425,0.008674101610904586,0.0644361833952912,0.011152416356877323,0.06815365551425032,0.027261462205700124,0.05204460966542751,0.024783147459727387,0.01734820322180917,0.02973977695167286,0.023543990086741014,0.01486988847583643,0.004956629491945477,0.012391573729863693,0.05204460966542751,0.04956629491945477,0.006195786864931847,0.011152416356877323,0.0037174721189591076,0.006195786864931847,0.007434944237918215
133,recess,0.011826544021024968,0.24310118265440211,0.08541392904073587,0.08541392904073587,0.07621550591327202,0.16031537450722733,0.026281208935611037,0.05519053876478318,0.001314060446780552,0.04204993429697766,0.005256241787122208,0.045992115637319315,0.0328515111695138,0.0,0.02102496714848883,0.013140604467805518,0.002628120893561104,0.00788436268068331,0.001314060446780552,0.02890932982917214,0.035479632063074903,0.003942181340341655,0.0,0.013140604467805518,0.0,0.001314060446780552
134,yugioh5ds,0.008951406649616368,0.20843989769820973,0.034526854219948847,0.06521739130434782,0.011508951406649617,0.05370843989769821,0.005115089514066497,0.09335038363171355,0.028132992327365727,0.061381074168797956,0.04859335038363171,0.10741687979539642,0.028132992327365727,0.030690537084398978,0.04731457800511509,0.01278772378516624,0.010230179028132993,0.005115089514066497,0.0319693094629156,0.043478260869565216,0.028132992327365727,0.0076726342710997444,0.005115089514066497,0.0076726342710997444,0.010230179028132993,0.005115089514066497
135,mobilesuitgundamwing,0.015523932729624839,0.19146183699870634,0.027166882276843468,0.054333764553686936,0.01164294954721863,0.07503234152652005,0.0038809831824062097,0.10090556274256145,0.042690815006468305,0.062095730918499355,0.056921086675291076,0.10478654592496765,0.028460543337645538,0.02199223803363519,0.02457956015523933,0.015523932729624839,0.02199223803363519,0.0,0.03363518758085381,0.037516170763260026,0.02199223803363519,0.0129366106080207,0.00646830530401035,0.00258732212160414,0.02199223803363519,0.0038809831824062097
136,onceuponatime,0.018741633199464525,0.1927710843373494,0.0214190093708166,0.06291834002677377,0.025435073627844713,0.10977242302543508,0.012048192771084338,0.0963855421686747,0.022757697456492636,0.10307898259705489,0.041499330655957165,0.06961178045515395,0.049531459170013385,0.022757697456492636,0.03614457831325301,0.024096385542168676,0.006693440428380187,0.0013386880856760374,0.008032128514056224,0.02677376171352075,0.01606425702811245,0.024096385542168676,0.0,0.00535475234270415,0.002677376171352075,0.0
137,caseclosed,0.04365079365079365,0.1693121693121693,0.03306878306878307,0.07142857142857142,0.022486772486772486,0.1455026455026455,0.01984126984126984,0.08465608465608465,0.023809523809523808,0.051587301587301584,0.018518518518518517,0.05555555555555555,0.056878306878306875,0.003968253968253968,0.01984126984126984,0.037037037037037035,0.0013227513227513227,0.005291005291005291,0.011904761904761904,0.04497354497354497,0.03968253968253968,0.017195767195767195,0.009259259259259259,0.0026455026455026454,0.003968253968253968,0.006613756613756613
138,itsalwayssunnyinphiladelphia,0.021080368906455864,0.23978919631093545,0.077733860342556,0.043478260869565216,0.06324110671936758,0.17391304347826086,0.052700922266139656,0.07378129117259552,0.00922266139657444,0.026350461133069828,0.005270092226613966,0.02766798418972332,0.06060606060606061,0.0013175230566534915,0.007905138339920948,0.03293807641633729,0.002635046113306983,0.005270092226613966,0.0013175230566534915,0.022397891963109356,0.023715415019762844,0.021080368906455864,0.0013175230566534915,0.003952569169960474,0.0013175230566534915,0.0
139,tokyoghoul,0.02513227513227513,0.2037037037037037,0.04497354497354497,0.0582010582010582,0.01455026455026455,0.07936507936507936,0.006613756613756613,0.10317460317460317,0.037037037037037035,0.05555555555555555,0.042328042328042326,0.08465608465608465,0.041005291005291,0.010582010582010581,0.021164021164021163,0.03306878306878307,0.003968253968253968,0.0026455026455026454,0.013227513227513227,0.05423280423280423,0.02513227513227513,0.015873015873015872,0.0026455026455026454,0.0026455026455026454,0.011904761904761904,0.006613756613756613
140,heyarnold,0.00904392764857881,0.20284237726098192,0.0710594315245478,0.07881136950904392,0.0917312661498708,0.17571059431524547,0.04780361757105943,0.04780361757105943,0.003875968992248062,0.04392764857881137,0.012919896640826873,0.040051679586563305,0.03617571059431524,0.0012919896640826874,0.007751937984496124,0.03229974160206718,0.0012919896640826874,0.003875968992248062,0.002583979328165375,0.03229974160206718,0.031007751937984496,0.015503875968992248,0.0,0.007751937984496124,0.0,0.002583979328165375
141,hunterxhunter,0.011221945137157107,0.18204488778054864,0.03117206982543641,0.07605985037406483,0.01371571072319202,0.08728179551122195,0.0024937655860349127,0.09600997506234414,0.03366583541147132,0.05860349127182045,0.05860349127182045,0.08728179551122195,0.032418952618453865,0.029925187032418952,0.034912718204488775,0.017456359102244388,0.01371571072319202,0.0024937655860349127,0.028678304239401497,0.03740648379052369,0.03117206982543641,0.006234413965087282,0.006234413965087282,0.004987531172069825,0.011221945137157107,0.004987531172069825
142,sherlock,0.03773584905660377,0.22506738544474394,0.04986522911051213,0.0431266846361186,0.026954177897574125,0.15633423180592992,0.03638814016172507,0.10646900269541779,0.0215633423180593,0.04986522911051213,0.01752021563342318,0.06064690026954178,0.0673854447439353,0.0013477088948787063,0.009433962264150943,0.0215633423180593,0.0013477088948787063,0.0,0.0,0.03773584905660377,0.006738544474393531,0.016172506738544475,0.0013477088948787063,0.0013477088948787063,0.0026954177897574125,0.0013477088948787063
143,kaguyasamaloveiswar,0.002824858757062147,0.2570621468926554,0.0847457627118644,0.08192090395480225,0.03389830508474576,0.1271186440677966,0.015536723163841809,0.046610169491525424,0.011299435028248588,0.043785310734463276,0.005649717514124294,0.038135593220338986,0.038135593220338986,0.007062146892655367,0.00847457627118644,0.04519774011299435,0.002824858757062147,0.007062146892655367,0.0,0.05508474576271186,0.062146892655367235,0.00847457627118644,0.00847457627118644,0.002824858757062147,0.002824858757062147,0.002824858757062147
144,fringe,0.030848329048843187,0.2159383033419023,0.030848329048843187,0.03598971722365039,0.02056555269922879,0.11182519280205655,0.02056555269922879,0.08483290488431877,0.02442159383033419,0.09768637532133675,0.05398457583547558,0.07069408740359898,0.05784061696658098,0.007712082262210797,0.02699228791773779,0.012853470437017995,0.032133676092544985,0.0012853470437017994,0.005141388174807198,0.02570694087403599,0.005141388174807198,0.019280205655526992,0.0,0.005141388174807198,0.002570694087403599,0.0
145,thewestwing,0.029931972789115645,0.2639455782312925,0.06258503401360545,0.02040816326530612,0.0380952380952381,0.1727891156462585,0.05714285714285714,0.06802721088435375,0.013605442176870748,0.05442176870748299,0.012244897959183673,0.036734693877551024,0.06666666666666667,0.0,0.005442176870748299,0.031292517006802724,0.0027210884353741495,0.0,0.0,0.024489795918367346,0.00816326530612245,0.027210884353741496,0.0,0.004081632653061225,0.0,0.0
146,kaeloo,0.007722007722007722,0.18532818532818532,0.06048906048906049,0.10296010296010295,0.06048906048906049,0.15701415701415702,0.02702702702702703,0.04504504504504504,0.009009009009009009,0.06692406692406692,0.01287001287001287,0.047619047619047616,0.023166023166023165,0.006435006435006435,0.043758043758043756,0.02059202059202059,0.01287001287001287,0.009009009009009009,0.006435006435006435,0.03474903474903475,0.03474903474903475,0.003861003861003861,0.001287001287001287,0.01673101673101673,0.001287001287001287,0.002574002574002574
147,psych,0.04613297150610583,0.24559023066485752,0.07191316146540028,0.035278154681139755,0.036635006784260515,0.1655359565807327,0.0407055630936228,0.07055630936227951,0.014925373134328358,0.04613297150610583,0.010854816824966078,0.04341926729986431,0.07327001356852103,0.0,0.009497964721845319,0.023066485753052916,0.0013568521031207597,0.0027137042062415195,0.004070556309362279,0.021709633649932156,0.013568521031207599,0.0203527815468114,0.0,0.0027137042062415195,0.0,0.0
148,mobilesuitgundam00,0.014511873350923483,0.20712401055408972,0.026385224274406333,0.040897097625329816,0.002638522427440633,0.05013192612137203,0.002638522427440633,0.10817941952506596,0.047493403693931395,0.05408970976253298,0.07783641160949868,0.11213720316622691,0.026385224274406333,0.011873350923482849,0.03430079155672823,0.0158311345646438,0.017150395778364115,0.0,0.029023746701846966,0.055408970976253295,0.027704485488126648,0.006596306068601583,0.002638522427440633,0.0013192612137203166,0.025065963060686015,0.002638522427440633
149,codelyoko,0.010101010101010102,0.1919191919191919,0.05555555555555555,0.06439393939393939,0.027777777777777776,0.09595959595959595,0.011363636363636364,0.07828282828282829,0.017676767676767676,0.06818181818181818,0.04924242424242424,0.07575757575757576,0.03787878787878788,0.016414141414141416,0.03535353535353535,0.012626262626262626,0.026515151515151516,0.006313131313131313,0.022727272727272728,0.03535353535353535,0.027777777777777776,0.006313131313131313,0.0025252525252525255,0.010101010101010102,0.010101010101010102,0.003787878787878788
150,lawandorder,0.06461086637298091,0.23201174743024963,0.04552129221732746,0.020558002936857563,0.030837004405286344,0.12922173274596183,0.06901615271659324,0.10425844346549193,0.024963289280469897,0.039647577092511016,0.011747430249632892,0.027900146842878122,0.0881057268722467,0.0014684287812041115,0.002936857562408223,0.03524229074889868,0.0014684287812041115,0.002936857562408223,0.002936857562408223,0.01908957415565345,0.007342143906020558,0.0381791483113069,0.0,0.0,0.0,0.0
151,csiny,0.0520694259012016,0.1882510013351135,0.044058744993324434,0.03337783711615487,0.030707610146862484,0.14686248331108145,0.04806408544726302,0.1068090787716956,0.03204272363150868,0.0534045393858478,0.022696929238985315,0.036048064085447265,0.0787716955941255,0.0,0.00801068090787717,0.030707610146862484,0.0026702269692923898,0.0053404539385847796,0.004005340453938585,0.02403204272363151,0.01602136181575434,0.028037383177570093,0.0,0.0053404539385847796,0.0026702269692923898,0.0
152,youngjustice,0.02554278416347382,0.1724137931034483,0.02937420178799489,0.06130268199233716,0.020434227330779056,0.10089399744572158,0.0140485312899106,0.09195402298850575,0.016602809706257982,0.08301404853128991,0.05236270753512133,0.09578544061302682,0.05236270753512133,0.017879948914431672,0.033205619412515965,0.01532567049808429,0.019157088122605363,0.001277139208173691,0.020434227330779056,0.035759897828863345,0.008939974457215836,0.020434227330779056,0.0,0.0038314176245210726,0.005108556832694764,0.002554278416347382
153,arresteddevelopment,0.025,0.25,0.07361111111111111,0.05,0.06527777777777778,0.16805555555555557,0.05416666666666667,0.05555555555555555,0.011111111111111112,0.044444444444444446,0.001388888888888889,0.019444444444444445,0.04861111111111111,0.0,0.006944444444444444,0.034722222222222224,0.002777777777777778,0.005555555555555556,0.0,0.03611111111111111,0.019444444444444445,0.025,0.0,0.002777777777777778,0.0,0.0
154,themuppetshow,0.009174311926605505,0.1965923984272608,0.07208387942332896,0.09305373525557012,0.10353866317169069,0.19921363040629095,0.019659239842726082,0.03669724770642202,0.005242463958060288,0.06422018348623854,0.010484927916120577,0.04325032765399738,0.019659239842726082,0.001310615989515072,0.0327653997378768,0.01310615989515072,0.011795543905635648,0.011795543905635648,0.002621231979030144,0.010484927916120577,0.01310615989515072,0.005242463958060288,0.0,0.023591087811271297,0.0,0.001310615989515072
155,mobilesuitgundam,0.011034482758620689,0.1793103448275862,0.028965517241379312,0.04827586206896552,0.006896551724137931,0.06620689655172414,0.009655172413793104,0.09655172413793103,0.04551724137931035,0.08137931034482758,0.0703448275862069,0.10482758620689656,0.027586206896551724,0.020689655172413793,0.03310344827586207,0.012413793103448275,0.023448275862068966,0.002758620689655172,0.028965517241379312,0.03586206896551724,0.01793103448275862,0.008275862068965517,0.004137931034482759,0.005517241379310344,0.02620689655172414,0.004137931034482759
156,supermantheanimatedseries,0.0267022696929239,0.18958611481975968,0.0267022696929239,0.06942590120160214,0.020026702269692925,0.09746328437917223,0.021361815754339118,0.09879839786381843,0.025367156208277702,0.06942590120160214,0.0520694259012016,0.10013351134846461,0.042723631508678236,0.01335113484646195,0.0267022696929239,0.014686248331108143,0.028037383177570093,0.0013351134846461949,0.01602136181575434,0.02403204272363151,0.0053404539385847796,0.01602136181575434,0.0,0.012016021361815754,0.0013351134846461949,0.0013351134846461949
157,teentitansgo,0.003896103896103896,0.19350649350649352,0.07922077922077922,0.09090909090909091,0.07792207792207792,0.14935064935064934,0.02727272727272727,0.053246753246753244,0.003896103896103896,0.04025974025974026,0.01818181818181818,0.06103896103896104,0.03116883116883117,0.0012987012987012987,0.03506493506493506,0.014285714285714285,0.007792207792207792,0.00909090909090909,0.02077922077922078,0.024675324675324677,0.025974025974025976,0.006493506493506494,0.0,0.02207792207792208,0.0012987012987012987,0.0012987012987012987
158,malcolminthemiddle,0.02452316076294278,0.22752043596730245,0.07629427792915532,0.03678474114441417,0.09400544959128065,0.1553133514986376,0.06403269754768393,0.06130790190735695,0.008174386920980926,0.03678474114441417,0.009536784741144414,0.02997275204359673,0.04495912806539509,0.0013623978201634877,0.008174386920980926,0.035422343324250684,0.0013623978201634877,0.004087193460490463,0.0027247956403269754,0.027247956403269755,0.021798365122615803,0.021798365122615803,0.0,0.005449591280653951,0.0013623978201634877,0.0
159,digimonadventure,0.005235602094240838,0.17539267015706805,0.04319371727748691,0.07984293193717278,0.02225130890052356,0.08900523560209424,0.005235602094240838,0.08115183246073299,0.01963350785340314,0.06806282722513089,0.05366492146596859,0.08507853403141362,0.028795811518324606,0.031413612565445025,0.04712041884816754,0.010471204188481676,0.01832460732984293,0.006544502617801047,0.031413612565445025,0.034031413612565446,0.024869109947643978,0.0013089005235602095,0.007853403141361256,0.013089005235602094,0.010471204188481676,0.006544502617801047
160,blacklagoon,0.031117397454031116,0.1867043847241867,0.036775106082036775,0.042432814710042434,0.014144271570014143,0.10891089108910891,0.031117397454031116,0.1074964639321075,0.04384724186704385,0.03818953323903819,0.033946251768033946,0.08203677510608204,0.056577086280056574,0.008486562942008486,0.014144271570014143,0.026874115983026876,0.0014144271570014145,0.002828854314002829,0.011315417256011316,0.04101838755304102,0.03253182461103253,0.02545968882602546,0.004243281471004243,0.0,0.011315417256011316,0.007072135785007072
161,hellsing,0.018156424581005588,0.16620111731843576,0.018156424581005588,0.06843575418994413,0.012569832402234637,0.07402234636871509,0.006983240223463687,0.10195530726256984,0.055865921787709494,0.08100558659217877,0.06005586592178771,0.09217877094972067,0.036312849162011177,0.01675977653631285,0.0335195530726257,0.018156424581005588,0.009776536312849162,0.0,0.02653631284916201,0.0446927374301676,0.01675977653631285,0.019553072625698324,0.0013966480446927375,0.004189944134078212,0.012569832402234637,0.004189944134078212
162,teenagemutantninjaturtles2003,0.01453104359313078,0.21003963011889035,0.04491413474240423,0.059445178335535004,0.010568031704095112,0.06869220607661823,0.007926023778071334,0.10568031704095113,0.021136063408190225,0.07793923381770146,0.0607661822985469,0.10435931307793923,0.031704095112285335,0.013210039630118891,0.03830911492734478,0.002642007926023778,0.03038309114927345,0.003963011889035667,0.02906208718626156,0.021136063408190225,0.015852047556142668,0.002642007926023778,0.001321003963011889,0.007926023778071334,0.010568031704095112,0.005284015852047556
163,daria,0.007102272727272727,0.26704545454545453,0.08238636363636363,0.05823863636363636,0.06960227272727272,0.15625,0.048295454545454544,0.041193181818181816,0.004261363636363636,0.03551136363636364,0.007102272727272727,0.03125,0.03125,0.002840909090909091,0.014204545454545454,0.03977272727272727,0.0014204545454545455,0.0,0.002840909090909091,0.036931818181818184,0.04403409090909091,0.015625,0.0,0.0014204545454545455,0.0,0.0014204545454545455
164,trueblood,0.019310344827586208,0.23310344827586207,0.041379310344827586,0.03586206896551724,0.01793103448275862,0.10896551724137932,0.02482758620689655,0.10620689655172413,0.027586206896551724,0.07172413793103448,0.03586206896551724,0.06620689655172414,0.04689655172413793,0.012413793103448275,0.022068965517241378,0.044137931034482755,0.006896551724137931,0.001379310344827586,0.006896551724137931,0.034482758620689655,0.006896551724137931,0.022068965517241378,0.002758620689655172,0.0,0.002758620689655172,0.001379310344827586
165,torchwood,0.0348993288590604,0.19463087248322147,0.022818791946308724,0.042953020134228186,0.016107382550335572,0.10738255033557047,0.020134228187919462,0.09664429530201342,0.02953020134228188,0.08993288590604027,0.049664429530201344,0.05503355704697987,0.05771812080536913,0.01476510067114094,0.036241610738255034,0.024161073825503355,0.026845637583892617,0.0013422818791946308,0.0013422818791946308,0.03355704697986577,0.012080536912751677,0.022818791946308724,0.0013422818791946308,0.0026845637583892616,0.004026845637583893,0.0013422818791946308
166,ghostintheshellstandalonecomplex,0.044654939106901215,0.1880920162381597,0.02706359945872801,0.03924221921515562,0.017591339648173207,0.10013531799729364,0.018944519621109608,0.09336941813261164,0.03924221921515562,0.07171853856562922,0.06495263870094722,0.07848443843031123,0.05006765899864682,0.012178619756427604,0.018944519621109608,0.02029769959404601,0.016238159675236806,0.0027063599458728013,0.017591339648173207,0.03247631935047361,0.017591339648173207,0.016238159675236806,0.0040595399188092015,0.0027063599458728013,0.0027063599458728013,0.0027063599458728013
167,castle,0.07204610951008646,0.18587896253602307,0.043227665706051875,0.03602305475504323,0.03170028818443804,0.1729106628242075,0.06051873198847262,0.07780979827089338,0.021613832853025938,0.05475504322766571,0.008645533141210375,0.03314121037463977,0.06195965417867435,0.0,0.010086455331412104,0.040345821325648415,0.002881844380403458,0.007204610951008645,0.001440922190201729,0.025936599423631124,0.01440922190201729,0.037463976945244955,0.0,0.0,0.0,0.0
168,thetransformers,0.0079155672823219,0.17810026385224276,0.0395778364116095,0.06992084432717678,0.018469656992084433,0.11477572559366754,0.009234828496042216,0.09366754617414248,0.0158311345646438,0.06860158311345646,0.06068601583113457,0.09366754617414248,0.04353562005277045,0.0079155672823219,0.047493403693931395,0.005277044854881266,0.04353562005277045,0.0013192612137203166,0.023746701846965697,0.013192612137203167,0.013192612137203167,0.005277044854881266,0.002638522427440633,0.013192612137203167,0.005277044854881266,0.00395778364116095
169,merlin2008,0.013927576601671309,0.18384401114206128,0.022284122562674095,0.04596100278551532,0.020891364902506964,0.10167130919220056,0.009749303621169917,0.0988857938718663,0.036211699164345405,0.0947075208913649,0.04317548746518106,0.07103064066852367,0.05013927576601671,0.02924791086350975,0.03203342618384401,0.027855153203342618,0.012534818941504178,0.002785515320334262,0.013927576601671309,0.04317548746518106,0.011142061281337047,0.018105849582172703,0.002785515320334262,0.008356545961002786,0.004178272980501393,0.001392757660167131
170,breakingbad,0.05065123010130246,0.19681620839363242,0.04486251808972504,0.03473227206946455,0.030390738060781478,0.14616497829232997,0.04775687409551375,0.09985528219971057,0.027496382054992764,0.060781476121562955,0.01881331403762663,0.049204052098408106,0.0824891461649783,0.0,0.005788712011577424,0.027496382054992764,0.004341534008683068,0.002894356005788712,0.002894356005788712,0.027496382054992764,0.011577424023154847,0.023154848046309694,0.0,0.001447178002894356,0.001447178002894356,0.001447178002894356
171,teenagemutantninjaturtles2012,0.005427408412483039,0.22795115332428764,0.05834464043419267,0.0773405698778833,0.017639077340569877,0.08548168249660787,0.008141112618724558,0.08548168249660787,0.025780189959294438,0.05698778833107191,0.05698778833107191,0.09362279511533243,0.025780189959294438,0.010854816824966078,0.03934871099050204,0.005427408412483039,0.017639077340569877,0.009497964721845319,0.025780189959294438,0.024423337856173677,0.014925373134328358,0.004070556309362279,0.0013568521031207597,0.016282225237449117,0.0027137042062415195,0.0027137042062415195
172,ben10,0.016260162601626018,0.16531165311653118,0.04607046070460705,0.07046070460704607,0.018970189701897018,0.08130081300813008,0.008130081300813009,0.06639566395663957,0.017615176151761516,0.07452574525745258,0.06097560975609756,0.1043360433604336,0.03387533875338753,0.017615176151761516,0.06233062330623306,0.006775067750677507,0.03929539295392954,0.005420054200542005,0.037940379403794036,0.017615176151761516,0.012195121951219513,0.0040650406504065045,0.0,0.02168021680216802,0.006775067750677507,0.0040650406504065045
173,that70sshow,0.00933125972006221,0.26283048211508553,0.08398133748055987,0.04821150855365474,0.08242612752721618,0.15241057542768274,0.05132192846034215,0.04043545878693624,0.003110419906687403,0.02332814930015552,0.003110419906687403,0.02021772939346812,0.05132192846034215,0.0015552099533437014,0.006220839813374806,0.060653188180404355,0.003110419906687403,0.003110419906687403,0.0,0.038880248833592534,0.02177293934681182,0.026438569206842923,0.0,0.004665629860031105,0.0015552099533437014,0.0
174,garfieldandfriends,0.007132667617689016,0.21825962910128388,0.08273894436519258,0.08701854493580599,0.09557774607703282,0.16690442225392296,0.03851640513552068,0.039942938659058486,0.0014265335235378032,0.052781740370898715,0.012838801711840228,0.04136947218259629,0.024251069900142655,0.0028530670470756064,0.034236804564907276,0.009985734664764621,0.007132667617689016,0.014265335235378032,0.0014265335235378032,0.009985734664764621,0.015691868758915834,0.0,0.0,0.034236804564907276,0.0,0.0014265335235378032
175,brooklynninenine,0.03654970760233918,0.2646198830409357,0.0804093567251462,0.03216374269005848,0.049707602339181284,0.1652046783625731,0.043859649122807015,0.07017543859649122,0.01023391812865497,0.02631578947368421,0.0029239766081871343,0.04239766081871345,0.06140350877192982,0.0,0.0043859649122807015,0.03654970760233918,0.0,0.0014619883040935672,0.0014619883040935672,0.029239766081871343,0.01023391812865497,0.021929824561403508,0.0014619883040935672,0.007309941520467836,0.0,0.0
176,dexter,0.057750759878419454,0.22340425531914893,0.05319148936170213,0.025835866261398176,0.02127659574468085,0.12158054711246201,0.022796352583586626,0.1094224924012158,0.0425531914893617,0.0547112462006079,0.013677811550151976,0.0547112462006079,0.0851063829787234,0.0,0.00303951367781155,0.034954407294832825,0.0,0.0,0.001519756838905775,0.0364741641337386,0.007598784194528876,0.02735562310030395,0.0,0.001519756838905775,0.001519756838905775,0.0
177,reboot,0.011204481792717087,0.19327731092436976,0.046218487394957986,0.07142857142857142,0.029411764705882353,0.09663865546218488,0.008403361344537815,0.09243697478991597,0.03221288515406162,0.0700280112044818,0.04201680672268908,0.09243697478991597,0.03081232492997199,0.014005602240896359,0.04341736694677871,0.008403361344537815,0.03081232492997199,0.0028011204481792717,0.022408963585434174,0.0196078431372549,0.012605042016806723,0.0028011204481792717,0.0,0.015406162464985995,0.0056022408963585435,0.0056022408963585435
178,thegoldengirls,0.016717325227963525,0.2613981762917933,0.08054711246200608,0.03343465045592705,0.10182370820668693,0.1778115501519757,0.06231003039513678,0.04559270516717325,0.001519756838905775,0.025835866261398176,0.0,0.0182370820668693,0.03951367781155015,0.001519756838905775,0.004559270516717325,0.0486322188449848,0.0,0.004559270516717325,0.0,0.022796352583586626,0.0243161094224924,0.022796352583586626,0.0,0.0060790273556231,0.0,0.0
179,sheraandtheprincessesofpower,0.004322766570605188,0.19164265129682997,0.05043227665706052,0.06051873198847262,0.018731988472622477,0.06484149855907781,0.007204610951008645,0.09077809798270893,0.023054755043227664,0.07492795389048991,0.05763688760806916,0.0893371757925072,0.03314121037463977,0.024495677233429394,0.04178674351585014,0.01585014409221902,0.018731988472622477,0.005763688760806916,0.03025936599423631,0.03890489913544669,0.024495677233429394,0.007204610951008645,0.001440922190201729,0.012968299711815562,0.005763688760806916,0.005763688760806916
180,transformersprime,0.019525801952580194,0.14783821478382148,0.02789400278940028,0.06555090655509066,0.01394700139470014,0.08647140864714087,0.008368200836820083,0.09205020920502092,0.029288702928870293,0.08368200836820083,0.06415620641562064,0.10739191073919108,0.03486750348675035,0.01813110181311018,0.04881450488145049,0.00697350069735007,0.03765690376569038,0.002789400278940028,0.03207810320781032,0.022315202231520222,0.00697350069735007,0.00697350069735007,0.001394700139470014,0.01394700139470014,0.016736401673640166,0.0041841004184100415
